panel,ladder,selector,costed,switches,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,KEEP4a,KEEP4b,legs
U56,N,ALWAYS_ACT,True,4,0.18831018645423914,1.0877223746717457,-0.2845403696314448,1.1858103998091831,1.012664783661925,0.1594891550538573,0.915052488644966,-0.28454036963144513,False,False,"{""H1"": true, ""H2"": true, ""DD"": false, ""CAGR"": true, ""OOS"": true}"
U56,N,ALWAYS_ACT,False,4,0.18872965876232795,1.0897803344424413,-0.284540369631445,1.1880327707116527,1.0146344752298098,0.1598003921062472,0.9165033221896036,-0.28454036963144513,False,False,"{""H1"": true, ""H2"": true, ""DD"": false, ""CAGR"": true, ""OOS"": true}"
U56,N,ANCHOR,True,0,0.2584149860655276,1.2047381360123341,-0.2845403696314449,1.2834351679051785,1.1862133257329788,0.23388760622171745,1.0551114065799234,-0.28454036963144513,False,False,"{""H1"": true, ""H2"": true, ""DD"": false, ""CAGR"": true, ""OOS"": true}"
U56,N,ANCHOR,False,0,0.2584149860655276,1.2047381360123341,-0.2845403696314449,1.2834351679051785,1.1862133257329788,0.23388760622171745,1.0551114065799234,-0.28454036963144513,False,False,"{""H1"": true, ""H2"": true, ""DD"": false, ""CAGR"": true, ""OOS"": true}"
U56,N,ANCHOR_R8,True,0,0.2584149860655276,1.2047381360123341,-0.2845403696314449,1.2834351679051785,1.1862133257329788,0.23388760622171745,1.0551114065799234,-0.28454036963144513,False,False,"{""H1"": true, ""H2"": true, ""DD"": false, ""CAGR"": true, ""OOS"": true}"
U56,N,ANCHOR_R8,False,0,0.2584149860655276,1.2047381360123341,-0.2845403696314449,1.2834351679051785,1.1862133257329788,0.23388760622171745,1.0551114065799234,-0.28454036963144513,False,False,"{""H1"": true, ""H2"": true, ""DD"": false, ""CAGR"": true, ""OOS"": true}"
U56,N,INCUMBENT,True,0,0.15959471320994334,1.2518905062178336,-0.1938875150553495,1.3664570290566318,1.1910326299366933,0.1565245464346392,1.1659131123742141,-0.19388751505534962,False,True,"{""H1"": true, ""H2"": true, ""DD"": true, ""CAGR"": true, ""OOS"": true}"
U56,N,INCUMBENT,False,0,0.15959471320994334,1.2518905062178336,-0.1938875150553495,1.3664570290566318,1.1910326299366933,0.1565245464346392,1.1659131123742141,-0.19388751505534962,False,True,"{""H1"": true, ""H2"": true, ""DD"": true, ""CAGR"": true, ""OOS"": true}"
U56,GROSS,ALWAYS_ACT,True,11,0.1443582630944784,1.139869583597143,-0.2300273544640341,1.126103869285964,1.154831385513742,0.14418546272984734,1.098724137026034,-0.2300273544640341,False,False,"{""H1"": true, ""H2"": true, ""DD"": false, ""CAGR"": true, ""OOS"": true}"
U56,GROSS,ALWAYS_ACT,False,11,0.14457376875110062,1.141362211595483,-0.230027354464034,1.127645689628238,1.1562807971244915,0.14442029079269125,1.1002762291255932,-0.2300273544640341,False,False,"{""H1"": true, ""H2"": true, ""DD"": false, ""CAGR"": true, ""OOS"": true}"
U56,GROSS,ANCHOR,True,0,0.08413500124026929,1.2511427906688863,-0.10679378726285471,1.3655062904276127,1.1902295735399104,0.0828480141408996,1.1649849931184513,-0.10679378726285438,False,False,"{""H1"": true, ""H2"": true, ""DD"": true, ""CAGR"": false, ""OOS"": true}"
U56,GROSS,ANCHOR,False,0,0.08413500124026929,1.2511427906688863,-0.10679378726285471,1.3655062904276127,1.1902295735399104,0.0828480141408996,1.1649849931184513,-0.10679378726285438,False,False,"{""H1"": true, ""H2"": true, ""DD"": true, ""CAGR"": false, ""OOS"": true}"
U56,GROSS,ANCHOR_R8,True,0,0.1487283058635427,1.251816309906112,-0.18180008792566027,1.3663508918871303,1.1909499945326532,0.14595441697774203,1.1658113247705582,-0.1818000879256606,False,True,"{""H1"": true, ""H2"": true, ""DD"": true, ""CAGR"": true, ""OOS"": true}"
