cadence,panel,fold,named_ladder,boundary_def,chooser,boundary_pick,ladder,rung,moved,OOS_Sharpe,OOS_MaxDD
QUARTER,U56,20101,CADENCE,B_STRICT,CH_ARGMAX,False,CADENCE,W,False,1.0666133380913525,-0.07401403695638153
QUARTER,U56,20101,CADENCE,B_STRICT,CH_SUPP_ANCHOR,False,CADENCE,W,False,1.0666133380913525,-0.07401403695638153
QUARTER,U56,20101,CADENCE,B_STRICT,CH_SUPP_INTERIOR,False,CADENCE,W,False,1.0666133380913525,-0.07401403695638153
QUARTER,U56,20101,CADENCE,B_STRICT,CH_ANCHOR,False,CADENCE,W,False,1.0666133380913525,-0.07401403695638153
QUARTER,U56,20101,CADENCE,B_WIDE,CH_ARGMAX,False,CADENCE,W,False,1.0666133380913525,-0.07401403695638153
QUARTER,U56,20101,CADENCE,B_WIDE,CH_SUPP_ANCHOR,False,CADENCE,W,False,1.0666133380913525,-0.07401403695638153
QUARTER,U56,20101,CADENCE,B_WIDE,CH_SUPP_INTERIOR,False,CADENCE,W,False,1.0666133380913525,-0.07401403695638153
QUARTER,U56,20101,CADENCE,B_WIDE,CH_ANCHOR,False,CADENCE,W,False,1.0666133380913525,-0.07401403695638153
QUARTER,U56,20102,N,B_NONE,CH_ARGMAX,False,N,10,True,-2.044555617113697,-0.16040308781509371
QUARTER,U56,20102,N,B_NONE,CH_SUPP_ANCHOR,False,N,10,True,-2.044555617113697,-0.16040308781509371
QUARTER,U56,20102,N,B_NONE,CH_SUPP_INTERIOR,False,N,10,True,-2.044555617113697,-0.16040308781509371
QUARTER,U56,20102,N,B_NONE,CH_ANCHOR,False,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,N,B_STRICT,CH_ARGMAX,False,N,10,True,-2.044555617113697,-0.16040308781509371
QUARTER,U56,20102,N,B_STRICT,CH_SUPP_ANCHOR,False,N,10,True,-2.044555617113697,-0.16040308781509371
QUARTER,U56,20102,N,B_STRICT,CH_SUPP_INTERIOR,False,N,10,True,-2.044555617113697,-0.16040308781509371
QUARTER,U56,20102,N,B_STRICT,CH_ANCHOR,False,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,N,B_WIDE,CH_ARGMAX,True,N,10,True,-2.044555617113697,-0.16040308781509371
QUARTER,U56,20102,N,B_WIDE,CH_SUPP_ANCHOR,True,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,N,B_WIDE,CH_SUPP_INTERIOR,True,N,20,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,N,B_WIDE,CH_ANCHOR,True,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,H,B_NONE,CH_ARGMAX,False,H,252,True,-1.129155116490686,-0.11062406402001534
QUARTER,U56,20102,H,B_NONE,CH_SUPP_ANCHOR,False,H,252,True,-1.129155116490686,-0.11062406402001534
QUARTER,U56,20102,H,B_NONE,CH_SUPP_INTERIOR,False,H,252,True,-1.129155116490686,-0.11062406402001534
QUARTER,U56,20102,H,B_NONE,CH_ANCHOR,False,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,H,B_STRICT,CH_ARGMAX,True,H,252,True,-1.129155116490686,-0.11062406402001534
QUARTER,U56,20102,H,B_STRICT,CH_SUPP_ANCHOR,True,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,H,B_STRICT,CH_SUPP_INTERIOR,True,H,126,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,H,B_STRICT,CH_ANCHOR,True,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,H,B_WIDE,CH_ARGMAX,True,H,252,True,-1.129155116490686,-0.11062406402001534
QUARTER,U56,20102,H,B_WIDE,CH_SUPP_ANCHOR,True,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,H,B_WIDE,CH_SUPP_INTERIOR,True,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,H,B_WIDE,CH_ANCHOR,True,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,GROSS,B_NONE,CH_ARGMAX,False,GROSS,0.3,True,-1.3740522100750676,-0.049882513982013266
QUARTER,U56,20102,GROSS,B_NONE,CH_SUPP_ANCHOR,False,GROSS,0.3,True,-1.3740522100750676,-0.049882513982013266
QUARTER,U56,20102,GROSS,B_NONE,CH_SUPP_INTERIOR,False,GROSS,0.3,True,-1.3740522100750676,-0.049882513982013266
QUARTER,U56,20102,GROSS,B_NONE,CH_ANCHOR,False,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,GROSS,B_STRICT,CH_ARGMAX,True,GROSS,0.3,True,-1.3740522100750676,-0.049882513982013266
QUARTER,U56,20102,GROSS,B_STRICT,CH_SUPP_ANCHOR,True,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,GROSS,B_STRICT,CH_SUPP_INTERIOR,True,GROSS,0.4,True,-1.3723133643830765,-0.06629958731060359
QUARTER,U56,20102,GROSS,B_STRICT,CH_ANCHOR,True,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,GROSS,B_WIDE,CH_ARGMAX,True,GROSS,0.3,True,-1.3740522100750676,-0.049882513982013266
QUARTER,U56,20102,GROSS,B_WIDE,CH_SUPP_ANCHOR,True,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,GROSS,B_WIDE,CH_SUPP_INTERIOR,True,GROSS,0.5,True,-1.3706527992527986,-0.08260842273969271
QUARTER,U56,20102,GROSS,B_WIDE,CH_ANCHOR,True,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,CADENCE,B_NONE,CH_ARGMAX,False,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,CADENCE,B_NONE,CH_SUPP_ANCHOR,False,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,CADENCE,B_NONE,CH_SUPP_INTERIOR,False,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,CADENCE,B_NONE,CH_ANCHOR,False,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,CADENCE,B_STRICT,CH_ARGMAX,False,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,CADENCE,B_STRICT,CH_SUPP_ANCHOR,False,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,CADENCE,B_STRICT,CH_SUPP_INTERIOR,False,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,CADENCE,B_STRICT,CH_ANCHOR,False,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,CADENCE,B_WIDE,CH_ARGMAX,False,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,CADENCE,B_WIDE,CH_SUPP_ANCHOR,False,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,CADENCE,B_WIDE,CH_SUPP_INTERIOR,False,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20102,CADENCE,B_WIDE,CH_ANCHOR,False,CADENCE,W,False,-1.3667705959097347,-0.12289127941047284
QUARTER,U56,20103,N,B_NONE,CH_ARGMAX,False,N,40,True,3.3476219391863253,-0.027217947988023905
QUARTER,U56,20103,N,B_NONE,CH_SUPP_ANCHOR,False,N,40,True,3.3476219391863253,-0.027217947988023905
QUARTER,U56,20103,N,B_NONE,CH_SUPP_INTERIOR,False,N,40,True,3.3476219391863253,-0.027217947988023905
QUARTER,U56,20103,N,B_NONE,CH_ANCHOR,False,CADENCE,W,False,3.4229083884474396,-0.027888928962299442
QUARTER,U56,20103,N,B_STRICT,CH_ARGMAX,True,N,40,True,3.3476219391863253,-0.027217947988023905
QUARTER,U56,20103,N,B_STRICT,CH_SUPP_ANCHOR,True,CADENCE,W,False,3.4229083884474396,-0.027888928962299442
QUARTER,U56,20103,N,B_STRICT,CH_SUPP_INTERIOR,True,N,30,True,3.343266635240429,-0.02423429143801903
QUARTER,U56,20103,N,B_STRICT,CH_ANCHOR,True,CADENCE,W,False,3.4229083884474396,-0.027888928962299442
QUARTER,U56,20103,N,B_WIDE,CH_ARGMAX,True,N,40,True,3.3476219391863253,-0.027217947988023905
QUARTER,U56,20103,N,B_WIDE,CH_SUPP_ANCHOR,True,CADENCE,W,False,3.4229083884474396,-0.027888928962299442
QUARTER,U56,20103,N,B_WIDE,CH_SUPP_INTERIOR,True,N,20,False,3.4229083884474396,-0.027888928962299442
QUARTER,U56,20103,N,B_WIDE,CH_ANCHOR,True,CADENCE,W,False,3.4229083884474396,-0.027888928962299442
QUARTER,U56,20103,H,B_NONE,CH_ARGMAX,False,H,63,True,3.196850706254115,-0.025837588751779106
QUARTER,U56,20103,H,B_NONE,CH_SUPP_ANCHOR,False,H,63,True,3.196850706254115,-0.025837588751779106
QUARTER,U56,20103,H,B_NONE,CH_SUPP_INTERIOR,False,H,63,True,3.196850706254115,-0.025837588751779106
QUARTER,U56,20103,H,B_NONE,CH_ANCHOR,False,CADENCE,W,False,3.4229083884474396,-0.027888928962299442
QUARTER,U56,20103,H,B_STRICT,CH_ARGMAX,False,H,63,True,3.196850706254115,-0.025837588751779106
QUARTER,U56,20103,H,B_STRICT,CH_SUPP_ANCHOR,False,H,63,True,3.196850706254115,-0.025837588751779106
QUARTER,U56,20103,H,B_STRICT,CH_SUPP_INTERIOR,False,H,63,True,3.196850706254115,-0.025837588751779106
QUARTER,U56,20103,H,B_STRICT,CH_ANCHOR,False,CADENCE,W,False,3.4229083884474396,-0.027888928962299442
QUARTER,U56,20103,H,B_WIDE,CH_ARGMAX,True,H,63,True,3.196850706254115,-0.025837588751779106
QUARTER,U56,20103,H,B_WIDE,CH_SUPP_ANCHOR,True,CADENCE,W,False,3.4229083884474396,-0.027888928962299442
QUARTER,U56,20103,H,B_WIDE,CH_SUPP_INTERIOR,True,CADENCE,W,False,3.4229083884474396,-0.027888928962299442
QUARTER,U56,20103,H,B_WIDE,CH_ANCHOR,True,CADENCE,W,False,3.4229083884474396,-0.027888928962299442
QUARTER,U56,20103,GROSS,B_NONE,CH_ARGMAX,False,GROSS,0.3,True,3.4295620199046057,-0.011247151632999941
QUARTER,U56,20103,GROSS,B_NONE,CH_SUPP_ANCHOR,False,GROSS,0.3,True,3.4295620199046057,-0.011247151632999941
QUARTER,U56,20103,GROSS,B_NONE,CH_SUPP_INTERIOR,False,GROSS,0.3,True,3.4295620199046057,-0.011247151632999941
QUARTER,U56,20103,GROSS,B_NONE,CH_ANCHOR,False,CADENCE,W,False,3.4229083884474396,-0.027888928962299442
QUARTER,U56,20103,GROSS,B_STRICT,CH_ARGMAX,True,GROSS,0.3,True,3.4295620199046057,-0.011247151632999941
QUARTER,U56,20103,GROSS,B_STRICT,CH_SUPP_ANCHOR,True,CADENCE,W,False,3.4229083884474396,-0.027888928962299442
QUARTER,U56,20103,GROSS,B_STRICT,CH_SUPP_INTERIOR,True,GROSS,0.4,True,3.4281946469712046,-0.014968869070847823
QUARTER,U56,20103,GROSS,B_STRICT,CH_ANCHOR,True,CADENCE,W,False,3.4229083884474396,-0.027888928962299442
QUARTER,U56,20103,GROSS,B_WIDE,CH_ARGMAX,True,GROSS,0.3,True,3.4295620199046057,-0.011247151632999941
QUARTER,U56,20103,GROSS,B_WIDE,CH_SUPP_ANCHOR,True,CADENCE,W,False,3.4229083884474396,-0.027888928962299442
QUARTER,U56,20103,GROSS,B_WIDE,CH_SUPP_INTERIOR,True,GROSS,0.5,True,3.4267649672373253,-0.018677076091984435
QUARTER,U56,20103,GROSS,B_WIDE,CH_ANCHOR,True,CADENCE,W,False,3.4229083884474396,-0.027888928962299442
QUARTER,U56,20103,CADENCE,B_NONE,CH_ARGMAX,False,CADENCE,M,True,1.9265846289294102,-0.04601652920500432
QUARTER,U56,20103,CADENCE,B_NONE,CH_SUPP_ANCHOR,False,CADENCE,M,True,1.9265846289294102,-0.04601652920500432
QUARTER,U56,20103,CADENCE,B_NONE,CH_SUPP_INTERIOR,False,CADENCE,M,True,1.9265846289294102,-0.04601652920500432
QUARTER,U56,20103,CADENCE,B_NONE,CH_ANCHOR,False,CADENCE,W,False,3.4229083884474396,-0.027888928962299442
QUARTER,U56,20103,CADENCE,B_STRICT,CH_ARGMAX,False,CADENCE,M,True,1.9265846289294102,-0.04601652920500432
QUARTER,U56,20103,CADENCE,B_STRICT,CH_SUPP_ANCHOR,False,CADENCE,M,True,1.9265846289294102,-0.04601652920500432
QUARTER,U56,20103,CADENCE,B_STRICT,CH_SUPP_INTERIOR,False,CADENCE,M,True,1.9265846289294102,-0.04601652920500432
QUARTER,U56,20103,CADENCE,B_STRICT,CH_ANCHOR,False,CADENCE,W,False,3.4229083884474396,-0.027888928962299442
QUARTER,U56,20103,CADENCE,B_WIDE,CH_ARGMAX,False,CADENCE,M,True,1.9265846289294102,-0.04601652920500432
QUARTER,U56,20103,CADENCE,B_WIDE,CH_SUPP_ANCHOR,False,CADENCE,M,True,1.9265846289294102,-0.04601652920500432
QUARTER,U56,20103,CADENCE,B_WIDE,CH_SUPP_INTERIOR,False,CADENCE,M,True,1.9265846289294102,-0.04601652920500432
QUARTER,U56,20103,CADENCE,B_WIDE,CH_ANCHOR,False,CADENCE,W,False,3.4229083884474396,-0.027888928962299442
QUARTER,U56,20104,N,B_NONE,CH_ARGMAX,False,N,40,True,3.5805385290630305,-0.03013130437076328
QUARTER,U56,20104,N,B_NONE,CH_SUPP_ANCHOR,False,N,40,True,3.5805385290630305,-0.03013130437076328
QUARTER,U56,20104,N,B_NONE,CH_SUPP_INTERIOR,False,N,40,True,3.5805385290630305,-0.03013130437076328
QUARTER,U56,20104,N,B_NONE,CH_ANCHOR,False,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,N,B_STRICT,CH_ARGMAX,True,N,40,True,3.5805385290630305,-0.03013130437076328
QUARTER,U56,20104,N,B_STRICT,CH_SUPP_ANCHOR,True,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,N,B_STRICT,CH_SUPP_INTERIOR,True,N,30,True,3.454810088040591,-0.028753974617699685
QUARTER,U56,20104,N,B_STRICT,CH_ANCHOR,True,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,N,B_WIDE,CH_ARGMAX,True,N,40,True,3.5805385290630305,-0.03013130437076328
QUARTER,U56,20104,N,B_WIDE,CH_SUPP_ANCHOR,True,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,N,B_WIDE,CH_SUPP_INTERIOR,True,N,15,True,2.7797496773031014,-0.032502022944643105
QUARTER,U56,20104,N,B_WIDE,CH_ANCHOR,True,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,H,B_NONE,CH_ARGMAX,False,H,252,True,3.3520344430423834,-0.03581717523851302
QUARTER,U56,20104,H,B_NONE,CH_SUPP_ANCHOR,False,H,252,True,3.3520344430423834,-0.03581717523851302
QUARTER,U56,20104,H,B_NONE,CH_SUPP_INTERIOR,False,H,252,True,3.3520344430423834,-0.03581717523851302
QUARTER,U56,20104,H,B_NONE,CH_ANCHOR,False,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,H,B_STRICT,CH_ARGMAX,True,H,252,True,3.3520344430423834,-0.03581717523851302
QUARTER,U56,20104,H,B_STRICT,CH_SUPP_ANCHOR,True,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,H,B_STRICT,CH_SUPP_INTERIOR,True,H,63,True,3.1216218221872443,-0.03195925362727037
QUARTER,U56,20104,H,B_STRICT,CH_ANCHOR,True,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,H,B_WIDE,CH_ARGMAX,True,H,252,True,3.3520344430423834,-0.03581717523851302
QUARTER,U56,20104,H,B_WIDE,CH_SUPP_ANCHOR,True,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,H,B_WIDE,CH_SUPP_INTERIOR,True,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,H,B_WIDE,CH_ANCHOR,True,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,GROSS,B_NONE,CH_ARGMAX,False,GROSS,0.3,True,3.0735713943797798,-0.012640165088763977
QUARTER,U56,20104,GROSS,B_NONE,CH_SUPP_ANCHOR,False,GROSS,0.3,True,3.0735713943797798,-0.012640165088763977
QUARTER,U56,20104,GROSS,B_NONE,CH_SUPP_INTERIOR,False,GROSS,0.3,True,3.0735713943797798,-0.012640165088763977
QUARTER,U56,20104,GROSS,B_NONE,CH_ANCHOR,False,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,GROSS,B_STRICT,CH_ARGMAX,True,GROSS,0.3,True,3.0735713943797798,-0.012640165088763977
QUARTER,U56,20104,GROSS,B_STRICT,CH_SUPP_ANCHOR,True,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,GROSS,B_STRICT,CH_SUPP_INTERIOR,True,GROSS,0.4,True,3.076283808637062,-0.016831988608043802
QUARTER,U56,20104,GROSS,B_STRICT,CH_ANCHOR,True,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,GROSS,B_WIDE,CH_ARGMAX,True,GROSS,0.3,True,3.0735713943797798,-0.012640165088763977
QUARTER,U56,20104,GROSS,B_WIDE,CH_SUPP_ANCHOR,True,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,GROSS,B_WIDE,CH_SUPP_INTERIOR,True,GROSS,0.5,True,3.0789724944423496,-0.02101308229558707
QUARTER,U56,20104,GROSS,B_WIDE,CH_ANCHOR,True,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,CADENCE,B_NONE,CH_ARGMAX,False,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,CADENCE,B_NONE,CH_SUPP_ANCHOR,False,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,CADENCE,B_NONE,CH_SUPP_INTERIOR,False,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,CADENCE,B_NONE,CH_ANCHOR,False,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,CADENCE,B_STRICT,CH_ARGMAX,False,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,CADENCE,B_STRICT,CH_SUPP_ANCHOR,False,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,CADENCE,B_STRICT,CH_SUPP_INTERIOR,False,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,CADENCE,B_STRICT,CH_ANCHOR,False,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,CADENCE,B_WIDE,CH_ARGMAX,False,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,CADENCE,B_WIDE,CH_SUPP_ANCHOR,False,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,CADENCE,B_WIDE,CH_SUPP_INTERIOR,False,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20104,CADENCE,B_WIDE,CH_ANCHOR,False,CADENCE,W,False,3.08564388867897,-0.03141889738396697
QUARTER,U56,20111,N,B_NONE,CH_ARGMAX,False,N,40,True,2.137058466815996,-0.049339266975407914
QUARTER,U56,20111,N,B_NONE,CH_SUPP_ANCHOR,False,N,40,True,2.137058466815996,-0.049339266975407914
QUARTER,U56,20111,N,B_NONE,CH_SUPP_INTERIOR,False,N,40,True,2.137058466815996,-0.049339266975407914
QUARTER,U56,20111,N,B_NONE,CH_ANCHOR,False,CADENCE,W,False,1.7225567607623886,-0.06332112480077456
QUARTER,U56,20111,N,B_STRICT,CH_ARGMAX,True,N,40,True,2.137058466815996,-0.049339266975407914
QUARTER,U56,20111,N,B_STRICT,CH_SUPP_ANCHOR,True,CADENCE,W,False,1.7225567607623886,-0.06332112480077456
QUARTER,U56,20111,N,B_STRICT,CH_SUPP_INTERIOR,True,N,30,True,2.1621973957240574,-0.057124274688785115
QUARTER,U56,20111,N,B_STRICT,CH_ANCHOR,True,CADENCE,W,False,1.7225567607623886,-0.06332112480077456
QUARTER,U56,20111,N,B_WIDE,CH_ARGMAX,True,N,40,True,2.137058466815996,-0.049339266975407914
QUARTER,U56,20111,N,B_WIDE,CH_SUPP_ANCHOR,True,CADENCE,W,False,1.7225567607623886,-0.06332112480077456
QUARTER,U56,20111,N,B_WIDE,CH_SUPP_INTERIOR,True,N,15,True,1.7132427774068182,-0.06653638699014663
QUARTER,U56,20111,N,B_WIDE,CH_ANCHOR,True,CADENCE,W,False,1.7225567607623886,-0.06332112480077456
QUARTER,U56,20111,H,B_NONE,CH_ARGMAX,False,H,252,True,2.300204093696756,-0.06463676380976047
QUARTER,U56,20111,H,B_NONE,CH_SUPP_ANCHOR,False,H,252,True,2.300204093696756,-0.06463676380976047
QUARTER,U56,20111,H,B_NONE,CH_SUPP_INTERIOR,False,H,252,True,2.300204093696756,-0.06463676380976047
QUARTER,U56,20111,H,B_NONE,CH_ANCHOR,False,CADENCE,W,False,1.7225567607623886,-0.06332112480077456
QUARTER,U56,20111,H,B_STRICT,CH_ARGMAX,True,H,252,True,2.300204093696756,-0.06463676380976047
QUARTER,U56,20111,H,B_STRICT,CH_SUPP_ANCHOR,True,CADENCE,W,False,1.7225567607623886,-0.06332112480077456
QUARTER,U56,20111,H,B_STRICT,CH_SUPP_INTERIOR,True,H,63,True,1.6752716860656325,-0.06191365128234827
QUARTER,U56,20111,H,B_STRICT,CH_ANCHOR,True,CADENCE,W,False,1.7225567607623886,-0.06332112480077456
QUARTER,U56,20111,H,B_WIDE,CH_ARGMAX,True,H,252,True,2.300204093696756,-0.06463676380976047
QUARTER,U56,20111,H,B_WIDE,CH_SUPP_ANCHOR,True,CADENCE,W,False,1.7225567607623886,-0.06332112480077456
QUARTER,U56,20111,H,B_WIDE,CH_SUPP_INTERIOR,True,CADENCE,W,False,1.7225567607623886,-0.06332112480077456
