panel,cadence,m,reb_per_yr,turn_per_yr,names,gross,CAGR_0,Sharpe_0,MaxDD_0,H1_0,H2_0,OOS_Sharpe_0,OOS_CAGR_0,OOS_MaxDD_0,IS_Sharpe_0,keep4b_0,fail4b_0,keep4a_0,fail4a_0,m4b_H1_0,m4b_H2_0,m4b_OOS_0,m4b_DD_0,m4b_CAGR_0,m4a_H1_0,m4a_H2_0,m4a_DD_0,CAGR_10,Sharpe_10,MaxDD_10,H1_10,H2_10,OOS_Sharpe_10,OOS_CAGR_10,OOS_MaxDD_10,IS_Sharpe_10,keep4b_10,fail4b_10,keep4a_10,fail4a_10,m4b_H1_10,m4b_H2_10,m4b_OOS_10,m4b_DD_10,m4b_CAGR_10,m4a_H1_10,m4a_H2_10,m4a_DD_10,CAGR_25,Sharpe_25,MaxDD_25,H1_25,H2_25,OOS_Sharpe_25,OOS_CAGR_25,OOS_MaxDD_25,IS_Sharpe_25,keep4b_25,fail4b_25,keep4a_25,fail4a_25,m4b_H1_25,m4b_H2_25,m4b_OOS_25,m4b_DD_25,m4b_CAGR_25,m4a_H1_25,m4a_H2_25,m4a_DD_25,breakeven_bps,breakeven_first_fail
U56,D,10,252.00000000000003,12.355142422388118,19.086731245776075,0.75,0.1369927876068362,1.1581340096680455,-0.18137326984947988,1.1066867216196097,1.208404880782741,1.2846889307929326,0.16185098571639167,-0.18137326984948,0.9903393801362872,True,,False,"H1,H2,DD",0.15006668901591824,0.374388943140299,0.40267816361064834,0.02093014185090969,0.03039647270086998,-0.14443659084667582,-0.007380573965386494,-0.06107514369799649,0.12303606249300292,1.0522294521800324,-0.18506922661600478,1.0003899369365712,1.102277582141377,1.1805799618466442,0.14716227032694884,-0.18506922661600467,0.8815220280799647,True,,False,"H1,H2,DD",0.04376990433287975,0.2682616444989351,0.29856919466435994,0.01723418508438479,0.0164397475870367,-0.22554093832783373,-0.08856089625314567,-0.06451980348473674,0.10241698230250718,0.8932179629961601,-0.19120082217837586,0.8406835261093981,0.9430105175597074,1.0243135366307403,0.12547149043178285,-0.19120082217837686,0.7180523256242638,False,"H1,CAGR",False,"H1,H2,DD",-0.11593650649429332,0.10899457991726547,0.1423027694484561,0.011102589522013706,-0.0041793326034590406,-0.3474178423876737,-0.21037053698043784,-0.07027451149344832,14,H1
U56,D,20,252.00000000000003,11.344926285649013,19.086731245776075,0.75,0.13263202267683938,1.137399359372942,-0.17936346569008998,1.0786059963756878,1.1941671162546112,1.2822682060249642,0.16023270228547304,-0.17936346569008998,0.9433974183366323,True,,False,"H1,H2,DD",0.12198596377199633,0.3601511786121693,0.40025743884267995,0.022939946010299583,0.026035707770873162,-0.17251731609059773,-0.021618338493516243,-0.0590653395386066,0.11985777815181398,1.0388947748927833,-0.18289121945843212,0.9809230497629746,1.094370026157188,1.1847717007032832,0.14660368909209476,-0.1828912194584318,0.8429818849584526,True,,False,"H1,H2,DD",0.02430301715928318,0.26035408851474606,0.302760933520999,0.01941219224195745,0.01326146324584776,-0.2450078255014303,-0.09646845223733469,-0.06234179632716408,0.10096170785189007,0.8910055515011442,-0.18815845346516402,0.8341902324365651,0.9445993629610275,1.0384232053602847,0.12645482937863362,-0.18815845346516413,0.6921755274911966,False,"H1,CAGR",False,"H1,H2,DD",-0.12242980016712635,0.11058342531858556,0.15641243817800043,0.014144958235225547,-0.005634607054076146,-0.3539111360605067,-0.20878169157911775,-0.06723214278023648,12,H1
U56,D,40,252.00000000000003,11.171209716567926,19.086731245776075,0.75,0.131909194864688,1.139322479704428,-0.17670460936575538,1.0656972871017312,1.208756103876322,1.2956279529414187,0.16114329510902592,-0.17670460936575516,0.9291692355386055,True,,False,"H1,H2,DD",0.10907725449803973,0.37474016623387996,0.41361718575913453,0.025598802334634185,0.02531287995872178,-0.18542602536455433,-0.007029350871805562,-0.056406483214271996,0.11933782739952203,1.0416387052034646,-0.18018089869677345,0.9687161231361102,1.109860563062818,1.1989789185507262,0.1476987121811313,-0.18018089869677356,0.8294971451572519,True,,False,"H1,H2,DD",0.01209609053241878,0.275844625420376,0.31696815136844203,0.022122513003616118,0.012741512493555818,-0.2572147521282947,-0.08097791533170473,-0.05963147556550541,0.10073778429508917,0.8949670818945407,-0.1857778627085327,0.8230230036533459,0.9614273790453456,1.0538875933113867,0.12781826818195396,-0.18577786270853291,0.6797927624336588,False,"H1,CAGR",False,"H1,H2,DD",-0.13359702895034553,0.1274114414029036,0.1718768261291025,0.016525548991856875,-0.005858530610877044,-0.3650783648437259,-0.1919536754947997,-0.06485155202360515,11,H1
U56,W,0,52.2847488173012,10.996244092602641,19.10745663437711,0.7502841749395268,0.14034814475179003,1.1550935984443078,-0.1822003619415382,1.164554484570374,1.1544363444434362,1.218588771085467,0.1573376597525562,-0.1822003619415381,1.0729399129541783,True,,False,"H1,H2,DD",0.20793445196668248,0.32042040680099426,0.3365780039031828,0.020103049758851355,0.03375182984582381,-0.08656882789591158,-0.06134911030469126,-0.06190223579005483,0.12788458697149974,1.0635392242670008,-0.18308348697878107,1.0681688586356108,1.0663899991214876,1.1306969416161394,0.14453585654383216,-0.1830834869787813,0.9759401521429143,True,,False,"H1,H2,DD",0.1115488260319194,0.2323740614790456,0.2486861744338552,0.019219924721608495,0.02128827206553352,-0.15776201662879408,-0.12444847927303515,-0.06253406384751303,0.10943762843851523,0.9258519118821691,-0.18440712200737264,0.9231772688851755,0.9340026251423675,0.9985108040321351,0.12559120208679553,-0.18440712200737253,0.8300711586462184,False,H1,False,"H1,H2,DD",-0.033442763718515955,0.09998668749992556,0.11650003684985089,0.01789628969301693,0.002841313532549017,-0.26492409961189634,-0.21937842939777774,-0.0634808113224451,21,H1
U56,W,10,52.2847488173012,6.12613758511125,19.10745663437711,0.7502734367331675,0.13673129081573898,1.140067254207861,-0.17416867992295015,1.157905805689082,1.1318669359795404,1.2094880004127646,0.15418199339320315,-0.17416867992295004,1.0497172984753476,True,,False,"H1,H2,DD",0.20128577308539064,0.2978509983370984,0.3274772332304804,0.028134731777439415,0.030134975909772765,-0.09321750677720342,-0.08391851876858714,-0.05387055377146677,0.12979127396372325,1.0883768963614435,-0.17479942803909532,1.1057372822445188,1.0802543413806316,1.1590821206977804,0.14693040292862292,-0.1747994280390952,0.9960351187328537,True,,False,"H1,H2,DD",0.1491172496408274,0.24623840373818962,0.27707135351549617,0.02750398366129425,0.023194959057757036,-0.12019359301988608,-0.11058413701389114,-0.054250004907827276,0.11945706198317252,1.010642314055549,-0.17574533213089027,1.0273094708744694,1.0026193427216383,1.0832452245089053,0.13613431920535457,-0.17574533213089039,0.9153551896554168,True,,False,"H1,H2,DD",0.070689438270778,0.16860340507919636,0.20123445732662104,0.026558079569499293,0.012860747077206303,-0.16079189762260238,-0.15076171181850695,-0.054819021445962735,38,H1
U56,W,20,52.2847488173012,5.264804894861113,19.10745663437711,0.7502678215770251,0.13463436239588944,1.1575211897145463,-0.17157929921234194,1.1888390169317393,1.1402662370232735,1.2320736365982308,0.1530784402420149,-0.17157929921234194,1.0600753031273011,True,,False,"H1,H2,DD",0.23221898432804788,0.3062502993808315,0.35006286941594655,0.030724112488047628,0.028038047489923223,-0.062284295534546175,-0.07551921772485404,-0.051281173060858554,0.12867784657519143,1.1115921870079182,-0.17221713376542136,1.1438000672369368,1.0932334843689966,1.1867336821065984,0.14674506044827407,-0.17221713376542125,1.0130794596101396,True,,False,"H1,H2,DD",0.1871800346332454,0.2592175467265546,0.30472291492431414,0.03008627793496821,0.02208153166922522,-0.08213080802746808,-0.09760499402552614,-0.05166771063415332,0.11979844698374054,1.0425033399521662,-0.17317352452166968,1.07606223172976,1.0224784238646272,1.1185047413519618,0.13730649650448368,-0.17317352452166956,0.9424247252444827,True,,False,"H1,H2,DD",0.11944219912606846,0.1884624862221852,0.23649397416967755,0.029129887178719893,0.01320213207777432,-0.11203913676731192,-0.1309026306755181,-0.052247213836742135,47,CAGR
U56,W,40,52.2847488173012,5.06915854563749,19.10745663437711,0.7502562325379918,0.1330404862180845,1.1723569275954435,-0.15206343884380946,1.2277578494771597,1.1355047444394462,1.2337251993210463,0.14943832860238904,-0.15206343884380924,1.0933164841717637,True,,False,"H1,H2,DD",0.2711378168734683,0.3014888067970042,0.3517144321387621,0.050239972856580106,0.026444171312118292,-0.023365462989125785,-0.08028071030868134,-0.031765312692326075,0.12731247324373518,1.1269451298783497,-0.1527216330530876,1.182843064461443,1.089298014715053,1.189189679341302,0.14338786227144307,-0.15272163305308772,1.0464303068697058,True,,False,"H1,H2,DD",0.2262230318577515,0.2552820770726111,0.3071789121590177,0.049581778647301955,0.020716158337768964,-0.04308781080296198,-0.10154046367946967,-0.03217220992181957,0.11877153563144871,1.0586227460186752,-0.16162928918746022,1.1152880869607122,1.019769366199501,1.1221528370792788,0.13436821287152223,-0.1616292891874591,0.9759400735824648,True,,False,"H1,H2,DD",0.1586680543570208,0.18575342855705912,0.2401420698969946,0.040674122512929345,0.012175220725482494,-0.07281328153635958,-0.13361168834064419,-0.04070297850253268,46,CAGR
U56,M,0,12.091912592926336,4.816013584145754,19.107231358414058,0.7515873411835139,0.15856713327761374,1.2516498075162354,-0.1944713056113222,1.2408021350924694,1.2685715123529901,1.3439334741403164,0.18141486640554927,-0.1944713056113222,1.1304773045218477,True,,False,"H1,DD",0.28418210248877795,0.4345555747105482,0.46192270695803217,0.00783210608906737,0.05197081837164752,-0.010321177373816104,0.05278605760486266,-0.07417317945983881,0.15300803657862327,1.213020386645567,-0.1950684146967384,1.1998724049396627,1.2316381565932149,1.3072101124225666,0.17571416256818795,-0.1950684146967384,1.0890713468919215,True,,False,"H1,DD",0.2432523723359713,0.3976222189507729,0.42519934524028236,0.007234997003651156,0.04641172167265706,-0.026058470324742178,0.040799678198692124,-0.07451899156547037,0.14471448807516207,1.1547333003536802,-0.19596407832486218,1.1381225255991423,1.1759032625167272,1.2517693831349568,0.16720952465336936,-0.19596407832486196,1.0266425841070006,True,,False,"H1,DD",0.18150249299545085,0.3418873248742852,0.36975861595267256,0.0063393333755273895,0.03811817316919586,-0.04997884289792953,0.022522207976581887,-0.07503776763993464,68,H1
U56,M,10,12.091912592926336,3.325321426847262,19.107231358414058,0.7515039633196352,0.15390392098607086,1.2174406900116879,-0.19652595559548525,1.2141435795179343,1.2269315497875999,1.309832471693025,0.17539700331821706,-0.19652595559548558,1.0965568930133722,True,,False,"H1,DD",0.25752354691424284,0.3929156121451579,0.42782170451074075,0.005777456104904322,0.04730760608010465,-0.03697973294835122,0.011146095039472392,-0.07622782944400186,0.15007711924465128,1.1907388467275646,-0.19717930834024444,1.1876534987758154,1.1998866267578947,1.2832779536520886,0.17131666670142498,-0.19717930834024477,1.069575796544036,True,,False,"H1,DD",0.23103346617212395,0.36587068911545273,0.4012671864698044,0.005124103360145127,0.043480804338685064,-0.03827737648858953,0.009048148363371977,-0.0766298852089764,0.14435764542421992,1.1504814431624912,-0.19815933745738357,1.14772906257634,1.1591022991441091,1.243215364023809,0.16521928348673498,-0.1981593374573839,1.0289362086781122,True,,False,"H1,DD",0.19110902997264867,0.32508636150166714,0.36120459684152484,0.004144074243006002,0.0377613305182537,-0.04037230592073171,0.005721244603963838,-0.07723302677245603,88,DD
U56,M,20,12.091912592926336,2.7609729557140223,19.107231358414058,0.751341351159264,0.1361451764864121,1.1322065939403338,-0.1865360824533041,1.2188350257705574,1.065433625945287,1.1469220528846844,0.14477165330711483,-0.18653608245330444,1.1159412945016018,True,,False,"H1,H2,DD",0.2622149931668659,0.23141768830284504,0.2649112857024002,0.01576732924708546,0.029548861580445895,-0.03228828669572814,-0.15035182880284048,-0.06623795630182072,0.133014809355827,1.1090610296674057,-0.18725363542300766,1.1963452740839016,1.041536222356836,1.124087541242119,0.14149025296489937,-0.187253635423008,1.0922811218359556,True,,False,"H1,H2,DD",0.23972524148021013,0.2075202847143941,0.24207677405983474,0.01504977627738191,0.026418494449860774,-0.02958560118050335,-0.14930225603768665,-0.06670421229173962,0.12833276505606062,1.074164575909194,-0.1883299648775636,1.1624447727579874,1.005504156725078,1.089642378823447,0.13658285124483416,-0.18832996487756348,1.056635793825861,True,,False,"H1,H2,DD",0.20582474015429597,0.171488219082636,0.20763161164116284,0.013973446822825975,0.0217364501500944,-0.02565659573908441,-0.1478768978150673,-0.06740365419263605,95,"H2,CAGR"
