panel,arm,bps,real_gross,turn_yr,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,ov_all,ov_elig,fail4a,fail4b,n
B136,NORM30,25,0.7502481715407447,12.474083989706207,0.10067568227796553,0.8073779991724277,-0.2057427047147503,0.962153085000745,0.6699939922120014,0.8796516169133767,0.751547222121928,0.09503165321505791,-0.20574270471475042,0.21160178972148092,0.3536522754969756,"H1,H2,DD","H2,OOS,DD,CAGR",30.0
B136,NORM40,0,0.7502385256536559,11.281328549974669,0.13308989888837952,1.0807389556354845,-0.19034529297252856,1.2033717331910458,0.9697103859723268,1.1038144186344825,1.062363848153381,0.13248023124990516,-0.19034529297252878,0.2795621141623078,0.45367170774101573,"H1,H2,DD",,40.0
B136,NORM40,10,0.7502385256536559,11.281328549974669,0.12038296166541573,0.9886495025282042,-0.19113372902660142,1.1082733695367837,0.8802705643447666,1.0102015790664909,0.9714926271339368,0.1197705342632287,-0.19113372902660153,0.2795621141623078,0.45367170774101573,"H1,H2,DD",,40.0
B136,NORM40,25,0.7502385256536559,11.281328549974669,0.10158296614341844,0.8502763868667557,-0.19496965932583032,0.9653218432785513,0.7459275666738723,0.8695080841051216,0.8349736526961151,0.10096637109833084,-0.19496965932582988,0.2795621141623078,0.45367170774101573,"H1,H2,DD","H2,OOS,CAGR",40.0
B136,NORM50,0,0.7502219902646231,10.455695288265538,0.12931036815195562,1.0918028648232825,-0.18723996448782643,1.1933970863529886,0.9994957154108612,1.083919511941954,1.098081301232092,0.13162096867098239,-0.18723996448782632,0.344897081126737,0.5456799971009757,"H1,H2,DD",,50.0
B136,NORM50,10,0.7502219902646231,10.455695288265538,0.11756729647194453,1.0029147648049466,-0.18815095879798227,1.1016391722913954,0.9131769695749674,0.9932016575352122,1.0106723155234008,0.11993372310620609,-0.18815095879798216,0.344897081126737,0.5456799971009757,"H1,H2,DD",,50.0
B136,NORM50,25,0.7502219902646231,10.455695288265538,0.10017553839079985,0.8693466297252815,-0.19251740083910251,0.9636839614305396,0.7835320810958518,0.8568423831563217,0.8793575500865933,0.10262287778609958,-0.19251740083910274,0.344897081126737,0.5456799971009757,"H1,H2,DD","H2,OOS,CAGR",50.0
B136,NORM60,0,0.7502178483322282,9.7518290604377,0.12473786782709206,1.085215418530443,-0.18568337550968184,1.1849593417614255,0.9938902037969645,1.080246836814354,1.089094736705532,0.12617691850665302,-0.18568337550968195,0.40836703376265654,0.6324846115985235,"H1,H2,DD",,60.0
B136,NORM60,10,0.7502178483322282,9.7518290604377,0.11382476645590267,0.9997907193402467,-0.18676941561945604,1.0972621878794488,0.9105325889248799,0.9929349274121041,1.0052150948644982,0.11538957576421982,-0.18676941561945626,0.40836703376265654,0.6324846115985235,"H1,H2,DD",,60.0
B136,NORM60,25,0.7502178483322282,9.7518290604377,0.09764799067333696,0.8714329899897288,-0.1917199174903349,0.9653941661557485,0.7853617787331487,0.8616723222857761,0.8792314332607489,0.09939651880027656,-0.19171991749033523,0.40836703376265654,0.6324846115985235,"H1,H2,DD","H2,OOS,CAGR",60.0
B136,NORM75,0,0.7502070029393861,9.047160818157149,0.12179986235591711,1.0957870071370588,-0.18150961169813729,1.1854118561333982,1.0123175864546587,1.0716317745413801,1.1154902909241657,0.1242736150703716,-0.18150961169813729,0.4982669083541187,0.7516781412764328,"H1,H2,DD",,75.0
B136,NORM75,10,0.7502070029393861,9.047160818157149,0.11169659785592656,1.01362355879831,-0.18487823979181783,1.102957596095138,0.9304051090828387,0.9888173604399365,1.0338753595581114,0.11422722025689525,-0.1848782397918175,0.4982669083541187,0.7516781412764328,"H1,H2,DD",,75.0
B136,NORM75,25,0.7502070029393861,9.047160818157149,0.0967069533809668,0.89017193427179,-0.1900430549045976,0.9790001329580024,0.807393918454848,0.8643599195946919,0.9112699327305548,0.0993204971124082,-0.19004305490459794,0.4982669083541187,0.7516781412764328,"H1,H2,DD","H2,CAGR",75.0
B136,NORM90,0,0.7501988884486568,8.445795495524562,0.1195538788181898,1.1030155880694248,-0.18063739684787983,1.2229374156485717,0.9907396114403814,1.1087176873405766,1.0980640725421869,0.11866541295805422,-0.18063739684788027,0.5777952089376334,0.8527338784760076,"H1,H2,DD",,90.0
B136,NORM90,10,0.7501988884486568,8.445795495524562,0.11013842153857945,1.0243169768760154,-0.18409054034390748,1.1480785659404267,0.9083969284094224,1.032810230210409,1.0170658505345473,0.10901431265133033,-0.1840905403439077,0.5777952089376334,0.8527338784760076,"H1,H2,DD",,90.0
B136,NORM90,25,0.7501988884486568,8.445795495524562,0.09615851112534823,0.9060315957295634,-0.1893811889008894,1.03550884096647,0.7846938123132126,0.9186968491353291,0.8953452905172351,0.09468834278911875,-0.1893811889008895,0.5777952089376334,0.8527338784760076,"H1,H2,DD","H2,CAGR",90.0
B136,NORM120,0,0.7501907166351628,8.269883287066477,0.11636366298912404,1.1055161662817152,-0.17342689518610743,1.2181191762345998,1.0004805791771123,1.108509631292962,1.102814348726341,0.1156127458516738,-0.17342689518610743,0.6563215389282894,0.94588135019945,"H1,H2,DD",,120.0
B136,NORM120,10,0.7501907166351628,8.269883287066477,0.10717004211408221,1.0261759293812331,-0.1768793110522644,1.1431866292175425,0.9169471333291823,1.0323355285894331,1.0208545620780036,0.10615998489637479,-0.1768793110522644,0.6563215389282894,0.94588135019945,"H1,H2,DD",,120.0
B136,NORM120,25,0.7501907166351628,8.269883287066477,0.09351628349335273,0.906891949014084,-0.18217043484345707,1.0304920058849496,0.7914016321754257,0.9178091137021567,0.8976352895721833,0.09212545719095822,-0.1821704348434574,0.6563215389282894,0.94588135019945,"H1,H2,DD","H2,CAGR",120.0
B136,NORM150,0,0.7501903807790332,8.26644308750018,0.11621497801125158,1.1045946948289191,-0.17342689518610743,1.218273859028446,0.9984573969830796,1.1086731511675438,1.1009907296471892,0.11532660012902696,-0.17342689518610765,0.6570451676908077,0.9466666666666667,"H1,H2,DD",,150.0
B136,NORM150,10,0.7501903807790332,8.26644308750018,0.10702640667075825,1.0252614722702598,-0.17687931105226462,1.1433299623842001,0.9149464031023785,1.032487069663541,1.0190519497098376,0.10588426010291863,-0.17687931105226407,0.6570451676908077,0.9466666666666667,"H1,H2,DD",,150.0
B136,NORM150,25,0.7501903807790332,8.26644308750018,0.0933800852069322,0.9059874589571602,-0.1821704348434573,1.030618431921335,0.7894335073044948,0.9179428113916178,0.8958630391723803,0.09186507164492186,-0.1821704348434573,0.6570451676908077,0.9466666666666667,"H1,H2,DD","H2,CAGR",150.0
B136,NORM180,0,0.7501903807790332,8.26644308750018,0.11621497801125158,1.1045946948289191,-0.17342689518610743,1.218273859028446,0.9984573969830796,1.1086731511675438,1.1009907296471892,0.11532660012902696,-0.17342689518610765,0.6570451676908077,0.9466666666666667,"H1,H2,DD",,180.0
B136,NORM180,10,0.7501903807790332,8.26644308750018,0.10702640667075825,1.0252614722702598,-0.17687931105226462,1.1433299623842001,0.9149464031023785,1.032487069663541,1.0190519497098376,0.10588426010291863,-0.17687931105226407,0.6570451676908077,0.9466666666666667,"H1,H2,DD",,180.0
B136,NORM180,25,0.7501903807790332,8.26644308750018,0.0933800852069322,0.9059874589571602,-0.1821704348434573,1.030618431921335,0.7894335073044948,0.9179428113916178,0.8958630391723803,0.09186507164492186,-0.1821704348434573,0.6570451676908077,0.9466666666666667,"H1,H2,DD","H2,CAGR",180.0
B136,NORM240,0,0.7501903807790332,8.26644308750018,0.11621497801125158,1.1045946948289191,-0.17342689518610743,1.218273859028446,0.9984573969830796,1.1086731511675438,1.1009907296471892,0.11532660012902696,-0.17342689518610765,0.6570451676908077,0.9466666666666667,"H1,H2,DD",,240.0
B136,NORM240,10,0.7501903807790332,8.26644308750018,0.10702640667075825,1.0252614722702598,-0.17687931105226462,1.1433299623842001,0.9149464031023785,1.032487069663541,1.0190519497098376,0.10588426010291863,-0.17687931105226407,0.6570451676908077,0.9466666666666667,"H1,H2,DD",,240.0
B136,NORM240,25,0.7501903807790332,8.26644308750018,0.0933800852069322,0.9059874589571602,-0.1821704348434573,1.030618431921335,0.7894335073044948,0.9179428113916178,0.8958630391723803,0.09186507164492186,-0.1821704348434573,0.6570451676908077,0.9466666666666667,"H1,H2,DD","H2,CAGR",240.0
BSTK100,EW_ALL,0,0.7502558130249259,0.9350134312340397,0.16540492707488585,1.1921729909248264,-0.2647554944334565,1.3259239513966388,1.0711877535353873,1.2361468425144533,1.1558639676151516,0.16008774120893876,-0.26475549443345614,1.0,0.6579189809761607,"H1,DD",DD,
BSTK100,EW_ALL,10,0.7502558130249259,0.9350134312340397,0.16431562400260913,1.1852704855117975,-0.26488615155498985,1.3192615567293307,1.064048251275314,1.2296217593314147,1.1486517948765105,0.15894860199323202,-0.26488615155498985,1.0,0.6579189809761607,DD,DD,
BSTK100,EW_ALL,25,0.7502558130249259,0.9350134312340397,0.16268353704314564,1.174915753032889,-0.26508210378318764,1.309267389159307,1.053337693557723,1.2198337318951313,1.1378320652146146,0.15724194558912652,-0.2650821037831874,1.0,0.6579189809761607,DD,DD,
BSTK100,EW_ELIG,0,0.747859618261135,8.639868129730301,0.136971029105875,1.0915035198974428,-0.25809103219438767,1.204995917708859,0.9785555124887941,1.102875370783471,1.0824373748443392,0.13136915688320538,-0.25809103219438734,0.6579189809761607,0.9435897435897436,"H1,H2,DD",DD,
BSTK100,EW_ELIG,10,0.747859618261135,8.639868129730301,0.1271818756523131,1.021644606945733,-0.2609327726929147,1.138995901255552,0.90490488344397,1.035827820251079,1.010024960824609,0.12160209854744775,-0.2609327726929146,0.6579189809761607,0.9435897435897436,"H1,H2,DD",DD,
BSTK100,EW_ELIG,25,0.747859618261135,8.639868129730301,0.11264996535470884,0.9167391914201507,-0.26518080901470287,1.039819619910529,0.7943767453536954,0.9351080606903303,0.9013209689494557,0.1071035209182325,-0.2651808090147032,0.6579189809761607,0.9435897435897436,"H1,H2,DD","H2,DD",
BSTK100,NORM5,0,0.7480521534417983,21.617549890119225,0.19095677229036023,0.9638364242769947,-0.2843459986176403,1.0962952341768981,0.8524484183698197,1.0622032957737129,0.8927618204936695,0.18136171764242826,-0.2843459986176404,0.048419079740447526,0.09149943728208497,"H1,H2,DD",DD,5.0
BSTK100,NORM5,10,0.7480521534417983,21.617549890119225,0.16550183973405952,0.8572431162929537,-0.28669726413880214,0.9891866229223166,0.7458446770312598,0.9537073641110999,0.787340615546844,0.15525020621981733,-0.28669726413880203,0.048419079740447526,0.09149943728208497,"H1,H2,DD","H2,OOS,DD",5.0
BSTK100,NORM5,25,0.7480521534417983,21.617549890119225,0.12830922370013798,0.6969990777643237,-0.2902145971846314,0.8281191809896266,0.5856267114743922,0.7905871168046045,0.6288711718113518,0.11713276248129789,-0.29021459718463094,0.048419079740447526,0.09149943728208497,"H1,H2,DD","H1,H2,OOS,DD",5.0
BSTK100,NORM10,0,0.747977656652591,17.932208943149682,0.16582776237108798,0.9837122105479097,-0.2892013596112344,1.2140028893606991,0.7803513599219732,1.1594627180406405,0.8498084142141707,0.1436680847097478,-0.28920135961123417,0.09632588671994319,0.16896441422122985,"H1,H2,DD","H2,OOS,DD",10.0
BSTK100,NORM10,10,0.747977656652591,17.932208943149682,0.14511517112284222,0.8787344565862708,-0.2913080218051688,1.106929570852587,0.6768751731916907,1.0537769115337703,0.7452075211895574,0.1227543666166826,-0.29130802180516824,0.09632588671994319,0.16896441422122985,"H1,H2,DD","H2,OOS,DD",10.0
BSTK100,NORM10,25,0.747977656652591,17.932208943149682,0.11471806870510459,0.7209990465491604,-0.294460228790538,0.9460218308854769,0.5214186431131271,0.8949979609569809,0.5880270798406048,0.09208189476859818,-0.2944602287905379,0.09632588671994319,0.16896441422122985,"H1,H2,DD","H1,H2,OOS,DD",10.0
BSTK100,NORM20,0,0.7479209467875144,13.43339313642033,0.1553711868474521,1.0424583695460605,-0.2706033625096159,1.2000143576182256,0.895678906271772,1.1045984102211468,0.9918474936066722,0.14771016197663078,-0.2706033625096157,0.1920852092041596,0.3188894800431822,"H1,H2,DD",DD,20.0
BSTK100,NORM20,10,0.7479209467875144,13.43339313642033,0.13994872879851328,0.9520458266757784,-0.27294930694382646,1.1091964191532135,0.8055885912217673,1.0143610546319861,0.901309562543394,0.1322563678689157,-0.27294930694382635,0.1920852092041596,0.3188894800431822,"H1,H2,DD","H2,DD",20.0
BSTK100,NORM20,25,0.7479209467875144,13.43339313642033,0.11719086676311985,0.8163324913325681,-0.2764585497024712,0.9728111900278789,0.6704167204421765,0.8788804430181737,0.7654326943207319,0.10945546617665691,-0.2764585497024712,0.1920852092041596,0.3188894800431822,"H1,H2,DD","H2,OOS,DD",20.0
BSTK100,NORM30,0,0.7478942818328844,11.742100174858527,0.14699856753765195,1.0520831366538281,-0.2651448347871682,1.184071463792316,0.9252402932714263,1.0916991257754975,1.0186540535956548,0.14047988185035476,-0.26514483478716855,0.28496299564894473,0.45628730533938705,"H1,H2,DD",DD,30.0
BSTK100,NORM30,10,0.7478942818328844,11.742100174858527,0.13360352563338207,0.9675768267157738,-0.2674831979693618,1.097741889698978,0.8425158551435306,1.0069109896385942,0.9344016249082789,0.12732247133850927,-0.2674831979693625,0.28496299564894473,0.45628730533938705,"H1,H2,DD",DD,30.0
BSTK100,NORM30,25,0.7478942818328844,11.742100174858527,0.1137963004346163,0.8407289003352626,-0.2709812074240401,0.968071993039507,0.7184195445643518,0.8795840779626081,0.8079825181365972,0.10786311897472567,-0.2709812074240403,0.28496299564894473,0.45628730533938705,"H1,H2,DD","H2,OOS,DD",30.0
BSTK100,NORM40,0,0.7478752934496757,10.55343320160106,0.14287502984862122,1.0625371770245977,-0.2606911802138998,1.1741324388355614,0.9535252029143775,1.079665188320912,1.0479889348576896,0.1382271067513432,-0.2606911802138998,0.3743841631872473,0.5820478514283861,"H1,H2,DD",DD,40.0
BSTK100,NORM40,10,0.7478752934496757,10.55343320160106,0.13086892753817758,0.9833246742356215,-0.26324101126950405,1.0931188340121931,0.8761330167370909,0.9999150354102434,0.9692256060362462,0.1265661058500882,-0.2632410112695045,0.3743841631872473,0.5820478514283861,"H1,H2,DD",DD,40.0
BSTK100,NORM40,25,0.7478752934496757,10.55343320160106,0.11308933726016934,0.86444842195501,-0.26705411798822154,0.9714328302207039,0.7600864698382866,0.8801535665978198,0.8510925069226423,0.10929195724647434,-0.267054117988222,0.3743841631872473,0.5820478514283861,"H1,H2,DD","H2,OOS,DD",40.0
BSTK100,NORM50,0,0.7478709490538057,9.788097787705706,0.1399518526522321,1.0696050823194114,-0.2620101138612909,1.1606839110493705,0.9797360827914697,1.0642937072216383,1.0746301839183716,0.13742188523087284,-0.2620101138612908,0.45937477904414187,0.6970820080998461,"H1,H2,DD",DD,50.0
BSTK100,NORM50,10,0.7478709490538057,9.788097787705706,0.12883917159695724,0.9939415192991792,-0.2647045378900197,1.0836567974931102,0.9054745141961803,0.9877655341148203,0.999673504434262,0.12672033317841636,-0.26470453789002013,0.45937477904414187,0.6970820080998461,"H1,H2,DD",DD,50.0
BSTK100,NORM50,25,0.7478709490538057,9.788097787705706,0.11236682454480129,0.8803895903821325,-0.2687329471537502,0.9679613259094467,0.7941182027370984,0.8728465172560779,0.8872451844640755,0.1108506700667038,-0.26873294715374973,0.45937477904414187,0.6970820080998461,"H1,H2,DD","H2,DD",50.0
BSTK100,NORM60,0,0.7478696979795356,8.961886426753289,0.14079556134379723,1.093876690878501,-0.26086310857230266,1.1927526870548049,0.9955579251674794,1.0948349550182082,1.0937661027308172,0.1367959264714762,-0.26086310857230244,0.5374565953588267,0.798829405123475,"H1,H2,DD",DD,60.0
BSTK100,NORM60,10,0.7478696979795356,8.961886426753289,0.13060809615739566,1.0231566803016805,-0.26360837705411655,1.123007649178112,0.9239292219463134,1.0252275431901365,1.022010990722302,0.12680776484388767,-0.26360837705411644,0.5374565953588267,0.798829405123475,"H1,H2,DD",DD,60.0
BSTK100,NORM60,25,0.7478696979795356,8.961886426753289,0.11549143499077097,0.9170033791368948,-0.2677125757857153,1.0182332289168032,0.8164977428854815,0.9206881929069888,0.9143578742968298,0.11198424424881548,-0.26771257578571506,0.5374565953588267,0.798829405123475,"H1,H2,DD","H2,DD",60.0
BSTK100,NORM75,0,0.7478651512482507,8.666431888323329,0.1393855925168488,1.1017524764327833,-0.2593988557564417,1.2147314461163672,0.9893795627396947,1.1103459326699385,1.0950829440281593,0.13417984990808707,-0.2593988557564417,0.6256461850694653,0.9069682312644695,"H1,H2,DD",DD,75.0
BSTK100,NORM75,10,0.7478651512482507,8.666431888323329,0.12954567212287516,1.032155798063037,-0.2622267572341388,1.1495637078644758,0.9154364171714664,1.044260089824579,1.0223264033016877,0.12426662113724474,-0.2622267572341389,0.6256461850694653,0.9069682312644695,"H1,H2,DD",DD,75.0
BSTK100,NORM75,25,0.7478651512482507,8.666431888323329,0.11493897477869486,0.9276467357071344,-0.2664540462406322,1.0516292792947544,0.8044833177308001,0.9449765633008355,0.9131190399912262,0.10955318879818754,-0.2664540462406323,0.6256461850694653,0.9069682312644695,"H1,H2,DD","H2,DD",75.0
BSTK100,NORM90,0,0.7478596816697827,8.642411808830484,0.1370180845702278,1.0916929235503072,-0.25809103219438756,1.2050813614934135,0.9788804679450219,1.102875370783471,1.082786870915928,0.1314546230036624,-0.25809103219438756,0.6573691560669837,0.9430081823953073,"H1,H2,DD",DD,90.0
BSTK100,NORM90,10,0.7478596816697827,8.642411808830484,0.12722561871977,1.0218213911109084,-0.2609327726929149,1.1390794751568676,0.905208134995813,1.035827820251079,1.010351959669228,0.1216815464761758,-0.2609327726929146,0.6573691560669837,0.9430081823953073,"H1,H2,DD",DD,90.0
BSTK100,NORM90,25,0.7478596816697827,8.642411808830484,0.11268884000651247,0.9168977409579704,-0.265180809014703,1.039900353378596,0.7946488718682667,0.9351080606903303,0.9016156055719672,0.10717412405895788,-0.265180809014703,0.6573691560669837,0.9430081823953073,"H1,H2,DD","H2,DD",90.0
BSTK100,NORM120,0,0.747859618261135,8.639868129730301,0.136971029105875,1.0915035198974428,-0.25809103219438767,1.204995917708859,0.9785555124887941,1.102875370783471,1.0824373748443392,0.13136915688320538,-0.25809103219438734,0.6579189809761607,0.9435897435897436,"H1,H2,DD",DD,120.0
BSTK100,NORM120,10,0.747859618261135,8.639868129730301,0.1271818756523131,1.021644606945733,-0.2609327726929147,1.138995901255552,0.90490488344397,1.035827820251079,1.010024960824609,0.12160209854744775,-0.2609327726929146,0.6579189809761607,0.9435897435897436,"H1,H2,DD",DD,120.0
BSTK100,NORM120,25,0.747859618261135,8.639868129730301,0.11264996535470884,0.9167391914201507,-0.26518080901470287,1.039819619910529,0.7943767453536954,0.9351080606903303,0.9013209689494557,0.1071035209182325,-0.2651808090147032,0.6579189809761607,0.9435897435897436,"H1,H2,DD","H2,DD",120.0
BSTK100,NORM150,0,0.747859618261135,8.639868129730301,0.136971029105875,1.0915035198974428,-0.25809103219438767,1.204995917708859,0.9785555124887941,1.102875370783471,1.0824373748443392,0.13136915688320538,-0.25809103219438734,0.6579189809761607,0.9435897435897436,"H1,H2,DD",DD,150.0
BSTK100,NORM150,10,0.747859618261135,8.639868129730301,0.1271818756523131,1.021644606945733,-0.2609327726929147,1.138995901255552,0.90490488344397,1.035827820251079,1.010024960824609,0.12160209854744775,-0.2609327726929146,0.6579189809761607,0.9435897435897436,"H1,H2,DD",DD,150.0
BSTK100,NORM150,25,0.747859618261135,8.639868129730301,0.11264996535470884,0.9167391914201507,-0.26518080901470287,1.039819619910529,0.7943767453536954,0.9351080606903303,0.9013209689494557,0.1071035209182325,-0.2651808090147032,0.6579189809761607,0.9435897435897436,"H1,H2,DD","H2,DD",150.0
BSTK100,NORM180,0,0.747859618261135,8.639868129730301,0.136971029105875,1.0915035198974428,-0.25809103219438767,1.204995917708859,0.9785555124887941,1.102875370783471,1.0824373748443392,0.13136915688320538,-0.25809103219438734,0.6579189809761607,0.9435897435897436,"H1,H2,DD",DD,180.0
BSTK100,NORM180,10,0.747859618261135,8.639868129730301,0.1271818756523131,1.021644606945733,-0.2609327726929147,1.138995901255552,0.90490488344397,1.035827820251079,1.010024960824609,0.12160209854744775,-0.2609327726929146,0.6579189809761607,0.9435897435897436,"H1,H2,DD",DD,180.0
BSTK100,NORM180,25,0.747859618261135,8.639868129730301,0.11264996535470884,0.9167391914201507,-0.26518080901470287,1.039819619910529,0.7943767453536954,0.9351080606903303,0.9013209689494557,0.1071035209182325,-0.2651808090147032,0.6579189809761607,0.9435897435897436,"H1,H2,DD","H2,DD",180.0
BSTK100,NORM240,0,0.747859618261135,8.639868129730301,0.136971029105875,1.0915035198974428,-0.25809103219438767,1.204995917708859,0.9785555124887941,1.102875370783471,1.0824373748443392,0.13136915688320538,-0.25809103219438734,0.6579189809761607,0.9435897435897436,"H1,H2,DD",DD,240.0
BSTK100,NORM240,10,0.747859618261135,8.639868129730301,0.1271818756523131,1.021644606945733,-0.2609327726929147,1.138995901255552,0.90490488344397,1.035827820251079,1.010024960824609,0.12160209854744775,-0.2609327726929146,0.6579189809761607,0.9435897435897436,"H1,H2,DD",DD,240.0
BSTK100,NORM240,25,0.747859618261135,8.639868129730301,0.11264996535470884,0.9167391914201507,-0.26518080901470287,1.039819619910529,0.7943767453536954,0.9351080606903303,0.9013209689494557,0.1071035209182325,-0.2651808090147032,0.6579189809761607,0.9435897435897436,"H1,H2,DD","H2,DD",240.0
SMALL439,EW_ALL,0,0.7501008892339183,1.740900347722501,0.10373800712651082,0.6888680761027064,-0.3599270325046683,0.8088978581728745,0.6242233105521521,0.7848132709855516,0.6473182186991797,0.10295173945013114,-0.35992703250466906,1.0,0.3916113623705035,DD,"H1,H2,OOS,DD",
SMALL439,EW_ALL,10,0.7501008892339183,1.740900347722501,0.10181777831745098,0.6781352696586783,-0.361663735820842,0.7970199840580423,0.6139801956312069,0.7737298887497329,0.6366624355474835,0.10089643214031607,-0.3616637358208401,1.0,0.3916113623705035,DD,"H1,H2,OOS,DD",
SMALL439,EW_ALL,25,0.7501008892339183,1.740900347722501,0.09894356898141066,0.6620350100338489,-0.3642600785827511,0.7792038123461951,0.5986138224529465,0.7571055453583595,0.6206770724346841,0.09782050310343715,-0.36426007858274956,1.0,0.3916113623705035,DD,"H1,H2,OOS,DD",
SMALL439,EW_ELIG,0,0.7500299579738785,13.37693898813432,0.050440706266914326,0.4344070840717528,-0.38852453242942575,0.528733050930548,0.3654278331857843,0.5144539264351089,0.3922131108133285,0.046183393325265776,-0.388524532429426,0.3916113623705035,0.9402298850574713,"H1,H2,DD","H1,H2,OOS,DD,CAGR",
