universe,book,sleeve,conv,f,CAGR,Sharpe,MaxDD,Vol,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,Turn/yr,Gross,4a,4b
u56,v1,S9,natural,0.0,0.06453053483847215,0.6641804017269177,-0.13827796154480831,0.10201267848492176,0.6409087934305884,0.6877921123353656,0.5534299312214817,0.07730300522922962,0.747063834691694,-0.13827796154480798,23.58532168462946,0.7495269204775851,False,False
u56,v1,S9,natural,0.25,0.0615280225737469,0.7246799883887267,-0.12872390648683107,0.08772274068550409,0.683175900355018,0.7638126669111687,0.5832167888828363,0.07431383527666835,0.8327963567893223,-0.1287239064868314,18.808087272302497,0.727021966160983,True,False
u56,v1,S9,natural,0.5,0.05817014629154427,0.7913469693490998,-0.11924314978090989,0.07501893894258163,0.7250052073277848,0.8536205793866954,0.6105286164630944,0.07087491268457202,0.9348257135100615,-0.11924314978091,14.043572023612686,0.704517011844381,True,False
u56,v1,S9,natural,0.75,0.05446952589701559,0.8504919442458887,-0.10983788122656235,0.06484347380566768,0.7557837851894589,0.9423889698365597,0.6261902684019259,0.06699641868953865,1.0377067753754445,-0.10983788122656246,9.282888759557519,0.682012057527779,True,False
u56,v1,S9,natural,1.0,0.050327854225690416,0.8682380851121847,-0.10053521240952157,0.05853517287858631,0.7552164977979926,0.981529208895537,0.613687180849873,0.06256605092337653,1.0892413890938102,-0.10053521240952168,4.622871762110925,0.6595071032111771,True,False
u56,v1,S9,matched,0.0,0.06453053483847215,0.6641804017269177,-0.13827796154480831,0.10201267848492176,0.6409087934305884,0.6877921123353656,0.5534299312214817,0.07730300522922962,0.747063834691694,-0.13827796154480798,23.58532168462946,0.7495269204775851,False,False
u56,v1,S9,matched,0.25,0.06390630552363219,0.7307436896549804,-0.12823680052726316,0.09038251890600286,0.6952089117264934,0.7645646702175336,0.6017843529801433,0.07590737219659349,0.8302223561797977,-0.12823680052726327,19.603455353215672,0.7495269204775851,True,False
u56,v1,S9,matched,0.5,0.06270975266042456,0.8026126483239671,-0.12011188624328506,0.07975832362821104,0.7560596756550655,0.8468804538638764,0.6559840279911647,0.07340039665972253,0.9214615552794548,-0.12011188624328517,15.529611025245204,0.7495269204775851,True,False
u56,v1,S9,matched,0.75,0.06081110183323646,0.8664762933769765,-0.11349914396042204,0.07105652852900317,0.8160247433142773,0.9167197899437187,0.710074321326785,0.06944241773297599,1.0028909255376475,-0.1134991439604216,11.172670120387483,0.7495269204775851,True,False
u56,v1,S9,matched,1.0,0.05710346859479243,0.8673439548328086,-0.10805001502668021,0.06659245677756738,0.8464489514392304,0.8897017682144506,0.7387328025862568,0.0623023674082106,0.9880377122578478,-0.10805001502668043,6.600038418367677,0.7495269204775851,True,False
u56,v1,S4,natural,0.0,0.06453053483847215,0.6641804017269177,-0.13827796154480831,0.10201267848492176,0.6409087934305884,0.6877921123353656,0.5534299312214817,0.07730300522922962,0.747063834691694,-0.13827796154480798,23.58532168462946,0.7495269204775851,False,False
u56,v1,S4,natural,0.25,0.05594046261599228,0.7242624026715834,-0.11122169940772975,0.07953609899399375,0.6657103228336273,0.7782844327237702,0.5911263287352791,0.06738549374552316,0.8245348827849753,-0.11122169940772952,18.84568175507516,0.7071057954829428,True,False
u56,v1,S4,natural,0.5,0.04670806005091643,0.7959598322255304,-0.08387036683164717,0.05958998507251698,0.672292160186596,0.908564195579751,0.6221775820790981,0.056733486642569275,0.9310642574823336,-0.08387036683164717,14.114588346503261,0.6646846704883008,True,False
u56,v1,S4,natural,0.75,0.036840935740001246,0.8161695972807183,-0.06858717063174191,0.0456051853167366,0.5872232916442258,1.0424401009521622,0.5843185916170325,0.04535388106140936,1.0176717549559697,-0.0574260890277315,9.40403879186012,0.6222635454936586,False,False
u56,v1,S4,natural,1.0,0.02630048164818266,0.6156972714049787,-0.08742146474424961,0.04371928178625708,0.3381632798942085,0.9247940752575574,0.39907900051226375,0.0332174415690496,0.8299456024177211,-0.0533250627146129,4.772209453058822,0.5798424204990166,False,False
u56,v1,S4,matched,0.0,0.06453053483847215,0.6641804017269177,-0.13827796154480831,0.10201267848492176,0.6409087934305884,0.6877921123353656,0.5534299312214817,0.07730300522922962,0.747063834691694,-0.13827796154480798,23.58532168462946,0.7495269204775851,False,False
