panel,pick_N,pick_H,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,anc_OOS_CAGR,anc_OOS_Sharpe,anc_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD,best_OOS_N,best_OOS_H,best_OOS_Sharpe,d_vs_anchor,keep4a,keep4b_full,keep4b_oos,keep4b_both,L_OOS_S,L_OOS_DD,L_OOS_CAGR,L_H1,L_H2,L_FULL_DD,L_FULL_CAGR
U56,5,63,1.1955705864974415,0.14443969514551114,0.896271417267049,-0.21462543366708342,0.15124239469981537,1.1946624691617433,-0.1638148264272492,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,10,63,1.204938040705051,-0.2983910518946944,False,False,False,False,True,False,True,True,True,False,True
B136,5,63,1.4601054906849857,0.1643020428711215,0.909479313772415,-0.23418448599437358,0.1411337130037582,1.0454439699700835,-0.15970390874891405,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019,15,252,1.0859876997792988,-0.1359646561976685,False,False,False,False,True,False,True,True,True,False,True
SMALL663,15,252,1.0212442271853444,0.10741301322838126,0.7328059341755918,-0.3311274328857685,0.06404742177739209,0.46534120664844825,-0.33350849240419755,0.15331706161492242,0.8768941923019906,-0.3371726770846233,0.044697858575210914,0.6517830906127121,-0.12176044561639543,5,252,1.0517088403845025,0.26746472752714356,False,False,False,False,False,False,True,True,False,False,True
