file,col,n,sign,mean,mn,mx
2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,regret,12,NONPOS,-0.19431937487188722,-0.4195827927262801,-0.0173277304757072
2026-09-04_is-window-has-no-crash_C.selections.csv,regret,36,NONPOS,-0.044288664966971966,-0.1632800335712911,0.0
2026-09-04_selectability-pre-test_cloud.cells.csv,regret,22,NONPOS,-0.05003375925985038,-0.3104564878227429,0.0
2026-09-05_2011-the-opposite-outlier_C.l2o.csv,regret,1232,NONNEG,0.020474656510835507,0.0,0.2219412247923353
2026-09-05_2011-the-opposite-outlier_C.recut.csv,regret,15,NONNEG,0.02948422912587333,0.0150044000830476,0.0451110642040597
2026-09-05_2011-the-opposite-outlier_C.yearsplit.csv,regret_keep,8,NONNEG,0.020474656510835486,0.0178603483111761,0.0218188928515942
2026-09-05_2011-the-opposite-outlier_C.yearsplit.csv,regret_drop,8,NONNEG,0.0204746565108355,0.0164419474885594,0.0283175811098137
2026-09-05_2011-the-opposite-outlier_C.yearsplit.csv,dRegret,8,MIXED,-1.2685165418080402e-17,-0.0104572327986375,0.0053769453630348
2026-09-05_V1u-small-negative-price_cloud.walkforward.csv,regret,2,ALLZERO,0.0,0.0,0.0
2026-09-05_cagr-floor-constrained-selector_cloud.picks.csv,regret,176,NONPOS,-0.037625365716226156,-0.2219412247923353,0.0
2026-09-05_crisis-beta-as-the-pre-registrable-selector_C.picks.csv,regret,484,NONPOS,-0.07665361551086765,-0.577091693999238,0.0
2026-09-05_crisis-depth-as-the-price-denominator_B.walkforward.csv,S1_regret,17,NONNEG,0.3374715448285513,0.0,1.2491901512206538
2026-09-05_crisis-depth-as-the-price-denominator_B.walkforward.csv,Sdepth_regret,18,NONNEG,0.42533140677704534,0.0,1.2491901512206538
2026-09-05_defensive-overlays-are-rule-8-invisible_B.walkforward.csv,regret,132,NONPOS,-0.02835556367306042,-0.2219412247923353,0.0
2026-09-05_fixed-gross-S4-blend_cloud.walkforward.csv,regret,120,NONPOS,-0.04107776268482306,-0.1659815316355817,0.0
2026-09-05_price-list-tier-bar_B.walkforward.csv,S1_regret,17,NONNEG,0.33747154482855135,0.0,1.2491901512206538
2026-09-05_price-list-tier-bar_B.walkforward.csv,Stier_regret,16,NONNEG,0.4886900918897978,0.0,1.3548408339021742
2026-09-05_relative-priceability-floor_C.walkforward.csv,regret,104,MIXED,0.5787998667956045,-0.8123955898218225,6.137223194229369
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C.walkforward.csv,regret,54,NONNEG,0.09460516440233865,0.0,0.3384026582336044
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C.wfagg.csv,regret,3,NONNEG,0.09460516440233867,0.091852846927935,0.0970910405779861
2026-09-05_scale-free-as-a-corpus-eligibility-rule_C.wfagg.csv,p_regret,3,NONNEG,0.05452949290888843,0.042747082401372,0.0655353071852543
2026-09-05_sleeve-with-a-real-diversifier_cloud.walkforward.csv,regret,24,NONPOS,-0.06468911499296795,-0.2536451906218954,0.0
2026-09-05_stop-as-negative-insurance_cloud.walkforward.csv,regret,12,MIXED,0.0021405276676419584,-0.004989469703598,0.0400438645626106
2026-09-05_threshold-plateaus-are-the-general-case_cloud.plateaus.csv,regret,54,NONNEG,0.033228987804352024,0.0,0.2557426207149281
2026-09-05_which-asset-carries-S4_C.walkforward.csv,regret,8,NONPOS,-0.1337740020404601,-0.2617602142944506,-0.0450434204230474
2026-09-06_MA200-only-book-on-a-third-large-cap-panel_cloud.walkforward.csv,regret,4,NONPOS,-0.13522499999999998,-0.1978,-0.0608
2026-09-06_arm-the-cheap-instruments-in-crashes-instead_cloud.walkforward.csv,regret,8,MIXED,-0.03677238758075735,-0.128918626644668,0.0269267775163253
2026-09-06_audit-gross-normalisation-across-the-book_cloud.walkforward.csv,regret,84,NONNEG,0.09888233618518558,0.0,0.4013271829375957
2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C.walkforward.csv,regret,26,NONNEG,0.46359322335630637,0.0368784431092061,0.8893345540275854
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.walkforward.csv,regret,18,MIXED,0.018835323428367075,-0.1764503111284235,0.1473737919499727
2026-09-06_does-reach-belong-beside-every-instrument-price_C.walkforward.csv,regret,96,NONNEG,1.0119243109337492,0.0,6.663864245158657
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.walkforward.csv,regret,234,NONNEG,0.38629681920251074,0.0,0.9057218732689932
2026-09-06_does-the-banded-slow-filter-survive-on-the-large-cap-panels_cloud.walkforward.csv,regret,8,NONNEG,0.08745703465641318,0.0128361361129987,0.1879507942592224
2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud.walkforward.csv,regret,12,NONPOS,-0.12685192639330398,-0.7181727925295849,0.0
2026-09-06_does-the-drawdown-phase-control-belong-on-every-cadence-row_C.walkforward.csv,regret_vs_oracle,32,NONPOS,-0.09463577867986092,-0.1685813930215203,-0.0121287476191954
2026-09-06_drawdown-instrument-exchange-rate_cloud.walkforward.csv,regret,25,MIXED,0.29136730501663355,-0.0033901922878722,1.039330193965163
2026-09-06_ew-all-broad-as-the-simple-book_B.walkforward.csv,regret,12,MIXED,-0.07044499461299733,-0.1927451643938513,0.0322236622822524
2026-09-06_is-breadth-a-small-cap-dummy-everywhere-in-the-record_cloud.walkforward.csv,regret,2,NONPOS,-0.00088302467362645,-0.0017660493472529,0.0
2026-09-06_is-the-de-gross-cost-a-cash-drag-identity_B.walkforward.csv,regret_oSharpe,4,NONPOS,-0.031236820581771477,-0.0722575004520954,0.0
2026-09-06_is-the-negative-exposure-timing-residual-a-general-property-of-gates_B.walkforward.csv,regret,12,NONPOS,-0.06871696329819942,-0.1879507942592231,0.0
2026-09-06_is-the-soft-200d-tilt-inside-the-score-doing-the-gate-s-job_cloud.walkforward.csv,regret,12,NONNEG,0.08673152493168719,0.0,0.1365618773768142
2026-09-06_is-within-stratum-CORR-a-SECTOR-concentration-proxy_C.walkforward.csv,regret,34,NONNEG,0.44037628096037096,0.0368784431092061,0.8893345540275854
2026-09-06_keep-candidate-universe-robustness_cloud.walkforward.csv,med_regret,2,NONPOS,-0.06275,-0.069,-0.0565
