panel,family,k,gross,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,CAGR,Sharpe,MaxDD,H1,H2,pass4b,pass4a,L1_H1,L2_H2,L3_OOS,L4_DD_FULL,L5_CAGR_FULL,L4_DD_OOS,L5_CAGR_OOS
U56,MOM,5,0.25,1.2620907423675285,0.05383180032883672,0.819845180230405,-0.10078758658197307,0.06201279939357218,0.9979278639460879,-0.10078758658197284,1.2249552289010819,0.8207616950031509,False,False,0.26790776965208607,-0.0056381179262867676,-0.0552309014337764,0.10151595376313899,-0.043958628506816755,0.10151595376313877,-0.053176963169967534
U56,MOM,5,0.5,1.2651176683204943,0.10685628303858019,0.828210765828953,-0.1910823830566759,0.12442902838318726,1.0042436265756014,-0.1910823830566758,1.2292438389074998,0.8286331587182508,False,False,0.27219637965850396,0.002233345788813179,-0.04686531583522835,0.011221157288436034,0.01845760048279832,0.011221157288435923,-0.0001524804602240637
U56,MOM,5,0.75,1.2679375817993928,0.15876677134197825,0.8364555040649092,-0.27242453500135344,0.18696622678861896,1.01035985951566,-0.27242453500135344,1.2333312755583334,0.8363993795187488,False,False,0.2762838163093376,0.009999566589311115,-0.03862057759927218,-0.07012099465624161,0.08099479888823002,-0.07012099465624161,0.051758007843174
U56,MOM,5,1.0,1.270590537687465,0.20924400058004733,0.8446420847364146,-0.3460670057986601,0.24931999542815997,1.0163260436280894,-0.3460670057986598,1.2372529712701479,0.8441300257062864,False,False,0.28020551202115207,0.01773021277684872,-0.030433996927766827,-0.14376346545354796,0.14334856752777103,-0.1437634654535483,0.10223523708124307
U56,MOM,10,0.25,1.1569715986572657,0.05717283009256846,1.090384193389061,-0.0838328807423131,0.05504541913808536,1.1151850945771995,-0.08383288074231265,1.1986988239769325,1.0541046466713835,False,False,0.2416513647279367,0.22770483374194583,0.21530811172487963,0.11847065960279918,-0.050926008762303576,0.11847065960279873,-0.049835933406235794
U56,MOM,10,0.5,1.1615740043557996,0.1150435351873178,1.0943688711786907,-0.16098636975112746,0.11098260785616487,1.1194976781931778,-0.16098636975112768,1.203659374665685,1.0577493145203285,True,False,0.24661191541668914,0.23134950159089085,0.21929278951450937,0.041317170593984154,0.005011179955775935,0.041317170593984376,0.008034771688513548
U56,MOM,10,0.75,1.166046614939156,0.17342840496733603,1.0982021106345294,-0.23215156185759167,0.1676726157849351,1.1236591409883412,-0.23215156185759167,1.2084680359646705,1.0612734831362605,False,False,0.25142057671567464,0.23487367020682282,0.22312602897034806,-0.02984802151247984,0.06170118788454615,-0.02984802151247984,0.06641964146853177
U56,MOM,10,1.0,1.1704104074702952,0.2321242010318949,1.101887603435226,-0.29792749355108394,0.22496108862466002,1.1276796478044875,-0.29792749355108394,1.2131453068417657,1.0646813374594977,False,False,0.2560978475927699,0.23828152453006002,0.2268115217710447,-0.09562395320597211,0.11898966072427108,-0.09562395320597211,0.12511543753309065
U56,MOM,20,0.25,1.0873466201251707,0.05388041225111495,1.2651926881787372,-0.06909296829938238,0.0479201295369045,1.1881939253666993,-0.06909296829938283,1.199671767628909,1.1853757805066114,False,False,0.24262430837991322,0.35897596757717376,0.3901166065145558,0.133210572045729,-0.05805129836348444,0.13321057204572945,-0.053128351247689304
U56,MOM,20,0.5,1.0910618819639077,0.10896722485238275,1.2675884284930288,-0.13402050140971788,0.09673566141427936,1.1911298986031638,-0.1340205014097181,1.2032983644691588,1.1876574276348668,False,False,0.24625090522016302,0.36125761470542916,0.3925123468288474,0.06828303893539373,-0.009235766486109576,0.06828303893539395,0.0019584613535784945
U56,MOM,20,0.75,1.094659835113538,0.16517204460522628,1.269813091708838,-0.1950685554733962,0.14637282354027237,1.193918900139841,-0.19506855547339608,1.206769864534692,1.189806171919468,True,False,0.24972240528569623,0.36340635899003026,0.39473701004465656,0.007234984871715755,0.04040139563988343,0.007234984871715644,0.05816328110642202
