panel,ladder,chooser,pick,margin,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,BASE_Sharpe,BASE_MaxDD,BASE_OOS_Sharpe,pass_4b_full,pass_4b_oos,pass_4a,L_H1,L_H2,L_OOS,L_DD,L_CAGR,O_S,O_DD,O_CAGR,A_H1,A_H2,A_DD
B136,GROSS,C_ISSHARPE,0.75,0.000332938823043083,0.16040704123612182,1.0634318900924733,-0.20740302267849475,1.2898666135999557,0.8844777366429588,0.16023726571201902,1.0100346106764955,-0.20740302267849475,0.15163389387763448,0.8860757549112315,-0.3371595330739303,0.15331427255204866,0.8767278433896203,-0.3371595330739301,1.0992531359665725,-0.12240985403190008,1.105887869727878,False,False,False,True,True,True,False,True,True,False,True,True,False,False
B136,GROSS,C_ISDD,0.3,0.009800324617187939,0.06388483980525494,1.0594428126149014,-0.08672096624141135,1.2859408329469937,0.8800717116702663,0.06411548358053709,1.0054987279847747,-0.08672096624141135,0.15163389387763448,0.8860757549112315,-0.3371595330739303,0.15331427255204866,0.8767278433896203,-0.3371595330739301,1.0992531359665725,-0.12240985403190008,1.105887869727878,False,False,False,True,True,True,True,False,True,True,False,True,False,True
B136,GROSS,C_ISCAGR,0.75,0.01084004186969545,0.16040704123612182,1.0634318900924733,-0.20740302267849475,1.2898666135999557,0.8844777366429588,0.16023726571201902,1.0100346106764955,-0.20740302267849475,0.15163389387763448,0.8860757549112315,-0.3371595330739303,0.15331427255204866,0.8767278433896203,-0.3371595330739301,1.0992531359665725,-0.12240985403190008,1.105887869727878,False,False,False,True,True,True,False,True,True,False,True,True,False,False
B136,CADENCE,C_ISSHARPE,W,0.02047292148834412,0.16040704123612182,1.0634318900924733,-0.20740302267849475,1.2898666135999557,0.8844777366429588,0.16023726571201902,1.0100346106764955,-0.20740302267849475,0.15163389387763448,0.8860757549112315,-0.3371595330739303,0.15331427255204866,0.8767278433896203,-0.3371595330739301,1.0992531359665725,-0.12240985403190008,1.105887869727878,False,False,False,True,True,True,False,True,True,False,True,True,False,False
B136,CADENCE,C_ISDD,D,0.007648003967920758,0.1658275110791685,1.0108299798090135,-0.283637731649679,1.2461224941070186,0.859320160034378,0.17050660867462075,0.9522190783873681,-0.283637731649679,0.15163389387763448,0.8860757549112315,-0.3371595330739303,0.15331427255204866,0.8767278433896203,-0.3371595330739301,1.0992531359665725,-0.12240985403190008,1.105887869727878,False,False,False,True,True,True,False,True,True,False,True,True,False,False
B136,CADENCE,C_ISCAGR,W,0.000439770274247131,0.16040704123612182,1.0634318900924733,-0.20740302267849475,1.2898666135999557,0.8844777366429588,0.16023726571201902,1.0100346106764955,-0.20740302267849475,0.15163389387763448,0.8860757549112315,-0.3371595330739303,0.15331427255204866,0.8767278433896203,-0.3371595330739301,1.0992531359665725,-0.12240985403190008,1.105887869727878,False,False,False,True,True,True,False,True,True,False,True,True,False,False
SMALL663,N,C_ISSHARPE,25,0.07398521979710304,0.0805624823500366,0.5284992992144928,-0.355871509823371,0.7791521740101436,0.34360097560924197,0.06169800421238092,0.4163581876404954,-0.35587150982337046,0.14058393631844512,0.8580754696610153,-0.3371725677562024,0.1533169996349668,0.8767142096853177,-0.3371725677562022,0.6628758258961068,-0.13894060794205076,0.5589635636408169,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SMALL663,N,C_ISDD,40,0.016789042911636076,0.07315025898766603,0.5093623329860766,-0.3611659367125416,0.7127799063159106,0.364962762296151,0.06134701812548604,0.42810230023996493,-0.3611659367125417,0.14058393631844512,0.8580754696610153,-0.3371725677562024,0.1533169996349668,0.8767142096853177,-0.3371725677562022,0.6628758258961068,-0.13894060794205076,0.5589635636408169,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SMALL663,N,C_ISCAGR,25,0.011181628826774093,0.0805624823500366,0.5284992992144928,-0.355871509823371,0.7791521740101436,0.34360097560924197,0.06169800421238092,0.4163581876404954,-0.35587150982337046,0.14058393631844512,0.8580754696610153,-0.3371725677562024,0.1533169996349668,0.8767142096853177,-0.3371725677562022,0.6628758258961068,-0.13894060794205076,0.5589635636408169,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SMALL663,H,C_ISSHARPE,252,0.18754543302520077,0.13356082787910206,0.7843890486901455,-0.37411836270629684,0.9552303423552178,0.641731606248526,0.11159184725299265,0.6676058493481922,-0.37411836270629684,0.14058393631844512,0.8580754696610153,-0.3371725677562024,0.1533169996349668,0.8767142096853177,-0.3371725677562022,0.6628758258961068,-0.13894060794205076,0.5589635636408169,False,False,False,True,False,False,False,True,False,False,True,True,True,False
SMALL663,H,C_ISDD,21,0.041744014199759705,0.08076156385512956,0.5289316115907242,-0.38294667892209755,0.8374203882589638,0.2973056804955721,0.06613330401210393,0.4353158102219297,-0.38294667892209755,0.14058393631844512,0.8580754696610153,-0.3371725677562024,0.1533169996349668,0.8767142096853177,-0.3371725677562022,0.6628758258961068,-0.13894060794205076,0.5589635636408169,False,False,False,False,False,False,False,False,False,False,False,True,False,False
SMALL663,H,C_ISCAGR,252,0.04800129933252473,0.13356082787910206,0.7843890486901455,-0.37411836270629684,0.9552303423552178,0.641731606248526,0.11159184725299265,0.6676058493481922,-0.37411836270629684,0.14058393631844512,0.8580754696610153,-0.3371725677562024,0.1533169996349668,0.8767142096853177,-0.3371725677562022,0.6628758258961068,-0.13894060794205076,0.5589635636408169,False,False,False,True,False,False,False,True,False,False,True,True,True,False
SMALL663,GROSS,C_ISSHARPE,0.75,0.00024170891503938474,0.07874421355849703,0.5072342327234493,-0.3581405418032815,0.6634315052819472,0.3940851174727154,0.070860770065448,0.45333717990397243,-0.3581405418032817,0.14058393631844512,0.8580754696610153,-0.3371725677562024,0.1533169996349668,0.8767142096853177,-0.3371725677562022,0.6628758258961068,-0.13894060794205076,0.5589635636408169,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SMALL663,GROSS,C_ISDD,0.3,0.017078356157468444,0.034699100738013744,0.5051090762148539,-0.15665461197088537,0.6608628389793229,0.3921004857601011,0.03210950949710423,0.45128964370922336,-0.15665461197088537,0.14058393631844512,0.8580754696610153,-0.3371725677562024,0.1533169996349668,0.8767142096853177,-0.3371725677562022,0.6628758258961068,-0.13894060794205076,0.5589635636408169,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SMALL663,GROSS,C_ISCAGR,0.75,0.005483972884966493,0.07874421355849703,0.5072342327234493,-0.3581405418032815,0.6634315052819472,0.3940851174727154,0.070860770065448,0.45333717990397243,-0.3581405418032817,0.14058393631844512,0.8580754696610153,-0.3371725677562024,0.1533169996349668,0.8767142096853177,-0.3371725677562022,0.6628758258961068,-0.13894060794205076,0.5589635636408169,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SMALL663,CADENCE,C_ISSHARPE,M,0.037259650222237206,0.05383712958413378,0.3810795634902937,-0.38523856599538087,0.6037033043614497,0.23044040489322185,0.029782993979285077,0.2482123898640132,-0.3852385659953811,0.14058393631844512,0.8580754696610153,-0.3371725677562024,0.1533169996349668,0.8767142096853177,-0.3371725677562022,0.6628758258961068,-0.13894060794205076,0.5589635636408169,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SMALL663,CADENCE,C_ISDD,D,0.014650405149797985,0.06971269552937387,0.4543550056283079,-0.3830845902276777,0.6779668743129086,0.28398309597338495,0.053471176631334716,0.36332906666222164,-0.3830845902276765,0.14058393631844512,0.8580754696610153,-0.3371725677562024,0.1533169996349668,0.8767142096853177,-0.3371725677562022,0.6628758258961068,-0.13894060794205076,0.5589635636408169,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SMALL663,CADENCE,C_ISCAGR,D,0.0025384840350211046,0.06971269552937387,0.4543550056283079,-0.3830845902276777,0.6779668743129086,0.28398309597338495,0.053471176631334716,0.36332906666222164,-0.3830845902276765,0.14058393631844512,0.8580754696610153,-0.3371725677562024,0.1533169996349668,0.8767142096853177,-0.3371725677562022,0.6628758258961068,-0.13894060794205076,0.5589635636408169,False,False,False,False,False,False,False,False,False,False,False,False,False,False
