panel,cost,dial,dial_class,param,q_norm,is_anchor,in_idea371,CAGR,Sharpe,MaxDD,Vol,H1,H2,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turnover,pass4a,fail4a,pass4b,fail4b
U56,0,C1,composition,0.0,0.0,0,1,0.08195188773938877,0.9072704063318837,-0.14125085955438788,0.0914501003470416,0.8458349951418292,0.9662345471236734,0.7237959493845305,-0.14125085955438788,0.09664879732157328,1.0606287768199152,-0.11392171931881623,3.6711558668314295,0,H1+H2+DD,0,H1+CAGR
U56,0,C1,composition,0.25,0.25,0,1,0.0897757658138787,0.9557842232958199,-0.14964098656444758,0.09466252868479916,0.8778536056929103,1.0288103342860349,0.7414865344197652,-0.14964098656444758,0.10906093588005716,1.1276891653000136,-0.12901177636140426,3.620391500238149,0,H1+H2+DD,0,H1+CAGR
U56,0,C1,composition,0.5,0.5,0,1,0.0974735751051723,0.98177751078482,-0.1580809114481827,0.0998423505817155,0.8934781890800594,1.0630830725878928,0.7459159625220178,-0.1580809114481827,0.12142181173890632,1.1638488726743033,-0.14877059439717377,3.5866478031221694,0,H1+H2+DD,0,H1+CAGR
U56,0,C1,composition,0.75,0.75,0,1,0.10504194861801497,0.9895911962369898,-0.16854600212926207,0.10672096181467883,0.8945675073182756,1.0761986795257585,0.7388588608609242,-0.16656877685193394,0.13372705139983077,1.176999019636379,-0.1685460021292624,3.547693220598195,0,H1+H2+DD,0,H1+CAGR
U56,0,C1,composition,1.0,1.0,1,1,0.11247752167452663,0.9845954971725749,-0.18833782795514453,0.11501241772772397,0.8843836814030718,1.0754038643818007,0.7231540935531338,-0.17510271719195059,0.14597223444367957,1.175078250748615,-0.18833782795514442,3.5053969208898788,0,H1+H2+DD,0,H1
U56,0,C2,composition,0.0,0.0,0,1,0.06925706372681462,0.656594019850129,-0.21737935137455466,0.11147750593737073,0.7234548544652979,0.5901278560242714,0.6736280440574711,-0.17670523877507105,0.06661760664705252,0.6420982692976676,-0.21737935137455455,3.8380243842780453,0,H1+H2+DD,0,H1+H2+OOS+DD+CAGR
U56,0,C2,composition,0.25,0.25,0,1,0.08055679882513855,0.7822748130462273,-0.16608902246651702,0.10628902266819637,0.7884251263621288,0.7761103796385626,0.7087752159683698,-0.16608902246651702,0.08671500058694659,0.844510333042516,-0.15049037103085394,3.7680541507582355,0,H1+H2+DD,0,H1+H2+OOS+CAGR
U56,0,C2,composition,0.5,0.5,0,1,0.09153499713934021,0.8859642319027904,-0.1554048422565798,0.10512513702860836,0.8409293765851416,0.9289878932072815,0.7311061876757858,-0.1554048422565798,0.1066545771251537,1.0122483446593868,-0.15060351940592775,3.6941335204698924,0,H1+H2+DD,0,H1+CAGR
U56,0,C2,composition,0.75,0.75,0,1,0.10217930262943575,0.9540605418588423,-0.1694367940985415,0.10813509200806756,0.8740733515960686,1.027987627019868,0.7363054119165123,-0.16158224400778987,0.12641438929247495,1.121960804226086,-0.1694367940985414,3.600719174918014,0,H1+H2+DD,0,H1+CAGR
U56,0,C2,composition,1.0,1.0,1,1,0.11247752167452663,0.9845954971725749,-0.18833782795514453,0.11501241772772397,0.8843836814030718,1.0754038643818007,0.7231540935531338,-0.17510271719195059,0.14597223444367957,1.175078250748615,-0.18833782795514442,3.5053969208898788,0,H1+H2+DD,0,H1
