panel,gross,cost_bps,chooser,pick_b_out,full4b,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,inc_OOS_Sharpe,spy_OOS_Sharpe
U56,0.75,0.0,C_ISSHARPE,0.1,True,1.2241779287819816,0.12072849083519333,-0.16682918692582072,1.3693466954314062,0.8831406547160487
U56,0.75,0.0,C_ISCALMAR,0.03,True,1.3693466954314062,0.13168913356431755,-0.14765004422980454,1.3693466954314062,0.8831406547160487
U56,0.75,10.0,C_ISSHARPE,0.1,True,1.2014695625126508,0.11830155705795997,-0.16702310191418568,1.3318413815124672,0.8831406547160487
U56,0.75,10.0,C_ISCALMAR,0.1,True,1.2014695625126508,0.11830155705795997,-0.16702310191418568,1.3318413815124672,0.8831406547160487
U56,0.75,25.0,C_ISSHARPE,0.1,True,1.1673679825096714,0.11467036500540506,-0.1673139282774001,1.2754689637891052,0.8831406547160487
U56,0.75,25.0,C_ISCALMAR,0.1,True,1.1673679825096714,0.11467036500540506,-0.1673139282774001,1.2754689637891052,0.8831406547160487
U56,0.75,50.0,C_ISSHARPE,0.1,True,1.1104454757607927,0.10864285595834566,-0.16779851590456085,1.181260845927782,0.8831406547160487
U56,0.75,50.0,C_ISCALMAR,0.1,True,1.1104454757607927,0.10864285595834566,-0.16779851590456085,1.181260845927782,0.8831406547160487
U56,1.0,0.0,C_ISSHARPE,0.1,False,1.1933444893355918,0.14693079659894193,-0.2134533618929101,1.333105459265909,0.8831406547160487
U56,1.0,0.0,C_ISCALMAR,0.06,True,1.2594813974356647,0.14656379214488569,-0.19365231723318543,1.333105459265909,0.8831406547160487
U56,1.0,10.0,C_ISSHARPE,0.1,False,1.171758013253772,0.1439784067296448,-0.2136871997718811,1.2952683323978311,0.8831406547160487
U56,1.0,10.0,C_ISCALMAR,0.1,False,1.171758013253772,0.1439784067296448,-0.2136871997718811,1.2952683323978311,0.8831406547160487
U56,1.0,25.0,C_ISSHARPE,0.1,False,1.13934273984375,0.13956314174208306,-0.21403788500576648,1.238402726012863,0.8831406547160487
U56,1.0,25.0,C_ISCALMAR,0.1,False,1.13934273984375,0.13956314174208306,-0.21403788500576648,1.238402726012863,0.8831406547160487
U56,1.0,50.0,C_ISSHARPE,0.1,False,1.0852374496918393,0.13223975068845717,-0.21462216951667856,1.1433814467910008,0.8831406547160487
U56,1.0,50.0,C_ISCALMAR,0.1,False,1.0852374496918393,0.13223975068845717,-0.21462216951667856,1.1433814467910008,0.8831406547160487
B136,0.75,0.0,C_ISSHARPE,0.1,True,1.1240541800649788,0.12303097384295447,-0.188750331949748,1.1392361336091135,0.8736721309012504
B136,0.75,0.0,C_ISCALMAR,0.03,True,1.1392361336091135,0.12186816399359124,-0.166052331814747,1.1392361336091135,0.8736721309012504
B136,0.75,10.0,C_ISSHARPE,0.1,True,1.098435539652542,0.11997462925322178,-0.18984453698137227,1.0935817708519635,0.8736721309012504
B136,0.75,10.0,C_ISCALMAR,0.1,True,1.098435539652542,0.11997462925322178,-0.18984453698137227,1.0935817708519635,0.8736721309012504
B136,0.75,25.0,C_ISSHARPE,0.1,True,1.0599852984885547,0.11540473353394987,-0.19148483676169525,1.0250054022590873,0.8736721309012504
B136,0.75,25.0,C_ISCALMAR,0.1,True,1.0599852984885547,0.11540473353394987,-0.19148483676169525,1.0250054022590873,0.8736721309012504
B136,0.75,50.0,C_ISSHARPE,0.1,True,0.9958654337280405,0.10782707315987494,-0.19421598331019096,0.9105523613820905,0.8736721309012504
B136,0.75,50.0,C_ISCALMAR,0.1,True,0.9958654337280405,0.10782707315987494,-0.19421598331019096,0.9105523613820905,0.8736721309012504
B136,1.0,0.0,C_ISSHARPE,0.1,False,1.078368491281905,0.15387107663670463,-0.24000107468382625,1.1071610480831497,0.8736721309012504
B136,1.0,0.0,C_ISCALMAR,0.03,False,1.1071610480831497,0.15438879331573263,-0.2231195817995918,1.1071610480831497,0.8736721309012504
