panel,book,cadence,k,gross,turnover_yr,rebals_yr,risk_tickets_yr,tot_tickets_yr,wanted_per_reb,mean_names,mean_oob,mean_gross,max_gross,mean_risk_gross,max_risk_gross,max_name_w,mean_sweep
U56,CAP2,W,INF,0.75,3.506382942083226,52.26876404494382,2055.6404494382023,2061.869662921348,39.32827735644637,38.43685393258427,0.0,1.0,1.0000000000000007,0.6718126176022006,0.7627499928019235,0.027381432403730484,0.3281873823977994
U56,CAP2,W,INF,1.0,3.9918738682526245,52.26876404494382,2055.6404494382023,2061.4732584269664,39.32827735644637,38.43685393258427,0.0,1.0,1.0000000000000007,0.767618291991073,1.0000000000000004,0.029180303105007466,0.23238170800892702
U56,CAP2,W,24,0.75,3.5628273692523678,52.26876404494382,1203.9937078651685,1234.1204494382023,39.32827735644637,38.43685393258427,0.0,1.0,1.0000000000000009,0.6716937549586195,0.812139339951844,0.02806499385743842,0.32830624504138045
U56,CAP2,W,24,1.0,3.9274286177167967,52.26876404494382,1203.9937078651685,1274.5537078651687,39.32827735644637,38.43685393258427,0.0,1.0,1.0000000000000009,0.7674370345930049,1.0000000000000004,0.02918018077269815,0.232562965406995
U56,CAP2,W,16,0.75,3.5560769596681485,52.26876404494382,821.916404494382,862.0665168539326,39.33694474539545,38.445842696629214,0.0017977528089887641,1.0,1.0000000000000009,0.6719143998449907,0.8403340674340418,0.028062504588053285,0.32808560015500926
U56,CAP2,W,16,1.0,3.8497502625637985,52.26876404494382,821.916404494382,905.8408988764045,39.33694474539545,38.445842696629214,0.0017977528089887641,1.0,1.0000000000000007,0.7673562005018735,1.0000000000000007,0.029179909923398036,0.2326437994981265
U56,CAP2,W,10,0.75,3.480040046387134,52.26876404494382,520.4791011235956,566.008988764045,39.37486457204767,38.48696629213483,0.010561797752808988,1.0,1.0000000000000009,0.6726602319398594,0.866334582215097,0.02806068739496211,0.3273397680601407
U56,CAP2,W,10,1.0,3.7275107378408796,52.26876404494382,520.4791011235956,619.6368539325842,39.37594799566631,38.48696629213483,0.010561797752808988,1.0,1.000000000000001,0.7675932318702449,1.0000000000000004,0.029179678527746427,0.23240676812975522
U56,CAP2,W,6,0.75,3.335613716790348,52.26876404494382,313.61258426966293,362.9366292134832,39.570964247020584,38.66966292134831,0.05303370786516854,1.0,1.0000000000000007,0.6752910050595424,0.8812705038214038,0.029583854169196826,0.3247089949404575
U56,CAP2,W,6,1.0,3.5443439051244683,52.26876404494382,313.61258426966293,413.22337078651685,39.57638136511376,38.67977528089887,0.05460674157303371,1.0,1.0000000000000009,0.7709728567649681,1.0000000000000004,0.029279992180005425,0.22902714323503195
