panel,N,H,freq,L_star,episode_bars,ratio,ge_episode,phi_L63,phi_estimable
U56,5,63,W,126.0,22.0,5.7272727272727275,True,0.9058600540666727,True
U56,5,63,M,126.0,20.0,6.3,True,0.9703737223477363,True
U56,5,126,W,126.0,33.0,3.8181818181818183,True,0.7315588162677136,True
U56,5,126,M,252.0,20.0,12.6,True,0.596139851008902,True
U56,5,252,W,252.0,113.0,2.230088495575221,True,-2.8492114652473135,True
U56,5,252,M,252.0,124.0,2.032258064516129,True,-0.37065626538282903,True
U56,10,63,W,63.0,20.0,3.15,True,0.9999999999999797,True
U56,10,63,M,1.0,23.0,0.043478260869565216,False,1.0,False
U56,10,126,W,252.0,33.0,7.636363636363637,True,0.6622309456868063,True
U56,10,126,M,63.0,20.0,3.15,True,1.0,False
U56,10,252,W,63.0,58.0,1.0862068965517242,True,1.0469096335264847,True
U56,10,252,M,126.0,58.0,2.1724137931034484,True,0.6681953754908998,True
U56,20,63,W,63.0,23.0,2.739130434782609,True,0.9999999999999831,True
U56,20,63,M,63.0,23.0,2.739130434782609,True,1.0,True
U56,20,126,W,252.0,18.0,14.0,True,0.6894594136315311,True
U56,20,126,M,5.0,20.0,0.25,False,1.0,False
U56,20,252,W,1.0,58.0,0.017241379310344827,False,-31.553441788637613,False
U56,20,252,M,252.0,56.0,4.5,True,0.5493561195197209,True
U56,40,63,W,63.0,23.0,2.739130434782609,True,1.0,True
U56,40,63,M,63.0,23.0,2.739130434782609,True,0.9999999999999899,True
U56,40,126,W,63.0,23.0,2.739130434782609,True,0.9999999999999925,True
U56,40,126,M,63.0,23.0,2.739130434782609,True,0.9999999999999982,True
U56,40,252,W,63.0,23.0,2.739130434782609,True,1.0000000000000204,False
U56,40,252,M,63.0,23.0,2.739130434782609,True,1.0,True
B136,5,63,W,126.0,22.0,5.7272727272727275,True,0.8631164291999267,True
B136,5,63,M,252.0,22.0,11.454545454545455,True,0.774337237000491,True
B136,5,126,W,,20.0,,False,0.25312709478787193,True
B136,5,126,M,252.0,22.0,11.454545454545455,True,0.49330754325747717,True
B136,5,252,W,126.0,56.0,2.25,True,0.9260402911419114,True
B136,5,252,M,126.0,20.0,6.3,True,0.7463129310707465,True
B136,10,63,W,5.0,22.0,0.22727272727272727,False,1.0000000000001605,False
B136,10,63,M,21.0,22.0,0.9545454545454546,False,1.0000000000000042,True
B136,10,126,W,504.0,58.0,8.689655172413794,True,0.5389414535475463,True
B136,10,126,M,5.0,22.0,0.22727272727272727,False,1.000000000000029,True
B136,10,252,W,63.0,22.0,2.8636363636363638,True,0.9999999999999948,True
B136,10,252,M,252.0,23.0,10.956521739130435,True,0.7315891361172416,True
B136,20,63,W,63.0,23.0,2.739130434782609,True,0.9999999999999871,True
B136,20,63,M,63.0,23.0,2.739130434782609,True,0.9999999999998955,False
B136,20,126,W,252.0,23.0,10.956521739130435,True,0.636628661870816,True
B136,20,126,M,63.0,23.0,2.739130434782609,True,0.9999999999999717,False
B136,20,252,W,63.0,23.0,2.739130434782609,True,1.0000000000000047,True
B136,20,252,M,21.0,23.0,0.9130434782608695,False,1.0,True
B136,40,63,W,63.0,23.0,2.739130434782609,True,0.998524951958905,True
B136,40,63,M,63.0,23.0,2.739130434782609,True,0.9999999999999868,True
B136,40,126,W,63.0,23.0,2.739130434782609,True,0.9999999999999982,True
B136,40,126,M,63.0,23.0,2.739130434782609,True,1.0,True
B136,40,252,W,5.0,23.0,0.21739130434782608,False,0.9999999999998946,False
B136,40,252,M,63.0,23.0,2.739130434782609,True,0.999999999999971,False
SMALL,5,63,W,,1158.0,,False,0.6405289070935578,True
SMALL,5,63,M,,189.0,,False,0.10785163857135101,True
SMALL,5,126,W,1008.0,444.0,2.27027027027027,True,0.40444808475309035,True
SMALL,5,126,M,1008.0,518.0,1.945945945945946,True,0.3481151276635109,True
SMALL,5,252,W,63.0,20.0,3.15,True,1.0000000000000044,True
SMALL,5,252,M,504.0,439.0,1.1480637813211845,True,-0.10296212299076644,True
SMALL,10,63,W,126.0,853.0,0.1477139507620164,False,0.9305045345421252,False
SMALL,10,63,M,,19.0,,False,0.1262020085060321,True
SMALL,10,126,W,504.0,160.0,3.15,True,0.3921645293340199,False
SMALL,10,126,M,1008.0,77.0,13.090909090909092,True,0.487800233856239,True
SMALL,10,252,W,63.0,20.0,3.15,True,1.0,True
SMALL,10,252,M,504.0,44.0,11.454545454545455,True,-0.03105837953402392,True
SMALL,20,63,W,252.0,853.0,0.2954279015240328,False,0.3982148728203777,False
SMALL,20,63,M,1.0,1085.0,0.0009216589861751152,False,13.173624446722355,False
SMALL,20,126,W,504.0,39.0,12.923076923076923,True,0.506219321079654,True
SMALL,20,126,M,,1094.0,,False,0.32517091244720187,True
SMALL,20,252,W,63.0,20.0,3.15,True,1.0513721448919213,True
SMALL,20,252,M,504.0,19.0,26.526315789473685,True,0.06574658078409461,True
SMALL,40,63,W,63.0,38.0,1.6578947368421053,True,1.26584625636398,True
SMALL,40,63,M,504.0,852.0,0.5915492957746479,False,0.13229217781377384,True
SMALL,40,126,W,126.0,40.0,3.15,True,0.0011060998520156992,False
SMALL,40,126,M,252.0,19.0,13.263157894736842,True,0.2733740635210823,True
SMALL,40,252,W,63.0,20.0,3.15,True,1.0055843659400578,True
SMALL,40,252,M,252.0,387.0,0.6511627906976745,False,-0.10564086196818219,False
