population,tau,n,Sharpe_pub_flips,Sharpe_pub_rate,Sharpe_undet,Sharpe_undet_share,Sharpe_flip3,Sharpe_rate_det,Sharpe_rate_all,Sharpe_tieU,Sharpe_tieM,Sharpe_zeroU,Sharpe_zeroM,Sharpe_pub_but_undet,Sharpe_rate_move_pp,CAGR_pub_flips,CAGR_pub_rate,CAGR_undet,CAGR_undet_share,CAGR_flip3,CAGR_rate_det,CAGR_rate_all,CAGR_tieU,CAGR_tieM,CAGR_zeroU,CAGR_zeroM,CAGR_pub_but_undet,CAGR_rate_move_pp,MaxDD_pub_flips,MaxDD_pub_rate,MaxDD_undet,MaxDD_undet_share,MaxDD_flip3,MaxDD_rate_det,MaxDD_rate_all,MaxDD_tieU,MaxDD_tieM,MaxDD_zeroU,MaxDD_zeroM,MaxDD_pub_but_undet,MaxDD_rate_move_pp
REC-CELLS,0.0,324,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,7,0.021604938271604937,0,0.0,7,0.021604938271604937,0.021604938271604937,0,0,0,0,0,0.0,28,0.08641975308641975,0,0.0,28,0.08641975308641975,0.08641975308641975,0,0,0,0,0,0.0
REC-CELLS,1e-16,324,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,7,0.021604938271604937,0,0.0,7,0.021604938271604937,0.021604938271604937,0,0,0,0,0,0.0,28,0.08641975308641975,0,0.0,28,0.08641975308641975,0.08641975308641975,0,0,0,0,0,0.0
REC-CELLS,1e-15,324,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,7,0.021604938271604937,0,0.0,7,0.021604938271604937,0.021604938271604937,0,0,0,0,0,0.0,28,0.08641975308641975,0,0.0,28,0.08641975308641975,0.08641975308641975,0,0,0,0,0,0.0
REC-CELLS,1e-12,324,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,7,0.021604938271604937,0,0.0,7,0.021604938271604937,0.021604938271604937,0,0,0,0,0,0.0,28,0.08641975308641975,0,0.0,28,0.08641975308641975,0.08641975308641975,0,0,0,0,0,0.0
REC-CELLS,1e-09,324,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,7,0.021604938271604937,0,0.0,7,0.021604938271604937,0.021604938271604937,0,0,0,0,0,0.0,28,0.08641975308641975,0,0.0,28,0.08641975308641975,0.08641975308641975,0,0,0,0,0,0.0
REC-CELLS,1e-06,324,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,7,0.021604938271604937,0,0.0,7,0.021604938271604937,0.021604938271604937,0,0,0,0,0,0.0,28,0.08641975308641975,0,0.0,28,0.08641975308641975,0.08641975308641975,0,0,0,0,0,0.0
REC-CELLS,0.0001,324,0,0.0,1,0.0030864197530864196,0,0.0,0.0,1,1,0,0,0,0.0,7,0.021604938271604937,0,0.0,7,0.021604938271604937,0.021604938271604937,0,0,0,0,0,0.0,28,0.08641975308641975,1,0.0030864197530864196,28,0.08668730650154799,0.08641975308641975,1,1,0,0,0,0.026755341512824105
REC-CELLS,0.001,324,0,0.0,3,0.009259259259259259,0,0.0,0.0,3,3,0,0,0,0.0,7,0.021604938271604937,3,0.009259259259259259,4,0.012461059190031152,0.012345679012345678,0,3,0,0,3,-0.9143879081573785,28,0.08641975308641975,1,0.0030864197530864196,28,0.08668730650154799,0.08641975308641975,1,1,0,0,0,0.026755341512824105
REC-LADDER,0.0,432,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,12,0.027777777777777776,0,0.0,12,0.027777777777777776,0.027777777777777776,0,0,0,0,0,0.0,9,0.020833333333333332,0,0.0,9,0.020833333333333332,0.020833333333333332,0,0,0,0,0,0.0
REC-LADDER,1e-16,432,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,12,0.027777777777777776,0,0.0,12,0.027777777777777776,0.027777777777777776,0,0,0,0,0,0.0,9,0.020833333333333332,0,0.0,9,0.020833333333333332,0.020833333333333332,0,0,0,0,0,0.0
REC-LADDER,1e-15,432,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,12,0.027777777777777776,0,0.0,12,0.027777777777777776,0.027777777777777776,0,0,0,0,0,0.0,9,0.020833333333333332,0,0.0,9,0.020833333333333332,0.020833333333333332,0,0,0,0,0,0.0
REC-LADDER,1e-12,432,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,12,0.027777777777777776,0,0.0,12,0.027777777777777776,0.027777777777777776,0,0,0,0,0,0.0,9,0.020833333333333332,0,0.0,9,0.020833333333333332,0.020833333333333332,0,0,0,0,0,0.0
REC-LADDER,1e-09,432,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,12,0.027777777777777776,0,0.0,12,0.027777777777777776,0.027777777777777776,0,0,0,0,0,0.0,9,0.020833333333333332,0,0.0,9,0.020833333333333332,0.020833333333333332,0,0,0,0,0,0.0
REC-LADDER,1e-06,432,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,12,0.027777777777777776,0,0.0,12,0.027777777777777776,0.027777777777777776,0,0,0,0,0,0.0,9,0.020833333333333332,0,0.0,9,0.020833333333333332,0.020833333333333332,0,0,0,0,0,0.0
REC-LADDER,0.0001,432,0,0.0,1,0.0023148148148148147,0,0.0,0.0,1,1,0,0,0,0.0,12,0.027777777777777776,1,0.0023148148148148147,11,0.025522041763341066,0.02546296296296296,0,1,0,0,1,-0.225573601443671,9,0.020833333333333332,0,0.0,9,0.020833333333333332,0.020833333333333332,0,0,0,0,0,0.0
REC-LADDER,0.001,432,0,0.0,5,0.011574074074074073,0,0.0,0.0,5,5,0,0,0,0.0,12,0.027777777777777776,15,0.034722222222222224,4,0.009592326139088728,0.009259259259259259,0,15,0,0,8,-1.8185451638689047,9,0.020833333333333332,4,0.009259259259259259,9,0.02102803738317757,0.020833333333333332,4,4,0,0,0,0.019470404984423678
REC-SHUFFLE,0.0,1404,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,437,0.31125356125356124,0,0.0,437,0.31125356125356124,0.31125356125356124,0,0,0,0,0,0.0,785,0.5591168091168092,99,0.07051282051282051,686,0.5256704980842912,0.4886039886039886,99,0,99,0,99,-3.344631103251794
REC-SHUFFLE,1e-16,1404,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,437,0.31125356125356124,0,0.0,437,0.31125356125356124,0.31125356125356124,0,0,0,0,0,0.0,785,0.5591168091168092,99,0.07051282051282051,686,0.5256704980842912,0.4886039886039886,99,0,99,0,99,-3.344631103251794
REC-SHUFFLE,1e-15,1404,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,437,0.31125356125356124,0,0.0,437,0.31125356125356124,0.31125356125356124,0,0,0,0,0,0.0,785,0.5591168091168092,480,0.3418803418803419,443,0.47943722943722944,0.31552706552706555,480,0,99,0,342,-7.967957967957973
REC-SHUFFLE,1e-12,1404,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,437,0.31125356125356124,0,0.0,437,0.31125356125356124,0.31125356125356124,0,0,0,0,0,0.0,785,0.5591168091168092,480,0.3418803418803419,443,0.47943722943722944,0.31552706552706555,480,0,99,0,342,-7.967957967957973
REC-SHUFFLE,1e-09,1404,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,437,0.31125356125356124,0,0.0,437,0.31125356125356124,0.31125356125356124,0,0,0,0,0,0.0,785,0.5591168091168092,480,0.3418803418803419,443,0.47943722943722944,0.31552706552706555,480,0,99,0,342,-7.967957967957973
REC-SHUFFLE,1e-06,1404,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,437,0.31125356125356124,0,0.0,437,0.31125356125356124,0.31125356125356124,0,0,0,0,0,0.0,785,0.5591168091168092,480,0.3418803418803419,443,0.47943722943722944,0.31552706552706555,480,0,99,0,342,-7.967957967957973
REC-SHUFFLE,0.0001,1404,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,437,0.31125356125356124,13,0.009259259259259259,429,0.308411214953271,0.3055555555555556,1,12,0,0,8,-0.28423463002902327,785,0.5591168091168092,491,0.34971509971509973,438,0.47973713033953996,0.31196581196581197,490,1,99,0,347,-7.93796787772692
REC-SHUFFLE,0.001,1404,0,0.0,3,0.002136752136752137,0,0.0,0.0,3,2,0,0,0,0.0,437,0.31125356125356124,126,0.08974358974358974,360,0.28169014084507044,0.2564102564102564,16,110,0,0,77,-2.9563420408490804,785,0.5591168091168092,528,0.37606837606837606,407,0.4646118721461187,0.2898860398860399,519,9,99,0,378,-9.450493697069046
FRESH-CELLS,0.0,324,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,7,0.021604938271604937,0,0.0,7,0.021604938271604937,0.021604938271604937,0,0,0,0,0,0.0,28,0.08641975308641975,0,0.0,28,0.08641975308641975,0.08641975308641975,0,0,0,0,0,0.0
FRESH-CELLS,1e-16,324,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,7,0.021604938271604937,0,0.0,7,0.021604938271604937,0.021604938271604937,0,0,0,0,0,0.0,28,0.08641975308641975,0,0.0,28,0.08641975308641975,0.08641975308641975,0,0,0,0,0,0.0
FRESH-CELLS,1e-15,324,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,7,0.021604938271604937,0,0.0,7,0.021604938271604937,0.021604938271604937,0,0,0,0,0,0.0,28,0.08641975308641975,0,0.0,28,0.08641975308641975,0.08641975308641975,0,0,0,0,0,0.0
FRESH-CELLS,1e-12,324,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,7,0.021604938271604937,0,0.0,7,0.021604938271604937,0.021604938271604937,0,0,0,0,0,0.0,28,0.08641975308641975,0,0.0,28,0.08641975308641975,0.08641975308641975,0,0,0,0,0,0.0
FRESH-CELLS,1e-09,324,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,7,0.021604938271604937,0,0.0,7,0.021604938271604937,0.021604938271604937,0,0,0,0,0,0.0,28,0.08641975308641975,0,0.0,28,0.08641975308641975,0.08641975308641975,0,0,0,0,0,0.0
FRESH-CELLS,1e-06,324,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,7,0.021604938271604937,0,0.0,7,0.021604938271604937,0.021604938271604937,0,0,0,0,0,0.0,28,0.08641975308641975,0,0.0,28,0.08641975308641975,0.08641975308641975,0,0,0,0,0,0.0
FRESH-CELLS,0.0001,324,0,0.0,1,0.0030864197530864196,0,0.0,0.0,1,1,0,0,0,0.0,7,0.021604938271604937,0,0.0,7,0.021604938271604937,0.021604938271604937,0,0,0,0,0,0.0,28,0.08641975308641975,1,0.0030864197530864196,28,0.08668730650154799,0.08641975308641975,1,1,0,0,0,0.026755341512824105
FRESH-CELLS,0.001,324,0,0.0,3,0.009259259259259259,0,0.0,0.0,3,3,0,0,0,0.0,7,0.021604938271604937,3,0.009259259259259259,4,0.012461059190031152,0.012345679012345678,0,3,0,0,3,-0.9143879081573785,28,0.08641975308641975,1,0.0030864197530864196,28,0.08668730650154799,0.08641975308641975,1,1,0,0,0,0.026755341512824105
FRESH-SHUFFLE,0.0,1404,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,437,0.31125356125356124,0,0.0,437,0.31125356125356124,0.31125356125356124,0,0,0,0,0,0.0,785,0.5591168091168092,99,0.07051282051282051,686,0.5256704980842912,0.4886039886039886,99,0,99,0,99,-3.344631103251794
FRESH-SHUFFLE,1e-16,1404,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,437,0.31125356125356124,0,0.0,437,0.31125356125356124,0.31125356125356124,0,0,0,0,0,0.0,785,0.5591168091168092,99,0.07051282051282051,686,0.5256704980842912,0.4886039886039886,99,0,99,0,99,-3.344631103251794
FRESH-SHUFFLE,1e-15,1404,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,437,0.31125356125356124,0,0.0,437,0.31125356125356124,0.31125356125356124,0,0,0,0,0,0.0,785,0.5591168091168092,480,0.3418803418803419,443,0.47943722943722944,0.31552706552706555,480,0,99,0,342,-7.967957967957973
FRESH-SHUFFLE,1e-12,1404,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,437,0.31125356125356124,0,0.0,437,0.31125356125356124,0.31125356125356124,0,0,0,0,0,0.0,785,0.5591168091168092,480,0.3418803418803419,443,0.47943722943722944,0.31552706552706555,480,0,99,0,342,-7.967957967957973
FRESH-SHUFFLE,1e-09,1404,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,437,0.31125356125356124,0,0.0,437,0.31125356125356124,0.31125356125356124,0,0,0,0,0,0.0,785,0.5591168091168092,480,0.3418803418803419,443,0.47943722943722944,0.31552706552706555,480,0,99,0,342,-7.967957967957973
FRESH-SHUFFLE,1e-06,1404,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,437,0.31125356125356124,0,0.0,437,0.31125356125356124,0.31125356125356124,0,0,0,0,0,0.0,785,0.5591168091168092,480,0.3418803418803419,443,0.47943722943722944,0.31552706552706555,480,0,99,0,342,-7.967957967957973
FRESH-SHUFFLE,0.0001,1404,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,437,0.31125356125356124,13,0.009259259259259259,429,0.308411214953271,0.3055555555555556,1,12,0,0,8,-0.28423463002902327,785,0.5591168091168092,491,0.34971509971509973,438,0.47973713033953996,0.31196581196581197,490,1,99,0,347,-7.93796787772692
FRESH-SHUFFLE,0.001,1404,0,0.0,3,0.002136752136752137,0,0.0,0.0,3,2,0,0,0,0.0,437,0.31125356125356124,126,0.08974358974358974,360,0.28169014084507044,0.2564102564102564,16,110,0,0,77,-2.9563420408490804,785,0.5591168091168092,528,0.37606837606837606,407,0.4646118721461187,0.2898860398860399,519,9,99,0,378,-9.450493697069046
