panel,cadence,H,gross,CAGR_0,Sharpe_0,MaxDD_0,H1_0,H2_0,oCAGR_0,oSharpe_0,oMaxDD_0,oH1_0,oH2_0,iCAGR_0,iSharpe_0,iMaxDD_0,iH1_0,iH2_0,turn_y_0,CAGR_1,Sharpe_1,MaxDD_1,H1_1,H2_1,oCAGR_1,oSharpe_1,oMaxDD_1,oH1_1,oH2_1,iCAGR_1,iSharpe_1,iMaxDD_1,iH1_1,iH2_1,turn_y_1,CAGR_2,Sharpe_2,MaxDD_2,H1_2,H2_2,oCAGR_2,oSharpe_2,oMaxDD_2,oH1_2,oH2_2,iCAGR_2,iSharpe_2,iMaxDD_2,iH1_2,iH2_2,turn_y_2,keep4b_POINT,keep4a_POINT,leg4bH1_POINT,leg4bH2_POINT,leg4bDD_POINT,leg4bCAGR_POINT,CAGR_POINT,Sharpe_POINT,MaxDD_POINT,H1_POINT,H2_POINT,keep4b_MEAN,keep4a_MEAN,leg4bH1_MEAN,leg4bH2_MEAN,leg4bDD_MEAN,leg4bCAGR_MEAN,CAGR_MEAN,Sharpe_MEAN,MaxDD_MEAN,H1_MEAN,H2_MEAN,keep4b_WORST,keep4a_WORST,leg4bH1_WORST,leg4bH2_WORST,leg4bDD_WORST,leg4bCAGR_WORST,CAGR_WORST,Sharpe_WORST,MaxDD_WORST,H1_WORST,H2_WORST,okeep4b_POINT,okeep4a_POINT,oleg4bH1_POINT,oleg4bH2_POINT,oleg4bDD_POINT,oleg4bCAGR_POINT,oCAGR_POINT,oSharpe_POINT,oMaxDD_POINT,oH1_POINT,oH2_POINT,okeep4b_MEAN,okeep4a_MEAN,oleg4bH1_MEAN,oleg4bH2_MEAN,oleg4bDD_MEAN,oleg4bCAGR_MEAN,oCAGR_MEAN,oSharpe_MEAN,oMaxDD_MEAN,oH1_MEAN,oH2_MEAN,okeep4b_WORST,okeep4a_WORST,oleg4bH1_WORST,oleg4bH2_WORST,oleg4bDD_WORST,oleg4bCAGR_WORST,oCAGR_WORST,oSharpe_WORST,oMaxDD_WORST,oH1_WORST,oH2_WORST,ikeep4b_POINT,ikeep4a_POINT,ileg4bH1_POINT,ileg4bH2_POINT,ileg4bDD_POINT,ileg4bCAGR_POINT,iCAGR_POINT,iSharpe_POINT,iMaxDD_POINT,iH1_POINT,iH2_POINT,ikeep4b_MEAN,ikeep4a_MEAN,ileg4bH1_MEAN,ileg4bH2_MEAN,ileg4bDD_MEAN,ileg4bCAGR_MEAN,iCAGR_MEAN,iSharpe_MEAN,iMaxDD_MEAN,iH1_MEAN,iH2_MEAN,ikeep4b_WORST,ikeep4a_WORST,ileg4bH1_WORST,ileg4bH2_WORST,ileg4bDD_WORST,ileg4bCAGR_WORST,iCAGR_WORST,iSharpe_WORST,iMaxDD_WORST,iH1_WORST,iH2_WORST,dMaxDD1_pp,dMaxDD2_pp,MaxDD_range_pp,oMaxDD_range_pp,Sharpe_range,oSharpe_range
U56,W,21,0.5,0.09432205990248277,1.1084221325257901,-0.13797757708315617,1.1822244147787144,1.0596804910869024,0.10084127419305178,1.1079556703343856,-0.13797757708315628,1.3026371743035754,0.9021770179544576,0.08644512032042284,1.1177989486218656,-0.07886254216819533,0.9371154873871923,1.3308734374784992,4.0830986964647815,0.09621299197452426,1.1203694411549863,-0.13804878936380804,1.1603448532577543,1.0969386157259502,0.1046720478641785,1.1430679373431964,-0.13804878936380782,1.3274570153879863,0.9509393143560908,0.08601197574618857,1.0957162676687071,-0.08789204535178652,0.8803685794821863,1.3480845316104386,4.130768329424824,0.09876392754431196,1.1281274914140649,-0.1520146401766237,1.242218297863279,1.0491548522059686,0.10503554383395475,1.1161867647115726,-0.15201464017662447,1.266903012272264,0.956005434770938,0.09118406985056948,1.1562071304517156,-0.07928141608721317,1.0189075388273228,1.3142426480528795,4.048034992783492,False,False,True,True,True,False,0.09432205990248277,1.1084221325257901,-0.13797757708315617,1.1822244147787144,1.0596804910869024,False,False,True,True,True,False,0.09643299314043967,1.1189730216982803,-0.14268033554119597,1.1949291886332494,1.0685913196729404,False,False,True,True,True,False,0.09432205990248277,1.1084221325257901,-0.1520146401766237,1.1603448532577543,1.0491548522059686,False,False,True,True,True,False,0.10084127419305178,1.1079556703343856,-0.13797757708315628,1.3026371743035754,0.9021770179544576,False,False,True,True,True,False,0.10351628863039501,1.1224034574630515,-0.1426803355411962,1.2989990673212752,0.9363739223604955,False,False,True,True,True,False,0.10084127419305178,1.1079556703343856,-0.15201464017662447,1.266903012272264,0.9021770179544576,False,False,True,True,True,False,0.08644512032042284,1.1177989486218656,-0.07886254216819533,0.9371154873871923,1.3308734374784992,False,False,True,True,True,False,0.0878803886390603,1.1232407822474295,-0.08201200120239834,0.9454638685655672,1.3310668723806056,False,False,True,True,True,False,0.08601197574618857,1.0957162676687071,-0.08789204535178652,0.8803685794821863,1.3142426480528795,-0.007121228065187779,-1.4037063093467528,1.4037063093467528,1.4037063093468194,0.019705358888274738,0.03511226700881087
U56,W,21,0.6,0.11332866086233917,1.1086459528579973,-0.1639503395308235,1.1823667747571789,1.0600122095249696,0.12118297325045324,1.1083232695269905,-0.1639503395308235,1.3027380477347217,0.9026934140746851,0.10385002596694881,1.1178409537121166,-0.09432996434205632,0.9368381897873169,1.3312587494981123,4.881527919280788,0.115622538843557,1.1206063243011741,-0.16403052357254821,1.160509420065766,1.0972717928238038,0.12586494439106377,1.143472393728008,-0.16403052357254821,1.3275022636431069,0.9515858807135751,0.10329078220952836,1.0957332530797745,-0.10506648106083594,0.8799736773757098,1.3485288772752966,4.939629015374259,0.11872567257946698,1.1284691255776946,-0.18039846536531656,1.2423713350968357,1.0497311415310124,0.12628273563665782,1.116771799609322,-0.18039846536531723,1.2670752951436535,0.9569168802831727,0.10960275197826452,1.1562459286939006,-0.0946476703105531,1.0184968088844402,1.3147662060946648,4.839929196111779,True,False,True,True,True,True,0.11332866086233917,1.1086459528579973,-0.1639503395308235,1.1823667747571789,1.0600122095249696,True,False,True,True,True,True,0.11589229076178771,1.1192404675789553,-0.16945977615622942,1.1950825099732603,1.0690050479599285,True,False,True,True,True,True,0.11332866086233917,1.1086459528579973,-0.18039846536531656,1.160509420065766,1.0497311415310124,True,False,True,True,True,True,0.12118297325045324,1.1083232695269905,-0.1639503395308235,1.3027380477347217,0.9026934140746851,True,False,True,True,True,True,0.12444355109272494,1.1228558209547737,-0.16945977615622965,1.2991052021738272,0.9370653916904775,True,False,True,True,True,True,0.12118297325045324,1.1083232695269905,-0.18039846536531723,1.2670752951436535,0.9026934140746851,False,False,True,True,True,False,0.10385002596694881,1.1178409537121166,-0.09432996434205632,0.9368381897873169,1.3312587494981123,True,False,True,True,True,True,0.10558118671824723,1.123273378495264,-0.09801470523781512,0.9451028920158223,1.3315179442893579,False,False,True,True,True,False,0.10329078220952836,1.0957332530797745,-0.10506648106083594,0.8799736773757098,1.3147662060946648,-0.008018404172471794,-1.6448125834493066,1.6448125834493066,1.6448125834493732,0.019823172719697357,0.03514912420101757
U56,W,21,0.75,0.14187160852844594,1.1089014795993268,-0.20192299610461584,1.182496033885243,1.0604375567301836,0.15173965389666932,1.1087992020587645,-0.20192299610461606,1.3027997467436918,0.9033980955344686,0.12998354584144378,1.1178198367070593,-0.11733173100692751,0.9363413270290113,1.3317498713977476,6.076624886819649,0.1447840311368831,1.1208771242313036,-0.20201482159468276,1.1606722080786505,1.0976903427643785,0.15775123698074212,1.1439954513703916,-0.20201482159468254,1.3274688819134575,0.9524812776402642,0.12920834009984006,1.0956745136836068,-0.13056534004917875,0.8792959442732191,1.3491139538596242,6.151177696405259,0.1487408826811436,1.1288985722460692,-0.22175338085228613,1.2425172996471352,1.0505208278456084,0.15823637181196037,1.1175687127167648,-0.22175338085228613,1.2672385162274307,0.958212102178275,0.13729691384433296,1.1562226113860592,-0.11739410845863041,1.0177937052078803,1.3154768301861455,6.0254521911536605,True,False,True,True,True,True,0.14187160852844594,1.1089014795993268,-0.20192299610461584,1.182496033885243,1.0604375567301836,False,False,True,True,False,True,0.14513217411549087,1.1195590586922333,-0.20856373285052823,1.195228513870343,1.0695495757800568,False,False,True,True,False,True,0.14187160852844594,1.1089014795993268,-0.22175338085228613,1.1606722080786505,1.0505208278456084,True,False,True,True,True,True,0.15173965389666932,1.1087992020587645,-0.20192299610461606,1.3027997467436918,0.9033980955344686,False,False,True,True,False,True,0.15590908756312394,1.1234544553819736,-0.20856373285052823,1.29916904829486,0.938030491784336,False,False,True,True,False,True,0.15173965389666932,1.1087992020587645,-0.22175338085228613,1.2672385162274307,0.9033980955344686,True,False,True,True,True,True,0.12998354584144378,1.1178198367070593,-0.11733173100692751,0.9363413270290113,1.3317498713977476,True,False,True,True,True,True,0.13216293326187226,1.1232389872589084,-0.12176372650491223,0.944476992170037,1.3321135518145057,True,False,True,True,True,True,0.12920834009984006,1.0956745136836068,-0.13056534004917875,0.8792959442732191,1.3154768301861455,-0.009182549006692131,-1.9830384747670293,1.9830384747670293,1.9830384747670071,0.01999709264674232,0.035196249311627126
U56,W,21,1.0,0.18941333430009522,1.1090647150915027,-0.2626411564049177,1.1824341550625264,1.0609083221349458,0.2026504580216295,1.109347534204805,-0.2626411564049178,1.3026047399918241,0.9043583029721314,0.1735099783260483,1.1175042613434913,-0.15514190646000525,0.9352227677270298,1.3323003484418527,8.086154756071052,0.19339142800541387,1.1210551280522403,-0.26275236471595154,1.1606627985706348,1.0981305698376218,0.21101786770096798,1.1446043168913098,-0.2627523647159512,1.3270812911464844,0.9537581693301833,0.17229879701063555,1.095292640437853,-0.17234484103242298,0.8778649170443286,1.3498265269892766,8.190725932604892,0.1988359286604917,1.1293402184708732,-0.28750412205899845,1.2424914282198072,1.0515806327570338,0.21156949519238832,1.1186271087968875,-0.28750412205899856,1.2671770869536143,0.960150779540171,0.18352904673042247,1.1559171048804753,-0.15451450683173007,1.0163481139578185,1.3164027831041696,8.020193326382607,False,False,True,True,False,True,0.18941333430009522,1.1090647150915027,-0.2626411564049177,1.1824341550625264,1.0609083221349458,False,False,True,True,False,True,0.19388023032200027,1.1198200205382054,-0.2709658810599559,1.1951961272843228,1.0702065082432004,False,False,True,True,False,True,0.18941333430009522,1.1090647150915027,-0.28750412205899845,1.1606627985706348,1.0515806327570338,False,False,True,True,False,True,0.2026504580216295,1.109347534204805,-0.2626411564049178,1.3026047399918241,0.9043583029721314,False,False,True,True,False,True,0.20841260697166195,1.1241929866310008,-0.27096588105995584,1.2989543726973076,0.9394224172808285,False,False,True,True,False,True,0.2026504580216295,1.109347534204805,-0.28750412205899856,1.2671770869536143,0.9043583029721314,False,False,True,True,False,True,0.1735099783260483,1.1175042613434913,-0.15514190646000525,0.9352227677270298,1.3323003484418527,False,False,True,True,False,True,0.17644594068903544,1.122904668887273,-0.16066708477471944,0.943145266243059,1.3328432195117663,False,False,True,True,False,True,0.17229879701063555,1.095292640437853,-0.17234484103242298,0.8778649170443286,1.3164027831041696,-0.01112083110338391,-2.486296565408075,2.486296565408075,2.486296565408075,0.020275503379370452,0.035256782686504895
U56,W,63,0.5,0.10140232338954647,1.1201672979314556,-0.1760286370487184,1.2077182175511942,1.067832566112781,0.11114124251813551,1.1304559069320963,-0.17602863704871852,1.2095167377569849,1.0460591253308453,0.08967239988006526,1.1186310264180928,-0.08585199793973253,0.9602475294444829,1.3008504350488854,2.6025713829433643,0.09947565285221294,1.0818129722441103,-0.1823771036993126,1.1365838929571113,1.0570172208938955,0.11218858758447947,1.114684679739365,-0.18237710369931293,1.1816843166909736,1.0435590201466378,0.08420932019907967,1.0478033196691647,-0.08627197722533764,0.9612313167606548,1.1505864866671718,2.5492225902671426,0.10026449999257148,1.0841472882350955,-0.18187988425397605,1.1684894810260462,1.0350530493120462,0.11220711924042526,1.1121879107359263,-0.18187988425397605,1.177463875163765,1.0430937722390035,0.08591206797108852,1.056604681920199,-0.08774784323428142,0.8927721880114986,1.250283281157932,2.6043300695929816,False,False,True,True,True,False,0.10140232338954647,1.1201672979314556,-0.1760286370487184,1.2077182175511942,1.067832566112781,False,False,True,True,True,False,0.10038082541144362,1.095375852803554,-0.18009520833400236,1.1709305305114506,1.053300945439574,False,False,True,True,True,False,0.09947565285221294,1.0818129722441103,-0.1823771036993126,1.1365838929571113,1.0350530493120462,True,False,True,True,True,True,0.11114124251813551,1.1304559069320963,-0.17602863704871852,1.2095167377569849,1.0460591253308453,True,False,True,True,True,True,0.11184564978101341,1.119109499135796,-0.1800952083340025,1.1895549765372413,1.0442373059054955,True,False,True,True,True,True,0.11114124251813551,1.1121879107359263,-0.18237710369931293,1.177463875163765,1.0430937722390035,False,False,True,True,True,False,0.08967239988006526,1.1186310264180928,-0.08585199793973253,0.9602475294444829,1.3008504350488854,False,False,True,True,True,False,0.08659792935007782,1.0743463426691522,-0.08662393946645053,0.938083678072212,1.23390673429133,False,False,True,True,True,False,0.08420932019907967,1.0478033196691647,-0.08774784323428142,0.8927721880114986,1.1505864866671718,-0.6348466650594187,-0.5851247205257648,0.6348466650594187,0.6348466650594409,0.038354325687345314,0.018267996196170033
U56,W,63,0.6,0.1218742189027826,1.1204203395070138,-0.20842229973544313,1.2080280200920346,1.0681374691775303,0.133629873295404,1.130783296536468,-0.20842229973544335,1.209521884799982,1.0467225252496744,0.1077406589247294,1.1188329438974185,-0.10264931400936805,0.9599331405772897,1.3015908829512772,3.1032081412680603,0.11950303172444965,1.082215483770973,-0.21580903667869444,1.1369663205246632,1.0575284636226316,0.13488141264329223,1.1151894671496394,-0.21580903667869422,1.1817406110963076,1.0445832501002295,0.10107975890967791,1.0481051865777122,-0.10302853831015668,0.9610400579356932,1.1514264369408032,3.038699945846574,0.12046019447479672,1.0845779530453583,-0.21525390944004485,1.1689448554363417,1.0355753256434361,0.13490002545455115,1.1126911592383093,-0.21525390944004497,1.1776509678450937,1.043979476122714,0.10314523487747063,1.05698437392801,-0.10488835938350938,0.8927102770761923,1.2511471201217759,3.1052205551817487,False,False,True,True,False,True,0.1218742189027826,1.1204203395070138,-0.20842229973544313,1.2080280200920346,1.0681374691775303,False,False,True,True,False,True,0.12061248170067633,1.0957379254411153,-0.2131617486180608,1.171313065351013,1.0537470861478662,False,False,True,True,False,True,0.11950303172444965,1.082215483770973,-0.21580903667869444,1.1369663205246632,1.0355753256434361,False,False,True,True,False,True,0.133629873295404,1.130783296536468,-0.20842229973544335,1.209521884799982,1.0467225252496744,False,False,True,True,False,True,0.13447043713108245,1.1195546409748056,-0.21316174861806084,1.1896378212471277,1.045095083824206,False,False,True,True,False,True,0.133629873295404,1.1126911592383093,-0.21580903667869422,1.1776509678450937,1.043979476122714,True,False,True,True,True,True,0.1077406589247294,1.1188329438974185,-0.10264931400936805,0.9599331405772897,1.3015908829512772,False,False,True,True,True,False,0.10398855090395931,1.0746408348010468,-0.10352207056767804,0.9378944918630584,1.2347214800046187,False,False,True,True,True,False,0.10107975890967791,1.0481051865777122,-0.10488835938350938,0.8927102770761923,1.1514264369408032,-0.7386736943251315,-0.6831609704601727,0.7386736943251315,0.7386736943250871,0.03820485573604082,0.018092137298158617
U56,W,63,0.75,0.15263486758082334,1.1207007422137005,-0.2553328703003628,1.2083978061983736,1.0685019993411324,0.16744411241127466,1.1311747227315756,-0.25533287030036256,1.209404723431289,1.0476463649100591,0.13487617768427818,1.119043394406428,-0.12760254436257812,0.9593636197087729,1.3026155718929084,3.851971409565403,0.14955839181559405,1.0827196623482067,-0.2641446294542966,1.1374502255504264,1.0581984064812062,0.16899563927815442,1.1158422812946631,-0.2641446294542964,1.181699240459126,1.0460445043564572,0.12635302551202776,1.0484712733640777,-0.12785248022419904,0.9606683047614695,1.1525975586193613,3.770186172209111,0.15077368611370479,1.0851209673311122,-0.26352513417359735,1.169537038047828,1.036259834519454,0.16901121673089237,1.1133369883711852,-0.2635251341735969,1.1778101163103074,1.045218770221866,0.12897544291572083,1.0574668489527312,-0.13033479333990106,0.8925262813185298,1.2523613673987501,3.8544313733273214,False,False,True,True,False,True,0.15263486758082334,1.1207007422137005,-0.2553328703003628,1.2083978061983736,1.0685019993411324,False,False,True,True,False,True,0.1509889818367074,1.096180457297673,-0.26100087797608557,1.1717950232655427,1.054320080113931,False,False,True,True,False,True,0.14955839181559405,1.0827196623482067,-0.2641446294542966,1.1374502255504264,1.036259834519454,False,False,True,True,False,True,0.16744411241127466,1.1311747227315756,-0.25533287030036256,1.209404723431289,1.0476463649100591,False,False,True,True,False,True,0.16848365614010716,1.120117997465808,-0.2610008779760853,1.189638026733574,1.046303213162794,False,False,True,True,False,True,0.16744411241127466,1.1133369883711852,-0.2641446294542964,1.1778101163103074,1.045218770221866,True,False,True,True,True,True,0.13487617768427818,1.119043394406428,-0.12760254436257812,0.9593636197087729,1.3026155718929084,True,False,True,True,True,True,0.1300682153706756,1.0749938389077458,-0.1285966059755594,0.9375194019295908,1.23585816597034,True,False,True,True,True,True,0.12635302551202776,1.0484712733640777,-0.13033479333990106,0.8925262813185298,1.1525975586193613,-0.881175915393384,-0.8192263873234573,0.881175915393384,0.881175915393384,0.037981079865493816,0.017837734360390378
U56,W,63,1.0,0.2039030544183309,1.1208582848851798,-0.32918634373473343,1.2087247209256962,1.0688109184879369,0.2238461462524033,1.1315152032611249,-0.32918634373473366,1.2088305736720635,1.0489509422834742,0.18008488128313682,1.1191042931565662,-0.16854668902503878,0.9581017984992705,1.3040592126747814,5.120724199154703,0.19954329819415628,1.0832377901817118,-0.3400421327334071,1.137965680836469,1.0589975733085069,0.22587240795769303,1.1165980166979494,-0.3400421327334068,1.1812350960799403,1.0482348353740683,0.16828165416584162,1.0487902918515428,-0.16841401066833406,0.9597518464577808,1.1542643520690918,5.010542643905623,0.20120351466835107,1.0857030042982792,-0.33937808109078427,1.1702409683304191,1.0370848983623213,0.2258741314852628,1.114075796973648,-0.33937808109078393,1.1776828198835974,1.0470273055741188,0.17186621908882005,1.057989270414011,-0.17204482853757586,0.8919166062971112,1.2541278893389403,5.125173787900068,False,False,True,True,False,True,0.2039030544183309,1.1208582848851798,-0.32918634373473343,1.2087247209256962,1.0688109184879369,False,False,True,True,False,True,0.20154995576027943,1.0965996931217237,-0.3362021858529749,1.1723104566975282,1.054964463386255,False,False,True,True,False,True,0.19954329819415628,1.0832377901817118,-0.3400421327334071,1.137965680836469,1.0370848983623213,False,False,True,True,False,True,0.2238461462524033,1.1315152032611249,-0.32918634373473366,1.2088305736720635,1.0489509422834742,False,False,True,True,False,True,0.22519756189845305,1.1207296723109073,-0.33620218585297473,1.1892494965452005,1.0480710277438872,False,False,True,True,False,True,0.2238461462524033,1.114075796973648,-0.3400421327334068,1.1776828198835974,1.0470273055741188,False,False,True,True,False,True,0.18008488128313682,1.1191042931565662,-0.16854668902503878,0.9581017984992705,1.3040592126747814,False,False,True,True,False,True,0.17341091817926615,1.0752946184740402,-0.16966850941031622,0.9365900837513875,1.2374838180276044,False,False,True,True,False,True,0.16828165416584162,1.0487902918515428,-0.17204482853757586,0.8919166062971112,1.1542643520690918,-1.0855788998673677,-1.0191737356050834,1.0855788998673677,1.0855788998673122,0.037620494703467955,0.017439406287476977
U56,W,126,0.5,0.10484265276869476,1.152835225648363,-0.1305676939013397,1.2060251053911162,1.119277703472977,0.11472384271987357,1.1846064433331238,-0.13056769390133982,1.2640898057660288,1.1058412576789816,0.09294269573511471,1.1152444042902863,-0.0939778366016033,0.9313813582977664,1.3393548011506213,1.948709226341512,0.10148337419290887,1.103921130657432,-0.14772289249744786,1.2113169921445788,1.0307403732842058,0.10870082142378923,1.1007827246724822,-0.14772289249744774,1.1843164339948817,1.0187063686328548,0.09276849657740494,1.1185515659571315,-0.09233905305498435,0.9941796337620693,1.272782950190586,1.969714762895562,0.10289708850053159,1.1191600121400607,-0.14044927769577276,1.1880559876380081,1.0735973635244256,0.11115322362914104,1.1335910552301571,-0.1404492776957722,1.2252336346969397,1.0456153080971016,0.09293825389033006,1.1063249929111716,-0.09429846950599052,0.9234127679268674,1.3346710675236817,1.9549815328113322,False,False,True,True,True,False,0.10484265276869476,1.152835225648363,-0.1305676939013397,1.2060251053911162,1.119277703472977,False,False,True,True,True,False,0.10307437182071173,1.1253054561486184,-0.13957995469818676,1.2017993617245677,1.0745384800938695,False,False,True,True,True,False,0.10148337419290887,1.103921130657432,-0.14772289249744786,1.1880559876380081,1.0307403732842058,True,False,True,True,True,True,0.11472384271987357,1.1846064433331238,-0.13056769390133982,1.2640898057660288,1.1058412576789816,True,False,True,True,True,True,0.11152596259093461,1.1396600744119212,-0.1395799546981866,1.2245466248192833,1.0567209781363127,True,False,True,True,True,True,0.10870082142378923,1.1007827246724822,-0.14772289249744774,1.1843164339948817,1.0187063686328548,False,False,True,True,True,False,0.09294269573511471,1.1152444042902863,-0.0939778366016033,0.9313813582977664,1.3393548011506213,False,False,True,True,True,False,0.09288314873428323,1.1133736543861963,-0.09353845305419273,0.9496579199955676,1.3156029396216298,False,False,True,True,True,False,0.09276849657740494,1.1063249929111716,-0.09429846950599052,0.9234127679268674,1.272782950190586,-1.7155198596108145,-0.9881583794433046,1.7155198596108145,1.7155198596107923,0.04891409499093102,0.08382371866064164
U56,W,126,0.6,0.12607638603601723,1.1531998522566123,-0.1551347294980242,1.2063258371274697,1.119732532176492,0.1380591394861821,1.1850653523895027,-0.15513472949802354,1.2641861763661082,1.1065937164613113,0.11167235693729238,1.1154896007452184,-0.11231610944102122,0.9312186486857534,1.3400603814830345,2.318640466626771,0.12194413140471738,1.1043734699630496,-0.17536257449777615,1.2116540830698237,1.0313319407761445,0.13063132946294664,1.1013897123708043,-0.17536257449777626,1.184383471689842,1.019762545249469,0.11146829572220396,1.1188051206803677,-0.11039623234053397,0.9939337090554534,1.2736049151821012,2.344473794298507,0.12367489099379037,1.1196422242474475,-0.16670620679929216,1.1884708392371848,1.074161502558367,0.13364800972782787,1.1341677444950664,-0.16670620679929216,1.2253192502242365,1.0465835278701658,0.11166332593724282,1.106685401092426,-0.1126817539543008,0.9233516636733754,1.3355105495519868,2.3263159366571577,True,False,True,True,True,True,0.12607638603601723,1.1531998522566123,-0.1551347294980242,1.2063258371274697,1.119732532176492,True,False,True,True,True,True,0.123898469478175,1.1257385154890365,-0.16573450359836417,1.202150253144826,1.0750753251703344,True,False,True,True,True,True,0.12194413140471738,1.1043734699630496,-0.17536257449777615,1.1884708392371848,1.0313319407761445,True,False,True,True,True,True,0.1380591394861821,1.1850653523895027,-0.15513472949802354,1.2641861763661082,1.1065937164613113,True,False,True,True,True,True,0.1341128262256522,1.1402076030851245,-0.16573450359836397,1.2246296327600623,1.0576465965269821,True,False,True,True,True,True,0.13063132946294664,1.1013897123708043,-0.17536257449777626,1.184383471689842,1.019762545249469,True,False,True,True,True,True,0.11167235693729238,1.1154896007452184,-0.11231610944102122,0.9312186486857534,1.3400603814830345,True,False,True,True,True,True,0.11160132619891305,1.1136600408393373,-0.11179803191195199,0.9495013404715275,1.3163919487390408,True,False,True,True,True,True,0.11146829572220396,1.106685401092426,-0.1126817539543008,0.9233516636733754,1.2736049151821012,-2.0227844999751943,-1.1571477301267952,2.0227844999751943,2.022784499975272,0.04882638229356262,0.08367564001869843
