point,book,fund,gate,cap,CAGR,Vol,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,IS_MaxDD,CRY_CAGR,CRY_Sharpe,CRY_MaxDD,turn,gross,cw_mean,cw_max,p4a,f4b,p4b,universe
v1/add/same/c10,v1,add,same,0.1,0.08980919162543688,0.11248895525397234,0.8210116322863633,-0.16048293923012447,0.8502310101879584,0.811299507259637,0.11125219186504398,0.9127123077743924,-0.16048293923012635,0.6939840890569585,-0.12266079775670335,0.08527700309360853,0.7094834835911923,-0.1604829392301259,24.222306217324807,0.7821186721669494,0.032860506961193164,0.2305363494912323,False,"H1,H2,CAGR",False,universe.json
v1/add/same/c15,v1,add,same,0.15,0.10194583196890017,0.12185014997376163,0.8578477878839151,-0.19884115986053152,0.932306373210748,0.8250681420017002,0.1274012140043974,0.9372928362906796,-0.19884115986053064,0.7538398500893211,-0.13626446256234648,0.09900157863304826,0.736083313775635,-0.19884115986053097,24.5400105368525,0.798379784278234,0.04924550860973002,0.339408264487762,False,"H1,H2,CAGR",False,universe.json
v1/add/trend/c5,v1,add,trend,0.05,0.09324781517353564,0.1121954155005364,0.8509793687558772,-0.16968199484148705,0.8549470704055263,0.8638911068173425,0.1227315711668937,0.9930773509697832,-0.16968199484148716,0.6449416166810709,-0.10600421489500667,0.0914860731262439,0.7548674124131286,-0.16968199484148705,23.862854932034214,0.7828405569531087,0.03355323604294047,0.14113277333757754,False,"H1,CAGR",False,universe.json
v1/add/trend/c10,v1,add,trend,0.1,0.12098483665961979,0.13181000198793813,0.9326961389369122,-0.20365260656626283,1.0327668603850861,0.910334338197609,0.16686386275519594,1.0745530244866761,-0.20365260656626294,0.7265794321751563,-0.10479727498724534,0.12521220456418103,0.8245190925354546,-0.20365260656626272,24.144189428480896,0.8161126697594734,0.06703999088793867,0.26943246742800186,False,DD,False,universe.json
v1/add/trend/c15,v1,add,trend,0.15,0.14793440318710593,0.15736161177083136,0.9558064435846433,-0.25178261796522394,1.1677395470398284,0.9075541826393252,0.20999359731565903,1.0873609433655196,-0.25178261796522416,0.7962950097912886,-0.11121216834199521,0.1573090872573255,0.8400905313854128,-0.25178261796522283,24.421024397398508,0.849343616567007,0.10046707210372063,0.3865733149700763,False,DD,False,universe.json
CAND20/matched/same/c5,CAND20,matched,same,0.05,0.13508109131554868,0.1160163149510235,1.1505432760170922,-0.18158601033660027,1.1781620342468975,1.13438364026532,0.15344677075259083,1.2257536788149177,-0.1815860103366006,1.0522407138797225,-0.11653191428501586,0.13587082404236273,1.0787381752871934,-0.18158601033660016,9.91294823086593,0.7168372944872631,0.016436169116819922,0.11701151138321358,False,-,True,universe.json
CAND20/matched/same/c10,CAND20,matched,same,0.1,0.143034631324092,0.11957950854244863,1.1781792422830446,-0.19085727161529664,1.2535363710829703,1.1265440157058224,0.16236343555410238,1.236543368815977,-0.19085727161529575,1.1043974683864597,-0.11653191428501586,0.14149185250113083,1.0728371179605196,-0.19085727161529753,10.253415637431756,0.7168689741119103,0.03284856412948648,0.22970148108898952,False,-,True,universe.json
CAND20/matched/same/c15,CAND20,matched,same,0.15,0.15065833645331206,0.1257216734857926,1.179485683510879,-0.2326193552080158,1.3133029534041438,1.0896589057680746,0.17072208769290032,1.2122294413911536,-0.2326193552080159,1.1487614855725419,-0.11653191428501586,0.1464514012779059,1.0370503516157723,-0.2326193552080148,10.59286667184256,0.7168990718581284,0.04923871528152149,0.3383049770641896,False,DD,False,universe.json
CAND20/matched/trend/c5,CAND20,matched,trend,0.05,0.14835816976193938,0.1199314840685621,1.2138900341323031,-0.19737854435330204,1.2665701498130526,1.1853891568308903,0.176549159035583,1.3194565574084796,-0.19737854435330182,1.0722711102663627,-0.11653191428501586,0.15155097835212228,1.12926738407712,-0.19737854435330204,9.567813680941965,0.7168654633784832,0.03354033308687327,0.14085536614927616,False,-,True,universe.json
CAND20/matched/trend/c10,CAND20,matched,trend,0.1,0.16891595539993753,0.13398282904097733,1.2324401623126395,-0.23582518407837583,1.4084693656391216,1.1421115362894767,0.2075209003567886,1.3142860957629297,-0.23582518407837705,1.1396550545645265,-0.11653191428501586,0.171480958336224,1.0931046010292422,-0.23582518407837538,9.539359358850746,0.7169209400925403,0.06702829163200592,0.269690318945899,False,DD,False,universe.json
CAND20/matched/trend/c15,CAND20,matched,trend,0.15,0.18840278720599302,0.15488249896967382,1.1924661993268668,-0.2961041989243606,1.5092159370842508,1.056335182800053,0.2367172049013726,1.246157949021076,-0.296104198924361,1.1933705297010104,-0.11653191428501586,0.189246831188163,1.015067449768713,-0.2961041989243598,9.50247593406712,0.7169705124319997,0.10047030786658141,0.3879805991069277,False,DD,False,universe.json
CAND20/add/same/c5,CAND20,add,same,0.05,0.14008160519751467,0.11911064789528286,1.1606384777617091,-0.18762817695181178,1.185440558865605,1.1510143568744697,0.161832347435519,1.2397511214805617,-0.18762817695181144,1.0568144675782452,-0.11653191428501586,0.145229500092948,1.099581488812526,-0.18762817695181166,9.947590269042276,0.7331036438035696,0.016432437287438106,0.1169744752714316,False,-,True,universe.json
CAND20/add/same/c10,CAND20,add,same,0.1,0.1531684984940742,0.12570231753992067,1.1970348713362118,-0.2010234912480846,1.2676001098000598,1.1607149335248688,0.17939342144141235,1.2647568792639554,-0.20102349124808305,1.113419833970661,-0.11653191428501586,0.16045561146479193,1.1150545108786496,-0.20102349124808416,10.265160342057847,0.7493770297171926,0.03283369208855968,0.22955880097923748,False,-,True,universe.json
CAND20/add/same/c15,CAND20,add,same,0.15,0.16598746755938354,0.13464343826700942,1.2083194080009845,-0.24707534211550986,1.3337944598077922,1.1452940717047273,0.19653067248659917,1.2589669435786697,-0.2470753421155092,1.1621500889340828,-0.11653191428501586,0.1751240834864225,1.1042763998390634,-0.2470753421155093,10.583764503731846,0.7656257048712013,0.049205374750906104,0.33799557365729377,False,DD,False,universe.json
CAND20/add/trend/c5,CAND20,add,trend,0.05,0.15680212971039076,0.1261276589774697,1.2184539359083513,-0.21472885557967092,1.272065853079788,1.1998364778766326,0.19153361302244654,1.3270439956043885,-0.2147288555796708,1.0731259224768837,-0.11653191428501586,0.16710198192110748,1.1497450783509913,-0.21472885557967103,9.909343558540094,0.7501078121692568,0.033533308432629395,0.14043892980950246,False,DD,False,universe.json
CAND20/add/trend/c10,CAND20,add,trend,0.1,0.18609831379144892,0.14540254990485582,1.2471222034795222,-0.24948518349481097,1.418145987045955,1.1867955707949962,0.23832322318494303,1.34585602064565,-0.24948518349481097,1.1416311283703102,-0.11653191428501586,0.2031600875249182,1.1468905108680227,-0.24948518349481097,10.193942499211683,0.7833641185830782,0.06700044300766717,0.2681678104828032,False,DD,False,universe.json
CAND20/add/trend/c15,CAND20,add,trend,0.15,0.2145531819687012,0.1702611613084013,1.227509701749718,-0.3105750387265984,1.5239361908397413,1.140064097934126,0.28403314384658285,1.3145168662232118,-0.31057503872659764,1.1972830002661676,-0.11653191428501586,0.23746612176224713,1.109085373808627,-0.3105750387265984,10.477147868523751,0.8165795069245979,0.10040819909034154,0.3848373777371491,False,DD,False,universe.json
EWall/matched/same/c5,EWall,matched,same,0.05,0.11384513407273955,0.10096754091242967,1.1186687312186276,-0.16420084904928944,1.171832852928116,1.077190368819055,0.1253600734535576,1.1824509871118136,-0.164200849049289,1.0367874943204294,-0.11203541488811974,0.11531474386236495,1.0634865597246081,-0.1642008490492899,8.475785731167017,0.7502447886942352,0.01644565390184557,0.11733662006048413,False,-,True,universe.json
EWall/matched/same/c10,EWall,matched,same,0.1,0.12310037628837689,0.10600684906581366,1.1484940307505882,-0.18730704676838172,1.256239279615325,1.06896779544888,0.13650128889210822,1.1916601901484112,-0.18730704676838217,1.0950080301616727,-0.11203541488811974,0.12359472573311181,1.056103342889272,-0.18730704676838317,8.837363330860445,0.7502796233827491,0.03286501039524653,0.23023128342067975,False,-,True,universe.json
EWall/matched/same/c15,EWall,matched,same,0.15,0.13202903700298196,0.11376326909408221,1.1472920224286347,-0.2255896972930116,1.3205153331070307,1.0300325800750285,0.14710197016296167,1.1621080326765874,-0.2255896972930126,1.1435462637271918,-0.11203541488811974,0.13122299818017713,1.016616263011792,-0.22558969729301293,9.226013019805572,0.7503129164461693,0.049259583504335805,0.33893153995934233,False,DD,False,universe.json
EWall/matched/trend/c5,EWall,matched,trend,0.05,0.12709256398549718,0.10587860581321686,1.1833368914890796,-0.18801904611479836,1.2712492391965504,1.1254614912810252,0.14833213631462439,1.2761451269368134,-0.18801904611479814,1.0601142039454101,-0.11203541488811974,0.13085664782072626,1.1070239866369516,-0.18801904611479803,8.235083065674786,0.7502719049146885,0.03355401703179158,0.14217457358994745,False,-,True,universe.json
EWall/matched/trend/c10,EWall,matched,trend,0.1,0.14899742454060783,0.12281390328157112,1.1927769981447538,-0.23324072237493876,1.4263984776090648,1.0730638589211783,0.1815827635282612,1.25588634925152,-0.23324072237493898,1.1357892139597938,-0.11203541488811974,0.15343455724707766,1.0566279550873734,-0.23324072237493942,8.308709271782062,0.7503294827238864,0.06705155989569399,0.27173273594509656,False,DD,False,universe.json
EWall/matched/trend/c15,EWall,matched,trend,0.15,0.16989271197357758,0.14638541704431052,1.1456007756158937,-0.2906467121908397,1.5294422270175392,0.9901364666767775,0.21322486092121018,1.1849691642527382,-0.2906467121908408,1.1944767968140524,-0.11203541488811974,0.17395593911222051,0.9766253424739013,-0.2906467121908415,8.392614974816299,0.750381199106594,0.10049910264240008,0.39028249002675364,False,DD,False,universe.json
EWall/add/same/c5,EWall,add,same,0.05,0.11732766201546974,0.10296651195859,1.1292657336927954,-0.1664652842492098,1.1774412827682907,1.0952285394637862,0.13113629967808094,1.1980921072826598,-0.16646528424921014,1.0400252848514153,-0.11203541488811974,0.12178297023214824,1.0838956242822615,-0.16646528424921025,8.523657641438833,0.7665176917856017,0.01644312053955252,0.11734952317300203,False,-,True,universe.json
EWall/add/same/c10,EWall,add,same,0.1,0.13021195344829328,0.11002726226506526,1.1678790747838852,-0.19568473903772943,1.2671117788989064,1.1042369170143203,0.14832718576373471,1.2219125427785174,-0.19568473903773098,1.1013609428210742,-0.11203541488811974,0.13680138351416105,1.0959838844674092,-0.19568473903773043,8.833863464522617,0.7828006707413849,0.03285494637588749,0.23028096575097723,False,-,True,universe.json
EWall/add/same/c15,EWall,add,same,0.15,0.142836765978817,0.11968775534742183,1.175721933930358,-0.2420791477695332,1.336476164165633,1.083779394137,0.16511118930961066,1.208941323142112,-0.24207914776953443,1.152971818243011,-0.11353725757780264,0.1512789586846277,1.0771479115803364,-0.24207914776953543,9.141721703282341,0.7990588677690607,0.049237094000813136,0.33903922156140476,False,DD,False,universe.json
EWall/add/trend/c5,EWall,add,trend,0.05,0.13382086711507601,0.11014154682708978,1.1958079230403706,-0.1920894739552098,1.2756426979381639,1.1531102730935425,0.16026131537838095,1.2982924276873435,-0.19208947395520992,1.0585432281901603,-0.11203541488811974,0.1434411472086894,1.1399024227474168,-0.1920894739552098,8.474669278818597,0.7835235077113405,0.03354882288163252,0.1419542400140913,False,-,True,universe.json
EWall/add/trend/c10,EWall,add,trend,0.1,0.16271159292873683,0.13062825573644465,1.219950400997192,-0.24133696403571392,1.4342160920669798,1.1339652984486008,0.20615100491745975,1.307590867001525,-0.24133696403571547,1.1329746980938369,-0.11203541488811974,0.1791241749166983,1.125541452482847,-0.24133696403571414,8.733637908249252,0.816790759547104,0.0670310135647001,0.27092901025279986,False,DD,False,universe.json
EWall/add/trend/c15,EWall,add,trend,0.15,0.19078984312119474,0.15687859791180145,1.1921579413550127,-0.3059885537520024,1.542094494919146,1.083146515060863,0.2510197080881962,1.2679961342068464,-0.30598855375200085,1.191566149603503,-0.11203541488811974,0.21311368950790643,1.0788658413292018,-0.3059885537520013,8.985490411701809,0.8500167328620749,0.10045338610444943,0.3886266361465939,False,DD,False,universe.json
v1,v1,-,-,0.0,0.06443803465431697,0.1064509838261457,0.64005636864085,-0.2119126252012078,0.761663824992074,0.5367002871519412,0.05993465987462976,0.5806254196652835,-0.21191262520120724,0.7206752376579383,-0.09475658146654786,0.043300813807684246,0.43617246007347976,-0.21191262520120735,29.436446075058328,0.7498269085175049,0.0,0.0,False,"H1,H2,OOS,DD,CAGR",False,universe_broad.json
CAND20,CAND20,-,-,0.0,0.13105840449757844,0.13862354703148685,0.9581005002731565,-0.20052048331108308,1.1245793721813317,0.8135015892469585,0.125223365010801,0.893984757566131,-0.20052048331108285,1.0438252085761737,-0.13640152927004,0.10771923437014519,0.7695171954204983,-0.20052048331108285,13.776359919962262,0.7390521142119715,0.0,0.0,True,H2,False,universe_broad.json
EWall,EWall,-,-,0.0,0.10732139175775979,0.10457986772551611,1.0274084463596747,-0.17687931105226484,1.1455805669458592,0.9169029133083803,0.10612635786550473,1.0209055859743943,-0.17687931105226518,1.0349817468504359,-0.11419657283809181,0.09370818746176623,0.886312027189988,-0.17687931105226484,8.268360031431378,0.750189981176897,0.0,0.0,True,-,True,universe_broad.json
v1/matched/same/c5,v1,matched,same,0.05,0.07577247309433854,0.10697959239965407,0.7364456781617411,-0.229355463315006,0.8689251390547289,0.6257655387716009,0.07412130570483821,0.6937990008783166,-0.229355463315006,0.7965951494286516,-0.0921732935347096,0.055652736764537414,0.537055305499345,-0.22935546331500656,29.1746189372723,0.7498674513937239,0.01645647894854543,0.11689978365033808,False,"H1,H2,OOS,DD,CAGR",False,universe_broad.json
v1/matched/same/c10,v1,matched,same,0.1,0.08681710260415465,0.11074855686216692,0.8073301307841887,-0.24879596325714715,0.9634048478140711,0.6840593077691394,0.08785107570900519,0.770310376380798,-0.24879596325714726,0.866179026771246,-0.0945053179893175,0.06743775493449222,0.6064915023821401,-0.24879596325714814,28.940430163440897,0.7499063721539871,0.03288446722780546,0.22951929256419745,False,"H2,OOS,DD,CAGR",False,universe_broad.json
v1/matched/same/c15,v1,matched,same,0.15,0.09759910439114483,0.1174357614006916,0.8519134267135413,-0.28353228982815937,1.0426552456767053,0.7133463259710561,0.10116311516930465,0.8116874454703521,-0.28353228982815915,0.9281059017543618,-0.10464400204805158,0.07870055249084684,0.6452134155436925,-0.28353228982815937,28.70218269458225,0.7499436949684075,0.04928553737496465,0.3380893831424766,False,"H2,OOS,DD,CAGR",False,universe_broad.json
v1/matched/trend/c5,v1,matched,trend,0.05,0.08972395674265843,0.11016519280102903,0.8352891970312372,-0.22265819133571685,0.9706918238074751,0.7322929315010087,0.09827655182411399,0.854014246732552,-0.22265819133571685,0.8150734158629164,-0.0921732935347096,0.07247325639248858,0.6468016891168937,-0.22265819133571774,28.357490194334535,0.7498978507901515,0.033572535284387195,0.139892458102524,False,"H2,OOS,DD,CAGR",False,universe_broad.json
v1/matched/trend/c10,v1,matched,trend,0.1,0.11421106456799501,0.124507373669438,0.9311258821358424,-0.2384339270625021,1.1463113764897401,0.8042094699146738,0.13554675925402515,0.9700671931289934,-0.2384339270625041,0.8991972996938671,-0.0945053179893175,0.10007041867832323,0.7365276172439775,-0.23843392706250355,27.294393395660883,0.749962781858898,0.06708353185344623,0.2681949361311451,False,"H2,DD",False,universe_broad.json
v1/matched/trend/c15,v1,matched,trend,0.15,0.1378650959081429,0.14637450235429011,0.955823366033181,-0.2995338748236239,1.2790660804899565,0.8090117445782516,0.1716257392774414,0.994306062329961,-0.2995338748236247,0.970222774581375,-0.09683804252978523,0.1260074130551112,0.7567303624793432,-0.2995338748236255,26.218571988840125,0.7500217708079221,0.10053951504576783,0.38629047332324007,False,"H2,DD",False,universe_broad.json
v1/add/same/c5,v1,add,same,0.05,0.07718098599537093,0.10938473119721999,0.7346115726689879,-0.23602694538116475,0.868782855326036,0.6267275059346548,0.07675351489429527,0.6965550361932559,-0.2360269453811663,0.7912547214169822,-0.09251920375809886,0.058066400832984755,0.5410639358649169,-0.23602694538116553,29.750080836395544,0.7661479786659707,0.016455020054789417,0.11684565913026498,False,"H1,H2,OOS,DD,CAGR",False,universe_broad.json
v1/add/same/c10,v1,add,same,0.1,0.08967885384923924,0.11538839703162512,0.8022387313036683,-0.2608101069841624,0.962558108344374,0.6844925677387819,0.09320001942130385,0.773377998782303,-0.26081010698416285,0.8553971318226984,-0.09518684283721368,0.07233662251229789,0.6116424048097684,-0.2608101069841612,30.066285467433445,0.7824426381331544,0.032878661569065985,0.2293107420021978,False,"H2,OOS,DD,CAGR",False,universe_broad.json
v1/add/same/c15,v1,add,same,0.15,0.10192743176710373,0.1240072823403452,0.8449551780013013,-0.2931363920213712,1.0411764610776983,0.7155852786879048,0.10926121271758116,0.8172391394277316,-0.293136392021371,0.9121986747114093,-0.1074156090472419,0.08609946333476359,0.6532326188430077,-0.2931363920213702,30.381944505239478,0.7987124292972559,0.04927254098048523,0.3376370593729293,False,"H2,OOS,DD,CAGR",False,universe_broad.json
v1/add/trend/c5,v1,add,trend,0.05,0.09302577949416402,0.11535295086158041,0.829065051508917,-0.22645444868904951,0.9656843238227746,0.7352381718731378,0.10437139859343136,0.8509273076566699,-0.22645444868904863,0.8081811882894282,-0.09251920375809886,0.07829727161362765,0.6540044899401958,-0.22645444868904885,29.707874613443018,0.7831629917239888,0.03356993220014717,0.13933557661944518,False,"H2,OOS,DD,CAGR",False,universe_broad.json
v1/add/trend/c10,v1,add,trend,0.1,0.12090001326945976,0.13373567012616674,0.920624184617904,-0.24862601974947363,1.1349772307546326,0.8137155989821304,0.14802877918650226,0.9682111413135173,-0.24862601974947274,0.885379491918942,-0.09518684283721368,0.11186134029496331,0.7502363747857259,-0.24862601974947285,29.98433351613955,0.8164512191128573,0.06707330094204751,0.266155582175874,False,"H2,DD",False,universe_broad.json
v1/add/trend/c15,v1,add,trend,0.15,0.14799610750422532,0.1583208846674203,0.9513103258444466,-0.302778958746481,1.263565296659422,0.8339372412693525,0.19072187945936103,1.0068714370427039,-0.30277895874648075,0.9505198910069158,-0.0978531141561072,0.1438353018657057,0.7843574191634547,-0.3027789587464802,30.25640526936142,0.8496981553850771,0.10051689115044016,0.382073821550765,False,"H2,DD",False,universe_broad.json
CAND20/matched/same/c5,CAND20,matched,same,0.05,0.1397136382451749,0.1386803241606698,1.0127532392226988,-0.19886733613961738,1.196975497923124,0.8527730512138189,0.1351615860264428,0.9536227649949723,-0.19886733613961693,1.092505079138588,-0.13640152927004,0.1148773966716794,0.8127663066568015,-0.19886733613961716,13.941833002035818,0.7390864035704587,0.016435521967667878,0.11702139392150313,True,-,True,universe_broad.json
CAND20/matched/same/c10,CAND20,matched,same,0.1,0.14797323484335023,0.1411993554088468,1.0483342169843197,-0.24237925043575026,1.2597710084412226,0.8689795091823557,0.14444863383504147,0.9859084745670391,-0.24237925043575204,1.136236709992932,-0.13640152927004,0.12126666656962004,0.8317743244417957,-0.24237925043575204,14.170522832752374,0.7391190605199373,0.03284736878660009,0.22971759318495089,False,DD,False,universe_broad.json
CAND20/matched/same/c15,CAND20,matched,same,0.15,0.15590339277763077,0.1460458303719337,1.0654474769456728,-0.29226412442521565,1.3122488228457554,0.864889908058656,0.15319206873684132,0.9933422060341949,-0.29226412442521554,1.1746722576037048,-0.13640152927004,0.12701082204397807,0.829506729900135,-0.29226412442521466,14.399724634491726,0.7391501065716078,0.04923708216187655,0.33832404017610906,False,DD,False,universe_broad.json
CAND20/matched/trend/c5,CAND20,matched,trend,0.05,0.15360053760763281,0.14116446086068318,1.0832715888953814,-0.21744852967704276,1.2715748643255707,0.9283315102169867,0.15887372726371685,1.0673721639318365,-0.21744852967704242,1.1092634523272722,-0.13640152927004,0.13130440964398193,0.8864008662803033,-0.2174485296770411,13.517476410666921,0.7391144951762247,0.03354522822011082,0.13933799200535546,False,DD,False,universe_broad.json
CAND20/matched/trend/c10,CAND20,matched,trend,0.1,0.17509618040586572,0.1521861304170245,1.136859050334265,-0.27754793305097725,1.3949931057374738,0.953833306200283,0.19090750988356198,1.1298631325094806,-0.27754793305097725,1.1665659347938064,-0.13640152927004,0.15283607866166204,0.916636459998849,-0.277547933050977,13.292847840531648,0.7391708254542505,0.06703676028743594,0.2673320923851073,False,DD,False,universe_broad.json
CAND20/matched/trend/c15,CAND20,matched,trend,0.15,0.1955332145197788,0.17003469519482442,1.1359337957462032,-0.33510150765927715,1.4908530935785969,0.9271352983351834,0.2212466753951372,1.121669967516939,-0.3351015076592765,1.2146621979695855,-0.13640152927004,0.1722897018558931,0.8955356119606666,-0.33510150765927715,13.061190346574662,0.7392211727523545,0.10048107131055592,0.3853134224315228,False,DD,False,universe_broad.json
CAND20/add/same/c5,CAND20,add,same,0.05,0.14442295861708843,0.14182907803629013,1.022479882589397,-0.2049692275165529,1.2040191555185837,0.87180194626818,0.1428279710093654,0.9711237727414871,-0.2049692275165529,1.0959787094838243,-0.13640152927004,0.1231147819823728,0.8353178188883971,-0.20496922751655333,14.089883727419997,0.7553520428628552,0.01643176025409617,0.11698587113065274,True,DD,False,universe_broad.json
CAND20/add/same/c10,CAND20,add,same,0.1,0.1575263488059988,0.14740969080238328,1.0665116119228364,-0.2534106383735175,1.2734995967961786,0.9058317346775848,0.16003426555994382,1.0190559773022025,-0.25341063837351674,1.1431521810230454,-0.13640152927004,0.13798188346293383,0.8751076644852002,-0.25341063837351707,14.404674081987245,0.7716257341866176,0.032832366584410334,0.22958074529126582,False,DD,False,universe_broad.json
CAND20/add/same/c15,CAND20,add,same,0.15,0.17036097109015635,0.15510210573580946,1.0922324500866458,-0.30370228642664465,1.332348812664852,0.9202397820266577,0.17682336473222038,1.0429485347546998,-0.30370228642664476,1.185012092369442,-0.13640152927004,0.15230211638774382,0.8939411508574835,-0.3037022864266452,14.720294238615304,0.7878747195201682,0.04920342321046728,0.33802728861061104,False,DD,False,universe_broad.json
CAND20/add/trend/c5,CAND20,add,trend,0.05,0.16122643011820625,0.14784079225507332,1.08550568241292,-0.23188295119179714,1.276391202411542,0.9433563564974667,0.17208032854140076,1.0764341712727872,-0.23188295119179703,1.1094355876500244,-0.13640152927004,0.14452583452133982,0.9057649269097902,-0.2318829511917967,14.047659363530814,0.7723601066675846,0.03353890925519866,0.13870126670352692,False,DD,False,universe_broad.json
CAND20/add/trend/c10,CAND20,add,trend,0.1,0.1906246571512651,0.1646645698729361,1.1425731517815532,-0.29010542774757353,1.4035359138067873,0.9878985636732353,0.21808199844087217,1.151762478412475,-0.29010542774757386,1.1671297499647943,-0.13640152927004,0.17978752677798937,0.9572564743611562,-0.2901054277475734,14.324980919834864,0.805620623310542,0.06701169778185188,0.2649981183476475,False,DD,False,universe_broad.json
CAND20/add/trend/c15,CAND20,add,trend,0.15,0.21918117596235032,0.1870497822040605,1.153776286759527,-0.35091919355197865,1.5034866275000411,0.9890237912797523,0.26302608193802857,1.1689613253171387,-0.35091919355198076,1.2161898553659285,-0.13640152927004,0.21333322128796417,0.9647894158521323,-0.35091919355197965,14.601624105582745,0.8388402310977154,0.10042514317590076,0.38048336884293454,False,DD,False,universe_broad.json
EWall/matched/same/c5,EWall,matched,same,0.05,0.1172928431977105,0.10626671374998374,1.097165652632355,-0.18184977549904968,1.2392734627203417,0.9684224072413952,0.11849188830062096,1.0979741731903492,-0.18184977549904946,1.096021025834874,-0.11419657283809181,0.10356628100897014,0.9439643432164959,-0.18184977549905001,8.536350151258006,0.7502272501115826,0.01644789355994373,0.11725089821579837,True,-,True,universe_broad.json
