unit,family,panel,arm,point,phase,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,IS_Sharpe
ETF36,ETF,U56,CONST-W0,W,"(0,0)",0.9048869067847203,0.07628977943243997,-0.1523376759698125,0.6486226132711735
ETF36,ETF,U56,REC,M,"(0,0)",0.9690230351788073,0.08432199273557428,-0.13410320963748046,0.835873517593928
ETF36,ETF,U56,SEL-CP,6W,"(4,0)",0.6649979547328294,0.06390149749309937,-0.2424175449157162,0.8507020284343745
ETF36,ETF,U56,PHASE-AVG,M,blend,0.9195316621321259,0.08423486147507853,-0.18460162022019866,0.8027743328112744
ETFk12d00,ETF,U56,CONST-W0,W,"(0,0)",0.9130388432329424,0.03433142666642697,-0.07232096000800847,0.5602108585010841
ETFk12d00,ETF,U56,REC,M,"(0,0)",0.9721780224699339,0.03767741981656436,-0.07004735083204539,0.7986858773694316
ETFk12d00,ETF,U56,SEL-CP,6W,"(0,3)",0.977645073202804,0.03984764081905379,-0.08718140778364736,0.8641670399679274
ETFk12d00,ETF,U56,PHASE-AVG,Q,blend,0.6448853511155912,0.03012454164304379,-0.14587648173020273,0.7803794366739252
ETFk12d01,ETF,U56,CONST-W0,W,"(0,0)",0.6169762312561669,0.016669352233119605,-0.08679707651722046,0.33893097958248286
ETFk12d01,ETF,U56,REC,M,"(0,0)",0.8614885130327811,0.023999741881727488,-0.08166568218757997,0.6235942421517061
ETFk12d01,ETF,U56,SEL-CP,6W,"(2,3)",0.8946850198214553,0.027452337744045874,-0.06238385326796858,0.77076775852269
ETFk12d01,ETF,U56,PHASE-AVG,Q,blend,0.6100212962444037,0.020169239087441504,-0.08213325043389719,0.6084962022879475
ETFk12d02,ETF,U56,CONST-W0,W,"(0,0)",0.6523783060917066,0.02201009558475775,-0.06585940600237417,0.5427249024677689
ETFk12d02,ETF,U56,REC,M,"(0,0)",0.7658728503771802,0.026413387944303812,-0.07033610097153731,0.7393049992975295
ETFk12d02,ETF,U56,SEL-CP,M,"(0,0)",0.7658728503771802,0.026413387944303812,-0.07033610097153731,0.7393049992975295
ETFk12d02,ETF,U56,PHASE-AVG,Q,blend,0.4427595256484352,0.01795060624059741,-0.11063674266951573,0.6402343598070352
ETFk12d03,ETF,U56,CONST-W0,W,"(0,0)",0.6390487396668607,0.02221252711938626,-0.0676746212631949,0.6116883777989077
ETFk12d03,ETF,U56,REC,M,"(0,0)",0.7240388624333018,0.025397174812553214,-0.0641555290591439,0.7368359809709216
ETFk12d03,ETF,U56,SEL-CP,M,"(0,0)",0.7240388624333018,0.025397174812553214,-0.0641555290591439,0.7368359809709216
ETFk12d03,ETF,U56,PHASE-AVG,M,blend,0.751142968687916,0.027731256317206743,-0.09208780231064995,0.6404827128014055
ETFk12d04,ETF,U56,CONST-W0,W,"(0,0)",0.6292016200406196,0.025035745514560226,-0.08450968586438445,0.6547766558847599
ETFk12d04,ETF,U56,REC,M,"(0,0)",0.7896040883046167,0.03165173529769216,-0.06464937926605063,0.7342102446341298
ETFk12d04,ETF,U56,SEL-CP,6W,"(4,2)",0.515530278166112,0.023295962133701442,-0.1403574734627674,0.7931877079996498
ETFk12d04,ETF,U56,PHASE-AVG,6W,blend,0.665709921810526,0.02845590806524667,-0.10171641727119507,0.7394988270904508
ETFk12d05,ETF,U56,CONST-W0,W,"(0,0)",0.688410432558232,0.02878736857889308,-0.07863157605032989,0.6585281375022135
ETFk12d05,ETF,U56,REC,M,"(0,0)",0.7092916319846501,0.02979555975701964,-0.089619826071343,0.7637112321511172
ETFk12d05,ETF,U56,SEL-CP,6W,"(4,0)",0.3056768015303571,0.014505474614871172,-0.15511871082563078,0.7668365895005408
ETFk12d05,ETF,U56,PHASE-AVG,6W,blend,0.5511068911804419,0.025205837120078733,-0.11819786789480302,0.7066704870495425
ETFk12d06,ETF,U56,CONST-W0,W,"(0,0)",0.9114424094474234,0.03983634269658687,-0.07999592132956057,0.521002527304191
ETFk12d06,ETF,U56,REC,M,"(0,0)",0.9323547205827201,0.04209924496874051,-0.08092873215375729,0.723468607127781
ETFk12d06,ETF,U56,SEL-CP,M,"(0,0)",0.9323547205827201,0.04209924496874051,-0.08092873215375729,0.723468607127781
ETFk12d06,ETF,U56,PHASE-AVG,Q,blend,0.627514993555466,0.033409876387903825,-0.1538404327334485,0.6143054152186068
ETFk12d07,ETF,U56,CONST-W0,W,"(0,0)",1.0364058923900616,0.03784143582381061,-0.05986987887733175,0.7025484439595908
ETFk12d07,ETF,U56,REC,M,"(0,0)",1.0262853057537775,0.03795541573059813,-0.055595614292523354,0.8055768513322416
ETFk12d07,ETF,U56,SEL-CP,6W,"(0,3)",1.0717823553037336,0.041477603635143634,-0.06253344664815152,0.8556316333869642
ETFk12d07,ETF,U56,PHASE-AVG,6W,blend,0.9711633422803361,0.03821227684420325,-0.08245885921504315,0.7759521868120389
ETFk12d08,ETF,U56,CONST-W0,W,"(0,0)",0.8526095560330802,0.030628986072577025,-0.054391182701477137,0.5718917148775237
ETFk12d08,ETF,U56,REC,M,"(0,0)",0.9842588339522873,0.03659858106389935,-0.05428959253238941,0.7043182023855106
ETFk12d08,ETF,U56,SEL-CP,6W,"(0,3)",1.0521735216317964,0.04225899531139321,-0.05351168483787749,0.782851565919877
ETFk12d08,ETF,U56,PHASE-AVG,6W,blend,0.986990336947878,0.038731626604556535,-0.07842900832823452,0.701116381940967
ETFk12d09,ETF,U56,CONST-W0,W,"(0,0)",0.7012414720429901,0.01966338922448485,-0.059933977165192664,0.5392515345959394
ETFk12d09,ETF,U56,REC,Q,"(0,0)",0.5546014735319202,0.019225097158710458,-0.09910002697041553,0.7353837001941238
ETFk12d09,ETF,U56,SEL-CP,6W,"(2,3)",0.8797623393275661,0.028213679699312433,-0.0789145301600539,0.8919309674158415
ETFk12d09,ETF,U56,PHASE-AVG,Q,blend,0.6281991557533484,0.021574080121251393,-0.09901818836492837,0.7716460730376217
ETFk12d10,ETF,U56,CONST-W0,W,"(0,0)",0.8505773800224241,0.036802077359955776,-0.07034762202521616,0.5034435167108937
ETFk12d10,ETF,U56,REC,M,"(0,0)",0.8891133754988179,0.039608140980107676,-0.07808962690717003,0.627871206454752
ETFk12d10,ETF,U56,SEL-CP,6W,"(0,3)",0.9506108484129803,0.04381308657364946,-0.07859532333473618,0.7251178872145846
ETFk12d10,ETF,U56,PHASE-AVG,6W,blend,0.8252541356873175,0.03836310828315015,-0.11100042217903716,0.6452442090639234
ETFk12d11,ETF,U56,CONST-W0,W,"(0,0)",0.5689080796233621,0.020335932187760974,-0.08848072889801217,0.6701406222140445
ETFk12d11,ETF,U56,REC,M,"(0,0)",0.6659239722939144,0.023919058120008385,-0.07119784678811714,0.8134100219645142
ETFk12d11,ETF,U56,SEL-CP,M,"(0,0)",0.6659239722939144,0.023919058120008385,-0.07119784678811714,0.8134100219645142
ETFk12d11,ETF,U56,PHASE-AVG,Q,blend,0.4642836923625272,0.019868095923935458,-0.14008217701999892,0.736240608364516
ETFk12d12,ETF,U56,CONST-W0,W,"(0,0)",0.7431167231398703,0.023031721955192763,-0.05351859754289989,0.30464848091103425
ETFk12d12,ETF,U56,REC,M,"(0,0)",0.888349957760979,0.028982696929263918,-0.07322991003043156,0.46394622346194164
ETFk12d12,ETF,U56,SEL-CP,6W,"(2,2)",0.9280827133607791,0.031970249768152215,-0.078488350194175,0.5236380455498653
ETFk12d12,ETF,U56,PHASE-AVG,6W,blend,0.9321951441877171,0.03109209549183367,-0.06538141712251844,0.4258376959551302
ETFk12d13,ETF,U56,CONST-W0,W,"(0,0)",1.0592737995361188,0.037581420306048496,-0.05140254029245872,0.8658557517690383
ETFk12d13,ETF,U56,REC,M,"(0,0)",1.068737052345238,0.03919283031452214,-0.06137912017678726,0.9724360877275069
ETFk12d13,ETF,U56,SEL-CP,6W,"(0,1)",1.2128346307883848,0.046661378219939875,-0.06389160014578388,0.9751572677324539
ETFk12d13,ETF,U56,PHASE-AVG,6W,blend,0.9822268132385962,0.03865447904572572,-0.08842703086588943,0.9066981956525426
ETFk12d14,ETF,U56,CONST-W0,W,"(0,0)",0.9151226713507788,0.041209995701740665,-0.07255439593333501,0.5558005043338026
ETFk12d14,ETF,U56,REC,M,"(0,0)",0.8959219551108955,0.04130821644671223,-0.07879408821760736,0.6976561468695516
ETFk12d14,ETF,U56,SEL-CP,Q,"(0,4)",0.6101085545723492,0.033195595268960654,-0.1638505681947029,0.7611942927252653
ETFk12d14,ETF,U56,PHASE-AVG,Q,blend,0.5619923109760445,0.030043235085947417,-0.16383303464531807,0.6826242819745092
ETFk12d15,ETF,U56,CONST-W0,W,"(0,0)",0.9547219825400067,0.04068627722024121,-0.07143497801599341,0.6249549852752889
ETFk12d15,ETF,U56,REC,M,"(0,0)",0.8812231351701747,0.03893973449747401,-0.08054479229581046,0.769168867321212
ETFk12d15,ETF,U56,SEL-CP,6W,"(0,3)",0.9524438495538508,0.04344786158566727,-0.07507847566381276,0.7875656763449264
ETFk12d15,ETF,U56,PHASE-AVG,6W,blend,0.8255209703722021,0.03820211025577058,-0.106233826491545,0.685551760944035
ETFk24d00,ETF,U56,CONST-W0,W,"(0,0)",0.8507622602596594,0.06205592748971789,-0.13127392184335873,0.6239850292476168
ETFk24d00,ETF,U56,REC,M,"(0,0)",0.9920757761847349,0.07464398257616556,-0.11341175930717706,0.8222033397460887
ETFk24d00,ETF,U56,SEL-CP,6W,"(0,3)",1.0111413050073714,0.08114104487312113,-0.13851631799580777,0.8545332493725359
ETFk24d00,ETF,U56,PHASE-AVG,Q,blend,0.5741113029358991,0.05185577823019094,-0.2636746734787032,0.788123634029849
ETFk24d01,ETF,U56,CONST-W0,W,"(0,0)",0.954290085047,0.06359864094918821,-0.1269538069225219,0.6178912687384277
ETFk24d01,ETF,U56,REC,M,"(0,0)",0.9903535006137573,0.06835165016769906,-0.128281886374236,0.8029645633062118
