universe,conv,lag,bps,pick_ISsharpe,pick_ISsharpe_oosSharpe,pick_ISsharpe_oosCAGR,pick_ISsharpe_oosMaxDD,pick_IS4b,n_IS4b_eligible,pick_IS4b_oosSharpe,pick_IS4b_oosCAGR,pick_IS4b_oosMaxDD,cand_oosSharpe,cand_oosCAGR,cand_oosMaxDD,spy_oosSharpe,spy_oosCAGR,spy_oosMaxDD,base_oosSharpe
u56,rw,1d,5,band3-T-rw,1.222447453397835,0.1365546288937023,-0.1765615350255113,band3-T-rw,3,1.222447453397835,0.1365546288937023,-0.1765615350255113,1.2560321983584075,0.1288279086558648,-0.15110511184237563,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482
u56,rw,1d,10,band3-T-rw,1.2025269424250273,0.13410612540663402,-0.17714790237343914,band3-T-rw,3,1.2025269424250273,0.13410612540663402,-0.17714790237343914,1.2317604010603875,0.1260828118473365,-0.15137851362118504,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482
u56,rw,1d,15,band3-T-rw,1.1825942907386298,0.13166262833411113,-0.1777340512288218,band3-T-rw,2,1.1825942907386298,0.13166262833411113,-0.1777340512288218,1.2074586012279498,0.1233440647521753,-0.15165188112691586,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482
u56,rw,1d,20,band3-T-rw,1.1626505934139288,0.12922412793892124,-0.178319981621195,band6-T-rw,1,1.1757563499668364,0.1370828983288781,-0.1970681452218861,1.1831287334805167,0.12061165336096091,-0.15192521436010265,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482
u56,rw,1d,25,band3-T-rw,1.1426969456337832,0.12679061450189266,-0.1789056935800939,band6-T-rw,1,1.1613268767452458,0.13523460025517875,-0.19759551831038424,1.1587727381964559,0.11788556369379033,-0.1521985133212792,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482
u56,rw,1w,5,band3-T-rw,1.1998751323082717,0.135739677278071,-0.1850359173578181,band3-T-rw,3,1.1998751323082717,0.135739677278071,-0.1850359173578181,1.1904950289747576,0.12492661673860872,-0.1651287624058536,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482
u56,rw,1w,10,band3-T-rw,1.1798936042622659,0.13323446703710995,-0.18543799446385323,band3-T-rw,2,1.1798936042622659,0.13323446703710995,-0.18543799446385323,1.1664600977743038,0.12215042727782177,-0.16562565324550982,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482
u56,rw,1w,15,band3-T-rw,1.1598964621017258,0.1307345129170896,-0.18583996284090865,band3-T-rw,2,1.1598964621017258,0.1307345129170896,-0.18583996284090865,1.142402200994705,0.11938075930831604,-0.1661223860516936,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482
u56,rw,1w,20,band3-T-rw,1.139884778867488,0.1282398044102182,-0.18624182249626275,band3-T-rw,2,1.139884778867488,0.1282398044102182,-0.18624182249626275,1.1183231824612132,0.11661759821912332,-0.16661896083468553,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482
u56,rw,1w,25,band3-T-rw,1.119859628955274,0.125750331028746,-0.18664357343719518,none,0,,,,1.0942248890227377,0.11386092943053683,-0.16711537760476625,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482
u56,dg,1d,5,band3-T-dg,1.2973382100776587,0.09632687190876354,-0.12042377850251806,none,0,,,,1.291244813461872,0.08840244568574707,-0.1091050321764222,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482
u56,dg,1d,10,band3-T-dg,1.285072363206482,0.09534722887472857,-0.12054942313126815,none,0,,,,1.2768491200060998,0.08734497059021074,-0.10924634894030383,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482
u56,dg,1d,15,band3-T-dg,1.2728011952075526,0.09436843262837113,-0.12067506003784478,none,0,,,,1.2624453328014973,0.08628849065832456,-0.10938765609918033,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482
u56,dg,1d,20,band3-T-dg,1.2605248650955374,0.09339048246138026,-0.12080068922236065,none,0,,,,1.248033698208577,0.08523300498257669,-0.10952895365317394,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482
u56,dg,1d,25,band3-T-dg,1.2482435320727505,0.0924133776660172,-0.12092631068492765,none,0,,,,1.2336144630240227,0.08417851265624954,-0.10967024160240713,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482
u56,dg,1w,5,band3-T-dg,1.2738120924730925,0.09751760137834053,-0.12649134604873724,none,0,,,,1.2923056016294017,0.09176885389895117,-0.1111824843052811,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482
u56,dg,1w,10,band3-T-dg,1.26154748609966,0.0965075589524318,-0.1266826881060753,none,0,,,,1.2781176692252019,0.09068856170565387,-0.1113077061212594,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482
u56,dg,1w,15,band3-T-dg,1.2492783369524452,0.09549841649230784,-0.12687400515354819,none,0,,,,1.2639231964049589,0.08960930582150595,-0.11143292290664841,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482
u56,dg,1w,20,band3-T-dg,1.2370047990334772,0.09449017322145159,-0.1270652971924945,none,0,,,,1.249722410797736,0.08853108528264686,-0.11155813466150477,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482
u56,dg,1w,25,band3-T-dg,1.2247270264786543,0.09348282836399169,-0.12725656422425236,none,0,,,,1.235515540314999,0.08745389912608803,-0.11168334138588587,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482
B136,rw,1d,5,band0-T-rw,1.1002332895022322,0.12401467293427237,-0.20021880556669747,band0-T-rw,6,1.1002332895022322,0.12401467293427237,-0.20021880556669747,1.0970558223417517,0.11460998560033908,-0.16769859373311702,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426
B136,rw,1d,10,band3-T-rw,1.0759636446032401,0.12014792469678315,-0.18528570357900875,band3-T-rw,6,1.0759636446032401,0.12014792469678315,-0.18528570357900875,1.0714227979740436,0.11165427986648924,-0.1680087448576556,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426
B136,rw,1d,15,band3-T-rw,1.0538682778136828,0.11742441290681516,-0.18600863369626341,band3-T-rw,4,1.0538682778136828,0.11742441290681516,-0.18600863369626341,1.045763238902845,0.10870604250859373,-0.16831885274116365,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426
B136,rw,1d,20,band3-T-rw,1.0317615442409498,0.11470721073487122,-0.18673122945320986,none,0,,,,1.0200793317541388,0.10576525548534277,-0.16862891738436847,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426
B136,rw,1d,25,band3-T-rw,1.0096448187449245,0.11199630421691165,-0.18745349090203722,none,0,,,,0.994373268016546,0.10283190079716031,-0.1700484641314357,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426
