panel,N,g,gmax,gbar,c0_CAGR,c0_Sharpe,c0_MaxDD,c0_H1,c0_H2,c0_4a,c0_4b,c0_4blegs,c0_oCAGR,c0_oSharpe,c0_oMaxDD,c0_o4a,c0_o4b,c0_isSharpe,c0_isCAGR,c0_isMaxDD,c0_turnover,c10_CAGR,c10_Sharpe,c10_MaxDD,c10_H1,c10_H2,c10_4a,c10_4b,c10_4blegs,c10_oCAGR,c10_oSharpe,c10_oMaxDD,c10_o4a,c10_o4b,c10_isSharpe,c10_isCAGR,c10_isMaxDD,c10_turnover,c25_CAGR,c25_Sharpe,c25_MaxDD,c25_H1,c25_H2,c25_4a,c25_4b,c25_4blegs,c25_oCAGR,c25_oSharpe,c25_oMaxDD,c25_o4a,c25_o4b,c25_isSharpe,c25_isCAGR,c25_isMaxDD,c25_turnover,c50_CAGR,c50_Sharpe,c50_MaxDD,c50_H1,c50_H2,c50_4a,c50_4b,c50_4blegs,c50_oCAGR,c50_oSharpe,c50_oMaxDD,c50_o4a,c50_o4b,c50_isSharpe,c50_isCAGR,c50_isMaxDD,c50_turnover
U56,10,0.4,0.43172834319940673,0.4004853616940068,0.09266023633450127,1.1269377603811286,-0.11515708492735566,1.2455859372872575,1.0299331936011675,False,False,1110,0.0963945566988953,1.118583984362462,-0.11515708492735588,False,False,1.1423645900482795,0.08813553266657626,-0.10070223924706834,1.6657571705268726,0.09084314874749055,1.1066612301831331,-0.11523538544188927,1.2247179846468956,1.010060706900193,False,False,1110,0.09447491926028873,1.0982565691951198,-0.11523538544189005,False,False,1.1220757300479627,0.0864422708288608,-0.10148556020688626,1.6657571705268726,0.08812244375732914,1.0761306463343863,-0.11535282547666525,1.1932525294251501,0.9801677062244527,False,False,1110,0.0916010913312666,1.0676667325658,-0.11535282547666503,False,False,1.0914998391887276,0.08390649952963192,-0.10265948874054887,1.6657571705268726,0.0836010444975237,1.0249643272373143,-0.11554853023866063,1.1404106564994891,0.9301411617300536,False,False,1110,0.08682635154045837,1.0164422868944203,-0.11554853023866074,False,False,1.04019416773691,0.07969118414443721,-0.10461323144887702,1.6657571705268726
U56,10,0.45,0.4825049935926378,0.450496879304752,0.10432803963410686,1.127061518161179,-0.12882660296710913,1.245840009102377,1.0299388259379478,False,False,1110,0.10851489741319442,1.1186554118426106,-0.12882660296710902,False,True,1.1425525031681936,0.09925710964535517,-0.1130565909071154,1.863600971815102,0.10227383774995791,1.1068985289567639,-0.12891138400800894,1.2250844489069783,1.0101815971079713,False,False,1110,0.10634391216004957,1.0984401181277708,-0.1289113840080094,False,False,1.1223796869072142,0.09734381233364986,-0.11391590394774698,1.863600971815102,0.0991987555525613,1.0765384577707242,-0.12903854277549442,1.193787773661206,0.9804616929524013,False,False,1110,0.10309454624139791,1.0680186820444355,-0.12903854277549442,False,False,1.09197803885929,0.09447906536312467,-0.11520359401489544,1.863600971815102,0.09409016748459242,1.0256566741959052,-0.12925043994129826,1.141227464227623,0.9307240549500005,False,False,1110,0.09769785198260839,1.01707533325057,-0.1292504399412986,False,False,1.040962998059966,0.08971832233810684,-0.11734633603960776,1.863600971815102
U56,10,0.5,0.5326191279631816,0.5004982130306489,0.11600757228764125,1.1271831160101544,-0.14233926079382764,1.2460920588538584,1.0299424471952092,False,True,1111,0.12064254366978044,1.1187244023260285,-0.1423392607938273,False,True,1.1427387366403259,0.11039614895768901,-0.12535235059544736,2.0600515707693927,0.1137132683616382,1.1071248159112683,-0.14243006902914224,1.2254406751718816,1.0102909996340304,False,True,1111,0.11821686051572988,1.09861224533181,-0.14243006902914213,False,True,1.122673242994608,0.10826024371043363,-0.12628382570064522,2.0600515707693927,0.11027948085860206,1.0769219646107104,-0.1425662664685715,1.1943004485895017,0.9807299565791766,False,True,1111,0.11458710915399695,1.0683457115531942,-0.1425662664685713,False,True,1.0924327504603395,0.10506278848258677,-0.12767951990026594,2.0600515707693927,0.10457689715423557,1.0263025369344827,-0.14279322243611703,1.1420011488019868,0.9312574570302447,False,False,1110,0.10856085168490015,1.017660918699168,-0.14279322243611725,False,True,1.0416865317340513,0.09975073118085676,-0.1300016327276725,2.0600515707693927
U56,10,0.55,0.5820836286856258,0.550489583903824,0.12769657401032086,1.1273025747719463,-0.1556963243914209,1.2463420902561844,1.029944092573681,False,True,1111,0.13277484408769036,1.1187909885566552,-0.15569632439142078,False,True,1.1429232946668673,0.12155083575439485,-0.13758761346385906,2.2555347518719744,0.12515874738607335,1.1073386060595405,-0.15579296007839705,1.2257846914622894,1.010387881768966,False,True,1111,0.13009070991556126,1.0987718134397668,-0.15579296007839738,False,True,1.122954454114716,0.11918928170140064,-0.1385881272803543,2.2555347518719744,0.12136128160090398,1.0772774332410695,-0.15593789644961886,1.1947856183432106,0.980969880092725,False,True,1111,0.1260751260121158,1.068644945422085,-0.15593789644961886,False,True,1.0928591072449536,0.11565468704478099,-0.14008712782453991,2.2555347518719744,0.11505683228576391,1.0268944633387318,-0.15617941131607704,1.142721837151996,0.9317361585540325,False,True,1111,0.11941070984289026,1.0181933170189819,-0.15617941131607704,False,True,1.0423550343833436,0.10978427502966226,-0.14258074795789222,2.2555347518719744
U56,10,0.6,0.6309110462948273,0.6004712127854582,0.13939275083088942,1.127419914509181,-0.16889905354147527,1.2465901067691578,1.0299437961878959,False,True,1111,0.14490910870298057,1.1188552021549922,-0.16889905354147527,False,True,1.1431061812103993,0.13271932723643132,-0.1497605155178381,2.4503852128222223,0.1366076371500513,1.10753992080054,-0.16900105162716816,1.2261164822827946,1.0104722376546975,False,True,1111,0.14196234244005157,1.0989184523900635,-0.16900105162716828,False,True,1.123223842786581,0.13012884183098783,-0.15082714555493026,2.4503852128222223,0.13244100947646054,1.077604874938842,-0.1691540293351651,1.1952432427368445,0.9811813744666406,False,True,1111,0.13755484332233303,1.068915387461398,-0.16915402933516532,False,True,1.093258414717679,0.12625231742109078,-0.15242505687581231,2.4503852128222223,0.12552598631590683,1.027432415303997,-0.16940894040067767,1.1433894580300943,0.9321598698994922,False,True,1111,0.1302426301881161,1.0186704256530419,-0.16940894040067833,False,True,1.0429711295639341,0.1198159203994058,-0.15508282699356835,2.4503852128222223
U56,10,0.65,0.6791136101024537,0.6504433203920512,0.15109377535635682,1.1275351545377164,-0.18194870183355571,1.2468361115971587,1.0299415911298755,False,True,1111,0.15704260934093295,1.118917073677689,-0.18194870183355605,False,True,1.1432873999933133,0.14389975283168388,-0.16186923380175033,2.6450019744350772,0.14805717792229456,1.10772817775782,-0.18205584346141002,1.2264344800670681,1.010544368590652,False,True,1111,0.1538286756565077,1.0990521861677818,-0.1820558434614099,False,True,1.1234800199669392,0.14107652771720547,-0.16299975853126036,2.6450019744350772,0.1435152631144927,1.077902808649012,-0.18221653413268746,1.1956693937350842,0.9813651531956032,False,True,1111,0.14902265424859906,1.0691570620002608,-0.18221653413268735,False,True,1.093627189215287,0.13685250121859727,-0.16469323468743313,2.6450019744350772,0.13597990640622748,1.0279134241419567,-0.18248429387180387,1.1439961389981943,0.9325300170078826,False,True,1111,0.1410521500261337,1.0190922961998383,-0.18248429387180354,False,True,1.0435278286580558,0.1298412031372711,-0.16750954202308688,2.6450019744350772
U56,10,0.7,0.726703238408529,0.7004061273217984,0.16279728705160523,1.1276483134603843,-0.1948465166755543,1.2470801076883113,1.0299375095317655,False,True,1111,0.16917258000623514,1.1189766326760144,-0.19484651667555475,False,True,1.1434669544971428,0.15509021438407689,-0.17391198656567963,2.8398159426013283,0.15950452378362234,1.1079027545715572,-0.1949584277285764,1.226737667018837,1.010603997805986,False,True,1111,0.16568658878736664,1.099173179996725,-0.1949584277285762,False,True,1.1237212931574725,0.15202979952841056,-0.17510435500387378,2.8398159426013283,0.15458047713240175,1.0781696484601275,-0.1951262701774208,1.1960615156000687,0.9815204772254882,False,True,1111,0.1604749139094921,1.0693703390557763,-0.19512627017742057,False,True,1.0939611873582535,0.14745174521863014,-0.1768903060204694,2.8398159426013283,0.14641385060265866,1.0283342935585793,-0.1954059432534554,1.1445367455391149,0.9328450934104696,False,True,1111,0.1518347719698514,1.0194596430193712,-0.19540594325345573,False,True,1.0440166224168748,0.1398550650431405,-0.17985996483008404,2.8398159426013283
U56,10,0.75,0.7736915483258978,0.7503598540811101,0.17450089253390266,1.1277594092000724,-0.20759373930407055,1.2473220977335533,1.0299315826275637,False,False,1101,0.18129621729119338,1.119033907753339,-0.20759373930407066,False,False,1.1436448479617995,0.16628878635508326,-0.1858870334140802,3.035375464569961,0.17094663738700366,1.1080623009681845,-0.2077105470413131,1.2270253265899151,1.0106491570602885,False,False,1101,0.1775325065593254,1.099279437937749,-0.2077105470413131,False,False,1.1239471568814823,0.16298624244411397,-0.18713930967669679,3.035375464569961,0.16563266006201682,1.0784019997471792,-0.20788573193303195,1.1964178397749414,0.9816423737503998,False,False,1101,0.1719069032864049,1.069550181808673,-0.20788573193303195,False,False,1.0942591665980936,0.15804691004084215,-0.18901481841381207,3.035375464569961,0.15682226825104495,1.0286882449741028,-0.2081776355263466,1.1450078292535242,0.9330951067335477,False,False,1101,0.16258390757570673,1.0197623529527562,-0.2081776355263466,False,False,1.0444351102887168,0.14985318373081413,-0.19213293151992528,3.035375464569961
U56,10,0.8,0.8200898652346149,0.8003047211112951,0.18620216588233562,1.1278684590322088,-0.22019160479482558,1.2475620841656105,1.029923840814096,False,False,1101,0.1934106808018634,1.119088926621781,-0.22019160479482547,False,False,1.1438210833847144,0.17749351603774932,-0.19779267543634316,3.2319901636326946,0.18238071662316457,1.1082076031773125,-0.2203132383838643,1.2272975897835248,1.0106812921419355,False,False,1101,0.18936336464786852,1.0993722986151568,-0.2203132383838644,False,False,1.124157694764247,0.17394334555643853,-0.1991035793974446,3.2319901636326946,0.17666845605918646,1.0786017886085166,-0.22049565932626314,1.19673865224893,0.9817344152673353,False,False,1101,0.1833152317586666,1.0696998977279042,-0.2204956593262628,False,False,1.0945212936697364,0.16863465895578544,-0.20106670939333204,3.2319901636326946,0.1672009082032364,1.0289790659460263,-0.22079961573392526,1.1454098310248229,0.9332871814832411,False,False,1101,0.17329564736736458,1.0200070194672843,-0.22079961573392515,False,False,1.0447834942499676,0.15983087627468673,-0.2043300062293817,3.2319901636326946
U56,10,0.85,0.8659092318824261,0.8502409488154401,0.19789864896219322,1.1279754796167465,-0.2326413420731166,1.2478000691578754,1.029914313711384,False,False,1101,0.2055130936021068,1.1191417161581365,-0.2326413420731166,False,False,1.1439956635198905,0.18870242378334456,-0.20962725531942372,3.4297526983399416,0.1938041670148669,1.1083402443718124,-0.23276752962014025,1.2275569067647587,1.0107012186755169,False,False,1101,0.20117595531264088,1.099452307917514,-0.23276752962014025,False,False,1.1243558913680929,0.18489922730648067,-0.21099471982535756,3.4297526983399416,0.1876850747624137,1.078772956359326,-0.23295677873304155,1.19703009056978,0.9817985996160907,False,False,1101,0.19469620713629565,1.0698208142676955,-0.23295677873304144,False,False,1.0947550417865255,0.17921326276857497,-0.2130423589065924,3.4297526983399416,0.17754667609432317,1.0292146480332558,-0.23327210804967324,1.1457550709251711,0.9334252932256035,False,False,1101,0.1839655223797383,1.0201962798718602,-0.23327210804967335,False,False,1.0450767660162472,0.16978668099344874,-0.21644562224322395,3.4297526983399416
