panel,ladder,n_rungs,null_type,object,observed,null_median,null_mean,share_ge,share_le,ratio_obs_over_null,lo_0.8,hi_0.8,inside_0.8,lo_0.9,hi_0.9,inside_0.9,lo_0.95,hi_0.95,inside_0.95
U56,CADENCE,4,N_IID,OBJ_ARGMAX,0.8170782430751444,1.030200118120078,1.4570842218065705,0.583,0.417,0.79312575169003,0.14325201956034017,3.3843783858796272,True,0.06314483265497407,4.31796190266651,True,0.043299570635296124,5.106427725391293,True
U56,CADENCE,4,N_STAT,OBJ_MAXDD,19.127561830465034,19.755457937910627,20.81530600533721,0.564,0.436,0.9682165754183474,16.63523173890334,25.958209552853415,True,15.769178127580137,27.638535298937562,True,14.647400355092726,29.488279089931783,True
U56,CADENCE,4,N_STAT,OBJ_SPREAD,4.003306333817537,4.003306333817562,3.907367892998066,0.542,0.458,0.9999999999999938,1.799301792989751,6.090622314109943,True,1.3082490360602317,6.859972455660697,True,0.9907761954455827,7.683958952994263,True
U56,CADENCE,4,N_STAT,OBJ_ARGMAX,0.8170782430751444,0.8170782430751942,1.0996669997559942,0.611,0.389,0.9999999999999392,0.16077677550330802,2.374800112792336,True,0.09511878512396875,2.923623015023178,True,0.04066722356262892,3.787873215245759,True
B136,N,9,N_BLOCK,OBJ_MAXDD,20.740302267849476,22.47799113573337,23.29238632409611,0.702,0.298,0.9226937648746787,17.554278746499417,29.50237149149817,True,16.666774031327332,32.21900858476346,True,15.414010111804332,35.18829003276016,True
B136,N,9,N_BLOCK,OBJ_SPREAD,8.464152973446904,11.941748813931444,12.69205077194707,0.771,0.229,0.708786720046605,6.347839445317262,20.012929773683,True,5.519778498200543,22.95173146581467,True,4.669712571069801,26.229675325758745,True
B136,N,9,N_BLOCK,OBJ_ARGMAX,0.543560127681598,0.6354448142004934,0.811398162986862,0.558,0.442,0.8554009971196268,0.11105730533013082,1.7739577368575945,True,0.05727305248732148,2.216738482069793,True,0.024490514929113354,2.5203431034025763,True
B136,N,9,N_IID,OBJ_MAXDD,20.740302267849476,25.693357144135042,26.472291962981725,0.817,0.183,0.8072243012658941,19.294336173350857,35.01116445496367,True,17.88381133157553,38.07654613425064,True,17.097136216206383,41.475955208594904,True
B136,N,9,N_IID,OBJ_SPREAD,8.464152973446904,11.210537073905444,12.244329020459816,0.721,0.279,0.7550176158061823,5.882066485895409,19.8326605270379,True,4.892045972475249,22.646143979202378,True,4.17013296221801,24.41413510512633,True
B136,N,9,N_IID,OBJ_ARGMAX,0.543560127681598,0.892869751778548,1.1569001793524154,0.637,0.363,0.6087787458348273,0.16267024793066973,2.5748526186804392,True,0.07917470118151168,3.299876932819728,True,0.042318546927075505,3.7690429274611015,True
B136,N,9,N_STAT,OBJ_MAXDD,20.740302267849476,21.529168347685,22.763740357994212,0.69,0.31,0.9633582650711006,18.559856643176605,28.651350319479587,True,17.55427874649936,31.291779527393587,True,16.51511978033178,33.20025894991225,True
B136,N,9,N_STAT,OBJ_SPREAD,8.464152973446904,11.712775004174887,12.580172414926038,0.767,0.233,0.7226428383051797,6.653033736902416,19.654115850042107,True,6.0306521951548815,22.440454093360504,True,5.459807098599818,24.843205016783223,True
B136,N,9,N_STAT,OBJ_ARGMAX,0.543560127681598,0.6054259348198485,0.7739209108640798,0.543,0.457,0.8978144086994565,0.12963381021256024,1.555107311416335,True,0.0672274737774976,2.0020528423348645,True,0.03753716030782438,2.4353778498323924,True
B136,H,4,N_BLOCK,OBJ_MAXDD,20.740302267849476,22.521212637134536,23.46774165989509,0.698,0.302,0.9209229805703902,17.81868972917859,30.445119147394845,True,16.98212827325889,33.34630709591011,True,15.509444501750872,35.14252326739758,True
B136,H,4,N_BLOCK,OBJ_SPREAD,7.954516095049858,5.203820086487967,5.404584620349222,0.194,0.807,1.528591681273578,2.4276008464176675,8.084888961923722,True,1.9253491142015482,9.287780900245298,True,1.4541495192765974,10.738352285177935,True
B136,H,4,N_BLOCK,OBJ_ARGMAX,2.7506960085619347,1.5254033147517099,1.7403489801873997,0.183,0.817,1.803258182253043,0.2356389971764416,3.2291830617888926,True,0.11964600884163587,3.9214633798564136,True,0.04478641218334396,4.773578525670654,True
B136,H,4,N_IID,OBJ_MAXDD,20.740302267849476,25.312504462856168,26.485404436448945,0.824,0.176,0.8193698216738692,19.44495187716152,34.63805930157582,True,17.984839617815023,38.03485238094856,True,16.81293847429787,42.85623782529617,True
B136,H,4,N_IID,OBJ_SPREAD,7.954516095049858,5.520134333619261,6.105131600134236,0.25,0.75,1.441000456565792,2.508165246761545,10.520620798347348,True,1.8536893405813433,12.037839619196857,True,1.4443875876789734,13.839387318728194,True
B136,H,4,N_IID,OBJ_ARGMAX,2.7506960085619347,1.5076945097701913,2.0680377435980475,0.284,0.716,1.8244385654632427,0.261234981075179,4.7239337765702025,True,0.1281474490254542,5.625890947050981,True,0.08452350042046078,6.565717849111439,True
B136,H,4,N_STAT,OBJ_MAXDD,20.740302267849476,21.533681916374427,22.46138941311123,0.669,0.331,0.9631563403041792,18.217389195683083,27.683889085364022,True,17.534151674460382,30.03057620325322,True,16.051541052573068,32.68573719332044,True
B136,H,4,N_STAT,OBJ_SPREAD,7.954516095049858,5.244150998962439,5.384663664845631,0.227,0.777,1.5168358227334924,2.3625916930453057,7.9545160950499,True,1.7965999126983205,8.597201930346886,True,1.4602948049158884,9.52550949467396,True
B136,H,4,N_STAT,OBJ_ARGMAX,2.7506960085619347,1.5501515157548216,1.711317858747698,0.148,0.853,1.774469128085539,0.2782345976650671,2.858901714014023,True,0.10791436798598894,3.629296982636981,True,0.04972479362548985,4.425452193384881,True
B136,GROSS,10,N_BLOCK,OBJ_MAXDD,20.740302267849476,22.771261931153077,23.523832262024065,0.735,0.265,0.9108104035057859,17.696331929952983,29.821964872831334,True,16.831220681047906,32.241258788623824,True,15.7264313078312,34.43762313933275,True
B136,GROSS,10,N_BLOCK,OBJ_SPREAD,12.06820564370834,13.234416647805556,13.607725165711926,0.687,0.313,0.9118804375642361,10.332910546154416,16.997092977431954,True,9.879018815127745,18.361147860995967,True,9.329522282711302,19.359821938377404,True
B136,GROSS,10,N_BLOCK,OBJ_ARGMAX,1.39601645431493,1.534469084033061,1.5860708487980646,0.686,0.314,0.9097716394818236,1.1860866341500003,2.0120614513115296,True,1.1318812736484447,2.1859482732688207,True,1.0562297358815482,2.339067180066953,True
B136,GROSS,10,N_IID,OBJ_MAXDD,20.740302267849476,25.745499867883904,26.674220482548346,0.83,0.17,0.8055894185112273,19.529874683497322,35.300319522693165,True,18.073007002336567,38.58453891252151,True,16.801482584420313,41.488575927950315,True
B136,GROSS,10,N_IID,OBJ_SPREAD,12.06820564370834,14.789026978352581,15.209505183477948,0.833,0.167,0.816024317311285,11.372978895710421,19.774883160371573,True,10.540576310803392,21.505681374904697,True,9.858000130301555,23.108973207639217,True
B136,GROSS,10,N_IID,OBJ_ARGMAX,1.39601645431493,1.73786515813649,1.8038123822646204,0.831,0.169,0.8032938849017931,1.3132696582765715,2.3978692971802436,True,1.2150398637987325,2.6275030457743758,True,1.1278720859410865,2.8316499022876656,True
B136,GROSS,10,N_STAT,OBJ_MAXDD,20.740302267849476,21.745296455117195,22.646284988404783,0.684,0.316,0.9537833761272443,17.920216252032642,28.334619597137895,True,16.864687488334123,30.63068059411636,True,15.43941401292985,33.14075403002622,True
B136,GROSS,10,N_STAT,OBJ_SPREAD,12.06820564370834,12.652207383820588,13.129262919807532,0.59,0.41,0.9538419089732074,10.453102508980674,16.356472262356043,True,9.905698119272618,17.410354311070915,True,9.007010404113563,18.692024630052646,True
B136,GROSS,10,N_STAT,OBJ_ARGMAX,1.39601645431493,1.463960306739791,1.5260078140663533,0.591,0.409,0.9535890064012934,1.2052908809189204,1.914264168996514,True,1.1329249220253492,2.073413790196016,True,1.0360196338985792,2.249163307660469,True
B136,CADENCE,4,N_BLOCK,OBJ_MAXDD,20.740302267849476,22.553838988258786,23.26719015059633,0.714,0.286,0.9195907747078708,17.768762073127697,29.259217985061095,True,16.84983630701102,31.675119155888716,True,15.701390386826493,34.53474066864759,True
B136,CADENCE,4,N_BLOCK,OBJ_SPREAD,7.623470897118423,5.691893042526305,5.633435629030971,0.144,0.856,1.3393559647309892,2.5784524598294496,8.024805472588069,True,1.9184064345459568,9.345243570838944,True,1.4775192530943302,10.640563700418733,True
B136,CADENCE,4,N_BLOCK,OBJ_ARGMAX,1.3764460187531853,1.398142072364772,1.790322056754198,0.522,0.478,0.9844822253471776,0.2543571714164042,3.782886257186113,True,0.12211422071161539,4.794829467753165,True,0.06553326856828845,5.42212093110828,True
B136,CADENCE,4,N_IID,OBJ_MAXDD,20.740302267849476,25.78039068955384,26.62130215796793,0.832,0.168,0.8044991450130894,19.125908501532198,34.7473069113902,True,17.94853341414152,38.0734480631976,True,17.159136135485717,41.248307511326765,True
B136,CADENCE,4,N_IID,OBJ_SPREAD,7.623470897118423,5.6387612674556795,6.155316489966337,0.264,0.736,1.3519761762423903,2.6255530124017548,10.121102825248608,True,2.0779776814123987,12.084760586127985,True,1.5478239583613596,14.257007668367635,True
B136,CADENCE,4,N_IID,OBJ_ARGMAX,1.3764460187531853,1.5351495929370547,1.983875420598679,0.546,0.454,0.8966201242445454,0.2402144499030214,4.2487912329823185,True,0.11818462849794847,5.415680115642919,True,0.06298560179003872,6.0992538124911215,True
B136,CADENCE,4,N_STAT,OBJ_MAXDD,20.740302267849476,21.47682007923269,22.616244555367253,0.658,0.342,0.9657063844337271,18.076512176529633,28.311494357961067,True,17.554278746499325,30.821734640727726,True,15.613855853113362,32.52169486936297,True
B136,CADENCE,4,N_STAT,OBJ_SPREAD,7.623470897118423,6.038940444165041,5.929987678650285,0.185,0.815,1.2623855074584136,2.8357416959276107,8.331056463980069,True,2.0530817873473097,9.86048870918699,True,1.6633793558053858,11.107037385560528,True
B136,CADENCE,4,N_STAT,OBJ_ARGMAX,1.3764460187531853,1.3764460187531995,1.7539503338925466,0.516,0.486,0.9999999999999897,0.28685564701240546,3.548349170863463,True,0.17461397300788004,4.620297283026237,True,0.07056822596594363,5.423977176218274,True
SMALL,N,9,N_BLOCK,OBJ_MAXDD,35.81405418032815,38.0708256046547,38.92317998816385,0.62,0.38,0.9407217629645881,26.31430155057543,51.85805983119923,True,23.39427304889265,56.02797388110915,True,21.516278969677753,58.63916283696249,True
SMALL,N,9,N_BLOCK,OBJ_SPREAD,15.11131693265203,19.980217456357778,20.87600470969768,0.702,0.298,0.7563139373062006,9.164189602500452,33.352087943381214,True,6.641342256336777,36.931175632607385,True,5.268271228730647,42.56698310792773,True
SMALL,N,9,N_BLOCK,OBJ_ARGMAX,0.2269031979910494,0.9340408093848165,1.368088796881117,0.814,0.186,0.2429264286005809,0.15448603907354652,3.2317649118899157,True,0.07873159887934908,4.217554134548986,True,0.03057218340780018,5.024579103901237,True
SMALL,N,9,N_IID,OBJ_MAXDD,35.81405418032815,40.89453639522236,42.12195325700485,0.693,0.307,0.8757662352301968,29.476736994648018,56.04747398860428,True,26.956957424647435,60.90519447252059,True,25.597779194135057,66.55903139941114,True
SMALL,N,9,N_IID,OBJ_SPREAD,15.11131693265203,23.4549823299538,24.292740037879536,0.825,0.175,0.6442689540359929,12.110581504306062,37.703667172461365,True,9.68622634410372,41.808983818254106,True,7.884541595612464,45.28288274159591,True
SMALL,N,9,N_IID,OBJ_ARGMAX,0.2269031979910494,1.1635547468586083,1.6107260204799705,0.893,0.107,0.19500861356429328,0.21198172239538376,3.570004077362779,True,0.11118479382262288,4.456295767234679,True,0.04054187047500766,5.574270640313955,True
SMALL,N,9,N_STAT,OBJ_MAXDD,35.81405418032815,37.112906763043526,38.26498442322928,0.571,0.429,0.965002671684861,26.289886891339602,50.67404370084006,True,24.090551292179875,55.550219694826716,True,22.067271519819716,59.96834339705728,True
SMALL,N,9,N_STAT,OBJ_SPREAD,15.11131693265203,19.998274016825533,20.87250436725896,0.704,0.296,0.7556310569571222,9.087410908446616,33.48646357508252,True,7.101986444535867,37.50189888182598,True,5.498876204632374,41.96033313155541,True
SMALL,N,9,N_STAT,OBJ_ARGMAX,0.2269031979910494,0.8689052945213138,1.279148832052498,0.79,0.21,0.26113685740176323,0.15330269040650144,3.016884933293754,True,0.07431997721968703,3.6848353849974886,True,0.033510764222278416,4.626321988477701,True
SMALL,H,4,N_BLOCK,OBJ_MAXDD,35.81405418032815,37.66696278176423,38.676350812298566,0.592,0.408,0.9508081229651697,26.283502180247442,51.48375140622522,True,23.54861219980739,57.151735581676036,True,22.21585445965323,61.18132499518801,True
SMALL,H,4,N_BLOCK,OBJ_SPREAD,2.4806137118816025,7.947664164062459,8.899169878247264,0.952,0.048,0.312118587382992,3.111095525351698,16.116084432284673,False,2.635508274631615,18.90403599572101,False,1.7963851313040022,21.439441881244846,True
SMALL,H,4,N_BLOCK,OBJ_ARGMAX,0.7754228868858348,1.7402232081425097,2.621183552037038,0.717,0.283,0.44558817699800163,0.2587387046336153,6.331217075174602,True,0.1209858015448141,7.781455936781219,True,0.0518966344763691,9.766810845431795,True
SMALL,H,4,N_IID,OBJ_MAXDD,35.81405418032815,40.20433696419724,41.34612304312494,0.66,0.34,0.8908007664004328,29.130096490119552,55.11945809345763,True,26.75881788133362,60.005373175674514,True,25.02902015278641,64.12309000852648,True
SMALL,H,4,N_IID,OBJ_SPREAD,2.4806137118816025,10.639635327016682,11.31862420718186,0.972,0.028,0.23314837733044355,4.606848074403833,19.210679526803208,False,3.366695375919662,22.71866421489084,False,2.434184518978029,25.881538222637555,True
SMALL,H,4,N_IID,OBJ_ARGMAX,0.7754228868858348,3.0011896415528465,4.071757812267538,0.847,0.153,0.25837183900335703,0.5213779868175304,8.989232422175386,True,0.24595595530301745,11.760620161594122,True,0.12543849165904095,14.060550025409839,True
SMALL,H,4,N_STAT,OBJ_MAXDD,35.81405418032815,37.120119316500336,38.11447920743648,0.559,0.441,0.9648151686950094,25.55740426262906,51.11164635300983,True,24.23288130532727,56.41732357621954,True,22.113305247974292,60.10166658697804,True
SMALL,H,4,N_STAT,OBJ_SPREAD,2.4806137118816025,7.678950223333981,8.756013978676824,0.965,0.035,0.3230407333991795,2.8279109903574864,15.90791035407754,False,2.709156506418368,18.599392992885047,False,2.164715375390029,20.327667540809596,True
SMALL,H,4,N_STAT,OBJ_ARGMAX,0.7754228868858348,1.7356865458231052,2.6208809291048105,0.72,0.28,0.44675283607623417,0.30815213293200416,6.2524550963617855,True,0.13258462902583612,8.112922957376853,True,0.08079585204857238,9.899986315348185,True
SMALL,GROSS,10,N_BLOCK,OBJ_MAXDD,35.81405418032815,38.47520744802404,38.97786862768767,0.628,0.372,0.9308345959851984,25.650900642161453,51.592388514640255,True,23.205100281154856,56.61115862939239,True,21.382468244789408,59.96882544773796,True
SMALL,GROSS,10,N_BLOCK,OBJ_SPREAD,20.148592983239613,21.57288006444685,21.64002523827849,0.629,0.371,0.9339778890462321,14.842605578190456,27.809127572343503,True,13.536158219912549,29.867938024945403,True,12.424876558893871,31.436874933586623,True
SMALL,GROSS,10,N_BLOCK,OBJ_ARGMAX,2.4313002359437235,2.6145430368202653,2.6528686462746154,0.656,0.344,0.9299140238672848,1.7258239698403706,3.5455391960628706,True,1.554000863802672,3.8778008530063013,True,1.4390600643102118,4.15455384997094,True
SMALL,GROSS,10,N_IID,OBJ_MAXDD,35.81405418032815,40.20707648923749,41.701357176091186,0.676,0.324,0.8907400713383066,29.754825323650735,55.89208197285867,True,26.90847564194698,60.22906662284145,True,25.21396931225002,65.58001227374257,True
SMALL,GROSS,10,N_IID,OBJ_SPREAD,20.148592983239613,22.43199938730777,22.8371630045035,0.686,0.314,0.898207628992709,16.921970548382777,29.41112600409441,True,15.539342983452944,31.17736516527458,True,14.735917928943616,32.985248583121944,True
SMALL,GROSS,10,N_IID,OBJ_ARGMAX,2.4313002359437235,2.735159731644874,2.8429602582112903,0.674,0.326,0.8889061241339588,2.010234607001399,3.844472223607063,True,1.8145293352559715,4.170507923386085,True,1.6880849079820741,4.552708098604282,True
SMALL,GROSS,10,N_STAT,OBJ_MAXDD,35.81405418032815,37.45430452605641,38.323601760508346,0.591,0.409,0.9562066265417594,25.82487115387902,50.372806066415755,True,24.38931697741941,55.24633401437022,True,22.279824165595286,58.868400968785025,True
SMALL,GROSS,10,N_STAT,OBJ_SPREAD,20.148592983239613,21.109523425656768,21.359241898726548,0.596,0.404,0.9544788187283646,15.10635020728925,27.347036581348494,True,14.075973025962025,29.20115445897294,True,12.95927712477244,31.388638081862766,True
SMALL,GROSS,10,N_STAT,OBJ_ARGMAX,2.4313002359437235,2.5448281452069583,2.6084596913666966,0.66,0.34,0.9553887717419903,1.737146507371865,3.4588706919806897,True,1.6413675367641523,3.798762768225059,True,1.5029722481605094,4.075459813841418,True
SMALL,CADENCE,4,N_BLOCK,OBJ_MAXDD,35.81405418032815,37.6185565178734,38.78398438170488,0.591,0.409,0.9520315901358977,26.31655772363302,52.10894532777935,True,23.702193793952457,56.7697011991737,True,22.11442727441192,61.2932094674711,True
SMALL,CADENCE,4,N_BLOCK,OBJ_SPREAD,3.671089813679835,9.095288031621621,9.887298981987895,0.9,0.1,0.40362545978934844,3.6764526896416925,17.121433973495925,False,2.695910576994654,20.648824079497395,True,2.1300217184797603,24.09334538688888,True
SMALL,CADENCE,4,N_BLOCK,OBJ_ARGMAX,0.961287394469899,2.1818014106753694,3.0956553708437737,0.751,0.249,0.44059344254082944,0.35037769738132873,7.374936652400315,True,0.17160130178736444,8.844459526390034,True,0.08716314357759103,10.193904783753622,True
SMALL,CADENCE,4,N_IID,OBJ_MAXDD,35.81405418032815,40.20411815922668,41.78700523983507,0.682,0.318,0.8908056144519357,29.21631230669067,56.438793531691815,True,27.149127863505267,61.324402845509105,True,25.83159222911342,66.2350939380733,True
SMALL,CADENCE,4,N_IID,OBJ_SPREAD,3.671089813679835,10.835799141784197,11.660196552592351,0.954,0.046,0.33879271529901783,5.122358934718251,19.86850373658639,False,3.8009350793170698,22.519513311380198,False,3.2153528533523668,24.867139007632872,True
SMALL,CADENCE,4,N_IID,OBJ_ARGMAX,0.961287394469899,2.9604550777617913,3.796052927020347,0.824,0.176,0.3247093332680009,0.5475796959371558,8.067436783996055,True,0.30428998983033945,10.341603898659566,True,0.15497305809342557,12.540494354761643,True
SMALL,CADENCE,4,N_STAT,OBJ_MAXDD,35.81405418032815,37.83690523334363,38.76044239685392,0.61,0.39,0.9465376187470838,27.046256755851637,50.924441928453575,True,24.891886325217413,55.53833599107181,True,22.67861243444608,59.13573328862902,True
SMALL,CADENCE,4,N_STAT,OBJ_SPREAD,3.671089813679835,9.547954953844108,10.368208974678854,0.897,0.103,0.3844896453142372,3.582103566247356,18.346196694525112,True,2.400385712893038,21.32173109404627,True,2.122126770013068,24.13380010662193,True
SMALL,CADENCE,4,N_STAT,OBJ_ARGMAX,0.961287394469899,2.169122316010643,3.0413616450868197,0.741,0.259,0.44316882795150875,0.2850266745907297,7.106990385056671,True,0.08716314357764077,8.505615753110726,True,0.08716314357757682,10.26222986625181,True
