panel,arm,is_c,is_B,is_Sharpe,picked_anchor,oCAGR,oSharpe,oMaxDD,keep4a_oos,keep4b_oos,oleg_DD,oleg_CAGR,oleg_H1,oleg_H2,anchor_oSharpe,anchor_oMaxDD,anchor_oCAGR,spy_oSharpe,spy_oMaxDD,spy_oCAGR,d_sharpe_vs_anchor,t_sharpe_vs_anchor,d_maxdd_pp_vs_anchor,t_maxdd_vs_anchor,oos_dd_margin_pp
U56,CELL,0.0,20,1.115763165916695,True,0.17323365236641464,1.1856777042016957,-0.19127562163086187,False,True,True,True,True,True,1.1856777042016957,-0.19127562163086187,0.17323365236641464,0.8738401470547136,-0.33717289200673783,0.1525745335844091,0.0,,0.0,,1.1028113573180813
U56,TWIN_G,0.0,20,1.1157631659166953,True,0.17323365236641464,1.1856777042016955,-0.19127562163086187,False,True,True,True,True,True,1.1856777042016957,-0.19127562163086187,0.17323365236641464,0.8738401470547136,-0.33717289200673783,0.1525745335844091,-2.220446049250313e-16,-1.0337814464970825,0.0,0.0,1.1028113573180813
U56,TWIN_B,0.0,20,1.115763165916695,True,0.17323365236641486,1.1856777042016957,-0.19127562163086187,False,True,True,True,True,True,1.1856777042016957,-0.19127562163086187,0.17323365236641464,0.8738401470547136,-0.33717289200673783,0.1525745335844091,0.0,0.0,0.0,0.0,1.1028113573180813
B136,CELL,0.0,20,1.1391139987864047,True,0.16187458516000452,1.0179537645049168,-0.2074018763117903,False,False,False,True,True,True,1.0179537645049168,-0.2074018763117903,0.16187458516000452,0.8738511437360154,-0.3371595330739301,0.15257181383948715,0.0,,0.0,,-0.510615646743226
B136,TWIN_G,0.0,20,1.1391139987864047,True,0.16187458516000497,1.0179537645049168,-0.20740187631179063,False,False,False,True,True,True,1.0179537645049168,-0.2074018763117903,0.16187458516000452,0.8738511437360154,-0.3371595330739301,0.15257181383948715,0.0,0.0,-3.3306690738754696e-14,-1.690617916073347,-0.5106156467432593
B136,TWIN_B,0.0,252,1.139113998786405,True,0.16187458516000497,1.0179537645049168,-0.2074018763117903,False,False,False,True,True,True,1.0179537645049168,-0.2074018763117903,0.16187458516000452,0.8738511437360154,-0.3371595330739301,0.15257181383948715,0.0,0.0,0.0,0.0,-0.510615646743226
SMALL,CELL,1.0,126,0.8659017339383175,False,0.10209727114178224,0.6385430060776239,-0.3138193742214961,False,False,False,False,False,False,0.43984693026555083,-0.3651051671527563,0.06698806653983369,0.8738401470547136,-0.33717289200673783,0.1525745335844091,0.1986960758120731,2.2489145718146446,5.128579293126023,1.3674663940130631,-11.15156390174534
SMALL,TWIN_G,0.0,252,0.6401415772704396,True,0.06698806653983369,0.43984693026555094,-0.36510516715275665,False,False,False,False,False,False,0.43984693026555083,-0.3651051671527563,0.06698806653983369,0.8738401470547136,-0.33717289200673783,0.1525745335844091,1.1102230246251565e-16,0.9547944056367963,-3.3306690738754696e-14,-1.3744110689412377,-16.280143194871396
SMALL,TWIN_B,1.0,126,0.9325109680652193,False,0.09859254707057241,0.6147992180177142,-0.360677717141873,False,False,False,False,False,False,0.43984693026555083,-0.3651051671527563,0.06698806653983369,0.8738401470547136,-0.33717289200673783,0.1525745335844091,0.17495228775216337,1.7657447804764974,0.44274500108832937,0.11094875019843678,-15.837398193783034
