panel,cost_bps,chooser,pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4b_oos,keep4a
U56,50,C_MEMO,EW 0.75,0.13284669661327153,1.0980480226715845,-0.2258380386905765,False,False
U56,50,C_LIVE_BAND,BAND 0.75,0.08675846457990266,1.1782902071194379,-0.12155444788885716,False,True
B136,0,C_SHARPE,VOLTGT 1.00,0.15270447293567035,1.20721493561889,-0.18263159361535053,True,False
B136,0,C_CAGR,EW 1.00,0.1840993090926204,1.0925688345982445,-0.3270639215932927,False,False
B136,0,C_CALMAR,TOPN 1.00,0.13564935698705494,0.920049634718276,-0.2574885455012993,False,False
B136,0,C_DDCREDIT_UNMATCHED,BAND 1.00,0.10781635410691504,1.1301111094183593,-0.16120589976447586,True,False
B136,0,C_DDCREDIT_MATCHED,TOPN 1.00,0.13564935698705494,0.920049634718276,-0.2574885455012993,False,False
B136,0,C_MEMO,MAXVOL 0.75,0.11959267365894544,1.1192123623072843,-0.18687581335223413,True,False
B136,0,C_LIVE_BAND,BAND 0.75,0.08074281555114382,1.1313567037098642,-0.12211674782076976,False,False
B136,10,C_SHARPE,VOLTGT 1.00,0.1502258932009204,1.1899150596441082,-0.18327528440822172,True,False
B136,10,C_CAGR,EW 1.00,0.18268755492248268,1.0854301380904505,-0.3272153855796246,False,False
B136,10,C_CALMAR,VOLTGT 1.00,0.1502258932009204,1.1899150596441082,-0.18327528440822172,True,False
B136,10,C_DDCREDIT_UNMATCHED,BAND 1.00,0.10473004292318344,1.1006130604666327,-0.16158091944280473,False,False
B136,10,C_DDCREDIT_MATCHED,TOPN 1.00,0.10800126621569484,0.7562701067668393,-0.2594316953046444,False,False
B136,10,C_MEMO,MAXVOL 0.75,0.11798079031148556,1.105590129879504,-0.18696258406444188,True,False
B136,10,C_LIVE_BAND,BAND 0.75,0.0784728360555127,1.1016867720596069,-0.12241069123223403,False,True
B136,25,C_SHARPE,VOLTGT 1.00,0.14651747739270027,1.1639295200168567,-0.1842401779830415,True,False
B136,25,C_CAGR,EW 1.00,0.1805730118988893,1.074720844465074,-0.3274425325447611,False,False
B136,25,C_CALMAR,VOLTGT 1.00,0.14651747739270027,1.1639295200168567,-0.1842401779830415,True,False
B136,25,C_DDCREDIT_UNMATCHED,BAND 1.00,0.10011623648394741,1.056323334346681,-0.16214332877286775,False,False
B136,25,C_DDCREDIT_MATCHED,TOPN 1.00,0.06775933590908889,0.5103000511535773,-0.2623707093919978,False,False
B136,25,C_MEMO,MAXVOL 0.75,0.11556712335069919,1.085142866697277,-0.1870927298856142,True,False
B136,25,C_LIVE_BAND,BAND 0.75,0.07507655272231117,1.057138821217919,-0.12285153570594698,False,True
B136,50,C_SHARPE,VOLTGT 1.00,0.14036191327824232,1.1205315322727027,-0.18584662117602269,True,False
B136,50,C_CAGR,EW 1.00,0.17705699314850953,1.0568688486942772,-0.3278209801418428,False,False
B136,50,C_CALMAR,MAXVOL 1.00,0.1487005424158705,1.0496171432594184,-0.2455202112018282,False,False
B136,50,C_DDCREDIT_UNMATCHED,BAND 1.00,0.092468137029039,0.9824090445101564,-0.16308035717709757,False,False
B136,50,C_DDCREDIT_MATCHED,TOPN 1.00,0.003843903139800098,0.10151473648885005,-0.3143848195270633,False,False
B136,50,C_MEMO,MAXVOL 0.75,0.11155540867215863,1.0510295261911795,-0.18730961226296006,True,False
B136,50,C_LIVE_BAND,BAND 0.75,0.06943916638398329,0.9827932668211912,-0.12358608812190786,False,True
SMALL,0,C_SHARPE,TOPN 0.50,0.04919078704309654,0.6623004223866932,-0.18576668062952728,False,False
SMALL,0,C_CAGR,EW 1.00,0.11708666332571527,0.6034022015237742,-0.4438277984970277,False,False
SMALL,0,C_CALMAR,TOPN 1.00,0.09352704525146782,0.656536317859903,-0.3477576912413224,False,False
SMALL,0,C_DDCREDIT_UNMATCHED,BAND 1.00,0.05121634107813566,0.5823013992006971,-0.18088157055358667,False,False
SMALL,0,C_DDCREDIT_MATCHED,TOPN 1.00,0.09352704525146782,0.656536317859903,-0.3477576912413224,False,False
SMALL,0,C_MEMO,TOPN 0.75,0.07202542094799358,0.6594060403770334,-0.2696784768231597,False,False
SMALL,0,C_LIVE_BAND,BAND 0.75,0.03903763407161853,0.5826568751510947,-0.1381390195901051,False,False
SMALL,10,C_SHARPE,VOLTGT 0.50,0.02707346303434144,0.3916699150310433,-0.16183419820656963,False,False
SMALL,10,C_CAGR,EW 1.00,0.11468745716050588,0.5938854205810712,-0.4440865376228298,False,False
SMALL,10,C_CALMAR,VOLTGT 1.00,0.04848131802052302,0.38883781171938153,-0.3074108089923203,False,False
SMALL,10,C_DDCREDIT_UNMATCHED,BAND 1.00,0.04750968603008454,0.5444291057973945,-0.18528414427292117,False,False
SMALL,10,C_DDCREDIT_MATCHED,TOPN 1.00,0.0554280056504286,0.42680071472982595,-0.3814674972053069,False,False
SMALL,10,C_MEMO,EW 0.75,0.0901716832309658,0.5952272398315005,-0.35010487800692625,False,False
SMALL,10,C_LIVE_BAND,BAND 0.75,0.036280008883579296,0.544662409159277,-0.14161687822607494,False,False
SMALL,25,C_SHARPE,VOLTGT 0.50,0.02433468057555488,0.35627170082348375,-0.16493195755754209,False,False
SMALL,25,C_CAGR,EW 1.00,0.11109810627146532,0.579609263348029,-0.4464053649001789,False,False
SMALL,25,C_CALMAR,VOLTGT 1.00,0.04289608590677174,0.35349006612926615,-0.31263942505723263,False,False
SMALL,25,C_DDCREDIT_UNMATCHED,BAND 1.00,0.041973653414430157,0.48759168681748283,-0.19184436981738584,False,False
SMALL,25,C_DDCREDIT_MATCHED,TOPN 1.00,0.0007035559621582088,0.08280707469776097,-0.4820852893403882,False,False
SMALL,25,C_MEMO,EW 0.75,0.08753243898049767,0.5808869717611461,-0.3504421830873323,False,False
SMALL,25,C_LIVE_BAND,BAND 0.75,0.032156984002618794,0.4876412162178004,-0.14680778072435463,False,False
SMALL,50,C_SHARPE,VOLTGT 0.75,0.027505664978470845,0.29613091564619526,-0.24800864772337727,False,False
SMALL,50,C_CAGR,EW 1.00,0.10514099060157411,0.5558133996493371,-0.45066328403471756,False,False
SMALL,50,C_CALMAR,EW 1.00,0.10514099060157411,0.5558133996493371,-0.45066328403471756,False,False
SMALL,50,C_DDCREDIT_UNMATCHED,BAND 1.00,0.03281044068641914,0.3928102515302585,-0.20266272652743744,False,False
SMALL,50,C_DDCREDIT_MATCHED,BAND 1.00,0.03281044068641914,0.3928102515302585,-0.20266272652743744,False,False
SMALL,50,C_MEMO,EW 0.75,0.08314759658737492,0.5569840755642039,-0.35362788231138453,False,False
SMALL,50,C_LIVE_BAND,BAND 0.75,0.025320892539292705,0.3925523551150828,-0.15539070603199134,False,False
