panel,b_in,b_out,gross,time_in,mean_N_in,days_all_out,flips,max_name_w,mean_gross,mean_shy,turnover_yr,max_row_sum
U56,0.01,0.1,1.0,0.8405483950284485,45.511685393258425,0,856,0.02,0.9999999999999998,0.12763048792579385,2.531113968762991,1.000000000000001
U56,0.03,0.01,1.0,0.669739586731416,36.249213483146065,0,2443,0.02,0.9999999999999996,0.29265693785610947,4.947790291199548,1.0000000000000009
U56,0.03,0.03,1.0,0.7102683174631209,38.450337078651685,0,1745,0.02,0.9999999999999996,0.24981764438997936,3.9918738682526254,1.0000000000000009
U56,0.03,0.06,1.0,0.7627833341784758,41.3,0,1223,0.02,0.9999999999999996,0.19850112780790524,3.2011140310958037,1.0000000000000009
U56,0.03,0.1,1.0,0.8213951418386654,44.474606741573034,0,780,0.02,0.9999999999999998,0.1451345867280545,2.4046302609667234,1.0000000000000009
U56,0.06,0.01,1.0,0.5794682807229965,31.36134831460674,0,1676,0.02,1.0,0.3727730337078649,3.8569440298443616,1.0000000000000004
U56,0.06,0.03,1.0,0.623429575099228,33.74808988764045,0,1339,0.02,0.9999999999999996,0.32506966292134803,3.3292125789883795,1.0000000000000007
U56,0.06,0.06,1.0,0.6792066632962391,36.77280898876405,0,1043,0.02,0.9999999999999996,0.26480449438202214,2.886625321026522,1.0000000000000009
U56,0.06,0.1,1.0,0.7658662603132032,41.467191011235954,0,707,0.02,0.9999999999999998,0.17401348314606713,2.2823613126656785,1.0000000000000009
U56,0.1,0.01,1.0,0.4784317823649527,25.88044943820225,0,1201,0.02,1.0,0.4823910112359549,2.9755886306482915,1.0000000000000002
U56,0.1,0.03,1.0,0.5149378441542541,27.849662921348315,0,1037,0.02,1.0,0.44300674157303355,2.718742519339408,1.0000000000000002
U56,0.1,0.06,1.0,0.579991892196505,31.362921348314607,0,859,0.02,0.9999999999999998,0.3727415730337077,2.462843840471295,1.0000000000000002
U56,0.1,0.1,1.0,0.6896226381306181,37.30134831460674,0,627,0.02,0.9999999999999996,0.25397303370786484,2.108795394732179,1.0000000000000004
B136,0.01,0.01,0.75,0.7095513974089074,93.21515287769785,0,9442,0.02,1.0000000000000004,0.2727151453083133,6.610172232381654,1.0000000000000002
B136,0.01,0.03,0.75,0.7398888592361992,97.2158273381295,0,6138,0.02,1.0000000000000004,0.2700384861490448,5.163176657253016,1.0000000000000002
B136,0.01,0.06,0.75,0.7823922932557964,102.81317446043165,0,3852,0.02,1.0000000000000004,0.2671746017773165,3.7133080646081567,1.0000000000000002
B136,0.01,0.1,0.75,0.8325679151652287,109.42513489208633,0,2336,0.02,1.0000000000000004,0.2643433105039362,2.587854215098373,1.0000000000000002
B136,0.03,0.01,0.75,0.6745242582050421,88.6027428057554,0,6697,0.02,1.0000000000000004,0.27588791376350297,5.921129176669599,1.0000000000000002
B136,0.03,0.03,0.75,0.7095526442507312,93.22009892086331,0,4874,0.02,1.0000000000000004,0.27187870380698675,4.675125426436814,1.0000000000000002
B136,0.03,0.06,0.75,0.7583749812273741,99.65085431654676,0,3335,0.02,1.0000000000000004,0.26915670780931944,3.4398327752572677,1.0000000000000002
B136,0.03,0.1,0.75,0.8148847406472949,107.09712230215827,0,2143,0.02,1.0,0.2656601490357095,2.4915140646300262,1.0000000000000002
B136,0.06,0.01,0.75,0.6058855450590257,79.58250899280576,0,4756,0.02,1.0000000000000004,0.2781070143884894,5.1495943880948944,1.0
B136,0.06,0.03,0.75,0.6448692083937024,84.71695143884892,0,3816,0.02,1.0,0.2723313848920865,4.277406680761349,1.0
B136,0.06,0.06,0.75,0.7006665435707504,92.05912769784173,0,2869,0.02,1.0000000000000002,0.26483363309352537,3.3045400666943285,1.0
B136,0.06,0.1,0.75,0.7756131860246676,101.9285071942446,0,1953,0.02,1.0000000000000002,0.26034397482014415,2.442218755983299,1.0
B136,0.1,0.01,0.75,0.5165273966390787,67.82261690647482,0,3383,0.02,1.0,0.2967423561151081,4.427410265811621,1.0
B136,0.1,0.03,0.75,0.5543312331114605,72.78889388489209,0,2946,0.02,1.0000000000000002,0.28741906474820167,3.863007556868076,1.0
B136,0.1,0.06,0.75,0.619261145218717,81.30732913669065,0,2355,0.02,1.0000000000000002,0.27260791366906495,3.0967803032596,1.0
B136,0.1,0.1,0.75,0.7125570371868141,93.59307553956835,0,1719,0.02,1.0000000000000004,0.26342625899280614,2.3447956031252155,1.0
B136,0.01,0.01,1.0,0.7095513974089074,93.21515287769785,0,9442,0.02,1.0000000000000009,0.04377733975539853,8.384897908969892,1.0000000000000022
B136,0.01,0.03,1.0,0.7398888592361992,97.2158273381295,0,6138,0.02,1.0000000000000009,0.037646160567807715,6.51302378725435,1.0000000000000022
B136,0.01,0.06,1.0,0.7823922932557964,102.81317446043165,0,3852,0.02,1.0000000000000009,0.030060241113002283,4.634963984196864,1.0000000000000022
B136,0.01,0.1,1.0,0.8325679151652287,109.42513489208633,0,2336,0.02,1.0000000000000009,0.024239121570773375,3.1751032177949905,1.0000000000000036
B136,0.03,0.01,1.0,0.6745242582050421,88.6027428057554,0,6697,0.02,1.0000000000000009,0.051452307104421814,7.407050938619372,1.0000000000000022
B136,0.03,0.03,1.0,0.7095526442507312,93.22009892086331,0,4874,0.02,1.0000000000000009,0.0436518179961833,5.829629100658773,1.0000000000000022
B136,0.03,0.06,1.0,0.7583749812273741,99.65085431654676,0,3335,0.02,1.0000000000000009,0.03500766638395831,4.266359030168545,1.0000000000000022
B136,0.03,0.1,1.0,0.8148847406472949,107.09712230215827,0,2143,0.02,1.0000000000000009,0.02656947369180773,3.0511845594098745,1.0000000000000022
B136,0.06,0.01,1.0,0.6058855450590257,79.58250899280576,0,4756,0.02,1.0000000000000009,0.06168165467625965,6.331151970371726,1.0000000000000022
B136,0.06,0.03,1.0,0.6448692083937024,84.71695143884892,0,3816,0.02,1.0000000000000009,0.05134442446043233,5.232933252521923,1.0000000000000022
B136,0.06,0.06,1.0,0.7006665435707504,92.05912769784173,0,2869,0.02,1.0000000000000009,0.03627697841726703,4.0447456175487515,1.0000000000000022
B136,0.06,0.1,1.0,0.7756131860246676,101.9285071942446,0,1953,0.02,1.000000000000001,0.02121402877697944,2.9729167430851495,1.0000000000000022
B136,0.1,0.01,1.0,0.5165273966390787,67.82261690647482,0,3383,0.02,1.0000000000000004,0.09507643884892146,5.329638709387675,1.0000000000000022
B136,0.1,0.03,1.0,0.5543312331114605,72.78889388489209,0,2946,0.02,1.0000000000000009,0.08055755395683518,4.649611514351049,1.0000000000000022
B136,0.1,0.06,1.0,0.619261145218717,81.30732913669065,0,2355,0.02,1.0000000000000009,0.05458633093525247,3.7378693980491406,1.0000000000000022
B136,0.1,0.1,1.0,0.7125570371868141,93.59307553956835,0,1719,0.02,1.0000000000000009,0.028875899280576357,2.8286368285922143,1.0000000000000022
SMALL,0.01,0.01,0.75,0.5477758973061059,286.9477555161045,0,44011,0.02,1.0000000000000004,0.2509079381181844,9.074441164127009,1.0
SMALL,0.01,0.03,0.75,0.5720658503351466,299.62363682475274,0,30908,0.02,1.0000000000000002,0.25072279989855467,7.567851438431554,1.0
SMALL,0.01,0.06,0.75,0.6079507868910982,318.4590413390819,0,21287,0.02,1.0000000000000002,0.25051483641897065,5.826473033485167,1.0
SMALL,0.01,0.1,0.75,0.6543344837997311,342.94116155211765,0,14856,0.02,1.0,0.25028911995942194,4.414406751507587,1.0
SMALL,0.03,0.01,0.75,0.5226687048732406,273.8247527263505,0,31646,0.02,1.0,0.2512300278975402,8.379643382041623,1.0
SMALL,0.03,0.03,0.75,0.5481812692644813,287.088004057824,0,24538,0.02,1.0000000000000002,0.2510677149378649,6.982385750544569,1.0
SMALL,0.03,0.06,0.75,0.5860647348923244,306.84707075830585,0,18248,0.02,0.9999999999999999,0.25084960689830094,5.491375386496532,1.0
SMALL,0.03,0.1,0.75,0.6363972050727293,333.28607659142784,0,13407,0.02,1.0000000000000004,0.25051737255896567,4.246910457372313,1.0
SMALL,0.06,0.01,0.75,0.48396702675410896,253.74511793050976,0,22693,0.02,1.0000000000000004,0.2515369008369265,7.485828581688142,1.0
SMALL,0.06,0.03,0.75,0.5108721682330084,267.62997717474,0,19060,0.02,1.0000000000000002,0.2513644433172713,6.352355127627036,1.0
SMALL,0.06,0.06,0.75,0.5519809449362877,288.90413390819174,0,15264,0.02,1.0000000000000002,0.25116662439766707,5.166468060011418,1.0
SMALL,0.06,0.1,0.75,0.6073385652229512,317.78747146842505,0,11847,0.02,1.0000000000000002,0.2507963479584076,4.0862258751096485,1.0
SMALL,0.1,0.01,0.75,0.4305753622701751,226.18716713162567,0,16381,0.02,1.0000000000000002,0.25211260461577495,6.606259585622478,1.0
SMALL,0.1,0.03,0.75,0.4584280215797367,240.48846056302307,0,14547,0.02,1.0,0.25198072533603866,5.790074469223636,1.0
SMALL,0.1,0.06,0.75,0.5025133899559092,263.01217347197564,0,12382,0.02,1.0000000000000002,0.25172203905655616,4.831504504130834,1.0
SMALL,0.1,0.1,0.75,0.5635938521517518,294.6008115647984,0,10180,0.02,1.0000000000000002,0.25136697945726627,3.945351588178159,1.0
SMALL,0.01,0.01,1.0,0.5477758973061059,286.9477555161045,0,44011,0.02,1.000000000000002,0.0021100684757817995,11.694594943554053,1.0000000000000138
SMALL,0.01,0.03,1.0,0.5720658503351466,299.62363682475274,0,30908,0.02,1.000000000000002,0.001866599036268863,9.698427793120963,1.0000000000000142
SMALL,0.01,0.06,1.0,0.6079507868910982,318.4590413390819,0,21287,0.02,1.0000000000000022,0.0015926959168167684,7.399668799285794,1.0000000000000142
SMALL,0.01,0.1,1.0,0.6543344837997311,342.94116155211765,0,14856,0.02,1.0000000000000024,0.0011716966776590414,5.5529843291557235,1.0000000000000142
SMALL,0.03,0.01,1.0,0.5226687048732406,273.8247527263505,0,31646,0.02,1.0000000000000018,0.0025412122749195304,10.781445328609806,1.0000000000000142
SMALL,0.03,0.03,1.0,0.5481812692644813,287.088004057824,0,24538,0.02,1.0000000000000018,0.0023231042353558,8.932513680123817,1.0000000000000142
SMALL,0.03,0.06,1.0,0.5860647348923244,306.84707075830585,0,18248,0.02,1.000000000000002,0.002064417955873279,6.965678217278982,1.0000000000000142
SMALL,0.03,0.1,1.0,0.6363972050727293,333.28607659142784,0,13407,0.02,1.0000000000000022,0.0016383464367256803,5.331297503374521,1.0000000000000142
SMALL,0.06,0.01,1.0,0.48396702675410896,253.74511793050976,0,22693,0.02,1.0000000000000018,0.0031498858737019856,9.590914260141927,1.0000000000000142
SMALL,0.06,0.03,1.0,0.5108721682330084,267.62997717474,0,19060,0.02,1.0000000000000018,0.0028151153943717206,8.09919442384313,1.0000000000000142
SMALL,0.06,0.06,1.0,0.5519809449362877,288.90413390819174,0,15264,0.02,1.000000000000002,0.0025970073548080208,6.538911818420028,1.0000000000000142
SMALL,0.06,0.1,1.0,0.6073385652229512,317.78747146842505,0,11847,0.02,1.000000000000002,0.0021151407557718476,5.11304624719699,1.0000000000000142
SMALL,0.1,0.01,1.0,0.4305753622701751,226.18716713162567,0,16381,0.02,1.0000000000000016,0.0044889677910237005,8.437903107814963,1.0000000000000129
SMALL,0.1,0.03,1.0,0.4584280215797367,240.48846056302307,0,14547,0.02,1.0000000000000016,0.003946233832109257,7.354164459103004,1.0000000000000142
SMALL,0.1,0.06,1.0,0.5025133899559092,263.01217347197564,0,12382,0.02,1.000000000000002,0.0035759573928499495,6.092604272394687,1.0000000000000142
SMALL,0.1,0.1,1.0,0.5635938521517518,294.6008115647984,0,10180,0.02,1.000000000000002,0.003134669033732733,4.91824983703763,1.0000000000000142
