window,panel,family,control,armA,armB,dSharpe,dCAGR,dMaxDD,corr,l1_mean,l1_max,floor,label,matched,match_gap,A_Sharpe,B_Sharpe,A_CAGR,B_CAGR,A_MaxDD,B_MaxDD,other_arm,other_dSharpe,other_l1_max
IS,U56,WIDEN,RAW,TOP20,EWall,-0.13958270436359888,-0.02987530116173942,0.01883291616424354,0.8802431145229954,0.4640822247422165,0.48611111111111044,0.06976504337192813,VISIBLE,,0.0,0.9867199383862695,1.1263026427498684,0.09793370680066893,0.12780900796240835,-0.10684511640957195,-0.1256780325738155,,,
IS,U56,WIDEN,GROSS,TOP20,EWall,-0.1395827043635991,-0.0298753011617392,0.01883291616424354,0.8802431145229954,0.46408222474221655,0.48611111111111044,0.06976504337192813,VISIBLE,0.7499999999999999,1.1102230246251565e-16,0.9867199383862695,1.1263026427498686,0.09793370680066893,0.12780900796240813,-0.10684511640957195,-0.1256780325738155,,,
IS,U56,WIDEN,VOL,TOP20,EWall,-0.1389683163820511,-0.015323274346216387,0.005308223683126334,0.8802235724437161,0.45400436760431023,0.4735498750807724,0.06976504337192813,VISIBLE,0.0997416024095206,1.2377785921224849e-08,0.9867198694916365,1.1256881858736876,0.09792453105428378,0.11324780540050017,-0.1068353313603021,-0.11214355504342843,,,
IS,U56,WIDEN,BETA,TOP20,EWall,-0.1384005370840824,-0.0024171285256311403,-0.006839946644610739,0.8802042909767558,0.44501251998433855,0.462350074349313,0.06976504337192813,VISIBLE,0.4967662423687655,1.8263634593562728e-07,0.9867197463094459,1.1251202833935283,0.09790814752258115,0.10032527604821229,-0.10681785982903236,-0.09997791318442162,,,
IS,U56,WIDEN,CONST,TOP20,EWall@g(TOP20),-0.1395827043635991,-0.0298753011617392,0.01883291616424354,0.8802431145229954,0.46408222474221655,0.48611111111111044,0.06976504337192813,VISIBLE,0.7499999999999999,1.1102230246251565e-16,0.9867199383862695,1.1263026427498686,0.09793370680066893,0.12780900796240813,-0.10684511640957195,-0.1256780325738155,EWall,0.0,0.0
IS,U56,CONC,RAW,TOP20,TOP10,0.027408780823896084,0.007923767205695764,-0.02463515503988778,0.9082402765908519,0.3750550704114546,0.41249999999999987,0.08234721253220789,INVISIBLE,,0.0,0.9867199383862695,0.9593111575623734,0.09793370680066893,0.09000993959497317,-0.10684511640957195,-0.08220996136968417,,,
IS,U56,CONC,GROSS,TOP20,TOP10,0.027408780823896084,0.007923767205695764,-0.024635155039888,0.9082402765908517,0.3750550704114546,0.41249999999999976,0.08234721253220789,INVISIBLE,0.7499999999999999,0.0,0.9867199383862695,0.9593111575623734,0.09793370680066893,0.09000993959497317,-0.10684511640957195,-0.08220996136968395,,,
IS,U56,CONC,VOL,TOP20,TOP10,0.027366964598477317,0.0028219143023973103,-0.019188272550242136,0.9082295793369621,0.3750264949678194,0.41050675819574006,0.08234721253220789,INVISIBLE,0.09451078448385838,1.1059522117551346e-08,0.9866779320944632,0.9593109674959859,0.09282572422073687,0.09000380991833956,-0.10139271632714097,-0.08220444377689884,,,
IS,U56,CONC,BETA,TOP20,TOP10,0.02715458878323518,-0.016049477227982445,0.0010587395557518642,0.908187722046523,0.3749151566405623,0.4031454010125297,0.08234721253220789,INVISIBLE,0.37449099403571606,2.272581989815059e-07,0.9864648113126315,0.9593102225293964,0.07393030749067009,0.08997978471865253,-0.08112407799134513,-0.082182817547097,,,
IS,U56,CONC,CONST,TOP10,EWall@g(TOP10),-0.16699148518749496,-0.037799068367435185,0.04346807120413132,0.7062766764641639,0.6070626743358127,0.6226415094339625,0.08234721253220789,VISIBLE,0.75,0.0,0.9593111575623734,1.1263026427498684,0.09000993959497317,0.12780900796240835,-0.08220996136968417,-0.1256780325738155,TOP20,-0.1395827043635991,0.48611111111111044
IS,U56,GROSS,RAW,EW-100,EW-0375,0.00456113215252274,0.107507655906798,-0.10035038550477104,0.9999461656996345,0.3125000000000001,0.3125000000000004,0.029729047913572115,INVISIBLE,,0.0,1.1279550246808225,1.1233938925282998,0.17098016608014555,0.06347251017334754,-0.1647903097605915,-0.06443992425582046,,,
IS,U56,GROSS,GROSS,EW-100,EW-0375,0.0,0.0,0.0,1.0,0.0,0.0,0.029729047913572115,MECH_DEGEN,0.375,0.0,1.1233938925282998,1.1233938925282998,0.06347251017334754,0.06347251017334754,-0.06443992425582046,-0.06443992425582046,,,
IS,U56,GROSS,VOL,EW-100,EW-0375,6.735414448399979e-10,1.3791969122323167e-08,-1.3544817267785447e-08,0.999999999999997,4.042807094639122e-08,4.0428070960385476e-08,0.029729047913572115,INVISIBLE,0.05615297965525381,1.2119623707396165e-08,1.123391749045367,1.1233917483718256,0.06342861596094829,0.06342860216897916,-0.06439681758594995,-0.06439680404113268,,,
IS,U56,GROSS,BETA,EW-100,EW-0375,1.7928869500138944e-09,3.671232096102983e-08,-3.605524934169324e-08,0.9999999999999987,1.0761446793919568e-07,1.0761446795400781e-07,0.029729047913572115,INVISIBLE,0.31516155379029337,1.8117278910434464e-07,1.1233906633637862,1.1233906615708993,0.0634063847551567,0.06340634804283574,-0.06437498451795032,-0.06437494846270098,,,
IS,U56,GROSS,CONST,EW-100,EWall@g(EW-100),-2.220446049250313e-16,0.0,0.0,1.0,6.136789576200962e-18,8.673617379884035e-17,0.029729047913572115,MECH_DEGEN,1.0,0.0,1.1279550246808225,1.1279550246808228,0.17098016608014555,0.17098016608014555,-0.1647903097605915,-0.1647903097605915,EW-0375,0.0,0.0
IS,U56,DEFEND,RAW,TOP20,LOWVOL20,-0.12423445153643531,0.0241155719213606,-0.003758415668929538,0.8865232295212843,0.36571375186846034,0.6000000000000001,0.06976504337192813,VISIBLE,,0.0,0.9867199383862695,1.1109543899227048,0.09793370680066893,0.07381813487930833,-0.10684511640957195,-0.10308670074064241,,,
IS,U56,DEFEND,GROSS,TOP20,LOWVOL20,-0.12423445153643531,0.0241155719213606,-0.003758415668929538,0.8865232295212843,0.36571375186846034,0.6000000000000001,0.06976504337192813,VISIBLE,0.7499999999999999,0.0,0.9867199383862695,1.1109543899227048,0.09793370680066893,0.07381813487930833,-0.10684511640957195,-0.10308670074064241,,,
IS,U56,DEFEND,VOL,TOP20,LOWVOL20,-0.12461919807267374,-0.008800857199173784,0.031574085578991995,0.8865236868133619,0.36866596277643093,0.5238969535773089,0.06976504337192813,VISIBLE,0.06605421170466011,1.8157877298974334e-08,0.986334397785181,1.1109535958578547,0.0649857040067161,0.07378656120588989,-0.07147066751626041,-0.1030447530952524,,,
IS,U56,DEFEND,BETA,TOP20,LOWVOL20,-0.12452575867925941,-0.0025172239587327727,0.024789361963749368,0.8865244442666705,0.368086296887065,0.5383758652693412,0.06976504337192813,VISIBLE,0.3609785905258479,1.0620213264367351e-07,0.9864279335015662,1.1109536921808256,0.07127316629750591,0.07379039025623868,-0.07826047836007999,-0.10304984032382936,,,
IS,U56,DEFEND,CONST,TOP20,EWall@g(TOP20),-0.1395827043635991,-0.0298753011617392,0.01883291616424354,0.8802431145229954,0.46408222474221655,0.48611111111111044,0.06976504337192813,VISIBLE,0.7499999999999999,1.1102230246251565e-16,0.9867199383862695,1.1263026427498686,0.09793370680066893,0.12780900796240813,-0.10684511640957195,-0.1256780325738155,LOWVOL20,-0.015348252827163789,0.47222222222222227
IS,U56,BAND,RAW,MA-RS,BAND-RS,-0.04177133965649671,-0.0036405301131730017,-0.009349290224291318,0.9928371410479463,0.062066677911191845,0.37500000000000006,0.029568382230223955,VISIBLE,,0.0,1.0660170134579006,1.1077883531143973,0.1047826912320291,0.1084232213452021,-0.10874609154291759,-0.09939680131862627,,,
IS,U56,BAND,GROSS,MA-RS,BAND-RS,-0.04177133965649671,-0.0036405301131730017,-0.009349290224291651,0.9928371410479463,0.06206667791119185,0.3750000000000001,0.029568382230223955,VISIBLE,0.75,0.0,1.0660170134579006,1.1077883531143973,0.1047826912320291,0.1084232213452021,-0.10874609154291759,-0.09939680131862594,,,
IS,U56,BAND,VOL,MA-RS,BAND-RS,-0.04178122763591863,-0.00449101024504861,-0.00849049939163904,0.9928378581981592,0.062439099813239474,0.3719590592815369,0.029568382230223955,VISIBLE,0.09720925008708317,1.3105012214298384e-09,1.0660071048465307,1.1077883324824493,0.10393091641640884,0.10842192666145745,-0.10788613754740328,-0.09939563815576424,,,
IS,U56,BAND,BETA,MA-RS,BAND-RS,-0.041775102707168665,-0.003964458985979746,-0.009022239160059176,0.9928374150259548,0.062208526928152305,0.3738417774229466,0.029568382230223955,VISIBLE,0.46601192993507434,2.5342726250876524e-09,1.0660132425860074,1.107788345293176,0.10445827156649568,0.10842273055247542,-0.10841859954336508,-0.0993963603833059,,,
IS,U56,BAND,CONST,MA-RS,EWall@g(MA-RS),-0.06028562929196779,-0.023026316730379248,0.0169319410308979,0.8603967316042098,0.22171376981034985,0.6599999999999995,0.029628757795625793,VISIBLE,0.75,0.0,1.0660170134579006,1.1263026427498684,0.1047826912320291,0.12780900796240835,-0.10874609154291759,-0.1256780325738155,BAND-RS,-0.018514289635471082,0.6599999999999995
IS,U56,SPREAD,RAW,MA-DG,MA-RS,-0.011493128356354632,-0.03362361651117518,0.021700210996470792,0.9486113382411167,0.11085688490517495,0.33,0.0264348456936494,INVISIBLE,,0.0,1.054523885101546,1.0660170134579006,0.07115907472085392,0.1047826912320291,-0.0870458805464468,-0.10874609154291759,,,
IS,U56,SPREAD,GROSS,MA-DG,MA-RS,-0.011105993625802668,-0.0024514145394847198,-0.010013189544230472,0.9487218324778606,0.05851015874075066,0.21870698031617658,0.0264348456936494,INVISIBLE,0.5274139606323531,0.0,1.054523885101546,1.0656298787273486,0.07115907472085392,0.07361048926033864,-0.0870458805464468,-0.07703269100221632,,,
IS,U56,SPREAD,VOL,MA-DG,MA-RS,-0.011084285337193966,-0.0008002835547236131,-0.011702154696662359,0.9487274783187273,0.06024526713302021,0.21271700397009086,0.0264348456936494,INVISIBLE,0.06731855623776559,1.7023380802227983e-08,1.0545232181221191,1.065607503459313,0.07112749947963759,0.0719277830343612,-0.08700840170448998,-0.07530624700782762,,,
IS,U56,SPREAD,BETA,MA-DG,MA-RS,-0.011016339467997183,0.004251898077539229,-0.016894090157310804,0.9487442738680733,0.06768824888959013,0.1946552770974965,0.0264348456936494,INVISIBLE,0.29856123063536644,1.0918111975621869e-07,1.0545231121279692,1.0655394515959664,0.07112248170158986,0.06687058362405063,-0.08700244566685011,-0.07010835550953931,,,
IS,U56,SPREAD,CONST,MA-DG,EWall@g(MA-DG),-0.07010687174564723,-0.018379309337981153,0.002662133678656642,0.8058947939435261,0.1563493847285238,0.24541730504029416,0.029628757795625793,VISIBLE,0.5274139606323531,4.440892098500626e-16,1.054523885101546,1.1246307568471932,0.07115907472085392,0.08953838405883507,-0.0870458805464468,-0.08970801422510344,MA-RS,-0.06028562929196779,0.6599999999999995
IS,B136,TREND,RAW,EWall,MA-RS,0.11904129513964823,0.03430152761234084,-0.04086750309086307,0.9035028095128609,0.21281086591252038,0.7134146341463418,0.03772060771571395,VISIBLE,,0.0,1.1635162158184789,1.0444749206788306,0.14639943948394274,0.1120979118716019,-0.15328024791385064,-0.11241274482298758,,,
IS,B136,TREND,GROSS,EWall,MA-RS,0.119041295139648,0.034301527612339955,-0.04086750309086318,0.9035028095128615,0.2128108659125205,0.7134146341463417,0.03772060771571395,VISIBLE,0.7499999999999998,8.881784197001252e-16,1.1635162158184786,1.0444749206788306,0.14639943948394185,0.1120979118716019,-0.15328024791385075,-0.11241274482298758,,,
IS,B136,TREND,VOL,EWall,MA-RS,0.11805436322839813,0.01417071334325426,-0.02122993446954291,0.9034563447079832,0.23474182776481664,0.6675092999791216,0.03772060771571395,VISIBLE,0.10724403025967458,2.238840189627833e-08,1.1625286084603363,1.0444742452319382,0.12625448308865406,0.1120837697453998,-0.13362906993707246,-0.11239913546752955,,,
IS,B136,TREND,BETA,EWall,MA-RS,0.1174703908548087,0.002653857718336816,-0.009806596904402554,0.9034272219986008,0.24730636723158372,0.6411168884076912,0.03772060771571395,VISIBLE,0.5600668724092612,2.639152245631493e-07,1.161943818883129,1.0444734280283203,0.11472051734541355,0.11206665962707674,-0.1221892666599812,-0.11238266975557865,,,
IS,B136,TREND,CONST,MA-RS,EWall@g(MA-RS),-0.119041295139648,-0.034301527612339955,0.04086750309086318,0.9035028095128613,0.2128108659125205,0.7134146341463417,0.03772060771571395,VISIBLE,0.7499999999999998,8.881784197001252e-16,1.0444749206788306,1.1635162158184786,0.1120979118716019,0.14639943948394185,-0.11241274482298758,-0.15328024791385075,EWall,0.0,0.0
IS,B136,VOLCAP,RAW,EWall,VOLCAP-DG,0.0003397289941635684,0.017962040528123335,-0.032668135697127454,0.9727670085880029,0.012242075407976451,0.15243902439024398,0.033798028631912835,INVISIBLE,,0.0,1.1635162158184789,1.1631764868243153,0.14639943948394274,0.1284373989558194,-0.15328024791385064,-0.12061211221672319,,,
IS,B136,VOLCAP,GROSS,EWall,VOLCAP-DG,0.00010902572660098642,0.013178237910315582,-0.028038718733290335,0.9727505816991779,0.02350592512603817,0.15469239787481687,0.033798028631912835,INVISIBLE,0.7258987009910918,5.551115123125783e-16,1.1632855125509163,1.1631764868243153,0.141615636866135,0.1284373989558194,-0.14865083095001352,-0.12061211221672319,,,
IS,B136,VOLCAP,VOL,EWall,VOLCAP-DG,-0.0005419435027052,-5.894255319915942e-05,-0.01510705283167657,0.9727035808616975,0.05471766290325081,0.1609194627975127,0.033798028631912835,INVISIBLE,0.1090084372607854,2.252780463563031e-08,1.162634044470993,1.1631759879736983,0.128363717803345,0.12842266035654415,-0.13570601174739405,-0.12059895891571748,,,
IS,B136,VOLCAP,BETA,EWall,VOLCAP-DG,-0.000675231397145204,-0.0027207592278979398,-0.012484363922971364,0.9726938456713018,0.061000636042083105,0.1621658248235666,0.033798028631912835,INVISIBLE,0.6128326656906866,2.1529127158803618e-07,1.1625004455979835,1.1631756769951287,0.12569271354391365,0.1284134727718116,-0.13307512340699634,-0.12059075948402498,,,
IS,B136,VOLCAP,CONST,VOLCAP-DG,EWall@g(VOLCAP-DG),-0.00010902572660098642,-0.013178237910315582,0.028038718733290335,0.9727505816991778,0.02350592512603817,0.15469239787481687,0.033798028631912835,INVISIBLE,0.7258987009910918,5.551115123125783e-16,1.1631764868243153,1.1632855125509163,0.1284373989558194,0.141615636866135,-0.12061211221672319,-0.14865083095001352,EWall,0.0,0.0
IS,B136,WIDEN,RAW,TOP20,EWall,-0.234328335324694,-0.05334178066391404,0.05209977378934094,0.8358234548194632,0.6326652720488074,0.6363636363636372,0.04600250394746541,VISIBLE,,0.0,0.9291878804937849,1.1635162158184789,0.0930576588200287,0.14639943948394274,-0.1011804741245097,-0.15328024791385064,,,
IS,B136,WIDEN,GROSS,TOP20,EWall,-0.234328335324694,-0.05334178066391315,0.05209977378934072,0.8358234548194634,0.6326652720488071,0.6363636363636351,0.04600250394746541,VISIBLE,0.7499999999999999,4.440892098500626e-16,0.9291878804937849,1.1635162158184789,0.0930576588200287,0.14639943948394185,-0.1011804741245097,-0.15328024791385042,,,
IS,B136,WIDEN,VOL,TOP20,EWall,-0.23298227684181838,-0.026096920768303944,0.025424296607900687,0.8357744973551247,0.5853223610613958,0.5883420953720016,0.04600250394746541,VISIBLE,0.10128697601547501,2.2212716235814334e-08,0.9291872152571867,1.162169492099005,0.09304224182700849,0.11913916259531243,-0.10116413057358431,-0.126588427181485,,,
IS,B136,WIDEN,BETA,TOP20,EWall,-0.2320108949184787,-0.007344076281521561,0.0066105622532519615,0.8357354918187797,0.5525236611360153,0.5550738628899522,0.04600250394746541,VISIBLE,0.490862069433074,2.6003850300826414e-07,0.9291862994642466,1.1611971943827253,0.09302101815601138,0.10036509443753294,-0.10114163116849373,-0.10775219342174569,,,
IS,B136,WIDEN,CONST,TOP20,EWall@g(TOP20),-0.234328335324694,-0.05334178066391315,0.05209977378934072,0.8358234548194634,0.6326652720488071,0.6363636363636351,0.04600250394746541,VISIBLE,0.7499999999999999,4.440892098500626e-16,0.9291878804937849,1.1635162158184789,0.0930576588200287,0.14639943948394185,-0.1011804741245097,-0.15328024791385042,EWall,0.0,0.0
IS,B136,CONC,RAW,TOP20,TOP10,0.14840337966012196,0.019276770357337103,-0.008142967043594296,0.9342474880485601,0.37499999999999994,0.3749999999999999,0.04600250394746541,VISIBLE,,0.0,0.9291878804937849,0.7807845008336629,0.0930576588200287,0.0737808884626916,-0.1011804741245097,-0.0930375070809154,,,
IS,B136,CONC,GROSS,TOP20,TOP10,0.14840337966012207,0.019276770357337103,-0.008142967043594185,0.9342474880485601,0.3749999999999999,0.3749999999999999,0.04600250394746541,VISIBLE,0.7499999999999999,0.0,0.9291878804937849,0.7807845008336628,0.0930576588200287,0.0737808884626916,-0.1011804741245097,-0.09303750708091552,,,
IS,B136,CONC,VOL,TOP20,TOP10,0.14824256334775532,0.015586512911145212,-0.004228435735682212,0.9342389634889621,0.3749804055819676,0.37498040558196755,0.04600250394746541,VISIBLE,0.09724160030824895,8.313068011744917e-09,0.929027003472096,0.7807844401243407,0.08936366132432205,0.07377714841317684,-0.0972612328724014,-0.09303279713671919,,,
IS,B136,CONC,BETA,TOP20,TOP10,0.14763552682115988,0.002321368305278959,0.009898746948023729,0.9342069330216534,0.37490953586363734,0.3749095358636373,0.04600250394746541,VISIBLE,0.4007688938083707,1.6008615044693641e-07,0.928419747367133,0.7807842205459731,0.07608498947400477,0.07376362116872581,-0.08311701497968083,-0.09301576192770455,,,
IS,B136,CONC,CONST,TOP10,EWall@g(TOP10),-0.38273171498481573,-0.07261855102125025,0.060242740832935016,0.7106877543970714,0.6913326360244038,0.6931818181818195,0.04442914383484775,VISIBLE,0.75,2.220446049250313e-16,0.7807845008336629,1.1635162158184786,0.0737808884626916,0.14639943948394185,-0.0930375070809154,-0.15328024791385042,TOP20,-0.234328335324694,0.6363636363636351
IS,B136,GROSS,RAW,EW-100,EW-0375,0.006073531782720076,0.12372902521193696,-0.12113455369116743,0.9999241436004557,0.3125,0.31250000000000083,0.03314990408954732,INVISIBLE,,0.0,1.1657643799413377,1.1596908481586177,0.19621685564874825,0.07248783043681128,-0.2001936481206259,-0.07905909442945847,,,
IS,B136,GROSS,GROSS,EW-100,EW-0375,6.661338147750939e-16,0.0,-2.220446049250313e-16,0.9999999999999999,1.6831809260609192e-16,1.8669961410200386e-16,0.03314990408954732,MECH_DEGEN,0.3750000000000003,5.551115123125783e-17,1.1596908481586183,1.1596908481586177,0.07248783043681128,0.07248783043681128,-0.07905909442945869,-0.07905909442945847,,,
IS,B136,GROSS,VOL,EW-100,EW-0375,9.872918038666967e-10,1.7848627464900346e-08,-1.8659430889300666e-08,0.9999999999999992,4.5672468025891386e-08,4.5672468036066574e-08,0.03314990408954732,INVISIBLE,0.06196268867316185,1.510963139328414e-08,1.1596877515476118,1.15968775056032,0.07243184504613898,0.07243182719751151,-0.07900056765877306,-0.07900054899934217,,,
IS,B136,GROSS,BETA,EW-100,EW-0375,2.5027870886873416e-09,4.524490559987271e-08,-4.7301520367248884e-08,1.0,1.1577696132162202e-07,1.1577696134418801e-07,0.03314990408954732,INVISIBLE,0.3554618649752589,2.1985389769829666e-07,1.1596864192097085,1.1596864167069214,0.07240775920945275,0.07240771396454715,-0.07897538734141296,-0.0789753400398926,,,
IS,B136,GROSS,CONST,EW-100,EWall@g(EW-100),2.220446049250313e-16,2.220446049250313e-16,-1.1102230246251565e-16,0.9999999999999994,4.3424830594586036e-16,4.579669976578771e-16,0.03314990408954732,MECH_DEGEN,0.9999999999999999,1.1102230246251565e-16,1.1657643799413377,1.1657643799413375,0.19621685564874825,0.19621685564874802,-0.2001936481206259,-0.2001936481206258,EW-0375,0.0,0.0
IS,B136,DEFEND,RAW,TOP20,LOWVOL20,-0.05475299514241827,0.03632554213315098,-0.0012328079516926715,0.8310073436552239,0.535762331838565,0.7500000000000004,0.06278865179297577,INVISIBLE,,0.0,0.9291878804937849,0.9839408756362031,0.0930576588200287,0.05673211668687772,-0.1011804741245097,-0.09994766617281703,,,
IS,B136,DEFEND,GROSS,TOP20,LOWVOL20,-0.05475299514241827,0.03632554213315098,-0.0012328079516926715,0.8310073436552239,0.535762331838565,0.7500000000000004,0.06278865179297577,INVISIBLE,0.7499999999999999,0.0,0.9291878804937849,0.9839408756362031,0.0930576588200287,0.05673211668687772,-0.1011804741245097,-0.09994766617281703,,,
IS,B136,DEFEND,VOL,TOP20,LOWVOL20,-0.056656629235017686,-0.0034512164412590085,0.04132809660438541,0.8309950014819965,0.46650201226265026,0.5887066106090859,0.06278865179297577,INVISIBLE,0.05775465128612847,1.4307635680388398e-08,0.9272834793651193,0.983940108600137,0.053250775860131494,0.0567019923013905,-0.058568567273126315,-0.09989666387751173,,,
IS,B136,DEFEND,BETA,TOP20,LOWVOL20,-0.05661585597042906,-0.002667317581452444,0.040479909068598885,0.8309954136798667,0.46785145878355666,0.59185947110437,0.06278865179297577,INVISIBLE,0.28408655133133315,8.97860752413493e-08,0.9273242379251704,0.9839400938955994,0.05403409734232256,0.056701414923775006,-0.059415777255613755,-0.09989568632421264,,,
IS,B136,DEFEND,CONST,TOP20,EWall@g(TOP20),-0.234328335324694,-0.05334178066391315,0.05209977378934072,0.8358234548194634,0.6326652720488071,0.6363636363636351,0.04600250394746541,VISIBLE,0.7499999999999999,4.440892098500626e-16,0.9291878804937849,1.1635162158184789,0.0930576588200287,0.14639943948394185,-0.1011804741245097,-0.15328024791385042,LOWVOL20,-0.17957534018227572,0.6363636363636351
IS,B136,BAND,RAW,MA-RS,BAND-RS,-0.016605392660528517,-0.0017740685658329536,-0.00748779837477942,0.9966394688457134,0.05572765424548651,0.3214285714285714,0.03772060771571395,INVISIBLE,,0.0,1.0444749206788306,1.0610803133393591,0.1120979118716019,0.11387198043743485,-0.11241274482298758,-0.10492494644820816,,,
IS,B136,BAND,GROSS,MA-RS,BAND-RS,-0.016605392660528517,-0.0017740685658329536,-0.00748779837477942,0.9966394688457134,0.05572765424548651,0.3214285714285714,0.03772060771571395,INVISIBLE,0.7499999999999998,0.0,1.0444749206788306,1.0610803133393591,0.1120979118716019,0.11387198043743485,-0.11241274482298758,-0.10492494644820816,,,
IS,B136,BAND,VOL,MA-RS,BAND-RS,-0.016615158302635047,-0.0019784828818387723,-0.00729104460509955,0.9966394193423904,0.05573276569041102,0.3207465082863617,0.03772060771571395,INVISIBLE,0.10706206459136611,5.254576634916575e-10,1.0444651405224668,1.0610802988251018,0.11189315165795888,0.11387163453979765,-0.11221568563718964,-0.1049246410320901,,,
IS,B136,BAND,BETA,MA-RS,BAND-RS,-0.01658784806386815,-0.0013559758421257673,-0.007856960502276245,0.9966396581672765,0.055746793922073754,0.3216223511398758,0.03772060771571395,INVISIBLE,0.5602192424681702,5.629261168316191e-09,1.0444748888501951,1.0610627369140633,0.11209724546107291,0.11345322130319868,-0.1124121035208423,-0.10455514301856605,,,
IS,B136,BAND,CONST,MA-RS,EWall@g(MA-RS),-0.119041295139648,-0.034301527612339955,0.04086750309086318,0.9035028095128613,0.2128108659125205,0.7134146341463417,0.03772060771571395,VISIBLE,0.7499999999999998,8.881784197001252e-16,1.0444749206788306,1.1635162158184786,0.1120979118716019,0.14639943948394185,-0.11241274482298758,-0.15328024791385075,BAND-RS,-0.10243590247911949,0.7134146341463417
IS,B136,SPREAD,RAW,MA-DG,MA-RS,0.010896454819102841,-0.0355199812636533,0.03298165543423437,0.9363729711381252,0.10640543295626016,0.3567073170731707,0.05205330665078978,INVISIBLE,,0.0,1.0553713754979335,1.0444749206788306,0.0765779306079486,0.1120979118716019,-0.0794310893887532,-0.11241274482298758,,,
IS,B136,SPREAD,GROSS,MA-DG,MA-RS,0.01244258528880926,-0.003504174747876565,0.001826312458834356,0.9364858476749844,0.05957501546598063,0.24998973302208524,0.05205330665078978,INVISIBLE,0.5365648318978289,3.3306690738754696e-16,1.0553713754979335,1.0429287902091242,0.0765779306079486,0.08008210535582516,-0.0794310893887532,-0.08125740184758756,,,
