arm,source,row,flag_col,mult,floor,panel,ladder,chooser,committed_flag,committed_margin,states_q,rebuilt_margin,spread,admissible,agreement,transfer_resolved,own_hw_q0.5,own_resolved_HW_q0.5,own_resolved_AG_q0.5,flip_HW_q0.5,flip_AG_q0.5,dir_HW_q0.5,own_hw_q0.68,own_resolved_HW_q0.68,own_resolved_AG_q0.68,flip_HW_q0.68,flip_AG_q0.68,dir_HW_q0.68,own_hw_q0.8,own_resolved_HW_q0.8,own_resolved_AG_q0.8,flip_HW_q0.8,flip_AG_q0.8,dir_HW_q0.8,own_hw_q0.9,own_resolved_HW_q0.9,own_resolved_AG_q0.9,flip_HW_q0.9,flip_AG_q0.9,dir_HW_q0.9,own_hw_q0.95,own_resolved_HW_q0.95,own_resolved_AG_q0.95,flip_HW_q0.95,flip_AG_q0.95,dir_HW_q0.95
CSV,2026-09-16_is-RULE-8-REACHABILITY-a-COST-RUNG-object-across-the-record-s-COMMITTED-PICKS_cloud.margins.csv,10,above_877_seed_floor,1.0,0.0145,U56,L_H,C_ISSHARPE,False,0.008473870542789808,False,0.008473870542789808,0.19805210902196002,True,0.505,False,0.07639725699313604,False,True,False,True,AGREE,0.11182858299081642,False,False,False,False,AGREE,0.14277016810109516,False,False,False,False,AGREE,0.18754661380876209,False,False,False,False,AGREE,0.23543591935831065,False,False,False,False,AGREE
CSV,2026-09-16_is-RULE-8-REACHABILITY-a-COST-RUNG-object-across-the-record-s-COMMITTED-PICKS_cloud.margins.csv,11,above_877_seed_floor,1.0,0.0145,U56,L_MV,C_ISSHARPE,True,0.01941211909162255,False,0.01941211909162255,0.09107773546588382,True,0.567,True,0.07508815473549177,False,True,True,False,TRANSFER_LAX,0.11041628689737953,False,False,True,True,TRANSFER_LAX,0.1440103054175913,False,False,True,True,TRANSFER_LAX,0.18193509182594614,False,False,True,True,TRANSFER_LAX,0.21454833266123685,False,False,True,True,TRANSFER_LAX
CSV,2026-09-16_is-RULE-8-REACHABILITY-a-COST-RUNG-object-across-the-record-s-COMMITTED-PICKS_cloud.margins.csv,12,above_877_seed_floor,1.0,0.0145,U56,L_N,C_ISSHARPE,False,0.010077615517875893,False,0.010077615517875893,0.15176183784115138,True,0.545,False,0.09759348401282472,False,True,False,True,AGREE,0.14487401617073703,False,False,False,False,AGREE,0.18297072173100518,False,False,False,False,AGREE,0.2305595603565349,False,False,False,False,AGREE,0.2851025037438272,False,False,False,False,AGREE
CSV,2026-09-16_is-RULE-8-REACHABILITY-a-COST-RUNG-object-across-the-record-s-COMMITTED-PICKS_cloud.margins.csv,13,above_877_seed_floor,1.0,0.0145,U56,L_NH,C_ISSHARPE,False,0.0019512209291068228,False,0.0019512209291068228,0.3770310337248203,True,0.467,False,0.13328441631689214,False,False,False,False,AGREE,0.19196068904027286,False,False,False,False,AGREE,0.2512860600485992,False,False,False,False,AGREE,0.3240959161251274,False,False,False,False,AGREE,0.38306876020909914,False,False,False,False,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,0,below_m0.0,0.0,0.0,U56,L_N,C_ISSHARPE,False,0.010077615517875893,True,0.010077615517875893,0.15176183784115138,True,0.545,True,0.09759348401282472,False,True,True,False,TRANSFER_LAX,0.14487401617073703,False,False,True,True,TRANSFER_LAX,0.18297072173100518,False,False,True,True,TRANSFER_LAX,0.2305595603565349,False,False,True,True,TRANSFER_LAX,0.2851025037438272,False,False,True,True,TRANSFER_LAX
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,0,below_m0.5,0.5,0.00725,U56,L_N,C_ISSHARPE,False,0.010077615517875893,True,0.010077615517875893,0.15176183784115138,True,0.545,True,0.09759348401282472,False,True,True,False,TRANSFER_LAX,0.14487401617073703,False,False,True,True,TRANSFER_LAX,0.18297072173100518,False,False,True,True,TRANSFER_LAX,0.2305595603565349,False,False,True,True,TRANSFER_LAX,0.2851025037438272,False,False,True,True,TRANSFER_LAX
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,0,below_m1.0,1.0,0.0145,U56,L_N,C_ISSHARPE,True,0.010077615517875893,True,0.010077615517875893,0.15176183784115138,True,0.545,False,0.09759348401282472,False,True,False,True,AGREE,0.14487401617073703,False,False,False,False,AGREE,0.18297072173100518,False,False,False,False,AGREE,0.2305595603565349,False,False,False,False,AGREE,0.2851025037438272,False,False,False,False,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,0,below_m2.0,2.0,0.029,U56,L_N,C_ISSHARPE,True,0.010077615517875893,True,0.010077615517875893,0.15176183784115138,True,0.545,False,0.09759348401282472,False,True,False,True,AGREE,0.14487401617073703,False,False,False,False,AGREE,0.18297072173100518,False,False,False,False,AGREE,0.2305595603565349,False,False,False,False,AGREE,0.2851025037438272,False,False,False,False,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,0,below_m3.0,3.0,0.043500000000000004,U56,L_N,C_ISSHARPE,True,0.010077615517875893,True,0.010077615517875893,0.15176183784115138,True,0.545,False,0.09759348401282472,False,True,False,True,AGREE,0.14487401617073703,False,False,False,False,AGREE,0.18297072173100518,False,False,False,False,AGREE,0.2305595603565349,False,False,False,False,AGREE,0.2851025037438272,False,False,False,False,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,1,below_m0.0,0.0,0.0,U56,L_N,C_ISDD,False,0.013708304391296444,True,0.013708304391296444,0.11656855453742199,False,0.977,True,0.009051660078910981,True,True,False,False,AGREE,0.012973096045106457,True,True,False,False,AGREE,0.0173248985507467,False,True,True,False,TRANSFER_LAX,0.02369032513130883,False,True,True,False,TRANSFER_LAX,0.029574629741003652,False,True,True,False,TRANSFER_LAX
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,1,below_m0.5,0.5,0.00725,U56,L_N,C_ISDD,False,0.013708304391296444,True,0.013708304391296444,0.11656855453742199,False,0.977,True,0.009051660078910981,True,True,False,False,AGREE,0.012973096045106457,True,True,False,False,AGREE,0.0173248985507467,False,True,True,False,TRANSFER_LAX,0.02369032513130883,False,True,True,False,TRANSFER_LAX,0.029574629741003652,False,True,True,False,TRANSFER_LAX
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,1,below_m1.0,1.0,0.0145,U56,L_N,C_ISDD,True,0.013708304391296444,True,0.013708304391296444,0.11656855453742199,False,0.977,False,0.009051660078910981,True,True,True,True,TRANSFER_STRICT,0.012973096045106457,True,True,True,True,TRANSFER_STRICT,0.0173248985507467,False,True,False,True,AGREE,0.02369032513130883,False,True,False,True,AGREE,0.029574629741003652,False,True,False,True,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,1,below_m2.0,2.0,0.029,U56,L_N,C_ISDD,True,0.013708304391296444,True,0.013708304391296444,0.11656855453742199,False,0.977,False,0.009051660078910981,True,True,True,True,TRANSFER_STRICT,0.012973096045106457,True,True,True,True,TRANSFER_STRICT,0.0173248985507467,False,True,False,True,AGREE,0.02369032513130883,False,True,False,True,AGREE,0.029574629741003652,False,True,False,True,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,1,below_m3.0,3.0,0.043500000000000004,U56,L_N,C_ISDD,True,0.013708304391296444,True,0.013708304391296444,0.11656855453742199,False,0.977,False,0.009051660078910981,True,True,True,True,TRANSFER_STRICT,0.012973096045106457,True,True,True,True,TRANSFER_STRICT,0.0173248985507467,False,True,False,True,AGREE,0.02369032513130883,False,True,False,True,AGREE,0.029574629741003652,False,True,False,True,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,2,below_m0.0,0.0,0.0,U56,L_N,C_ISCAGR,False,0.023520488134305406,True,0.023520488134305406,0.06602294917534235,False,0.828,True,0.017437330575433948,True,True,False,False,AGREE,0.024876770181251617,False,True,True,False,TRANSFER_LAX,0.032375662003140265,False,True,True,False,TRANSFER_LAX,0.04230344792979476,False,False,True,True,TRANSFER_LAX,0.04986138600463637,False,False,True,True,TRANSFER_LAX
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,2,below_m0.5,0.5,0.00725,U56,L_N,C_ISCAGR,False,0.023520488134305406,True,0.023520488134305406,0.06602294917534235,False,0.828,True,0.017437330575433948,True,True,False,False,AGREE,0.024876770181251617,False,True,True,False,TRANSFER_LAX,0.032375662003140265,False,True,True,False,TRANSFER_LAX,0.04230344792979476,False,False,True,True,TRANSFER_LAX,0.04986138600463637,False,False,True,True,TRANSFER_LAX
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,2,below_m1.0,1.0,0.0145,U56,L_N,C_ISCAGR,False,0.023520488134305406,True,0.023520488134305406,0.06602294917534235,False,0.828,True,0.017437330575433948,True,True,False,False,AGREE,0.024876770181251617,False,True,True,False,TRANSFER_LAX,0.032375662003140265,False,True,True,False,TRANSFER_LAX,0.04230344792979476,False,False,True,True,TRANSFER_LAX,0.04986138600463637,False,False,True,True,TRANSFER_LAX
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,2,below_m2.0,2.0,0.029,U56,L_N,C_ISCAGR,True,0.023520488134305406,True,0.023520488134305406,0.06602294917534235,False,0.828,False,0.017437330575433948,True,True,True,True,TRANSFER_STRICT,0.024876770181251617,False,True,False,True,AGREE,0.032375662003140265,False,True,False,True,AGREE,0.04230344792979476,False,False,False,False,AGREE,0.04986138600463637,False,False,False,False,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,2,below_m3.0,3.0,0.043500000000000004,U56,L_N,C_ISCAGR,True,0.023520488134305406,True,0.023520488134305406,0.06602294917534235,False,0.828,False,0.017437330575433948,True,True,True,True,TRANSFER_STRICT,0.024876770181251617,False,True,False,True,AGREE,0.032375662003140265,False,True,False,True,AGREE,0.04230344792979476,False,False,False,False,AGREE,0.04986138600463637,False,False,False,False,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,3,below_m0.0,0.0,0.0,U56,L_H,C_ISSHARPE,False,0.008473870542789808,True,0.008473870542789808,0.19805210902196002,True,0.505,True,0.07639725699313604,False,True,True,False,TRANSFER_LAX,0.11182858299081642,False,False,True,True,TRANSFER_LAX,0.14277016810109516,False,False,True,True,TRANSFER_LAX,0.18754661380876209,False,False,True,True,TRANSFER_LAX,0.23543591935831065,False,False,True,True,TRANSFER_LAX
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,3,below_m0.5,0.5,0.00725,U56,L_H,C_ISSHARPE,False,0.008473870542789808,True,0.008473870542789808,0.19805210902196002,True,0.505,True,0.07639725699313604,False,True,True,False,TRANSFER_LAX,0.11182858299081642,False,False,True,True,TRANSFER_LAX,0.14277016810109516,False,False,True,True,TRANSFER_LAX,0.18754661380876209,False,False,True,True,TRANSFER_LAX,0.23543591935831065,False,False,True,True,TRANSFER_LAX
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,3,below_m1.0,1.0,0.0145,U56,L_H,C_ISSHARPE,True,0.008473870542789808,True,0.008473870542789808,0.19805210902196002,True,0.505,False,0.07639725699313604,False,True,False,True,AGREE,0.11182858299081642,False,False,False,False,AGREE,0.14277016810109516,False,False,False,False,AGREE,0.18754661380876209,False,False,False,False,AGREE,0.23543591935831065,False,False,False,False,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,3,below_m2.0,2.0,0.029,U56,L_H,C_ISSHARPE,True,0.008473870542789808,True,0.008473870542789808,0.19805210902196002,True,0.505,False,0.07639725699313604,False,True,False,True,AGREE,0.11182858299081642,False,False,False,False,AGREE,0.14277016810109516,False,False,False,False,AGREE,0.18754661380876209,False,False,False,False,AGREE,0.23543591935831065,False,False,False,False,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,3,below_m3.0,3.0,0.043500000000000004,U56,L_H,C_ISSHARPE,True,0.008473870542789808,True,0.008473870542789808,0.19805210902196002,True,0.505,False,0.07639725699313604,False,True,False,True,AGREE,0.11182858299081642,False,False,False,False,AGREE,0.14277016810109516,False,False,False,False,AGREE,0.18754661380876209,False,False,False,False,AGREE,0.23543591935831065,False,False,False,False,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,4,below_m0.0,0.0,0.0,U56,L_H,C_ISDD,False,0.002946940093246142,True,0.002946940093246142,0.03893760284320791,False,0.611,True,0.011863516984109708,False,True,True,False,TRANSFER_LAX,0.019685435136745297,False,False,True,True,TRANSFER_LAX,0.027878621185348788,False,False,True,True,TRANSFER_LAX,0.03799729926662228,False,False,True,True,TRANSFER_LAX,0.046312462615981376,False,False,True,True,TRANSFER_LAX
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,4,below_m0.5,0.5,0.00725,U56,L_H,C_ISDD,True,0.002946940093246142,True,0.002946940093246142,0.03893760284320791,False,0.611,False,0.011863516984109708,False,True,False,True,AGREE,0.019685435136745297,False,False,False,False,AGREE,0.027878621185348788,False,False,False,False,AGREE,0.03799729926662228,False,False,False,False,AGREE,0.046312462615981376,False,False,False,False,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,4,below_m1.0,1.0,0.0145,U56,L_H,C_ISDD,True,0.002946940093246142,True,0.002946940093246142,0.03893760284320791,False,0.611,False,0.011863516984109708,False,True,False,True,AGREE,0.019685435136745297,False,False,False,False,AGREE,0.027878621185348788,False,False,False,False,AGREE,0.03799729926662228,False,False,False,False,AGREE,0.046312462615981376,False,False,False,False,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,4,below_m2.0,2.0,0.029,U56,L_H,C_ISDD,True,0.002946940093246142,True,0.002946940093246142,0.03893760284320791,False,0.611,False,0.011863516984109708,False,True,False,True,AGREE,0.019685435136745297,False,False,False,False,AGREE,0.027878621185348788,False,False,False,False,AGREE,0.03799729926662228,False,False,False,False,AGREE,0.046312462615981376,False,False,False,False,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,4,below_m3.0,3.0,0.043500000000000004,U56,L_H,C_ISDD,True,0.002946940093246142,True,0.002946940093246142,0.03893760284320791,False,0.611,False,0.011863516984109708,False,True,False,True,AGREE,0.019685435136745297,False,False,False,False,AGREE,0.027878621185348788,False,False,False,False,AGREE,0.03799729926662228,False,False,False,False,AGREE,0.046312462615981376,False,False,False,False,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,5,below_m0.0,0.0,0.0,U56,L_H,C_ISCAGR,False,0.0004564288190027632,True,0.0004564288190027632,0.030562858543581095,False,0.517,True,0.015055926254691258,False,True,True,False,TRANSFER_LAX,0.021609282659869312,False,False,True,True,TRANSFER_LAX,0.02831351077115864,False,False,True,True,TRANSFER_LAX,0.03633867312064694,False,False,True,True,TRANSFER_LAX,0.044233372275382085,False,False,True,True,TRANSFER_LAX
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,5,below_m0.5,0.5,0.00725,U56,L_H,C_ISCAGR,True,0.0004564288190027632,True,0.0004564288190027632,0.030562858543581095,False,0.517,False,0.015055926254691258,False,True,False,True,AGREE,0.021609282659869312,False,False,False,False,AGREE,0.02831351077115864,False,False,False,False,AGREE,0.03633867312064694,False,False,False,False,AGREE,0.044233372275382085,False,False,False,False,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,5,below_m1.0,1.0,0.0145,U56,L_H,C_ISCAGR,True,0.0004564288190027632,True,0.0004564288190027632,0.030562858543581095,False,0.517,False,0.015055926254691258,False,True,False,True,AGREE,0.021609282659869312,False,False,False,False,AGREE,0.02831351077115864,False,False,False,False,AGREE,0.03633867312064694,False,False,False,False,AGREE,0.044233372275382085,False,False,False,False,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,5,below_m2.0,2.0,0.029,U56,L_H,C_ISCAGR,True,0.0004564288190027632,True,0.0004564288190027632,0.030562858543581095,False,0.517,False,0.015055926254691258,False,True,False,True,AGREE,0.021609282659869312,False,False,False,False,AGREE,0.02831351077115864,False,False,False,False,AGREE,0.03633867312064694,False,False,False,False,AGREE,0.044233372275382085,False,False,False,False,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,5,below_m3.0,3.0,0.043500000000000004,U56,L_H,C_ISCAGR,True,0.0004564288190027632,True,0.0004564288190027632,0.030562858543581095,False,0.517,False,0.015055926254691258,False,True,False,True,AGREE,0.021609282659869312,False,False,False,False,AGREE,0.02831351077115864,False,False,False,False,AGREE,0.03633867312064694,False,False,False,False,AGREE,0.044233372275382085,False,False,False,False,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,6,below_m0.0,0.0,0.0,U56,L_G,C_ISSHARPE,False,0.00010870912050653381,True,0.00010870912050653381,0.0013944423901530723,True,0.711,True,0.00012600113266308943,False,True,True,False,TRANSFER_LAX,0.00018740001735673148,False,True,True,False,TRANSFER_LAX,0.00025079904951301745,False,False,True,True,TRANSFER_LAX,0.0003201534904749198,False,False,True,True,TRANSFER_LAX,0.00038204527225197527,False,False,True,True,TRANSFER_LAX
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,6,below_m0.5,0.5,0.00725,U56,L_G,C_ISSHARPE,True,0.00010870912050653381,True,0.00010870912050653381,0.0013944423901530723,True,0.711,False,0.00012600113266308943,False,True,False,True,AGREE,0.00018740001735673148,False,True,False,True,AGREE,0.00025079904951301745,False,False,False,False,AGREE,0.0003201534904749198,False,False,False,False,AGREE,0.00038204527225197527,False,False,False,False,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,6,below_m1.0,1.0,0.0145,U56,L_G,C_ISSHARPE,True,0.00010870912050653381,True,0.00010870912050653381,0.0013944423901530723,True,0.711,False,0.00012600113266308943,False,True,False,True,AGREE,0.00018740001735673148,False,True,False,True,AGREE,0.00025079904951301745,False,False,False,False,AGREE,0.0003201534904749198,False,False,False,False,AGREE,0.00038204527225197527,False,False,False,False,AGREE
CSV,2026-09-16_should-a-RULE-8-PICK-be-PUBLISHED-when-its-MARGIN-is-BELOW-the-SEED-FLOOR_C.margins.csv,6,below_m2.0,2.0,0.029,U56,L_G,C_ISSHARPE,True,0.00010870912050653381,True,0.00010870912050653381,0.0013944423901530723,True,0.711,False,0.00012600113266308943,False,True,False,True,AGREE,0.00018740001735673148,False,True,False,True,AGREE,0.00025079904951301745,False,False,False,False,AGREE,0.0003201534904749198,False,False,False,False,AGREE,0.00038204527225197527,False,False,False,False,AGREE
