file,cut,kind,n,n_ties,ABS_MED,ABS_MEAN,SIGNED_MED,SIGNED_MEAN,SE,sign_z,share_below,abs_pred,abs_ratio,ABS_verdict,SIGNED_verdict,sign_unstable
2026-09-15_does-a-MIS-DISPERSED-run-length-null-stay-inside-the-NOISE-FLOOR_cloud.excess.csv,0bps,RAND,1152,0,0.021288430260610794,0.02922152179083109,-0.003954241371865411,-0.0038127970213445318,0.0011682067211233392,3.7123106012293747,0.5546875,0.01703704429197775,1.2495377658104052,RESOLVED,RESOLVED,False
2026-09-15_does-a-MIS-DISPERSED-run-length-null-stay-inside-the-NOISE-FLOOR_cloud.excess.csv,0bps,SM_DOM,1152,0,0.0204943429720204,0.027387349723617904,-0.004362650321411348,-0.0046715415855053755,0.0010676249266655272,3.8301617314271357,0.5564236111111112,0.015656643259045113,1.3089870308043499,RESOLVED,RESOLVED,False
2026-09-15_does-a-MIS-DISPERSED-run-length-null-stay-inside-the-NOISE-FLOOR_cloud.excess.csv,0bps,SM_UNIF,1152,0,0.0231846871970419,0.030826295092399085,-0.0003216597860193986,-0.0014920208288832914,0.0012518527006297826,0.3535533905932763,0.5052083333333334,0.01752924697142405,1.3226288177031948,RESOLVED,not resolvable,False
2026-09-15_does-a-MIS-DISPERSED-run-length-null-stay-inside-the-NOISE-FLOOR_cloud.excess.csv,0bps,SWITCHMATCH,1152,0,0.021805256988171103,0.029222085375219975,-0.0007712747006175975,0.0010126385498135184,0.0011516784809007866,0.5303300858899106,0.5078125,0.01760432883021023,1.2386304072411891,RESOLVED,not resolvable,True
2026-09-15_does-a-MIS-DISPERSED-run-length-null-stay-inside-the-NOISE-FLOOR_cloud.excess.csv,10bps,RAND,1152,0,0.2720053965143491,0.31433104792285993,0.2720053965143491,0.31433104792285993,0.004792067802825882,-33.94112549695428,0.0,0.016921890442771002,16.074173121156758,RESOLVED,RESOLVED,False
2026-09-15_does-a-MIS-DISPERSED-run-length-null-stay-inside-the-NOISE-FLOOR_cloud.excess.csv,10bps,SM_DOM,1152,0,0.020867579884506354,0.02735740425352827,-0.004552955828532901,-0.004545037284021078,0.0010654809347076957,3.8301617314271357,0.5564236111111112,0.015610476134645312,1.3367676747664103,RESOLVED,RESOLVED,False
2026-09-15_does-a-MIS-DISPERSED-run-length-null-stay-inside-the-NOISE-FLOOR_cloud.excess.csv,10bps,SM_UNIF,1152,0,0.022873216947604948,0.03063284885456686,-0.0005566301307610971,-0.001473479685215398,0.0012464463786170527,0.707106781186545,0.5104166666666666,0.01739446221588479,1.3149712054171419,RESOLVED,not resolvable,False
2026-09-15_does-a-MIS-DISPERSED-run-length-null-stay-inside-the-NOISE-FLOOR_cloud.excess.csv,10bps,SWITCHMATCH,1152,0,0.021505825611529146,0.02905175217695218,-0.0008016811070324014,0.0009865119064352528,0.001145557620847498,0.707106781186545,0.5104166666666666,0.01745403697700463,1.2321404864595322,RESOLVED,not resolvable,True
2026-09-15_does-a-MIS-DISPERSED-run-length-null-stay-inside-the-NOISE-FLOOR_cloud.excess.csv,25bps,RAND,1152,0,0.6830164442607785,0.7869224621289725,0.6830164442607785,0.7869224621289725,0.01152494461745184,-33.94112549695428,0.0,0.016707318560704867,40.88127258596801,RESOLVED,RESOLVED,False
2026-09-15_does-a-MIS-DISPERSED-run-length-null-stay-inside-the-NOISE-FLOOR_cloud.excess.csv,25bps,SM_DOM,1152,0,0.020797434866171305,0.02737972169524816,-0.004226275145448197,-0.004307966949930601,0.0010642932952866387,3.7123106012293747,0.5546875,0.015397656217476572,1.3506883497350657,RESOLVED,RESOLVED,False
