panel,ladder,flat_class,kind,rung_a,rung_b,lam,CAGR,Sharpe,MaxDD,H1,H2,turnover_yr,dCAGR_pp,dMaxDD_pp,oCAGR,oSharpe,oMaxDD,odCAGR_pp,keep4a,keep4b,keep4a_OOS,keep4b_OOS,leg_H1,leg_H2,leg_DD,leg_CAGR,legO_H1,legO_H2,legO_DD,legO_CAGR,is_Sharpe,name,dSharpe,dSharpe_se_L32,dSharpe_t_L32,odSharpe,odSharpe_se_L32,odSharpe_t_L32,dSharpe_se_L63,dSharpe_t_L63,odSharpe_se_L63,odSharpe_t_L63,dSharpe_se_L126,dSharpe_t_L126,odSharpe_se_L126,odSharpe_t_L126,ov_hold,ov_cap,flat_one,jaccard,D_sharpe,R3_CORR_ANCH,R3_CORR_OWN,R3_LEN,flat_share,is_anchor
U56,L_S,INTENDED own-equity DD,RUNG,None,,,0.1580277627432507,1.15366281824539,-0.19127562163086176,1.206681820782339,1.1203431790756468,2.8712703514128126,0.0,0.0,0.17323365236641486,1.1856777042016955,-0.19127562163086187,0.0,False,True,False,True,True,True,True,True,True,True,True,True,1.1157631659166949,L_S=None,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.0,True
U56,L_S,INTENDED own-equity DD,RUNG,0.25,,,0.1580277627432507,1.15366281824539,-0.19127562163086176,1.206681820782339,1.1203431790756468,2.8712703514128126,0.0,0.0,0.17323365236641486,1.1856777042016955,-0.19127562163086187,0.0,False,True,False,True,True,True,True,True,True,True,True,True,1.1157631659166949,L_S=0.25,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.0,False
U56,L_S,INTENDED own-equity DD,BLEND,None,0.25,0.5,0.1580277627432507,1.15366281824539,-0.19127562163086176,1.206681820782339,1.1203431790756468,2.8712703514128126,0.0,0.0,0.17323365236641486,1.1856777042016955,-0.19127562163086187,0.0,False,True,False,True,True,True,True,True,True,True,True,True,1.1157631659166949,L_S blend None|0.25 @0.50,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,False
U56,L_S,INTENDED own-equity DD,RUNG,0.15,,,0.07324413126884033,0.7997744182413651,-0.17593879432104154,1.206681820782339,0.0729565768619626,1.5336413449858397,-8.478363147441037,1.5336827309820222,0.021443894302916044,0.39515621932091166,-0.1759387943210421,-15.178975806349882,False,False,False,False,True,False,True,False,False,False,True,False,1.1157631659166949,L_S=0.15,-0.353888400004025,0.17712122413800088,-1.998001096290409,-0.7905214848807838,0.3685332030438854,-2.1450482028525593,0.16473003284227186,-2.1482931430170433,0.35031939286560326,-2.2565735753717178,0.16348527230436904,-2.164650032482269,0.34614159771420067,-2.283809545287576,,,,,,,,,0.4370503597122302,False
U56,L_S,INTENDED own-equity DD,BLEND,0.25,0.15,0.5,0.11603329512713279,1.0918880368832973,-0.18347893785143743,1.206681820782339,0.9671826805100889,2.315222847390234,-4.199446761611791,0.7796683779424329,0.09686465619339324,1.1003697279833362,-0.18347893785143776,-7.636899617302162,False,True,False,False,True,True,True,True,True,True,True,False,1.1157631659166949,L_S blend 0.25|0.15 @0.50,-0.0617747813620928,0.08017044081656184,-0.770543117050333,-0.08530797621835928,0.12048256692675444,-0.7080524460457502,0.07451447658922182,-0.829030601699593,0.12413362444227379,-0.6872269830325489,0.0704828082717943,-0.8764517600359822,0.11740257728149874,-0.7266277980747772,1.0,0.5629496402877698,0.4370503597122302,0.5629496402877698,0.1151694186399197,0.011852676300262932,-0.012474378992920789,1944.0,,False
U56,L_S,INTENDED own-equity DD,RUNG,0.1,,,0.009610392254791877,0.247303717944463,-0.129022792661604,0.34978271976886466,,0.2905829362433688,-14.841737048845882,6.225282896925776,0.0,,0.0,-17.323365236641486,False,False,False,False,False,False,True,False,False,False,True,False,0.36821667731710545,L_S=0.1,-0.906359100300927,0.27276505207205315,-3.32285640486489,,,,0.25363250967184836,-3.57351311735858,,,0.25816355928771567,-3.5107940981353476,,,,,,,,,,,0.916591726618705,False
U56,L_S,INTENDED own-equity DD,BLEND,0.15,0.1,0.5,0.04175350011314416,0.7168241302105641,-0.12838080433680465,1.0468296140192554,0.07171956237790984,1.0163450112568144,-11.627426263010655,6.28948172940571,0.011046820345713915,0.39360205617289196,-0.09100470580433584,-16.218683202070096,False,False,False,False,True,False,True,False,False,False,True,False,0.977046328720488,L_S blend 0.15|0.1 @0.50,-0.43683868803482595,0.19155012297395338,-2.280545067017401,-0.7920756480288036,0.3684887895359165,-2.1495244102985125,0.1731450947190655,-2.522963117976939,0.3502427879648428,-2.2615045198541295,0.16803804964575964,-2.5996415035506772,0.3459884524444528,-2.289312381475993,1.0,0.5204586330935251,0.4795413669064748,0.5204586330935251,0.19328506211765006,-0.009433488390459143,0.025393465851730905,2133.0,,False
U56,L_M,INTENDED SPY price vs MA,RUNG,None,,,0.1580277627432507,1.15366281824539,-0.19127562163086176,1.206681820782339,1.1203431790756468,2.8712703514128126,0.0,0.0,0.17323365236641486,1.1856777042016955,-0.19127562163086187,0.0,False,True,False,True,True,True,True,True,True,True,True,True,1.1157631659166949,L_M=None,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.0,True
U56,L_M,INTENDED SPY price vs MA,RUNG,200,,,0.12025653663420077,1.0916636545694531,-0.163845420176692,1.1077707685136189,1.0826667280039712,4.40579225623732,-3.7771226109049927,2.7430201454169745,0.13659853287300683,1.1738666886869837,-0.1638454201766928,-3.663511949340803,False,True,False,True,True,True,True,True,True,True,True,True,0.9840364546719077,L_M=200,-0.06199916367593694,0.12119770386654051,-0.5115539461391833,-0.011811015514711753,0.17938877569820955,-0.06584032623413259,0.10429463980947283,-0.5944616500828618,0.155442684051995,-0.07598309040238274,0.09208403012141861,-0.6732889904382674,0.1387833879724255,-0.08510395723340067,,,,,,,,,0.17401079136690648,False
U56,L_M,INTENDED SPY price vs MA,BLEND,None,200,0.5,0.13986192844321343,1.182824597252134,-0.1701206441401102,1.2113704566745382,1.165418867683747,3.6579896360590185,-1.8165834300037265,2.115497749075157,0.1558240123444683,1.2438024070238216,-0.17012064414011052,-1.740964002194656,False,True,False,True,True,True,True,True,True,True,True,True,1.104239171760825,L_M blend None|200 @0.50,0.029161779006743993,0.06037149142818843,0.4830389032451149,0.05812470282212612,0.0882135335200652,0.6589091322240819,0.0539997286221129,0.5400356585274068,0.07847585807936416,0.7406698600650339,0.04782293799343612,0.6097864378542899,0.07298550267807977,0.7963869630178365,1.0,0.8259892086330936,0.17401079136690648,0.8259892086330936,0.060161360844712464,0.008639964574033562,-0.010294266145283067,28.666666666666668,,False
