panel,N,turnover,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,A_H1,A_H2,A_DD,O_S,O_DD,O_CAGR,pass4b,pass4a,pass4b_oos,lam_median,n_already_drier,EDGE_pp,EDGE_se_pp
SMALL_F10,12,4.274003825592423,0.08895523755641577,0.5245514278026069,-0.4124306128087869,0.7018811082751463,0.3936681971271545,0.09044102146749511,0.5633018815301358,-0.3440499130229171,0.08804013525720511,0.5054536127468342,-0.41243061280878723,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,30,-0.44753191424612426,0.5158639154556006
SMALL_F10,15,4.241747641959102,0.08504516999461353,0.5204141106590712,-0.4038952750462089,0.752229188922904,0.34794124110719155,0.09945481566586789,0.6263263928249362,-0.30002946765490424,0.07625468508135591,0.4650878602471097,-0.4038952750462086,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,25,-0.3972037632610115,0.5357103120115778
SMALL_F10,20,4.149227940451389,0.07874421355849703,0.5072342327234493,-0.3581405418032815,0.6634315052819472,0.3940851174727154,0.09165345698554872,0.6114970302860944,-0.2528247650575779,0.070860770065448,0.45333717990397243,-0.3581405418032817,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8875913059734418,10,0.06932979073344114,0.37522861111710337
SMALL_F10,25,4.046180858384439,0.0805624823500366,0.5284992992144928,-0.355871509823371,0.7791521740101436,0.34360097560924197,0.11187286412458697,0.7421351467389733,-0.22641009734959505,0.06169800421238092,0.4163581876404954,-0.35587150982337046,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9469000626484136,10,-0.916148657014304,0.36134952337897885
SMALL_F10,30,3.963395173300953,0.07690343535047206,0.5152571276718348,-0.37388029340529416,0.7565374821593783,0.338448884579365,0.0960607342592541,0.6627215426661237,-0.22197997228945232,0.06525859201760897,0.4387069959088702,-0.3738802934052946,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,24,-1.5458777786916622,0.2996450517137747
SMALL_F10,40,3.825875468117302,0.07315025898766603,0.5093623329860766,-0.3611659367125416,0.7127799063159106,0.364962762296151,0.09257292059011846,0.6681499269418703,-0.20519092937781624,0.06134701812548604,0.42810230023996493,-0.3611659367125417,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9809247336720263,16,-1.890210996164965,0.23615098076539948
SMALL_RAW,5,4.571936284938638,0.02411178895266719,0.22209816313930839,-0.5479950020369944,0.35210359847691824,0.11534083485964801,0.07048765992602424,0.39949799950973064,-0.3592266297382162,-0.0034759299392604914,0.12193449772815532,-0.5479950020369941,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,29,-5.90038888301283,1.128494920189796
SMALL_RAW,8,4.508675809617832,0.03016537799367014,0.24522720203543613,-0.491792097753437,0.35184680588381034,0.16310696311996423,0.04653860645679475,0.32420054931838244,-0.42170840451559455,0.02019782047969998,0.20264734151817845,-0.48060375986631243,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,32,-8.11162505186881,1.1978585923751013
SMALL_RAW,10,4.455387351625764,0.052649654262653334,0.3504062870878722,-0.4706926141552811,0.45851655807847375,0.2711204984999143,0.06256889191293902,0.4141698977997476,-0.37947279363703434,0.04657980948729712,0.3175422006374663,-0.4706926141552812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,27,-5.025411994354068,0.5527089925001176
SMALL_RAW,12,4.368571914445943,0.06747098453927869,0.42271315933563613,-0.4410663938785411,0.5780660509619954,0.3058558319797358,0.06866922729217184,0.44981098459019364,-0.3676243091620144,0.06673283623647386,0.409470585395126,-0.4410663938785413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,27,-3.083070149718714,0.5325804746046503
SMALL_RAW,15,4.281811947245064,0.08715822932337058,0.5317557507365811,-0.3967978753722067,0.7555371684690406,0.36641913332212417,0.1030206853325848,0.6507684374704572,-0.3225959264088871,0.0774915827468774,0.4705993161871311,-0.39679787537220645,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9628647401853814,16,-0.5673939513845427,0.6979923943969856
SMALL_RAW,20,4.226268322291112,0.07485223899872961,0.48349860486705115,-0.388922132784401,0.6843718138055003,0.3329220530817299,0.08622548099647309,0.5731017969414939,-0.2650953383363921,0.06789910172554525,0.4365641231965053,-0.3889221327844007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,23,-2.2377175691311035,0.8445965497852592
SMALL_RAW,25,4.120041657644528,0.10170888383663623,0.6112732720777764,-0.3546475664238212,0.8870409297543447,0.3764207798876993,0.11148137116446288,0.7423032444293624,-0.23183993634962197,0.09572618947106815,0.552763451374089,-0.35464756642382134,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0.9560013512767966,11,-0.2534908466236385,0.4850196097624626
SMALL_RAW,30,4.04286932593094,0.09207176670337835,0.5814544854769836,-0.35665553480573076,0.8553149528739113,0.3516090945611205,0.10029779367817904,0.685666911871219,-0.2366362775887697,0.08703040484618918,0.5319447175583109,-0.35665553480573087,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9560569996567124,15,-1.2931130361345744,0.6738836462304899
SMALL_RAW,40,3.8919070026717963,0.08125059230962495,0.5444737139694591,-0.36056852322317057,0.8022831864505475,0.34287088984511965,0.08767364449849357,0.6350767028750831,-0.22008631240416177,0.07730915540437722,0.5013999129031265,-0.360568523223171,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9857319853742347,16,-2.721731929750737,0.7683273111374646
