uni,npanel,book,scaler,n,cost,arm,kind,dCAGR,dMaxDD,rate,published,dMaxDD@0,dMaxDD_IS@0,dMaxDD@5,dMaxDD_IS@5,dMaxDD@10,dMaxDD_IS@10,dMaxDD@25,dMaxDD_IS@25,dCAGR_IS,dMaxDD_IS,rate_IS,dCAGR_OOS,dMaxDD_OOS,rate_OOS,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctl_CAGR,ctl_MaxDD,ctl_Sharpe,names,gross,TO,p4a_v2,p4a_v1,p4b,f4b,D1_pass,D2_pass,D1_pass_IS
universe.json(56),56,TOP3,OFF,3,10.0,g200-dg,gate,-0.22017963974489962,2.220446049250313e-14,,False,1.1102230246251565e-14,1.4787832362119335,-2.220446049250313e-14,1.4872875150625742,2.220446049250313e-14,1.4957665707199697,-0.6139605103849588,1.5210528236841214,-0.3856807591723799,1.4957665707199697,-0.2578482276059539,-0.08802575734907503,-2.220446049250313e-14,,0.2740349343919193,1.114546528170274,-0.34495020802748433,1.339145151176244,0.9727265371727873,0.2543239155317154,0.9689990292870246,-0.3449502080274848,0.2718331379944703,-0.34495020802748455,1.106594143783877,2.9448073890515882,0.7369945595745959,17.326918777818822,False,False,False,DD,False,False,True
universe.json(56),56,TOP3,OFF,3,10.0,g200-rw,gate,-0.14030261661002186,0.0,,False,-2.220446049250313e-14,1.1630203570026865,-1.1102230246251565e-14,1.1613913052929248,0.0,1.1597641815268567,-0.4786662451322865,1.1548943591283334,-0.2642914480594838,1.1597641815268567,-0.22788378212503332,-0.0412754149093697,1.1102230246251565e-14,,0.2732361641605705,1.1115466608153854,-0.34495020802748455,1.3336064943420025,0.9711900444132121,0.25385641210731835,0.9675626365438916,-0.34495020802748444,0.2718331379944703,-0.34495020802748455,1.106594143783877,2.95201621986934,0.7388495266461287,17.35556211145156,False,False,False,DD,False,True,True
universe.json(56),56,TOP3,OFF,3,10.0,band3-dg,gate,0.19668857764609804,-0.13490421647052164,,False,-1.1102230246251565e-14,0.0,-1.1102230246251565e-14,0.0,-0.13490421647052164,0.0,-2.0638433303270975,0.0,0.13046309198621042,0.0,,0.24953561367200283,-0.13490421647054385,,0.2698662522180093,1.1008094456954134,-0.34629925019218977,1.3193012732293328,0.9624636112992251,0.2509483018215046,0.9594253774596403,-0.34629925019219,0.2718331379944703,-0.34495020802748455,1.106594143783877,2.9445821130885332,0.7374333822892504,17.409767775167417,False,False,False,DD,False,False,False
universe.json(56),56,TOP3,OFF,3,10.0,band3-rw,gate,0.3169182306740348,-0.09014230729467165,,False,-1.1102230246251565e-14,0.0,-1.1102230246251565e-14,0.0,-0.09014230729467165,0.0,-2.068781716234891,0.0,0.15697044903471014,0.0,,0.4445024506814832,-0.09014230729464945,,0.26866395568772994,1.096747582922856,-0.34585163110043127,1.3183600034870342,0.9561122851449738,0.24899863345140982,0.953489564598109,-0.34585163110043105,0.2718331379944703,-0.34495020802748455,1.106594143783877,2.95201621986934,0.7388394499726173,17.466803433764333,False,False,False,DD,False,False,False
universe.json(56),56,TOP3,OFF,3,10.0,abs12-dg,gate,0.12084571314947556,0.0,,False,-1.1102230246251565e-14,-5.551115123125783e-14,-2.220446049250313e-14,-8.881784197001252e-14,0.0,5.551115123125783e-14,-1.1102230246251565e-14,-2.220446049250313e-14,0.5002070875519404,5.551115123125783e-14,,-0.18312926946757457,0.0,,0.27062468086297553,1.1090402237508017,-0.34495020802748455,1.3270849414630026,0.976433538570447,0.2552749506529004,0.9724781230348258,-0.34495020802748455,0.2718331379944703,-0.34495020802748455,1.106594143783877,2.9017796801081324,0.7260025675428735,17.034228054159385,False,False,False,DD,False,False,False
universe.json(56),56,TOP3,OFF,3,10.0,abs12-rw,gate,-0.5665291323522226,1.1102230246251565e-14,,False,-2.220446049250313e-14,-4.440892098500626e-14,-3.3306690738754696e-14,-2.220446049250313e-14,1.1102230246251565e-14,5.551115123125783e-14,4.440892098500626e-14,0.0,-0.9166210751947235,5.551115123125783e-14,,-0.2872913743381611,0.0,,0.2774984293179925,1.1282000178600398,-0.34495020802748444,1.366376952476743,0.9791052608155129,0.25631657170160627,0.9749581867331496,-0.34495020802748455,0.2718331379944703,-0.34495020802748455,1.106594143783877,2.952692047758504,0.7386882347645044,17.298365128494414,False,False,False,DD,False,False,False
universe.json(56),56,TOP3,OFF,3,10.0,vol60-dg,gate,8.91237603630335,13.27628566141551,0.6713004121480403,True,14.63513600442261,2.01507514459347,13.952870939033302,2.0224900881987917,13.27628566141551,2.0298813696565055,12.169529626589847,2.051913650051329,11.077091284816998,2.0298813696565055,5.457014114421599,7.155755371470618,13.276285661415532,0.5389877525961326,0.1827093776314368,0.9816736670341337,-0.21218735141332945,0.9598572541107566,1.002944208442841,0.18188610424351848,0.9595441024485055,-0.21218735141332923,0.2718331379944703,-0.34495020802748455,1.106594143783877,2.491777427348502,0.6225247980838823,17.800281100601197,False,False,False,DD,True,True,True
universe.json(56),56,TOP3,OFF,3,10.0,vol60-rw,gate,5.070677750592001,7.928241162495031,0.6395715829860364,True,8.584470430871338,-0.12701023852396132,8.255671421058153,-0.12697188140634585,7.928241162495031,-0.12693336483541318,7.843482694372916,-0.1268168624322108,10.049530328331247,-0.12693336483541318,,0.945351927395377,7.928241162495054,0.11923854333132702,0.22112636048855028,1.0456463022045062,-0.26566779640253424,1.007846077841874,1.0843840532117563,0.24399013868427089,1.0768244554629636,-0.265667796402534,0.2718331379944703,-0.34495020802748455,1.106594143783877,2.9477359765713,0.7368514340229788,20.77915534060384,False,False,False,DD,True,False,False
universe.json(56),56,TOP3,OFF,3,10.0,v1gate-dg,gate,8.774906070718469,13.2762856614155,0.6609458620057216,True,14.635136004422822,2.912490764264275,13.95287093903339,2.8461128708947125,13.2762856614155,2.7599987387121883,12.169529626589759,2.503446648107588,11.014175840772777,2.7599987387121883,3.990645244248183,6.956818889392435,13.27628566141551,0.5240034047784042,0.1840840772872856,0.9886320373081686,-0.21218735141332956,0.9639929293283646,1.0125618227419155,0.1838754690643003,0.9683970769002412,-0.21218735141332945,0.2718331379944703,-0.34495020802748455,1.106594143783877,2.4877224600135164,0.6211848455556421,17.687522228606284,False,False,False,DD,True,True,True
universe.json(56),56,TOP3,OFF,3,10.0,v1gate-rw,gate,5.330195898771928,8.684674550557414,0.6137473393784015,True,9.311426070119166,1.676060449630834,8.997431962754233,1.6943195051994375,8.684674550557414,1.7125273347645131,8.643149654905802,0.6634588703181676,9.919043861560128,1.7125273347645131,5.792049948752544,1.5391297858880826,8.68467455055737,0.17722365725141692,0.218531179006751,1.0360853249411557,-0.2581034625219104,1.0144577492222204,1.0612718596873816,0.23805236009934383,1.0553980365043352,-0.25810346252191085,0.2718331379944703,-0.34495020802748455,1.106594143783877,2.9477359765713,0.736849327021097,20.75049066008024,False,False,False,DD,True,True,True
