panel,claim_set,cost,canon_M_CAGR,canon_W_CAGR,canon_gap_pp,gap_min_pp,gap_med_pp,gap_max_pp,n_monthly_offsets,n_gap_negative,dom_spread_pp,dow_spread_pp,canon_M_pctile,canon_W_pctile,medians_gap_pp,n_monthly_below_best_weekly,overlap,sharpe_canon_gap,sharpe_gap_min,dom_sharpe_spread,pass4b_frac_full
U56,CORE,0.0,0.15184791074241044,0.13691207107989167,1.4935839662518768,-0.4636127890044417,0.4493421617429716,1.4935839662518768,25,4,1.9571967552563185,1.3471650216624997,1.0,0.4,0.2808403691770156,16,True,0.06654107260138464,-0.11317500857067397,0.17971608117205862,0.28
U56,CORE,5.0,0.1493631965618083,0.13144802042035986,1.7915176141448441,-0.16330576012635323,0.7438564376460288,1.7915176141448441,25,2,1.9548233742711973,1.3617733547514943,1.0,0.4,0.5667204136107218,10,True,0.09043425800121963,-0.08895043883709142,0.17938469683831104,0.28
U56,CORE,10.0,0.1468833373149223,0.12600959041078985,2.087374690413246,0.13492303227591318,1.0363116527151162,2.087374690413246,25,0,1.952451658137333,1.3762196340664223,1.0,0.4,0.8506258138131217,6,True,0.11433472145092227,-0.06470435222403359,0.17903907367495586,0.28
U56,CORE,25.0,0.1394728040244444,0.10984685525111493,2.962594877332947,1.0172483666144982,1.918261807218058,2.962594877332947,25,0,1.9453465107184487,1.4185975707581955,1.0,0.4,1.7074271887722592,0,False,0.18605040348806012,0.008132947925489353,0.17791745556257077,0.28
U56,EXT,0.0,0.2043792492437042,0.18320154071940942,2.117770852429479,-0.6889774041887398,0.6147825818253239,2.117770852429479,25,5,2.806748256618219,1.8939061807790925,1.0,0.4,0.3900655235685946,16,True,0.06907354328670023,-0.11894742926316582,0.18802097254986605,0.04
U56,EXT,5.0,0.20092600762689417,0.17563242150049363,2.5293586126400536,-0.27271907920440874,1.0225660918545376,2.5293586126400536,25,2,2.8020776918444623,1.9112300433933749,1.0,0.4,0.7864412548894029,11,True,0.09297713997808921,-0.09463203564367495,0.18760917562176416,0.04
U56,EXT,10.0,0.19748173349830345,0.16811054323039776,2.937119026790569,0.13970720418277072,1.4265526486659352,2.937119026790569,25,0,2.797411822607798,1.9282717328469978,1.0,0.4,1.1791708200226125,6,True,0.11688815388605378,-0.07029480214175288,0.18718295602780666,0.04
U56,EXT,25.0,0.1872025070782175,0.14582548708663423,4.1377019991583275,1.3542595767825016,2.6162447625012186,4.1377019991583275,25,0,2.783442422375826,1.9777308545977146,1.0,0.4,2.3359827526397536,0,False,0.18863627638112457,0.0028176651050895174,0.18581861127603505,0.04
B136,CORE,0.0,0.16950739076397237,0.1464121621510106,2.309522861296176,-0.6801287655492816,0.6156854745213103,2.309522861296176,25,3,2.580218046475413,0.6937846416324112,1.0,1.0,0.7561116846144689,3,True,0.08112853695794064,-0.0801521297253377,0.14914037046281903,0.04
B136,CORE,5.0,0.1658342197960061,0.13855666488567264,2.7277554910333457,-0.2695058998940292,1.0395355516249039,2.7277554910333457,25,1,2.575752021210298,0.6936051519249586,1.0,0.8,1.1664240191234576,1,True,0.10947445679892365,-0.053289057792689,0.14964829470561491,0.04
B136,CORE,10.0,0.1621715423361758,0.13075378775526536,3.141775458091045,0.13698451657486732,1.4591550806674958,3.141775458091045,25,0,2.5712880595277987,0.6966946032461951,1.0,0.8,1.5726807316938096,0,False,0.13782103183588446,-0.026418164747631145,0.15013947208790102,0.04
B136,CORE,25.0,0.15124620088235496,0.10765744377390396,4.3588757108451,1.331973497210881,2.6824176322180815,4.3588757108451,25,0,2.5579087920653887,0.705541224498285,1.0,0.8,2.756887499421956,0,False,0.22282148257760093,0.05420165794381926,0.1515109167771611,0.0
B136,EXT,0.0,0.22813695744651197,0.1952599451964565,3.287701225005546,-1.0216336760216604,0.8864116462503402,3.287701225005546,25,3,3.72058462852336,1.0030333999275776,1.0,1.0,1.0641561836891134,3,True,0.08367810483237892,-0.08634190852002732,0.15740776962070246,0.0
B136,EXT,5.0,0.2230131833035327,0.18436280586092435,3.8650377442608352,-0.4505356069766764,1.4728983810721186,3.8650377442608352,25,1,3.7108225494759894,0.9907866569388579,1.0,0.8,1.6318667241495,1,True,0.11207459553847765,-0.05936895197986114,0.15782451823577637,0.0
B136,EXT,10.0,0.21790885109126057,0.17356278864608665,4.434606244517392,0.11292831679181603,2.0417931710261294,4.434606244517392,25,0,3.7010751863134628,0.9926234245082322,1.0,0.8,2.1823057090808673,0,False,0.1404721791696777,-0.03238746459750663,0.15822438766592106,0.0
B136,EXT,25.0,0.20271184159968936,0.14173704668527032,6.097479491441904,1.7582819215842482,3.702911832653122,6.097479491441904,25,0,3.6719216844573355,0.9974871287330211,1.0,0.8,3.789938282741545,0,False,0.22562811043560682,0.048568015843871604,0.1593214397961693,0.0
