panel,family,level,cad,gross,split,li,cadrank,nnames,resid_is,gap_is,pred_is,c_bar_is,c_sd_is,ct_range_is,ct_iqr_is,ct_mad_is,tors_is,gshare_is,resid_oos,gap_oos,pred_oos,c_bar_oos,c_sd_oos,ct_range_oos,ct_iqr_oos,ct_mad_oos,tors_oos,gshare_oos
SMALL665,QUANTILE,0.2,W,0.25,S2016,0,1,665,-0.0015830102233715948,-1.6683747204126576,-1.666791710189286,0.2010133915067938,0.0008449853899679585,0.005747849830642249,0.0011618770161167524,0.0006768826869874036,4.2203864628756875,0.20100806545615024,-0.0005392761337708052,-2.571522031664153,-2.570982755530382,0.20062592083733585,0.0008778236358585003,0.012984854355128361,0.0011320906699871236,0.0006533495347197391,4.063337780248793,0.2005782524375248
SMALL665,QUANTILE,0.2,W,0.25,S2018,0,1,665,-0.0018226752601657736,-1.4024820679417571,-1.4006593926815913,0.20095836485254906,0.0008074482840958817,0.005747849830642249,0.0011041730124885796,0.0006442852722828487,4.159359155300281,0.20095254416250402,0.00017337186539734262,-3.0878545302403415,-3.088027902105739,0.20058247738145063,0.0009216956559479499,0.012984854355128361,0.0011384960214800288,0.0006804741231262541,4.08575154285963,0.20052435792340267
SMALL665,QUANTILE,0.2,W,0.5,S2016,0,1,665,-0.005780387472742454,-3.2288052169652914,-3.223024829492549,0.20101494544280324,0.0012903365311653665,0.010344593276482655,0.0014589057531117777,0.000972384760073716,8.412249619572723,0.20100806545615024,-0.0019495323704932233,-4.953743175093339,-4.951793642722846,0.20066752718492606,0.0015589626597243148,0.026149061378437144,0.00142307889340057,0.0010668950712507087,8.086672749929738,0.2005782524375248
SMALL665,QUANTILE,0.2,W,0.5,S2018,0,1,665,-0.005341589017371362,-2.689742970269071,-2.6844013812517,0.2009556851886201,0.0012379121398993,0.010344593276482655,0.0013980330133276653,0.0009264356459609332,8.292169991338831,0.20095254416250402,-0.0011012778349028807,-5.98677732248547,-5.9856760446505675,0.2006388286722539,0.0016650737876117093,0.026149061378437144,0.0014292502978988653,0.0011370312780080128,8.126487080213357,0.20052435792340267
SMALL665,QUANTILE,0.2,W,0.75,S2016,0,1,665,-0.01280899209596953,-4.672909920138246,-4.660100928042277,0.20101571331106755,0.0018016911258615616,0.015195367989604719,0.00192443451513577,0.0013121211829536913,12.594671699177503,0.20100806545615024,-0.004615797089058127,-7.1210323067393055,-7.116416509650247,0.20070772205760157,0.0022850070915861865,0.03946965372490524,0.0017689332902296184,0.001511588961572772,12.097607279453833,0.2005782524375248
SMALL665,QUANTILE,0.2,W,0.75,S2018,0,1,665,-0.010705358526363895,-3.8546339576357447,-3.843928599109381,0.20095225613248807,0.0017359417360683254,0.015195367989604719,0.0018428695120971117,0.00125458498988261,12.417490887653079,0.20095254416250402,-0.004325263277603852,-8.662899752599618,-8.658574489322014,0.2006935686675208,0.002446378384836152,0.03946965372490524,0.0019422039288636006,0.0016220633948975936,12.152039464906986,0.20052435792340267
SMALL665,QUANTILE,0.2,W,1.0,S2016,0,1,665,-0.02289147186114171,-5.992570049003554,-5.969678577142412,0.20101569411207024,0.002336455745335022,0.020053118549237525,0.002268161608256325,0.0016708189909129193,16.78815360430567,0.20100806545615024,-0.009030214274162063,-9.047885748225081,-9.038855533950919,0.200746501853465,0.0030248727363410798,0.052954152573616575,0.0022746858852248086,0.001965854327493852,16.126777320314947,0.2005782524375248
SMALL665,QUANTILE,0.2,W,1.0,S2018,0,1,665,-0.018064757596381043,-4.890326064257544,-4.872261306661163,0.20094807669517153,0.0022576072402972734,0.020053118549237525,0.002117335560002126,0.0016019107045260814,16.555325537692227,0.20095254416250402,-0.010139640593154198,-11.082086776406053,-11.071947135812898,0.2007466930807188,0.003239509265282571,0.052954152573616575,0.0025522009830331593,0.0021144741894550596,16.196182452305663,0.20052435792340267
SMALL665,QUANTILE,0.2,M,0.25,S2016,0,2,665,-0.006557962925080041,-2.6103863970024177,-2.6038284340773377,0.20109661458731,0.0013509452406410246,0.010382011679121894,0.0016599506245661144,0.001035826944720781,1.9390427021184908,0.20100806545615024,-0.002371141486556816,-2.7645854606273446,-2.7622143191407877,0.20075944914233335,0.0019711368947338426,0.023152794381757352,0.0018659347769761914,0.0013483722255108136,1.9484195693579165,0.2005782524375248
SMALL665,QUANTILE,0.2,M,0.25,S2018,0,2,665,-0.0043232165776174725,-2.207273522815245,-2.2029503062376277,0.20101282856827532,0.0014030854967954606,0.010382011679121894,0.0017696400723176686,0.0010712864248112947,1.9386966377270856,0.20095254416250402,-0.003467235129095414,-3.2249053212811685,-3.221438086152073,0.20075875297356965,0.0020718041535292124,0.023152794381757352,0.001877129930777266,0.001393773232480671,1.9512048712633154,0.20052435792340267
SMALL665,QUANTILE,0.2,M,0.5,S2016,0,2,665,-0.023905952737046654,-5.20203280126581,-5.1781268485287635,0.20118081668419505,0.002591318276464956,0.021413435796325958,0.0028642273794411144,0.001913759935891865,3.86044619682528,0.20100806545615024,-0.012257932515313819,-5.369289079287998,-5.357031146772684,0.20097357553821452,0.0038343463684563667,0.04667281749715829,0.0035964058378360753,0.0025673755408064988,3.8735437339201417,0.2005782524375248
SMALL665,QUANTILE,0.2,M,0.5,S2018,0,2,665,-0.016598893246078106,-4.3629220144842495,-4.346323121238171,0.20109489698512623,0.002663469048449563,0.021413435796325958,0.0030230495112628097,0.0019777346066104087,3.8604868337489813,0.20095254416250402,-0.01672830541517012,-6.293370791003006,-6.2766424855878356,0.20100872150090232,0.004049214049555581,0.04667281749715829,0.0035649279002613055,0.0026710664049048732,3.876892639142691,0.20052435792340267
SMALL665,QUANTILE,0.2,M,0.75,S2016,0,2,665,-0.05326423766314203,-7.767672686891491,-7.714408449228349,0.2012606455080156,0.0038865627078131905,0.03250183719129235,0.0042293042696346095,0.0028329317620195762,5.771471846521547,0.20100806545615024,-0.032386769927783554,-7.791486331252573,-7.759099561324789,0.20117866331106768,0.00572105589026014,0.07056562965045698,0.005209525387488478,0.0038036804747457412,5.787684316147416,0.2005782524375248
SMALL665,QUANTILE,0.2,M,0.75,S2018,0,2,665,-0.03778442617998756,-6.45937241845338,-6.421587992273392,0.20117250211920426,0.003974266711256119,0.03250183719129235,0.004466468725275591,0.0029188112372960226,5.772264216706625,0.20095254416250402,-0.043178637220051996,-9.176610468725087,-9.133431831505035,0.20124853659023736,0.006048441721986964,0.07056562965045698,0.005189331812557485,0.003967019652189025,5.791062732806153,0.20052435792340267
