panel,n,slope_DD_on_VOL,intercept,R2_VOL,R2_GROSS,DDoverVOL_min,DDoverVOL_med,DDoverVOL_max
B136,41,1.8107007396751231,0.003618654255673772,0.893198839682001,0.740320676792758,1.5812184381454482,1.8301885794982047,2.6114484736090513
SMALL439,42,2.8159722729933243,-0.03397913070436022,0.9546346057881197,0.911693224558885,2.044938280669586,2.4028333525279413,3.061878139000386
U56,39,1.5052019332203117,0.021980451021485273,0.714815187767581,0.6461436682011846,1.2794519441177965,1.7448042884225994,2.962328686323853
