panel,tau,mode,bps,kind,on_share,d_real,null_max_abs,null_mean,clears_two,clears_signed,clears_signed_IS,gap,overlap,pass4a,pass4b
BROAD136,0.3,skip,10,RS2,0.19692307692307692,-0.02642874000613671,0.0681996973388086,0.00018574926138915094,False,False,False,0.03907885913131169,0.3916666666666667,False,False
BROAD136,0.3,skip,10,RS4,0.19692307692307692,-0.02642874000613671,0.06323078544977834,-0.022524836295189143,False,False,False,0.009946315244580296,0.7895833333333334,False,False
BROAD136,0.3,skip,10,RS8,0.19692307692307692,-0.02642874000613671,0.052792888817010275,-0.03428768972556282,False,False,False,0.0011510012934383745,0.8395833333333333,False,False
BROAD136,0.3,skip,25,ROT,0.19692307692307692,0.006209474779794388,0.07923908362789145,0.014252672265799553,False,False,False,0.08840341329362042,0.1932291666666667,False,False
BROAD136,0.3,skip,25,RS1,0.19692307692307692,0.006209474779794388,0.06242573685333919,0.020987006486454112,False,False,False,0.09050113778416591,0.19114583333333332,False,False
BROAD136,0.3,skip,25,RS16,0.19692307692307692,0.006209474779794388,0.020218799650501995,-0.0068159089121234695,False,False,True,0.0038437953709079434,0.9565104166666668,False,False
BROAD136,0.3,skip,25,RS2,0.19692307692307692,0.006209474779794388,0.08318591849093937,0.02663552109411992,False,False,False,0.03907885913131169,0.3916666666666667,False,False
BROAD136,0.3,skip,25,RS4,0.19692307692307692,0.006209474779794388,0.06845744641421081,0.008651150761106636,False,False,False,0.009946315244580296,0.7895833333333334,False,False
BROAD136,0.3,skip,25,RS8,0.19692307692307692,0.006209474779794388,0.024374592569000764,-0.0014164893565942805,False,False,False,0.0011510012934383745,0.8395833333333333,False,False
BROAD136,0.5,half,10,ROT,0.029743589743589743,-0.02222793066005746,0.023751566675531355,0.001069640191286725,False,False,True,0.009849924465958821,0.027586206896551724,False,False
BROAD136,0.5,half,10,RS1,0.029743589743589743,-0.02222793066005746,0.015804638231917578,0.00027742810563078366,True,True,True,0.009695062878415137,0.018965517241379314,False,False
BROAD136,0.5,half,10,RS16,0.029743589743589743,-0.02222793066005746,0.03331010887154706,-0.01721613797095247,False,False,False,0.0015736234447947042,0.4844827586206897,False,False
BROAD136,0.5,half,10,RS2,0.029743589743589743,-0.02222793066005746,0.015491373809109477,0.002171092552228576,True,True,True,0.005940139082516027,0.049999999999999996,False,False
BROAD136,0.5,half,10,RS4,0.029743589743589743,-0.02222793066005746,0.02880613539374155,-0.004799717104377888,False,False,False,0.004834993502822448,0.11379310344827584,False,False
BROAD136,0.5,half,10,RS8,0.029743589743589743,-0.02222793066005746,0.03274424187195901,-0.0030907682329463005,False,False,True,0.0025016298094458164,0.25,False,False
BROAD136,0.5,half,25,ROT,0.029743589743589743,-0.018486557649558644,0.02161537019077675,0.0023842895406275487,False,False,True,0.009849924465958821,0.027586206896551724,False,False
BROAD136,0.5,half,25,RS1,0.029743589743589743,-0.018486557649558644,0.013728178850757278,0.0016455931994987737,True,True,True,0.009695062878415137,0.018965517241379314,False,False
BROAD136,0.5,half,25,RS16,0.029743589743589743,-0.018486557649558644,0.029717688024755273,-0.014083521053458992,False,False,False,0.0015736234447947042,0.4844827586206897,False,False
BROAD136,0.5,half,25,RS2,0.029743589743589743,-0.018486557649558644,0.017945369681673706,0.004067912322730405,True,True,True,0.005940139082516027,0.049999999999999996,False,False
BROAD136,0.5,half,25,RS4,0.029743589743589743,-0.018486557649558644,0.025758020596303388,-0.0025223291760540388,False,False,False,0.004834993502822448,0.11379310344827584,False,False
BROAD136,0.5,half,25,RS8,0.029743589743589743,-0.018486557649558644,0.029602661606846326,-0.0004606342985650047,False,False,True,0.0025016298094458164,0.25,False,False
BROAD136,0.5,skip,10,ROT,0.029743589743589743,-0.04753939638353677,0.05435716651930156,0.0015212155437463737,False,False,True,0.01921291953521115,0.027586206896551724,False,False
BROAD136,0.5,skip,10,RS1,0.029743589743589743,-0.04753939638353677,0.014390678036269922,0.00018508215820077777,True,True,True,0.01865380588238998,0.02413793103448276,False,False
BROAD136,0.5,skip,10,RS16,0.029743589743589743,-0.04753939638353677,0.07354001158178125,-0.02945412452860672,False,False,False,0.00286559284455368,0.4637931034482759,False,False
BROAD136,0.5,skip,10,RS2,0.029743589743589743,-0.04753939638353677,0.061704626285608355,-0.0028563305197302213,False,False,False,0.012230264140917687,0.06206896551724138,False,False
BROAD136,0.5,skip,10,RS4,0.029743589743589743,-0.04753939638353677,0.05726650019554924,-0.002762995088394038,False,False,False,0.007398941059737804,0.12241379310344828,False,False
BROAD136,0.5,skip,10,RS8,0.029743589743589743,-0.04753939638353677,0.05902853677961928,-0.005048143215600892,False,False,True,0.004944679401524687,0.25172413793103454,False,False
BROAD136,0.5,skip,25,ROT,0.029743589743589743,-0.03877107630364829,0.048893445303337835,0.004335952469408577,False,False,True,0.01921291953521115,0.027586206896551724,False,False
BROAD136,0.5,skip,25,RS1,0.029743589743589743,-0.03877107630364829,0.01518283830351208,0.002951519624007726,True,True,True,0.01865380588238998,0.02413793103448276,False,False
BROAD136,0.5,skip,25,RS16,0.029743589743589743,-0.03877107630364829,0.06595232647935745,-0.022575733979929506,False,False,False,0.00286559284455368,0.4637931034482759,False,False
BROAD136,0.5,skip,25,RS2,0.029743589743589743,-0.03877107630364829,0.05551644862809657,0.001056904065365255,False,False,True,0.012230264140917687,0.06206896551724138,False,False
BROAD136,0.5,skip,25,RS4,0.029743589743589743,-0.03877107630364829,0.04990007558945486,0.0023726755261738786,False,False,True,0.007398941059737804,0.12241379310344828,False,False
BROAD136,0.5,skip,25,RS8,0.029743589743589743,-0.03877107630364829,0.051328635596170735,0.0006907065889713959,False,False,True,0.004944679401524687,0.25172413793103454,False,False
SMALL439,0.05,half,10,ROT,0.9367816091954023,0.04523263639926117,0.0645581511629853,0.04446963465854431,False,False,False,0.035091361920885016,0.9336809815950919,False,False
SMALL439,0.05,half,10,RS1,0.9367816091954023,0.04523263639926117,0.07318960951135861,0.04725962282098706,False,False,False,0.04130129529886599,0.9366871165644172,False,False
