pool,N,panel,frac,T,ladder,nrung,Lbar,cost,kind,floor_med,floor_p95,floor_mean,pos_share,D2_mean,D2_sd,D2_se,noise_scale,b_med,C_med,nrep
GRID,18,U56,0.75,3334,SCALED,7,873.2857142857143,10.0,NULL_0R,0.3202512352946001,0.41383036024370573,0.31812829100543194,0.998,0.10501404143516038,0.03751541793366595,0.0016777404940798353,0.19368897215294925,-0.11598481972839217,17.65128808157541,500
GRID,18,U56,0.75,3334,SCALED,7,873.2857142857143,25.0,NULL_0,0.0,0.13937824891388884,0.04447124378674307,0.478,-0.0008968853231114078,0.013351813469510254,0.0005971112508144448,0.11555004746649936,-0.5126007213566788,27.962997053697872,500
GRID,18,U56,0.75,3334,SCALED,7,873.2857142857143,25.0,NULL_0R,0.2941553535070004,0.38973401405633984,0.28991667190375814,0.992,0.08823004036104569,0.03527619896493605,0.0015775995774680945,0.1878195915364956,-0.1338049431410458,17.536681784118873,500
GRID,18,U56,1.0,4445,NATIVE,7,1164.2857142857142,10.0,NULL_0,0.0,0.11646107151838729,0.03665751091016024,0.48,-0.0010256720511779263,0.0099331654670033,0.00044422466431945644,0.09966526710445972,-0.5041632097142299,26.689755229032485,500
GRID,18,U56,1.0,4445,NATIVE,7,1164.2857142857142,10.0,NULL_0R,0.29926305069163617,0.3726882441903186,0.3002868401802574,1.0,0.0921644625142355,0.027008565149818607,0.0012078597529945239,0.1643428281058185,-0.0880785836581705,15.094257897780029,500
GRID,18,U56,1.0,4445,NATIVE,7,1164.2857142857142,25.0,NULL_0,0.0,0.11629802182050586,0.036714159380672885,0.482,-0.0010285340196696045,0.009973659305458047,0.00044603560382855064,0.09986820968385308,-0.5045981531612345,26.72929029852836,500
GRID,18,U56,1.0,4445,NATIVE,7,1164.2857142857142,25.0,NULL_0R,0.2734133119133932,0.34731318253197885,0.2738202446263763,1.0,0.07706945834193772,0.02510091951491718,0.0011225472466621172,0.15843269711431784,-0.1016763964651598,15.112245000057234,500
GRID,18,U56,1.0,4445,SCALED,7,1164.2857142857142,10.0,NULL_0,0.0,0.11646107151838729,0.03665751091016024,0.48,-0.0010256720511779263,0.0099331654670033,0.00044422466431945644,0.09966526710445972,-0.5041632097142299,26.689755229032485,500
GRID,18,U56,1.0,4445,SCALED,7,1164.2857142857142,10.0,NULL_0R,0.29926305069163617,0.3726882441903186,0.3002868401802574,1.0,0.0921644625142355,0.027008565149818607,0.0012078597529945239,0.1643428281058185,-0.0880785836581705,15.094257897780029,500
GRID,18,U56,1.0,4445,SCALED,7,1164.2857142857142,25.0,NULL_0,0.0,0.11629802182050586,0.036714159380672885,0.482,-0.0010285340196696045,0.009973659305458047,0.00044603560382855064,0.09986820968385308,-0.5045981531612345,26.72929029852836,500
GRID,18,U56,1.0,4445,SCALED,7,1164.2857142857142,25.0,NULL_0R,0.2734133119133932,0.34731318253197885,0.2738202446263763,1.0,0.07706945834193772,0.02510091951491718,0.0011225472466621172,0.15843269711431784,-0.1016763964651598,15.112245000057234,500
GRID,18,B136,0.25,1111,NATIVE,4,537.5,10.0,NULL_0,0.03931650953307717,0.2076807042594932,0.06942075294876587,0.526,0.0011669681592454356,0.02646243617546853,0.0011834361227719436,0.1626727886755143,-0.4984915657670564,30.99087679045733,500
GRID,18,B136,0.25,1111,NATIVE,4,537.5,10.0,NULL_0R,0.34203494436332676,0.48032765134998445,0.33534579485868227,0.98,0.1211251819564632,0.06283231418915661,0.002809946514211575,0.2506637472574696,-0.11317951332085283,16.11326531464637,500
GRID,18,B136,0.25,1111,NATIVE,4,537.5,25.0,NULL_0,0.036854452361769874,0.20708433617526897,0.06954472868992069,0.53,0.0011881423660419078,0.026474032913893875,0.0011839547446806707,0.1627084291421126,-0.4983706372320465,31.135463459604765,500
GRID,18,B136,0.25,1111,NATIVE,4,537.5,25.0,NULL_0R,0.2999658571120103,0.43886508524561274,0.29064984317908593,0.956,0.09365854792670851,0.05758617296075615,0.0025753319460862217,0.23997119193927458,-0.1380605172550184,15.98409974842978,500
GRID,18,B136,0.25,1111,SCALED,7,291.0,10.0,NULL_0,0.0,0.2790729234986767,0.09081224749390146,0.498,-0.004915721025609243,0.0581061625902207,0.0025985865892677747,0.24105219889107152,-0.5037753507742071,33.259404172052925,500
GRID,18,B136,0.25,1111,SCALED,7,291.0,10.0,NULL_0R,0.35175812837138276,0.554501866543641,0.33198463596577754,0.898,0.12841496300422067,0.11025602208130825,0.004930799206050462,0.3320482225239404,-0.20889734181404584,18.31070237804017,500
GRID,18,B136,0.25,1111,SCALED,7,291.0,25.0,NULL_0,0.007148099332045143,0.27772163474723516,0.09072051058725682,0.5,-0.004899737387286954,0.05797473289699418,0.002592708874701446,0.24077942789406695,-0.5036828791163268,33.22414548162702,500
GRID,18,B136,0.25,1111,SCALED,7,291.0,25.0,NULL_0R,0.31032883329006977,0.5165404998702036,0.29092050230729116,0.87,0.10021813413377467,0.10409037595212965,0.004655063128649425,0.32263040146912636,-0.23977028716378318,18.131943256316408,500
GRID,18,B136,0.5,2222,NATIVE,6,891.6666666666666,10.0,NULL_0,0.0,0.14663391719847296,0.04364726635503591,0.464,-0.0018924508523371344,0.01510413996952595,0.0006754776742706324,0.12289890141708326,-0.5119408476976952,31.908487429350785,500
GRID,18,B136,0.5,2222,NATIVE,6,891.6666666666666,10.0,NULL_0R,0.2837894577808424,0.37496530509213666,0.28094232276183684,0.986,0.08313211497687249,0.03515285279703235,0.001572083369144159,0.18749094057322435,-0.12366319135505599,19.334202045877234,500
GRID,18,B136,0.5,2222,NATIVE,6,891.6666666666666,25.0,NULL_0,0.0,0.14708433498759316,0.043717332668221386,0.466,-0.001899371353421789,0.015137122972384029,0.0006769527190004872,0.12303301578187877,-0.5119349793055952,32.005706083636824,500
GRID,18,B136,0.5,2222,NATIVE,6,891.6666666666666,25.0,NULL_0R,0.2531467535026136,0.34542396218762167,0.24903926353158845,0.976,0.06638666054254704,0.033055196765319504,0.0014782733395377113,0.181810881867174,-0.14622922983245987,18.89585383839922,500
GRID,18,B136,0.5,2222,SCALED,7,582.1428571428571,10.0,NULL_0,0.03567249621392686,0.1876264154094684,0.06151142265053935,0.524,-0.0012659857877398068,0.024666221193395926,0.0011031069467295855,0.15705483498891692,-0.500854134322712,29.97633966948175,500
GRID,18,B136,0.5,2222,SCALED,7,582.1428571428571,10.0,NULL_0R,0.2948356890207844,0.40304431897139054,0.2856625922020976,0.974,0.08778044867781802,0.050585538166572096,0.0022622540403773057,0.2249122899411504,-0.16465186940554616,16.88387552993963,500
GRID,18,B136,0.5,2222,SCALED,7,582.1428571428571,25.0,NULL_0,0.03536623646195051,0.18829210709500196,0.06152210528089562,0.526,-0.001251533626730967,0.024706822629892246,0.0011049226981693838,0.15718404063355873,-0.49994517952360407,30.21251008145485,500
GRID,18,B136,0.5,2222,SCALED,7,582.1428571428571,25.0,NULL_0R,0.26232993952539896,0.37307510994411475,0.25368879428951935,0.948,0.07069378385806706,0.04870397948048957,0.0021781081778625916,0.22068978109665516,-0.1830490766132348,17.061832081001967,500
GRID,18,B136,0.75,3332,NATIVE,7,1164.2857142857142,10.0,NULL_0,0.033090714805101826,0.12643987011998026,0.04309184540115193,0.552,0.0003972438998211574,0.009981633396588523,0.00044639221602508106,0.09990812477766021,-0.4935131391989117,28.488535301300068,500
GRID,18,B136,0.75,3332,NATIVE,7,1164.2857142857142,10.0,NULL_0R,0.29756693919815824,0.3594399745083952,0.29472568630947366,1.0,0.08887153759370484,0.025378312479444904,0.0011349526371654008,0.15930572017176567,-0.10264024025492628,18.045527529678274,500
GRID,18,B136,0.75,3332,NATIVE,7,1164.2857142857142,25.0,NULL_0,0.03337448279724317,0.12633352339806622,0.0431946537718545,0.552,0.00040447255069617737,0.00999946422863255,0.0004471896350759976,0.09999732110728042,-0.4937358844413261,28.51265877650168,500
GRID,18,B136,0.75,3332,NATIVE,7,1164.2857142857142,25.0,NULL_0R,0.2685789065816644,0.33278897910742156,0.2649872100728408,0.996,0.07248555705492006,0.023617656605352474,0.001056213712776301,0.15368037156824055,-0.11605826241178285,17.401659877769717,500
GRID,18,B136,0.75,3332,SCALED,7,873.2857142857143,10.0,NULL_0,0.033874860091337056,0.1395326988907814,0.04997476718600971,0.532,-4.529889942657697e-05,0.013676991203989488,0.0006116536411957437,0.11694866909883793,-0.500119190614607,28.278151531315526,500
GRID,18,B136,0.75,3332,SCALED,7,873.2857142857143,10.0,NULL_0R,0.2979877062576374,0.3837895096002232,0.2964332914252178,0.996,0.09104268229945743,0.031857631083639155,0.0014247165741025488,0.17848706139000428,-0.1160387661187385,14.944279244154897,500
GRID,18,B136,0.75,3332,SCALED,7,873.2857142857143,25.0,NULL_0,0.034864362712017066,0.14034044799019826,0.05009109191761834,0.534,-3.1262471476546064e-05,0.013694628627409318,0.0006124424107500374,0.1170240514911756,-0.49993173100371885,28.330155162690005,500
GRID,18,B136,0.75,3332,SCALED,7,873.2857142857143,25.0,NULL_0R,0.26949416879902,0.3572530846056403,0.26687811099645514,0.99,0.07457017777401657,0.030041731250007392,0.001343507064735925,0.17332550663421525,-0.13309363348059677,14.727301633087084,500
GRID,18,B136,1.0,4443,NATIVE,7,1164.2857142857142,10.0,NULL_0,0.0,0.1237084201326112,0.038304308462165336,0.474,-0.0007862032405658061,0.010586505172134964,0.00047344290418093783,0.10289074386034423,-0.5003964314459561,27.991115267752473,500
GRID,18,B136,1.0,4443,NATIVE,7,1164.2857142857142,10.0,NULL_0R,0.29184391110896296,0.36766646491556915,0.2916926498286908,1.0,0.08765335980065779,0.028754778565838756,0.0012859527910233873,0.169572340214549,-0.08591078409726093,13.789984742234731,500
GRID,18,B136,1.0,4443,NATIVE,7,1164.2857142857142,25.0,NULL_0,0.0,0.12385695755067869,0.038367790454934284,0.476,-0.0007810486264893112,0.010603754070592187,0.00047421429837068464,0.10297453117442286,-0.4993376317750178,28.05591319081626,500
GRID,18,B136,1.0,4443,NATIVE,7,1164.2857142857142,25.0,NULL_0R,0.26425809573508485,0.340899420381984,0.2626463547383724,0.994,0.07188845004277218,0.02678225569657438,0.0011977388865664258,0.1636528511715405,-0.09819660225793081,13.552804135779553,500
GRID,18,B136,1.0,4443,SCALED,7,1164.2857142857142,10.0,NULL_0,0.0,0.1237084201326112,0.038304308462165336,0.474,-0.0007862032405658061,0.010586505172134964,0.00047344290418093783,0.10289074386034423,-0.5003964314459561,27.991115267752473,500
GRID,18,B136,1.0,4443,SCALED,7,1164.2857142857142,10.0,NULL_0R,0.29184391110896296,0.36766646491556915,0.2916926498286908,1.0,0.08765335980065779,0.028754778565838756,0.0012859527910233873,0.169572340214549,-0.08591078409726093,13.789984742234731,500
GRID,18,B136,1.0,4443,SCALED,7,1164.2857142857142,25.0,NULL_0,0.0,0.12385695755067869,0.038367790454934284,0.476,-0.0007810486264893112,0.010603754070592187,0.00047421429837068464,0.10297453117442286,-0.4993376317750178,28.05591319081626,500
GRID,18,B136,1.0,4443,SCALED,7,1164.2857142857142,25.0,NULL_0R,0.26425809573508485,0.340899420381984,0.2626463547383724,0.994,0.07188845004277218,0.02678225569657438,0.0011977388865664258,0.1636528511715405,-0.09819660225793081,13.552804135779553,500
SHELF,24,U56,0.25,1111,NATIVE,4,537.5,10.0,NULL_0,0.01609512545957211,0.17760286933910283,0.05559024250918385,0.508,0.00032856770591492855,0.018733854823278516,0.0008378034573092613,0.13687167282998522,-0.504272038552726,27.15809133974613,500
SHELF,24,U56,0.25,1111,NATIVE,4,537.5,10.0,NULL_0R,0.28693853531115804,0.42902330892299445,0.28214724410030606,0.966,0.08835418237272252,0.05714329899053157,0.002555526020028474,0.23904664605580972,-0.1512366003877154,15.174775738501719,500
SHELF,24,U56,0.25,1111,NATIVE,4,537.5,25.0,NULL_0,0.014133013554651318,0.17825735796350342,0.05556082360076478,0.508,0.00032456300724187744,0.018715051744921066,0.0008369625580813911,0.136802966871779,-0.5047344957919895,27.154016872766576,500
SHELF,24,U56,0.25,1111,NATIVE,4,537.5,25.0,NULL_0R,0.26297396338631823,0.39939476013438885,0.25303660437372394,0.944,0.07307447414358399,0.05374188120628377,0.002403409992319378,0.23182295228532435,-0.17628935137202867,14.984681364011553,500
SHELF,24,U56,0.25,1111,SCALED,7,291.0,10.0,NULL_0,0.0,0.22845947444770057,0.07129236197853249,0.488,-0.006957535447522662,0.041431699746972764,0.0018528819411518386,0.20354778246636038,-0.510830773224811,28.935711842004515,500
SHELF,24,U56,0.25,1111,SCALED,7,291.0,10.0,NULL_0R,0.2838858706769326,0.4678130233018162,0.2725560940775902,0.892,0.08644525540713653,0.08227974176174487,0.0036796619150077964,0.2868444556928805,-0.24702694023464572,17.735269957754987,500
SHELF,24,U56,0.25,1111,SCALED,7,291.0,25.0,NULL_0,0.0,0.22698597502625822,0.07126299811374695,0.488,-0.006931688235359972,0.04130959273995544,0.0018474211497874432,0.20324761435243327,-0.511429993573003,28.840894869137806,500
SHELF,24,U56,0.25,1111,SCALED,7,291.0,25.0,NULL_0R,0.25880001620612014,0.4450649331123821,0.24652332980487246,0.872,0.07102770772296942,0.07922105712737636,0.0035428733797241547,0.28146235472506154,-0.2620500136187639,17.190516568298005,500
SHELF,24,U56,0.5,2222,NATIVE,6,891.6666666666666,10.0,NULL_0,0.0,0.13604724445312227,0.04234967286013617,0.47,-0.0013692291251359977,0.013080195388137986,0.0005849641209371157,0.11436868185013757,-0.5125191387672251,31.2633486713357,500
SHELF,24,U56,0.5,2222,NATIVE,6,891.6666666666666,10.0,NULL_0R,0.2904062914837381,0.3855723801554878,0.28681819002201714,0.994,0.086068608581312,0.03448290784608226,0.0015421225201140156,0.18569573997828345,-0.13442978472231498,19.893164611249738,500
SHELF,24,U56,0.5,2222,NATIVE,6,891.6666666666666,25.0,NULL_0,0.0,0.13600966835819728,0.04235225740586042,0.472,-0.0013737621617448581,0.013094120249501877,0.000585586859668854,0.11442954273045872,-0.5129566944585413,31.28645503024449,500
SHELF,24,U56,0.5,2222,NATIVE,6,891.6666666666666,25.0,NULL_0R,0.2645266549366493,0.35983095685652167,0.2620366978376435,0.988,0.07280574791605911,0.032845192224236416,0.0014688816509488027,0.18123242597348968,-0.15327009787008966,19.805860309377543,500
SHELF,24,U56,0.5,2222,SCALED,7,582.1428571428571,10.0,NULL_0,0.0,0.17541317945014473,0.05421715360454178,0.47,-0.0031266667202269256,0.022756240251009256,0.0010176900022714713,0.1508517161023011,-0.5078252019161773,31.096255804646212,500
SHELF,24,U56,0.5,2222,SCALED,7,582.1428571428571,10.0,NULL_0R,0.28952273010882834,0.3938147998967692,0.2805878063834931,0.97,0.08525036806110677,0.04576755031713579,0.0020467870734551534,0.21393351845172787,-0.18273128764547902,20.208303016909134,500
SHELF,24,U56,0.5,2222,SCALED,7,582.1428571428571,25.0,NULL_0,0.0,0.17517759688981002,0.05425156152487105,0.474,-0.003127841736272864,0.02277167446038282,0.0010183802410982366,0.15090286432133362,-0.507647289797218,31.047635574090016,500
SHELF,24,U56,0.5,2222,SCALED,7,582.1428571428571,25.0,NULL_0R,0.26640219593982234,0.3751526513504824,0.2561092657906482,0.954,0.07234509475499089,0.044065550247225714,0.001970671316374587,0.20991796075425684,-0.2010873176634,20.08826230713064,500
SHELF,24,U56,0.75,3334,NATIVE,7,1164.2857142857142,10.0,NULL_0,0.0022736728425813892,0.1173554540231463,0.03874957983361758,0.5,-0.000530482629614345,0.009707140959443835,0.00043411654104977883,0.09852482407720317,-0.5048111565879017,30.47321202620434,500
SHELF,24,U56,0.75,3334,NATIVE,7,1164.2857142857142,10.0,NULL_0R,0.3023386067269089,0.38574796441379333,0.3037851610495384,1.0,0.09452058487844077,0.028518090482162844,0.0012753677781321175,0.16887300104564626,-0.11375238812825003,20.856127695130475,500
SHELF,24,U56,0.75,3334,NATIVE,7,1164.2857142857142,25.0,NULL_0,0.004832436514216061,0.11798921288643298,0.03873628789166761,0.5,-0.0005313732609413317,0.009704168210872525,0.0004339835956920696,0.09850973662979982,-0.5041967321693681,30.521822019197984,500
SHELF,24,U56,0.75,3334,NATIVE,7,1164.2857142857142,25.0,NULL_0R,0.27734430983306313,0.35985993562933966,0.2783410288307216,0.998,0.08005227677389883,0.026941429875480597,0.0012048573722523662,0.16413844727997337,-0.12812140671852654,20.411165520106543,500
SHELF,24,U56,0.75,3334,SCALED,7,873.2857142857143,10.0,NULL_0,0.0,0.13466560231833802,0.04312372091723177,0.486,-0.0010694967637304305,0.01344089016426855,0.0006010948817082558,0.115934853104097,-0.49843062891514556,30.738678745090805,500
SHELF,24,U56,0.75,3334,SCALED,7,873.2857142857143,10.0,NULL_0R,0.3061168440543234,0.3965320093914837,0.3040421205185051,0.992,0.09606040286607333,0.0340724104940408,0.0015237645204390483,0.18458713523439493,-0.14005205523962908,20.694686226709084,500
SHELF,24,U56,0.75,3334,SCALED,7,873.2857142857143,25.0,NULL_0,0.0,0.13472140049642406,0.04313334833783248,0.488,-0.0010732540152860407,0.01345171055300277,0.0006015787842033097,0.11598150953062634,-0.49854901972035925,30.771693660372094,500
SHELF,24,U56,0.75,3334,SCALED,7,873.2857142857143,25.0,NULL_0R,0.2818986322139367,0.3750247967578547,0.2790109418897987,0.99,0.0815968097929335,0.03263979618901037,0.001459696061007315,0.18066487259290437,-0.15661828338432793,20.361105810230043,500
SHELF,24,U56,1.0,4445,NATIVE,7,1164.2857142857142,10.0,NULL_0,0.0,0.11737656402087829,0.036154820479074076,0.474,-0.0008847241373879567,0.009448081711906272,0.00042253105929590014,0.09720124336605099,-0.5105347562507709,28.532080862832792,500
SHELF,24,U56,1.0,4445,NATIVE,7,1164.2857142857142,10.0,NULL_0R,0.27322578908096784,0.3488147881240714,0.27292688140504784,0.998,0.07708166033556997,0.02651710417521274,0.0011858809500443835,0.1628407325432207,-0.114567265579932,17.886498762792087,500
SHELF,24,U56,1.0,4445,NATIVE,7,1164.2857142857142,25.0,NULL_0,0.0,0.11754730861819158,0.03617443780949739,0.474,-0.000873629963581779,0.009448696028667868,0.0004225585323766731,0.0972044033399098,-0.5107067172358171,28.581906239752055,500
SHELF,24,U56,1.0,4445,NATIVE,7,1164.2857142857142,25.0,NULL_0R,0.25066441914392834,0.32689077760657576,0.24894181780823743,0.992,0.06488476678083648,0.025059601623272677,0.0011206994543740355,0.158302247688631,-0.13058852812334676,17.39599921687804,500
SHELF,24,U56,1.0,4445,SCALED,7,1164.2857142857142,10.0,NULL_0,0.0,0.11737656402087829,0.036154820479074076,0.474,-0.0008847241373879567,0.009448081711906272,0.00042253105929590014,0.09720124336605099,-0.5105347562507709,28.532080862832792,500
SHELF,24,U56,1.0,4445,SCALED,7,1164.2857142857142,10.0,NULL_0R,0.27322578908096784,0.3488147881240714,0.27292688140504784,0.998,0.07708166033556997,0.02651710417521274,0.0011858809500443835,0.1628407325432207,-0.114567265579932,17.886498762792087,500
SHELF,24,U56,1.0,4445,SCALED,7,1164.2857142857142,25.0,NULL_0,0.0,0.11754730861819158,0.03617443780949739,0.474,-0.000873629963581779,0.009448696028667868,0.0004225585323766731,0.0972044033399098,-0.5107067172358171,28.581906239752055,500
SHELF,24,U56,1.0,4445,SCALED,7,1164.2857142857142,25.0,NULL_0R,0.25066441914392834,0.32689077760657576,0.24894181780823743,0.992,0.06488476678083648,0.025059601623272677,0.0011206994543740355,0.158302247688631,-0.13058852812334676,17.39599921687804,500
SHELF,20,B136,0.25,1111,NATIVE,4,537.5,10.0,NULL_0,0.0,0.19076412829942732,0.05644874223292518,0.474,-0.0014651886474606123,0.022949677765969827,0.0010263407909284808,0.1514915105409205,-0.5141210943880248,29.994426243847265,500
SHELF,20,B136,0.25,1111,NATIVE,4,537.5,10.0,NULL_0R,0.3387937582159266,0.4743423223947916,0.3283095506223289,0.978,0.11695129365469292,0.06495046044882632,0.0029046728946697433,0.25485380210784836,-0.10482382936662407,14.187952508498528,500
SHELF,20,B136,0.25,1111,NATIVE,4,537.5,25.0,NULL_0,0.0,0.18968129650881688,0.056438778932358616,0.474,-0.001480080199517654,0.022941419174398438,0.0010259714554854403,0.15146425048307088,-0.5155864705171936,30.00636223522845,500
SHELF,20,B136,0.25,1111,NATIVE,4,537.5,25.0,NULL_0R,0.2976442965593332,0.43690686710950954,0.28557531955148463,0.948,0.09109345415775938,0.059915999263129925,0.0026795249458437163,0.244777448436595,-0.13262626104459974,14.325954034339603,500
SHELF,20,B136,0.25,1111,SCALED,7,291.0,10.0,NULL_0,0.0,0.2539953638598138,0.08093607442840914,0.482,-0.007258255370734646,0.0504883346295728,0.002257906966049629,0.22469609393483636,-0.5067677730498497,31.108665379549233,500
SHELF,20,B136,0.25,1111,SCALED,7,291.0,10.0,NULL_0R,0.3271887545611426,0.504699246777779,0.31389894691200626,0.934,0.11204191756348225,0.08371725789550725,0.003743949590884704,0.28933934729916577,-0.2200775713001384,17.723065011850537,500
SHELF,20,B136,0.25,1111,SCALED,7,291.0,25.0,NULL_0,0.0,0.255197678536741,0.08087113919187713,0.48,-0.0072503112063192175,0.0505043526671509,0.0022586233144674442,0.22473173489107162,-0.5051838232033561,31.141906253975954,500
SHELF,20,B136,0.25,1111,SCALED,7,291.0,25.0,NULL_0R,0.2885579331622718,0.47099108260715267,0.27208880321909634,0.904,0.08723559925011574,0.07958378769406924,0.0035590951838170007,0.28210598663280656,-0.245722658045819,17.52721761986561,500
SHELF,20,B136,0.5,2222,NATIVE,6,891.6666666666666,10.0,NULL_0,0.008694780689527911,0.14174865309425613,0.04511606886039176,0.502,-0.0006934050907447374,0.013452470068215686,0.0006016127507562301,0.11598478377880302,-0.49464478073245666,27.733770857677754,500
SHELF,20,B136,0.5,2222,NATIVE,6,891.6666666666666,10.0,NULL_0R,0.26515613385774506,0.35053732279937094,0.26195549937907164,0.99,0.0722969030787388,0.030405148539614638,0.0013597595800111356,0.17437072156647926,-0.1366744935160695,17.69737347938911,500
SHELF,20,B136,0.5,2222,NATIVE,6,891.6666666666666,25.0,NULL_0,0.010033594581413466,0.1420625176050605,0.045162297183830594,0.502,-0.0006958617092434467,0.01348080917279043,0.0006028801140412421,0.11610688684479673,-0.49406018321972356,27.828143905264284,500
