panel,book,cost,m,CAGR,Sharpe,MaxDD,gross,gross_sd,gross_cv,m_CAGR,m_GROSS,pass4b_floor,fail_floor,pass4b_gross,fail_gross,pass4b_neither,floor_only,gross_only
u56,V1u,10.0,0.95,0.059997551427203755,0.6629580832763151,-0.14940177604243154,0.7124278603061334,0.006804827683754867,0.009551602432884648,-0.04659876347876246,0.21242786030613336,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",False,False,False
u56,V1u,10.0,1.0,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.749893462556593,0.007060335186403103,0.009415117665291387,-0.04362254240721797,0.24989346255659295,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",False,False,False
u56,V1u,25.0,0.1,0.003075453436355957,0.3128658821887178,-0.021555259681555472,0.07504864785537081,0.001036638627284528,0.013812888798240242,-0.10352086146961026,-0.4249513521446292,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False
u56,V1u,25.0,0.15,0.00458030612945981,0.31293390215575184,-0.03219320157154815,0.11256767811208894,0.0015187608977219637,0.013491980319694095,-0.1020160087765064,-0.38743232188791105,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False
u56,V1u,25.0,0.2,0.006062973172507702,0.3129957773421403,-0.04273917552493944,0.15008323451036373,0.001977656162583469,0.013177062508250417,-0.10053334173345851,-0.34991676548963624,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False
u56,V1u,25.0,0.25,0.0075232337817070505,0.3130507836672455,-0.05319375766392631,0.1875953584713811,0.0024140834786208374,0.012868567209188823,-0.09907308112425917,-0.3124046415286189,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False
u56,V1u,25.0,0.3,0.00896085771463384,0.31309834536319336,-0.06355746766622472,0.22510409140200077,0.0028288741672582223,0.012566960243322697,-0.09763545719133238,-0.27489590859799923,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False
u56,V1u,25.0,0.35,0.010375575386612379,0.3131371035565908,-0.07383082556972864,0.26260947469645923,0.0032229386296784113,0.012272743142278811,-0.09622073951935384,-0.23739052530354077,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False
u56,V1u,25.0,0.4,0.011767061815360025,0.3131649617905846,-0.08401470261189481,0.3001115497380706,0.003597273479294751,0.011986454644729121,-0.09482925309060619,-0.19988845026192942,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False
u56,V1u,25.0,0.45,0.013135212246085715,0.31318569980875993,-0.09410972005478224,0.3376103579009263,0.003952968889320873,0.011708671836664722,-0.0934611026598805,-0.1623896420990737,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False
u56,V1u,25.0,0.5,0.01447973922125989,0.31319786226614826,-0.10411663047806519,0.37510594055159435,0.004291216008601082,0.011440010793459673,-0.09211657568470633,-0.12489405944840565,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False
u56,V1u,25.0,0.55,0.015800363874253653,0.31320061717687003,-0.11403583726605215,0.4125983390508182,0.004613314245295337,0.01118112655496447,-0.09079595103171256,-0.08740166094918178,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False
u56,V1u,25.0,0.6,0.01709685454456955,0.31319426915898524,-0.12386837296872699,0.4500875947552154,0.004920678155837392,0.01093271223907771,-0.08949946036139667,-0.049912405244784575,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False
u56,V1u,25.0,0.65,0.018368767394080665,0.3131758511197277,-0.13361480482474275,0.48757374901897754,0.005214843607459793,0.010695497077011049,-0.08822754751188555,-0.012426250981022458,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False
u56,V1u,25.0,0.7,0.019615894559550817,0.31314650469356475,-0.14327543318219416,0.52505684319557,0.0054974728099222185,0.010470243138750128,-0.0869804203464154,0.02505684319557,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",False,False,False
u56,V1u,25.0,0.75,0.02083780376188038,0.3131041205868759,-0.15285097540389248,0.5625369186394351,0.005770357741584011,0.010257740515129801,-0.08575851114408584,0.06253691863943511,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",False,False,False
u56,V1u,25.0,0.8,0.022033937153613126,0.3130456976240686,-0.16234240782379628,0.6000140167076956,0.006035421435012934,0.010058800739571997,-0.08456237775235309,0.10001401670769561,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",False,False,False
u56,V1u,25.0,0.85,0.02320417184613488,0.3129738093187686,-0.17174992429617986,0.6374881787618606,0.006294716549099682,0.009874248274415657,-0.08339214305983134,0.1374881787618606,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",False,False,False
u56,V1u,25.0,0.9,0.024348359876262604,0.3128902032159952,-0.18107422818230978,0.6749594461695354,0.006550420651694715,0.009704909959952452,-0.08224795502970361,0.1749594461695354,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",False,False,False
u56,V1u,25.0,0.95,0.025465803986949975,0.3127906514693623,-0.19031801491816946,0.7124278603061334,0.006804827683754867,0.009551602432884648,-0.08113051091901624,0.21242786030613336,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",False,False,False
u56,V1u,25.0,1.0,0.026556024035808035,0.3126738813902359,-0.19948029385501065,0.749893462556593,0.007060335186403103,0.009415117665291387,-0.08004029087015818,0.24989346255659295,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS",False,False,False
u56,TOP20,10.0,0.1,0.01523528541464314,1.168719744540225,-0.023960061248738285,0.07480969374272554,0.0016642483751397065,0.02224642679146828,-0.09136102949132308,-0.42519030625727444,False,CAGR,False,GROSS,True,True,True
u56,TOP20,10.0,0.15,0.02287928945281581,1.168888338606431,-0.03579003727454211,0.11220538112652872,0.0024562503555619385,0.021890664519842774,-0.0837170254531504,-0.3877946188734713,False,CAGR,False,GROSS,True,True,True
u56,TOP20,10.0,0.2,0.030540146494842046,1.1690524834379061,-0.047520622736619944,0.1495950551019555,0.003222731353499472,0.02154303396795463,-0.07605616841112417,-0.3504049448980445,False,CAGR,False,GROSS,True,True,True
u56,TOP20,10.0,0.25,0.03821731535003159,1.1692124030283424,-0.05915237961502018,0.1869787853250324,0.003964684967424452,0.02120392942189932,-0.06837899955593463,-0.3130212146749676,False,CAGR,False,GROSS,True,True,True
u56,TOP20,10.0,0.3,0.045910223573098596,1.1693677067184198,-0.07068580148171333,0.22435664143187123,0.004683167152385586,0.020873762071392434,-0.06068609133286762,-0.27564335856812877,False,CAGR,False,GROSS,True,True,True
u56,TOP20,10.0,0.35,0.05361831339192058,1.1695187220646146,-0.08212132515566406,0.2617286930430939,0.005379299271876126,0.020552959667247562,-0.052978001514045636,-0.23827130695690613,False,CAGR,False,GROSS,True,True,True
u56,TOP20,10.0,0.4,0.061340995643054175,1.1696651223592005,-0.09345942874725499,0.2990950097682944,0.006054271003314856,0.020241965949231427,-0.04525531926291204,-0.2009049902317056,False,CAGR,False,GROSS,True,True,True
u56,TOP20,10.0,0.45,0.06907767660690278,1.169806788691508,-0.10470069713345953,0.3364556612105408,0.006709343025998435,0.01994123981109056,-0.037518638299063434,-0.16354433878945918,False,CAGR,False,GROSS,True,True,True
u56,TOP20,10.0,0.5,0.07682773257117348,1.1699434936024435,-0.11584555314226741,0.37381071697091856,0.007345849410328069,0.019651254169097448,-0.029768582334792737,-0.12618928302908144,False,CAGR,False,GROSS,True,True,True
u56,TOP20,10.0,0.55,0.08459048396018853,1.1700743309519446,-0.12689459549251692,0.4111602466531199,0.007965199617388603,0.019372494501173253,-0.022005830945777682,-0.0888397533468801,False,CAGR,False,GROSS,True,True,True
u56,TOP20,10.0,0.6,0.09236531894959787,1.1701996519086595,-0.13784832771179223,0.4485043198680801,0.008568880009135851,0.01910545702582361,-0.014230995956368342,-0.05149568013191991,False,CAGR,False,GROSS,True,True,True
u56,TOP20,10.0,0.65,0.10015159457713385,1.1703195516438787,-0.14870712157389265,0.48584300623866555,0.00915845476222732,0.01885064649408233,-0.006444720328832365,-0.014156993761334447,False,CAGR,False,GROSS,True,True,True
u56,TOP20,10.0,0.7,0.10794861978579373,1.1704336179786414,-0.15947157293012548,0.5231763754044141,0.009735566073735302,0.018608573573701093,0.001352304879827515,0.023176375404414085,True,-,True,-,True,False,False
u56,TOP20,10.0,0.75,0.11575575657681303,1.1705422135344756,-0.17014210377791883,0.5605044970263338,0.010301933545522961,0.018379751813193665,0.009159441670846813,0.06050449702633376,True,-,True,-,True,False,False
u56,TOP20,10.0,0.8,0.12357226427163015,1.1706447644934455,-0.18071925404636513,0.5978274407917609,0.010859352636903706,0.018164694184197385,0.016975949365663934,0.09782744079176087,True,-,True,-,True,False,False
u56,TOP20,10.0,0.85,0.13139744972810052,1.1707413073094874,-0.1912034077134429,0.6351452764192815,0.011409692083282214,0.017963909213976864,0.024801134822134308,0.13514527641928153,True,-,True,-,True,False,False
u56,TOP20,10.0,0.9,0.13923040885871663,1.1708303357087753,-0.20159533552136433,0.6724580736637197,0.011954890192611102,0.01777789673559553,0.03263409395275041,0.17245807366371968,True,-,True,-,True,False,False
u56,TOP20,10.0,0.95,0.14707047350026925,1.1709124725122673,-0.21189544222532963,0.7097659023211961,0.012496949952287652,0.017607143300936295,0.040474158594303034,0.20976590232119607,False,DD,False,DD,False,False,False
u56,TOP20,10.0,1.0,0.1549168325251733,1.17098731330246,-0.22210408719864583,0.747068832234263,0.013037932906799663,0.01745211732071199,0.04832051761920708,0.24706883223426301,False,DD,False,DD,False,False,False
u56,TOP20,25.0,0.1,0.013830124704399482,1.0622659478782006,-0.024126055146920122,0.07480969374272554,0.0016642483751397065,0.02224642679146828,-0.09276619020156673,-0.42519030625727444,False,CAGR,False,GROSS,True,True,True
u56,TOP20,25.0,0.15,0.0207599231695359,1.0626142708621322,-0.03603547910442684,0.11220538112652872,0.0024562503555619385,0.021890664519842774,-0.08583639173643032,-0.3877946188734713,False,CAGR,False,GROSS,True,True,True
u56,TOP20,25.0,0.2,0.027698713563921284,1.0629531323288939,-0.04784319381537527,0.1495950551019555,0.003222731353499472,0.02154303396795463,-0.07889760134204493,-0.3504049448980445,False,CAGR,False,GROSS,True,True,True
u56,TOP20,25.0,0.25,0.03464588555942494,1.063283106477931,-0.05954991447566882,0.1869787853250324,0.003964684967424452,0.02120392942189932,-0.07195042934654128,-0.3130212146749676,False,CAGR,False,GROSS,True,True,True
u56,TOP20,25.0,0.3,0.04160076253942213,1.0636031949531677,-0.07115618637704924,0.22435664143187123,0.004683167152385586,0.020873762071392434,-0.06499555236654408,-0.27564335856812877,False,CAGR,False,GROSS,True,True,True
u56,TOP20,25.0,0.35,0.048562716095678526,1.0639142076399593,-0.08266241408423669,0.2617286930430939,0.005379299271876126,0.020552959667247562,-0.05803359881028769,-0.23827130695690613,False,CAGR,False,GROSS,True,True,True
u56,TOP20,25.0,0.4,0.05553105131692404,1.0642153365724394,-0.09406910645917033,0.2990950097682944,0.006054271003314856,0.020241965949231427,-0.051065263589042176,-0.2009049902317056,False,CAGR,False,GROSS,True,True,True
u56,TOP20,25.0,0.45,0.06250507368305303,1.0645062895086546,-0.10537704021399641,0.3364556612105408,0.006709343025998435,0.01994123981109056,-0.04409124122291319,-0.16354433878945918,False,CAGR,False,GROSS,True,True,True
u56,TOP20,25.0,0.5,0.06948402589210678,1.0647864642803546,-0.11658658822817636,0.37381071697091856,0.007345849410328069,0.019651254169097448,-0.037112289013859434,-0.12618928302908144,False,CAGR,False,GROSS,True,True,True
u56,TOP20,25.0,0.55,0.07646702385757087,1.0650536102213224,-0.12769856390792977,0.4111602466531199,0.007965199617388603,0.019372494501173253,-0.030129291048395346,-0.0888397533468801,False,CAGR,False,GROSS,True,True,True
u56,TOP20,25.0,0.6,0.0834533636838537,1.0653086113858703,-0.13871354387585988,0.4485043198680801,0.008568880009135851,0.01910545702582361,-0.023142951222112518,-0.05149568013191991,False,CAGR,False,GROSS,True,True,True
u56,TOP20,25.0,0.65,0.09044227596207488,1.0655516843330952,-0.14963177671539774,0.48584300623866555,0.00915845476222732,0.01885064649408233,-0.016154038943891336,-0.014156993761334447,False,CAGR,False,GROSS,True,True,True
u56,TOP20,25.0,0.7,0.09743288398523009,1.0657818047627146,-0.1604540718344093,0.5231763754044141,0.009735566073735302,0.018608573573701093,-0.009163430920736126,0.023176375404414085,False,CAGR,True,-,True,True,False
u56,TOP20,25.0,0.75,0.10442445444204362,1.065999865277822,-0.17118080543662417,0.5605044970263338,0.010301933545522961,0.018379751813193665,-0.0021718604639225925,0.06050449702633376,False,CAGR,True,-,True,True,False
u56,TOP20,25.0,0.8,0.1114160117267049,1.0662044279435767,-0.181812649340801,0.5978274407917609,0.010859352636903706,0.018164694184197385,0.004819696820738684,0.09782744079176087,True,-,True,-,True,False,False
u56,TOP20,25.0,0.85,0.1184067100196955,1.066395581261145,-0.19234988696140365,0.6351452764192815,0.011409692083282214,0.017963909213976864,0.011810395113729277,0.13514527641928153,True,-,True,-,True,False,False
u56,TOP20,25.0,0.9,0.12539519432943735,1.0665695571977225,-0.20279376859967713,0.6724580736637197,0.011954890192611102,0.01777789673559553,0.018798879423471138,0.17245807366371968,False,DD,False,DD,False,False,False
u56,TOP20,25.0,0.95,0.13238070529510182,1.0667279076733793,-0.21314463168774656,0.7097659023211961,0.012496949952287652,0.017607143300936295,0.025784390389135603,0.20976590232119607,False,DD,False,DD,False,False,False
u56,TOP20,25.0,1.0,0.13936214243464784,1.0668696117978038,-0.2234027013672909,0.747068832234263,0.013037932906799663,0.01745211732071199,0.032765827528681624,0.24706883223426301,False,DD,False,DD,False,False,False
u56,EWall,10.0,0.1,0.013102542962036834,1.1215520309072176,-0.024336523428843404,0.07509338235593176,0.000921800460004426,0.012275388737122339,-0.09349377194392938,-0.42490661764406823,False,CAGR,False,GROSS,True,True,True
u56,EWall,10.0,0.15,0.019671274576545272,1.1217337714759128,-0.036349395932677164,0.11263372715094629,0.001326841848322601,0.011780146869724301,-0.08692504032942094,-0.3873662728490537,False,CAGR,False,GROSS,True,True,True
u56,EWall,10.0,0.2,0.026251121761787122,1.1219103824097505,-0.04825938788135242,0.15016991608650587,0.0016946414284699865,0.011284826366246238,-0.0803451931441791,-0.3498300839134941,False,CAGR,False,GROSS,True,True,True
u56,EWall,10.0,0.25,0.03284168721929337,1.1220819388157457,-0.06006702597402691,0.18770200546441249,0.002025194158330923,0.010789411404103999,-0.07375462768667285,-0.3122979945355875,False,CAGR,False,GROSS,True,True,True
u56,EWall,10.0,0.3,0.03944255676731223,1.1222481589755182,-0.07177286418289686,0.22523005159553447,0.002318492489137095,0.010293886063217786,-0.06715375813865399,-0.27476994840446556,False,CAGR,False,GROSS,True,True,True
u56,EWall,10.0,0.35,0.04605332808557927,1.1224093638176607,-0.08337737262374678,0.2627541108041202,0.0025745263457489648,0.00979823431827577,-0.060542986820386946,-0.2372458891958798,False,CAGR,False,GROSS,True,True,True
u56,EWall,10.0,0.4,0.0526735718330944,1.1225652655100105,-0.09488113136133347,0.3002742394321458,0.0027932831051280813,0.009302440030854831,-0.053922743072871815,-0.19972576056785418,False,CAGR,False,GROSS,True,True,True
u56,EWall,10.0,0.45,0.059302876073277666,1.122716167283884,-0.10628468831530458,0.3377904938437006,0.002974747572959439,0.008806486941387663,-0.04729343883268855,-0.16220950615629942,False,CAGR,False,GROSS,True,True,True
u56,EWall,10.0,0.5,0.06594083073658052,1.1228623419462813,-0.11758852416982957,0.37530293042941304,0.003118901958379656,0.008310358660965102,-0.04065548416938569,-0.12469706957058696,False,CAGR,False,GROSS,True,True,True
u56,EWall,10.0,0.55,0.07258698886294734,1.1230034759104839,-0.1287931636811369,0.4128116056109198,0.003225725846763206,0.00781403866296214,-0.03400932604301887,-0.08718839438908021,False,CAGR,False,GROSS,True,True,True
u56,EWall,10.0,0.6,0.0792408880003106,1.1231392190772265,-0.1398992838578479,0.45031657584538193,0.0032951961705153395,0.007317510274475792,-0.027355426905655622,-0.04968342415461807,False,CAGR,False,GROSS,True,True,True
u56,EWall,10.0,0.65,0.08590210114447783,1.1232699401966737,-0.15090723594412925,0.48781789763005073,0.0033272871778163983,0.006820756667562313,-0.02069421376148839,-0.012182102369949266,False,CAGR,False,GROSS,True,True,True
u56,EWall,10.0,0.7,0.09257015852422845,1.123395370584649,-0.16181763586104192,0.5253156275068867,0.0033219703992583465,0.006323760850261012,-0.014026156381737764,0.02531562750688665,False,CAGR,True,-,True,True,False
u56,EWall,10.0,0.75,0.09924459603265157,1.1235155334020004,-0.1726308810717211,0.5628098220672355,0.003279214612310165,0.005826505657391347,-0.00735171887331465,0.06280982206723551,False,CAGR,True,-,True,True,False
u56,EWall,10.0,0.8,0.1059249119172172,1.1236301225401744,-0.18334751452463727,0.6003005379565632,0.0031989858035442794,0.005328973741109245,-0.0006714029887490147,0.10030053795656324,False,CAGR,True,-,True,True,False
u56,EWall,10.0,0.85,0.11261063624175893,1.1237392189187305,-0.19396801199322422,0.6377878318792576,0.003081247128551787,0.004831147561208273,0.006014321335792716,0.13778783187925758,True,-,True,-,True,False,False
u56,EWall,10.0,0.9,0.11930122645314767,1.123842244367994,-0.20449309572486452,0.6752717606034936,0.0029259588694693986,0.004333009375150613,0.012704911547181452,0.1752717606034936,False,DD,False,DD,False,False,False
u56,EWall,10.0,0.95,0.1259961991761016,1.1239393910294933,-0.214923251641161,0.7127523809661737,0.002733078390035838,0.003834541227811832,0.019399884270135392,0.21275238096617366,False,DD,False,DD,False,False,False
u56,EWall,10.0,1.0,0.13269504597354542,1.1240306130524902,-0.2252589051154078,0.7502297498779416,0.0025025600880903987,0.0033357249409231666,0.026098731067579206,0.25022974987794155,False,DD,False,DD,False,False,False
u56,EWall,25.0,0.1,0.012954589445991038,1.108977140775434,-0.024376991353881272,0.07509338235593176,0.000921800460004426,0.012275388737122339,-0.09364172545997518,-0.42490661764406823,False,CAGR,False,GROSS,True,True,True
u56,EWall,25.0,0.15,0.019450646277167527,1.1093142929301394,-0.0364080790455974,0.11263372715094629,0.001326841848322601,0.011780146869724301,-0.08714566862879869,-0.3873662728490537,False,CAGR,False,GROSS,True,True,True
u56,EWall,25.0,0.2,0.025958592785864543,1.1096406209316798,-0.048335014294153655,0.15016991608650587,0.0016946414284699865,0.011284826366246238,-0.08063772212010167,-0.3498300839134941,False,CAGR,False,GROSS,True,True,True
u56,EWall,25.0,0.25,0.03247796301284289,1.1099563015802116,-0.06015836957521903,0.18770200546441249,0.002025194158330923,0.010789411404103999,-0.07411835189312332,-0.3122979945355875,False,CAGR,False,GROSS,True,True,True
u56,EWall,25.0,0.3,0.039008254897411554,1.1102606188183566,-0.07187878677218829,0.22523005159553447,0.002318492489137095,0.010293886063217786,-0.06758806000855466,-0.27476994840446556,False,CAGR,False,GROSS,True,True,True
u56,EWall,25.0,0.35,0.045549002120204074,1.1105543636739026,-0.08349669937265092,0.2627541108041202,0.0025745263457489648,0.00979823431827577,-0.06104731278576214,-0.2372458891958798,False,CAGR,False,GROSS,True,True,True
u56,EWall,25.0,0.4,0.05209967693922768,1.1108368054948408,-0.09501281694158237,0.3002742394321458,0.0027932831051280813,0.009302440030854831,-0.05449663796673854,-0.19972576056785418,False,CAGR,False,GROSS,True,True,True
u56,EWall,25.0,0.45,0.05865980120840275,1.111108691149631,-0.10642776991188307,0.3377904938437006,0.002974747572959439,0.008806486941387663,-0.047936513697563465,-0.16220950615629942,False,CAGR,False,GROSS,True,True,True
u56,EWall,25.0,0.5,0.06522890754668853,1.1113706934227128,-0.1177420218733859,0.37530293042941304,0.003118901958379656,0.008310358660965102,-0.041367407359277686,-0.12469706957058696,False,CAGR,False,GROSS,True,True,True
u56,EWall,25.0,0.55,0.07180644250989232,1.111622019682049,-0.12895614780934983,0.4128116056109198,0.003225725846763206,0.00781403866296214,-0.034789872396073895,-0.08718839438908021,False,CAGR,False,GROSS,True,True,True
u56,EWall,25.0,0.6,0.07839182007210255,1.111861786582582,-0.1400711044996924,0.45031657584538193,0.0032951961705153395,0.007317510274475792,-0.02820449483386367,-0.04968342415461807,False,CAGR,False,GROSS,True,True,True
u56,EWall,25.0,0.65,0.08498454888435591,1.1120909062832007,-0.1510870356519286,0.48781789763005073,0.0033272871778163983,0.006820756667562313,-0.0216117660216103,-0.012182102369949266,False,CAGR,False,GROSS,True,True,True
u56,EWall,25.0,0.7,0.09158403687614847,1.1123087004692669,-0.16200474779198304,0.5253156275068867,0.0033219703992583465,0.006323760850261012,-0.01501227802981775,0.02531562750688665,False,CAGR,True,-,True,True,False
u56,EWall,25.0,0.75,0.09818971225570872,1.1125152185501814,-0.17282450260689752,0.5628098220672355,0.003279214612310165,0.005826505657391347,-0.0084066026502575,0.06280982206723551,False,CAGR,True,-,True,True,False
u56,EWall,25.0,0.8,0.10480091533272073,1.112709687742266,-0.18354692666083583,0.6003005379565632,0.0031989858035442794,0.005328973741109245,-0.001795399573245482,0.10030053795656324,False,CAGR,True,-,True,True,False
u56,EWall,25.0,0.85,0.1114170720180272,1.1128923047611567,-0.1941724798280604,0.6377878318792576,0.003081247128551787,0.004831147561208273,0.0048207571120609805,0.13778783187925758,True,-,True,-,True,False,False
u56,EWall,25.0,0.9,0.1180374329976599,1.1130616202458439,-0.20470223926548625,0.6752717606034936,0.0029259588694693986,0.004333009375150613,0.01144111809169368,0.1752717606034936,False,DD,False,DD,False,False,False
u56,EWall,25.0,0.95,0.124661402895474,1.1132181083181611,-0.21513669264295676,0.7127523809661737,0.002733078390035838,0.003834541227811832,0.01806508798950779,0.21275238096617366,False,DD,False,DD,False,False,False
u56,EWall,25.0,1.0,0.1312883298840295,1.1133616504048525,-0.22547617750089255,0.7502297498779416,0.0025025600880903987,0.0033357249409231666,0.02469201497806328,0.25022974987794155,False,DD,False,DD,False,False,False
broad,V1u,10.0,0.1,0.0065353607220652865,0.6258889900687098,-0.025793572397492914,0.0750677294609751,0.000833543059266678,0.011103879992800445,-0.10006297577995098,-0.4249322705390249,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False
broad,V1u,10.0,0.15,0.009778459958215135,0.6259561171057684,-0.03848804746683543,0.11259693154134047,0.0011996972100530386,0.010654794883220813,-0.09681987654380113,-0.3874030684586595,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False
broad,V1u,10.0,0.2,0.013004808280117519,0.626020525253288,-0.05104888565519938,0.15012308644569944,0.0015321060857879337,0.010205666044190393,-0.09359352822189874,-0.34987691355430056,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False
broad,V1u,10.0,0.25,0.016214133973440514,0.6260822379639854,-0.0634770379883699,0.18764624011425088,0.001830768166231813,0.009756487340844803,-0.09038420252857575,-0.3123537598857491,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,GROSS",False,False,False
