panel,book,gross,family,level,is_carrier,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,turnover,mean_gross,m_H1,m_H2,m_OOS,m_DD,m_CAGR,m_min,m_bind,pass4b,pass4a,both
u56,EWALL,1.0,BUDGET,0.5,False,0.17741216273196692,1.1244751918745803,-0.29179000341006256,1.1916506331295813,1.0716667450067952,1.1115796444325914,0.16858429264295172,1.1353160287711217,0.1847475372703109,-0.29179000341006256,1.0909252568518153,1.0,0.23503072568446814,0.23765057045522398,0.2533050441814385,-0.08948626820601979,0.07081584782600024,-0.08948626820601979,DD,False,False,False
u56,EWALL,1.0,STOP,0.15,False,0.10829616679521714,1.093893422067151,-0.1732705609019759,1.1816738717231139,1.0083876427120926,1.0708801900005482,0.10775391782171795,1.1135947141080131,0.10874385587890267,-0.173270560901976,2.2526984496467883,0.8080555989476761,0.22505396427800073,0.1743714681605214,0.23158372951832995,0.029033174302066866,0.0016998518892504672,0.0016998518892504672,CAGR,True,False,False
u56,EWALL,1.0,STOP,0.25,False,0.14418041238840873,1.1275356138039005,-0.21464953402622533,1.1611549243711752,1.0971804419990545,1.0644888206682375,0.13526534856681582,1.1794525904627426,0.1515902416711028,-0.214649534026226,1.5466189658027625,0.9351445036478035,0.20453501692606202,0.26316426744748334,0.29744160587305946,-0.012345798822182563,0.037584097482442055,-0.012345798822182563,DD,False,False,False
u56,EWALL,1.0,VOLTGT,0.1,False,0.12156316670985623,1.1876801809858812,-0.14960626618443196,1.2247344089725871,1.1532992741222678,1.0871175612238426,0.11013420259426976,1.2702921554693083,0.1310834450721956,-0.14960626618443396,2.99989460389886,0.7880043301070958,0.26811450152747396,0.31928309957069667,0.3882811708796251,0.05269746901961081,0.014966851803889555,0.014966851803889555,CAGR,True,False,False
u56,EWALL,1.0,VOLTGT,0.15,False,0.15313342320475454,1.20822452119159,-0.20048055618522098,1.2872359320509268,1.137719922849012,1.1858065805633378,0.14840788598603027,1.2262372313481504,0.15704779848140893,-0.2004805561852212,1.9548837864668367,0.9198937869502359,0.33061602460581363,0.30370374829744085,0.34422624675846725,0.0018231790188217856,0.04653710829878786,0.0018231790188217856,DD,True,False,False
u56,EWALL,1.0,LAM,0.25,False,0.17759002209974506,1.1253608744166588,-0.29179000341006267,1.1938012600798522,1.0714545337408654,1.1138796909747803,0.16900926431044572,1.1351088642336564,0.18471868007172887,-0.2917900034100629,1.0896324599516807,1.0000000000000004,0.23718135263473905,0.23743835918929423,0.25309787964397323,-0.0894862682060199,0.07099370719377839,-0.0894862682060199,DD,False,False,False
u56,EWALL,1.0,LAM,0.5,False,0.17752291024151012,1.1250392399751634,-0.2917900034100628,1.19293911344909,1.071600221541824,1.1129572812102084,0.16883832272876065,1.1352511353431303,0.18473841463504037,-0.29179000341006256,1.0903499393507017,1.0,0.23631920600397693,0.23758404699025293,0.2532401507534471,-0.08948626820602001,0.07092659533554345,-0.08948626820602001,DD,False,False,False
u56,MA200,0.75,NONE,,True,0.08202502414265123,1.171189599192497,-0.12011679204930847,1.1807382612308235,1.165202081923217,1.0547596656011256,0.07117775381206015,1.2628712338456776,0.09105937807219888,-0.12011679204930847,3.1357134243871645,0.5323201549530464,0.22411835378571032,0.33118590737164577,0.3808602492559944,0.0821869431547343,-0.024571290763315448,-0.024571290763315448,CAGR,False,False,False
u56,MA200,0.75,GATE,0.0,False,0.0710954719340875,1.0788517704841791,-0.10308043342479889,1.0245560967921294,1.130561739453492,0.879827688899859,0.05643494615967759,1.239201837733747,0.08334712497752728,-0.10308043342479933,3.4310463100076944,0.4871897018600631,0.06793618934701628,0.29654556490192074,0.35719085314406385,0.09922330177924388,-0.03550084297187918,-0.03550084297187918,CAGR,False,False,False
u56,MA200,0.75,GATE,0.5,False,0.07662676711974137,1.1421637091364927,-0.09699243931540469,1.1146443559758257,1.1690301413632778,0.9788278226265702,0.06384724426861998,1.272850394962395,0.08728856367776583,-0.0969924393154048,3.266965157095815,0.5097626495264475,0.1580244485307125,0.3350139668117066,0.39083941037271186,0.10531129588863808,-0.029969547786225306,-0.029969547786225306,CAGR,False,False,False
u56,MA200,0.75,DDCTL,0.1,False,0.08131324725052891,1.1647516831595577,-0.12011679204930847,1.1807382612308235,1.1525878695451592,1.0547596656011256,0.07117775381206015,1.251677491468029,0.08974971784453212,-0.12011679204930847,3.1389238390600727,0.5317983258558282,0.22411835378571032,0.31857169499358806,0.3696665068783459,0.0821869431547343,-0.025283067655437766,-0.025283067655437766,CAGR,False,False,False
u56,MA200,0.75,DDCTL,0.2,False,0.08202502414265123,1.171189599192497,-0.12011679204930847,1.1807382612308235,1.165202081923217,1.0547596656011256,0.07117775381206015,1.2628712338456776,0.09105937807219888,-0.12011679204930847,3.1357134243871645,0.5323201549530464,0.22411835378571032,0.33118590737164577,0.3808602492559944,0.0821869431547343,-0.024571290763315448,-0.024571290763315448,CAGR,False,False,False
u56,MA200,0.75,BUDGET,0.25,False,0.08134382973667509,1.157816997591851,-0.11874324706059558,1.1473366309930606,1.1699445170878207,1.0180462839719615,0.06873420008592523,1.267641956207565,0.09186185798902091,-0.11874324706059591,2.894364451092341,0.5291713411023404,0.19071672354794744,0.3359283425362495,0.38563097161788173,0.08356048814344719,-0.025252485169291586,-0.025252485169291586,CAGR,False,False,False
u56,MA200,0.75,BUDGET,0.5,False,0.082101842938056,1.171816068263488,-0.11871477097377725,1.1794224476676325,1.1675725986985699,1.0546825392251529,0.0711825075789454,1.264025473300199,0.09119676983067193,-0.11871477097377736,3.0715250530776066,0.5316380606415919,0.22280254022251933,0.3335564241469987,0.3820144887105158,0.08358896423026552,-0.024494471967910672,-0.024494471967910672,CAGR,False,False,False
u56,MA200,0.75,STOP,0.15,False,0.06696130948653889,1.1077452501390819,-0.10139120565683912,1.0949089846620976,1.120188056281346,0.9631327344050002,0.0583272531875203,1.2293095965108936,0.0741395608666191,-0.10139120565683901,2.9599529485306206,0.4909860716771399,0.13828907721698447,0.2861718817297748,0.34729861192121037,0.10091252954720364,-0.039635005419427785,-0.039635005419427785,CAGR,False,False,False
u56,MA200,0.75,STOP,0.25,False,0.07575504839905678,1.1230833105568823,-0.11650162403865871,1.1145040887082829,1.1322247686186973,0.9871368955997645,0.06516127804597871,1.2326652729219665,0.08457682928830201,-0.11650162403865827,3.1115756716684104,0.5242945505742262,0.15788418126316972,0.2982085940671261,0.3506542883322833,0.08580211116538405,-0.030841266506909895,-0.030841266506909895,CAGR,False,False,False
u56,MA200,0.75,VOLTGT,0.1,False,0.0784675360104028,1.155526061779002,-0.10447359900343256,1.1544827254158188,1.158163056055664,1.0231880894111796,0.06749134110550914,1.2609398793535067,0.08761055315368393,-0.10447359900343223,3.2572843057940575,0.5253495224145402,0.1978628179707056,0.32414688150409277,0.3789288947638235,0.09783013620061021,-0.02812877889556388,-0.02812877889556388,CAGR,False,False,False
u56,MA200,0.75,VOLTGT,0.15,False,0.08204642896559156,1.1719527551893665,-0.12011679204930847,1.1807123952407381,1.1666311756152832,1.0547300204546413,0.07117481404978987,1.2643033788744644,0.09110124483616455,-0.12011679204930847,3.135494940689536,0.5322850971128699,0.22409248779562496,0.332615001063712,0.38229239428478123,0.0821869431547343,-0.02454988594037512,-0.02454988594037512,CAGR,False,False,False
u56,MA200,0.75,LAM,0.25,False,0.08474587646831688,1.1783229611447836,-0.12378162532871595,1.1956893397936526,1.1660633288207667,1.075743285680622,0.07424301748431805,1.2587348896543569,0.09349061948175241,-0.12378162532871573,2.3458784621639803,0.5325236447120555,0.2390694323485394,0.3320471542691955,0.3767239050646737,0.07852210987532682,-0.02185043843764979,-0.02185043843764979,CAGR,False,False,False
u56,MA200,0.75,LAM,0.5,False,0.08356164730961746,1.1814307073072374,-0.12017442498065989,1.191711730396704,1.1749535297224576,1.0683507813313882,0.07275838863641626,1.2704001254907566,0.09255889062499212,-0.12017442498065978,2.821736490291058,0.5325933762215208,0.2350918229515908,0.3409373551708864,0.38838914090107346,0.08212931022338288,-0.023034667596349215,-0.023034667596349215,CAGR,False,False,False
u56,MA200,1.0,NONE,,True,0.10966982255557478,1.1710506644686953,-0.1583854451870288,1.1812408191516475,1.1645138734182052,1.0551962496738343,0.0949625286154574,1.2622561676778532,0.12195563156111655,-0.15838544518702846,4.171052468887216,0.709585443272133,0.2246209117065343,0.33049769886663405,0.38024518308817,0.04391829001701397,0.0030735076496081065,0.0030735076496081065,CAGR,True,False,False
u56,MA200,1.0,GATE,0.0,False,0.09485957167775094,1.0788016904559656,-0.13558846772793154,1.0250745720367531,1.1299784058418243,0.88028487014227,0.07499497891800089,1.2387352733080983,0.11152892296630057,-0.1355884677279321,4.5680185383130425,0.649424767938511,0.06845466459163996,0.2959622312902531,0.3567242887184151,0.06671526747611123,-0.011736743228215732,-0.011736743228215732,CAGR,False,False,False
u56,MA200,1.0,GATE,0.5,False,0.10237626114296039,1.1420992921191861,-0.1282645941515449,1.1151354366722517,1.1684537123554073,0.9792526354567285,0.08504192885271045,1.2723842548592972,0.11688973445662199,-0.12826459415154456,4.349553002926397,0.6795185538683488,0.15851552922713852,0.3344375378038361,0.390373270269614,0.07403914105249787,-0.0042200537630062845,-0.0042200537630062845,CAGR,False,False,False
u56,MA200,1.0,DDCTL,0.1,False,0.10716912069199869,1.1522378734863206,-0.1583854451870289,1.1758896097244709,1.1328124881934585,1.049399463916289,0.0943797118709393,1.2337387203443637,0.11783602815663663,-0.15838544518702846,4.222785039217605,0.7069718268466441,0.21926970227935771,0.2987963136418873,0.3517277357546805,0.04391829001701386,0.0005728057860320129,0.0005728057860320129,CAGR,True,False,False
u56,MA200,1.0,DDCTL,0.2,False,0.10966982255557478,1.1710506644686953,-0.1583854451870288,1.1812408191516475,1.1645138734182052,1.0551962496738343,0.0949625286154574,1.2622561676778532,0.12195563156111655,-0.15838544518702846,4.171052468887216,0.709585443272133,0.2246209117065343,0.33049769886663405,0.38024518308817,0.04391829001701397,0.0030735076496081065,0.0030735076496081065,CAGR,True,False,False
u56,MA200,1.0,BUDGET,0.25,False,0.10873480023060478,1.1577432965533592,-0.15660741411084966,1.147884633954079,1.1693317315533758,1.0185180599472747,0.09162935487953972,1.2671092325553068,0.12305269800193552,-0.15660741411084955,3.849074890971703,0.7053877376254643,0.19126472650896575,0.3353155570018046,0.38509824796562364,0.045696321093193104,0.0021384853246381036,0.0021384853246381036,CAGR,True,False,False
u56,MA200,1.0,BUDGET,0.5,False,0.10977598741411798,1.1717070104764689,-0.1565594775129615,1.1799428518984696,1.1669237709361864,1.0551271463786187,0.0949689293263658,1.2634579796591585,0.12214614847608107,-0.15655947751296106,4.085373784444635,0.708675422548778,0.22332294445335643,0.3329075963846152,0.3814469950694753,0.04574425769108126,0.003179672508151307,0.003179672508151307,CAGR,True,False,False
u56,MA200,1.0,STOP,0.15,False,0.08939477690475206,1.107554894766074,-0.1339508951322308,1.0954065490671092,1.1193283005151689,0.9636052424138437,0.07768541696088072,1.2285349542666912,0.09915364579888086,-0.13395089513223135,3.9360950406557835,0.6545177966463812,0.13878664162199605,0.2853121259635977,0.34652396967700805,0.06835284007181197,-0.017201538001214614,-0.017201538001214614,CAGR,False,False,False
u56,MA200,1.0,STOP,0.25,False,0.10118251145719093,1.1229775341899921,-0.1536452932489928,1.115049890618627,1.1315253699770964,0.9876343732830658,0.08681322009018833,1.2320386863770998,0.11318369614951895,-0.15364529324899256,4.138537579799206,0.6988990438368778,0.15842998317351387,0.29750919542552523,0.3500277017874166,0.04865844195504998,-0.0054138034487757475,-0.0054138034487757475,CAGR,False,False,False
u56,MA200,1.0,VOLTGT,0.1,False,0.09460092993205493,1.1146244028679757,-0.12393218572612352,1.1112405692896037,1.1191095483711797,0.966011375574457,0.07931078328697638,1.2329378118247711,0.10738207597256366,-0.12393218572612374,4.688892857837601,0.6688700290207401,0.15462066184449053,0.28509337381960853,0.35092682723508795,0.07837154947791924,-0.01199538497391174,-0.01199538497391174,CAGR,False,False,False
u56,MA200,1.0,VOLTGT,0.15,False,0.10790712248850731,1.1721471638300518,-0.1429949686335371,1.180312577903522,1.1665488000672253,1.0527551303211344,0.09384290434002462,1.267066397341604,0.11964966263632104,-0.14299496863353767,4.255105771984046,0.7053181351388095,0.2236926704584088,0.3325326255156541,0.3850554127519209,0.059308766570505655,0.001310807582540638,0.001310807582540638,CAGR,True,False,False
u56,MA200,1.0,LAM,0.25,False,0.11334273410845652,1.1782129842608762,-0.16286582496950064,1.196279982832076,1.1653743452524414,1.076272700051979,0.0991060818369629,1.2581025750342778,0.12523026394875525,-0.16286582496950053,3.12191293810552,0.7098501403779773,0.23966007538696288,0.33135817070087026,0.3760915904445946,0.03943791023454213,0.006746419202489848,0.006746419202489848,CAGR,True,False,False
u56,MA200,1.0,LAM,0.5,False,0.11175069302741059,1.1812660078966437,-0.1585218412114403,1.192218170126869,1.1742184178607629,1.068789180399423,0.09709979434104987,1.2697370832731498,0.12398853738755289,-0.15852184121144053,3.754757801301239,0.7099471983422291,0.23559826268175588,0.3402022433091917,0.38772609868346664,0.04378189399260246,0.005154378121443912,0.005154378121443912,CAGR,True,False,False
u56,BAND3,0.75,NONE,,True,0.08660060029784411,1.2056281407093048,-0.1205494676867116,1.2259292260997592,1.1908515172982774,1.1042578346946679,0.07609423859009046,1.2850846619485738,0.09534815248934558,-0.12054946768671182,1.7745075608568108,0.5327528030004022,0.269309318654646,0.35683534274670625,0.40307367735889066,0.08175426751733117,-0.019995714608122564,-0.019995714608122564,CAGR,False,False,False
u56,BAND3,0.75,GATE,0.0,False,0.07490827268059075,1.1173331368183992,-0.1034115735675405,1.0768239072006371,1.1561917641782158,0.9367778438667879,0.06125324916918662,1.2628743314922497,0.08630926191127575,-0.1034115735675405,2.4077042851526635,0.48780286683164387,0.12020399975552398,0.3221755896266446,0.3808633469025665,0.09889216163650227,-0.031688042225375926,-0.031688042225375926,CAGR,False,False,False
u56,BAND3,0.75,GATE,0.5,False,0.0808281631352068,1.1816128289200631,-0.09636253437056941,1.1645635022130592,1.1989248647078428,1.033257230044809,0.06871851936860462,1.3001100190141004,0.09092488033994472,-0.0963625343705693,2.0730162322168666,0.510286051271271,0.207943594767946,0.3649086901562716,0.4180990344244172,0.10594120083347336,-0.025768151770759876,-0.025768151770759876,CAGR,False,False,False
u56,BAND3,0.75,DDCTL,0.1,False,0.086438330303515,1.205785752768767,-0.1205494676867116,1.2259292260997592,1.1908641320632343,1.1042578346946679,0.07609423859009046,1.2855263099900573,0.09504960372877602,-0.12054946768671182,1.7894764497702673,0.532472871485623,0.269309318654646,0.3568479575116631,0.40351532540037416,0.08175426751733117,-0.020157984602451676,-0.020157984602451676,CAGR,False,False,False
u56,BAND3,0.75,DDCTL,0.2,False,0.08660060029784411,1.2056281407093048,-0.1205494676867116,1.2259292260997592,1.1908515172982774,1.1042578346946679,0.07609423859009046,1.2850846619485738,0.09534815248934558,-0.12054946768671182,1.7745075608568108,0.5327528030004022,0.269309318654646,0.35683534274670625,0.40307367735889066,0.08175426751733117,-0.019995714608122564,-0.019995714608122564,CAGR,False,False,False
u56,BAND3,0.75,BUDGET,0.25,False,0.08660060029784411,1.2056281407093048,-0.1205494676867116,1.2259292260997592,1.1908515172982774,1.1042578346946679,0.07609423859009046,1.2850846619485738,0.09534815248934558,-0.12054946768671182,1.7745075608568108,0.5327528030004022,0.269309318654646,0.35683534274670625,0.40307367735889066,0.08175426751733117,-0.019995714608122564,-0.019995714608122564,CAGR,False,False,False
u56,BAND3,0.75,BUDGET,0.5,False,0.08660060029784411,1.2056281407093048,-0.1205494676867116,1.2259292260997592,1.1908515172982774,1.1042578346946679,0.07609423859009046,1.2850846619485738,0.09534815248934558,-0.12054946768671182,1.7745075608568108,0.5327528030004022,0.269309318654646,0.35683534274670625,0.40307367735889066,0.08175426751733117,-0.019995714608122564,-0.019995714608122564,CAGR,False,False,False
u56,BAND3,0.75,STOP,0.15,False,0.07003809309922082,1.1265004319689162,-0.1031059784985423,1.1266185922328886,1.1265179873288964,0.9990577427452062,0.06200665990657095,1.2326301784282603,0.07671173082655303,-0.10310597849854242,1.822176094074179,0.49362607621314,0.16999868478777547,0.29250181277732523,0.3506191938385771,0.09919775670550046,-0.03655822180674585,-0.03655822180674585,CAGR,False,False,False
u56,BAND3,0.75,STOP,0.25,False,0.0800642304457535,1.1546845388674223,-0.11688605379757555,1.1547753286765514,1.1563497712030746,1.0314945984907682,0.0696164028374544,1.2530413430957286,0.08876308201717076,-0.11688605379757544,1.7781079621006304,0.5252522745096941,0.19815542123143826,0.3223335966515034,0.3710303585060454,0.08541768140646722,-0.02653208446021317,-0.02653208446021317,CAGR,False,False,False
u56,BAND3,0.75,VOLTGT,0.1,False,0.08275689988445811,1.1967194708333715,-0.10067434922250607,1.2070410385409949,1.1890907612254538,1.0802890491701511,0.07260022471799488,1.289397038247588,0.0912110565044344,-0.10067434922250618,1.9282359510030294,0.5248399519985104,0.2504211310958817,0.3550745866738826,0.4073860536579047,0.1016293859815367,-0.02383941502150856,-0.02383941502150856,CAGR,False,False,False
u56,BAND3,0.75,VOLTGT,0.15,False,0.08690362420980513,1.214764696984087,-0.11538323364823377,1.228887439586769,1.2050977793857576,1.1072417645805674,0.07620967105730081,1.2992920803741879,0.09580875809316014,-0.11538323364823433,1.7777642117659511,0.5324527045164895,0.2722675321416559,0.3710816048341864,0.4172810957845047,0.086920501555809,-0.019692690696161544,-0.019692690696161544,CAGR,False,True,False
u56,BAND3,0.75,LAM,0.25,False,0.08686090197995511,1.1838632099255886,-0.12783800696690117,1.212728775809889,1.1622328185062971,1.0957166967793541,0.07683257893484496,1.252777246385932,0.09520704152998727,-0.12783800696690084,1.6494494808774383,0.5323024327406445,0.25610886836477587,0.32821664395472594,0.3707662617962487,0.07446572823714159,-0.019735412926011567,-0.019735412926011567,CAGR,False,False,False
u56,BAND3,0.75,LAM,0.5,False,0.08670911611018162,1.1984603687689255,-0.12151023947181783,1.2244683710795965,1.1787226464481804,1.104863704701034,0.07666964738148274,1.271831372083683,0.0950646205630461,-0.1215102394718176,1.736546082102645,0.5325602411352583,0.26784846363448334,0.3447064718966092,0.3898203874939997,0.08079349573222494,-0.019887198795785058,-0.019887198795785058,CAGR,False,False,False
u56,BAND3,1.0,NONE,,True,0.115880701816655,1.2054500979890803,-0.15910992922046163,1.2264610874169506,1.1900927335812774,1.1047296640434487,0.10162949368745289,1.2843753698428795,0.1277802093489815,-0.15910992922046197,2.3532100669934324,0.7101506828085258,0.26984117997183743,0.35607655902970625,0.4023643852531963,0.043193805983581135,0.009284386910688322,0.009284386910688322,CAGR,True,False,False
u56,BAND3,1.0,GATE,0.0,False,0.100021288868827,1.1172409474080365,-0.13605050310979394,1.0773243805772055,1.1555457001916516,0.9372150141984953,0.08150099521416188,1.2623413783163377,0.11554372362631304,-0.13605050310979427,3.2017738084769087,0.650231424401745,0.12070447313209232,0.3215295256400804,0.38033039372665456,0.06625323209424883,-0.006575026037139678,-0.006575026037139678,CAGR,False,False,False
u56,BAND3,1.0,GATE,0.5,False,0.10807459340378123,1.181522678848047,-0.12746690437131936,1.1650513846346369,1.1983074773545865,1.03367915382183,0.09163409074462847,1.2995952616859292,0.1218283796405677,-0.12746690437131958,2.755767276946997,0.6802052909636181,0.2084314771895237,0.36429130280301536,0.417584277096246,0.07483683083272341,0.001478278497814553,0.001478278497814553,CAGR,True,False,False
u56,BAND3,1.0,DDCTL,0.1,False,0.11396040652616324,1.1915216686151393,-0.15910992922046163,1.2139381045309898,1.1743558541027903,1.0911651410666077,0.10022627301027276,1.2704380322087168,0.1254234821926017,-0.15910992922046197,2.394169811432719,0.7083359398121586,0.25731819708587667,0.34033967955121913,0.38842704761903357,0.043193805983581135,0.007364091620196564,0.007364091620196564,CAGR,True,False,False
