k,n,conc,q,H1,H2,OOS,DDcap,CAGRfloor,joint4b,pass4a,CAGR,Sharpe,MaxDD,OOS_Sharpe,draws,binding,binding_rate,tied
20,20.0,1.0,0.0,1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.07599851743172589,1.0311346606409932,-0.12216467449808074,1.0587370335062727,12,CAGRfloor,0.0,1
20,20.0,1.0,0.25,0.6666666666666666,0.5,0.5833333333333334,1.0,0.0,0.0,0.08333333333333333,0.0601047807506457,0.9317507480908251,-0.10602087390200554,0.9493693250231131,12,CAGRfloor,0.0,1
20,20.0,1.0,0.5,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.039313071311831246,0.6439901942300305,-0.1095568380831457,0.6406733315272992,12,H2,0.0,3
20,20.0,1.0,0.75,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0271561771742003,0.49712926640390076,-0.12774872222562156,0.467114420733956,12,H2,0.0,3
20,20.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0150321212468674,0.272855584116654,-0.15112374757876304,0.3290029396821096,12,H1,0.0,4
40,5.0,0.125,0.0,0.5833333333333334,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,0.0,0.0,0.1181118830737737,0.7812705100121355,-0.2381713756168481,0.782898233652908,12,H2,0.08333333333333333,3
40,5.0,0.125,0.25,0.5,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.75,0.0,0.0,0.1216873886552214,0.783350285088217,-0.2549995481334443,0.7281603362210861,12,H2,0.08333333333333333,3
40,5.0,0.125,0.5,0.4166666666666667,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.11891756940877216,0.7257411470342725,-0.28364194595581055,0.6827555660010424,12,H2,0.0,3
40,5.0,0.125,0.75,0.16666666666666666,0.0,0.0,0.0,0.25,0.0,0.0,0.0795663690269128,0.5123280053132155,-0.3224009701719152,0.42151505194873273,12,H2,0.0,3
40,5.0,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02249740775633165,0.21279987895964375,-0.41026182878536077,0.242911374915353,12,H1,0.0,5
40,10.0,0.25,0.0,0.9166666666666666,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.9166666666666666,0.08333333333333333,0.0,0.12207303446538505,0.8868864474246332,-0.20954619795342871,0.8725488624043527,12,H2,0.16666666666666666,1
40,10.0,0.25,0.25,0.75,0.5,0.5833333333333334,0.5,0.9166666666666666,0.16666666666666666,0.0,0.11542887242881536,0.8985074331570152,-0.20978712361508406,0.9141802395088732,12,H2,0.5,2
40,10.0,0.25,0.5,0.5833333333333334,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.5833333333333334,0.0,0.0,0.10157950135969215,0.7964596155871344,-0.21411033842892185,0.7687368191565964,12,H2,0.08333333333333333,2
40,10.0,0.25,0.75,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06054187941391425,0.48482421529476694,-0.26637347783852294,0.464190521779021,12,H2,0.0,4
40,10.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027636349903374352,0.2579693044028149,-0.338215107906939,0.25654859442041933,12,H1,0.0,5
40,20.0,0.5,0.0,1.0,0.6666666666666666,1.0,0.8333333333333334,0.9166666666666666,0.5,0.0,0.11221295156248814,0.9896510944582766,-0.188060420088655,0.9860171435620206,12,H2,0.6666666666666666,1
40,20.0,0.5,0.25,0.9166666666666666,0.5,0.8333333333333334,1.0,0.6666666666666666,0.4166666666666667,0.0,0.1018115322429882,0.9499654735068981,-0.1810480532255539,0.9919598002706544,12,H2,0.5,1
40,20.0,0.5,0.5,0.75,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.08333333333333333,0.0,0.0801520553904114,0.8029192631169806,-0.16780297090648028,0.7841315464232361,12,H2,0.16666666666666666,2
40,20.0,0.5,0.75,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.046472948626476496,0.5091053315431258,-0.19048523361520997,0.41133050908343743,12,H1,0.0,4
40,20.0,0.5,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.017107051189934552,0.21672700105497045,-0.27499551964594515,0.1554619771862501,12,H1,0.0,4
40,40.0,1.0,0.0,1.0,0.5833333333333334,1.0,1.0,0.0,0.0,0.0,0.07361364667250886,1.009889795304141,-0.12542859038190624,0.9899928458295747,12,CAGRfloor,0.0,1
40,40.0,1.0,0.25,0.9166666666666666,0.5,0.6666666666666666,1.0,0.0,0.0,0.0,0.05725078547174185,0.928165462235242,-0.10587909539418194,0.9961749809145646,12,CAGRfloor,0.0,1
40,40.0,1.0,0.5,0.5833333333333334,0.16666666666666666,0.16666666666666666,1.0,0.0,0.0,0.0,0.04379479961046845,0.7651176048431532,-0.0958190542384327,0.7556532977403092,12,CAGRfloor,0.0,1
40,40.0,1.0,0.75,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.02443606185299415,0.49249667130810615,-0.10794496669587719,0.430657799958094,12,H2,0.0,3
40,40.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0100140031726273,0.21806559994632765,-0.1484636114692976,0.1541700823400072,12,H1,0.0,4
80,5.0,0.0625,0.0,0.25,0.4166666666666667,0.25,0.0,1.0,0.0,0.0,0.15388624512611876,0.8638476068738266,-0.232372661103332,0.8275845296132138,12,DDcap,0.0,1
80,5.0,0.0625,0.25,0.16666666666666666,0.08333333333333333,0.0,0.0,0.5833333333333334,0.0,0.0,0.11850344944160204,0.680502886053239,-0.26865110017386123,0.6106692166675538,12,OOS,0.0,2
80,5.0,0.0625,0.5,0.08333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.09725228061346365,0.5744532317323998,-0.3241057032741611,0.5595849590056323,12,H2,0.0,3
80,5.0,0.0625,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.08252772368594391,0.4916339923760027,-0.36586392098937737,0.4770723998196271,12,H1,0.0,4
80,5.0,0.0625,1.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.05633127080439125,0.36426873309437924,-0.38603556393160454,0.408716681477292,12,H1,0.0,2
80,10.0,0.125,0.0,1.0,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.1410188309840191,0.9326236785074558,-0.2186372733012604,0.8575672157491407,12,DDcap,0.0,1
80,10.0,0.125,0.25,0.75,0.0,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0,0.11918126180491426,0.7995850452816071,-0.22815930311498264,0.7525768598866398,12,H2,0.0,2
80,10.0,0.125,0.5,0.25,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.09656250846153874,0.673944006102182,-0.25938258588724755,0.6596277251842297,12,H2,0.0,3
80,10.0,0.125,0.75,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0867125373500543,0.6144038955323767,-0.27157987174334575,0.6299423589207155,12,H1,0.0,3
80,10.0,0.125,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05256237971941075,0.3929530155773522,-0.335407695012356,0.4433085050992049,12,H2,0.0,4
80,20.0,0.25,0.0,1.0,0.5833333333333334,1.0,0.16666666666666666,1.0,0.0,0.0,0.12996807676295002,0.9903181599006382,-0.2069304920961439,0.9534362331218231,12,DDcap,0.16666666666666666,1
80,20.0,0.25,0.25,0.9166666666666666,0.16666666666666666,0.16666666666666666,0.25,0.75,0.08333333333333333,0.0,0.11454089819526364,0.8832948704233041,-0.2115127439232988,0.8186232107245464,12,H2,0.16666666666666666,2
80,20.0,0.25,0.5,0.5,0.0,0.08333333333333333,0.25,0.5,0.0,0.0,0.09631620624119924,0.7721426870008548,-0.22153739690084476,0.74896561423432,12,H2,0.0,1
80,20.0,0.25,0.75,0.0,0.0,0.08333333333333333,0.25,0.08333333333333333,0.0,0.0,0.07897219158760871,0.6620066149924893,-0.2118377641536219,0.6377179974514509,12,H1,0.0,2
80,20.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0414591807563401,0.37555917128516736,-0.28648713513432533,0.3404934915872025,12,H1,0.0,5
80,40.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11932009666357721,1.0738059137103586,-0.1902641987928784,1.0796786343239253,12,H1,1.0,5
80,40.0,0.5,0.25,1.0,0.6666666666666666,0.9166666666666666,1.0,0.6666666666666666,0.5,0.0,0.1011403530768724,0.9685794228131217,-0.1699258990737615,0.9493722948170142,12,H2,0.6666666666666666,2
80,40.0,0.5,0.5,0.3333333333333333,0.08333333333333333,0.16666666666666666,1.0,0.08333333333333333,0.0,0.0,0.08217005302832385,0.8132446901982027,-0.1608130067471257,0.8246915333106479,12,H2,0.08333333333333333,2
80,40.0,0.5,0.75,0.0,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.053933272843004046,0.6271507592273478,-0.15604603622216054,0.5604891911794119,12,H1,0.0,3
80,40.0,0.5,1.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0247780140955911,0.31844369045346094,-0.21234769741255305,0.26070692248348004,12,H1,0.0,4
100,5.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1545294511802448,0.8343319579064912,-0.2211260336176089,0.806695937673181,12,H1,0.0,4
100,5.0,0.05,0.25,0.0,0.16666666666666666,0.16666666666666666,0.0,0.9166666666666666,0.0,0.0,0.1247696152760201,0.709154893622711,-0.2788251255174008,0.6925031287979366,12,H1,0.0,2
100,5.0,0.05,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.10099670435882604,0.5781790879292108,-0.3140657266183936,0.5568665291918714,12,H1,0.0,4
100,5.0,0.05,0.75,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.06017148657227454,0.3805144732797348,-0.4106362572837402,0.3277699198386108,12,H2,0.0,3
100,5.0,0.05,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.051964723039580704,0.3450451529867716,-0.42789779666989836,0.31862755879428045,12,H1,0.0,4
100,10.0,0.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.135903326119521,0.873198579397723,-0.2242688340731358,0.7725222204701081,12,H2,0.0,3
100,10.0,0.1,0.25,0.75,0.08333333333333333,0.25,0.0,0.9166666666666666,0.0,0.0,0.13110259042524003,0.843872102760247,-0.23406718122914144,0.7499394989244272,12,DDcap,0.0,1
100,10.0,0.1,0.5,0.3333333333333333,0.0,0.08333333333333333,0.0,0.5833333333333334,0.0,0.0,0.1107439032794153,0.7343542349917964,-0.2334113855595262,0.6669902479956851,12,H2,0.0,2
100,10.0,0.1,0.75,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.08442990252569274,0.5620044711981405,-0.2958262674749843,0.5223798002463247,12,H2,0.0,3
100,10.0,0.1,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0422640702033493,0.3311683997903263,-0.3017109563133389,0.36656609697388365,12,H1,0.0,4
100,20.0,0.2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1325299459825419,0.9774174270448212,-0.2040229831041935,0.940709442865876,12,H2,0.0,2
100,20.0,0.2,0.25,1.0,0.25,0.5833333333333334,0.25,1.0,0.0,0.0,0.1255760816942767,0.9293649356153146,-0.2110259857424003,0.8988009311466868,12,H2,0.25,2
100,20.0,0.2,0.5,0.3333333333333333,0.16666666666666666,0.25,0.25,0.5833333333333334,0.0,0.0,0.09990111836794849,0.7848428683531283,-0.209485301341083,0.7701582737446557,12,H2,0.16666666666666666,1
100,20.0,0.2,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0791421835796137,0.6240059009830918,-0.2321833930509012,0.6256371031962595,12,H1,0.0,5
100,20.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04199376082588885,0.3627390815857373,-0.3147690272884849,0.35982873546435556,12,H1,0.0,5
100,25.0,0.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1265152833284888,0.9783816021217197,-0.2048395251730206,0.9423782314499698,12,H2,0.0,2
100,25.0,0.25,0.25,1.0,0.25,0.5,0.4166666666666667,1.0,0.16666666666666666,0.0,0.1167494162557639,0.9294165386513968,-0.20550369148154662,0.8997872633114482,12,H2,0.25,1
100,25.0,0.25,0.5,0.5,0.08333333333333333,0.25,0.5,0.4166666666666667,0.0,0.0,0.09645515545025846,0.789395971702288,-0.20280099786627453,0.7746673126590611,12,H2,0.08333333333333333,1
100,25.0,0.25,0.75,0.08333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.07420340541216314,0.6201991584885037,-0.2214707162615639,0.6261364469585216,12,H2,0.0,3
100,25.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383172029917918,0.3559464911410154,-0.280139490661272,0.3354215443741422,12,H1,0.0,5
100,40.0,0.4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1193855182755883,1.025780481639197,-0.190740922640177,1.0242889761240015,12,H1,1.0,5
100,40.0,0.4,0.25,1.0,0.16666666666666666,0.8333333333333334,1.0,0.9166666666666666,0.16666666666666666,0.0,0.1045320504504505,0.9422988331378932,-0.18941151774335005,0.9107722933063578,12,H2,0.16666666666666666,1
100,40.0,0.4,0.5,0.75,0.16666666666666666,0.25,1.0,0.25,0.16666666666666666,0.0,0.08767202313903985,0.8250963968132028,-0.16862265394526435,0.8472360805890946,12,H2,0.16666666666666666,1
100,40.0,0.4,0.75,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.06476299859662835,0.6343792674290474,-0.17891002325891944,0.5979712558529209,12,H1,0.0,4
100,40.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02821847253025685,0.32367124637542993,-0.24689052573548953,0.19577309549701793,12,H1,0.0,5
100,50.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1166351289108349,1.0633669112309587,-0.1871304099627612,1.0777579143603844,12,H1,1.0,5
100,50.0,0.5,0.25,1.0,0.8333333333333334,1.0,1.0,0.9166666666666666,0.8333333333333334,0.0,0.10474711694166536,0.9988370212704771,-0.16959047270029476,0.9909635685448989,12,H2,0.8333333333333334,1
100,50.0,0.5,0.5,0.8333333333333334,0.16666666666666666,0.25,1.0,0.0,0.0,0.0,0.07852975462789795,0.8218163840646944,-0.15073664489756516,0.8417323837192843,12,CAGRfloor,0.0,1
100,50.0,0.5,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.054993650482588946,0.6153812146943926,-0.16085563289641996,0.5999933692984429,12,H1,0.0,4
100,50.0,0.5,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0222007037373791,0.29862315314508386,-0.22242481195466368,0.19371579691810653,12,H1,0.0,4
