pin,decile,arm,n_vintages,spread_Sharpe,maxabs_dSharpe_vs_ref,spread_CAGR,spread_MaxDD,spread_n,spread_IS_Sharpe,spread_OOS_Sharpe,n_pass4a,n_pass4b
LIVE,1,EWall,12,0.1341083906111168,0.1341083906111168,0.012911826777257662,0.09975280544771592,23,0.2296842519179929,0.12308782323682127,0,0
LIVE,1,MA-DG,12,0.21080636045005635,0.21080636045005635,0.01237372268620085,0.03495909003100617,23,0.38969987353988084,0.12950108928712745,0,0
LIVE,2,EWall,12,0.0995223856273747,0.0995223856273747,0.01236986095905257,0.062224065477578416,23,0.2943560953966716,0.113723803419366,0,0
LIVE,2,MA-DG,12,0.28327891406864314,0.23811770226851403,0.013202538593050983,0.015232181073077555,23,0.5017999096841554,0.20379982095308025,0,0
LIVE,3,EWall,12,0.2600822960215996,0.2580309864833553,0.030225032556118414,0.07680995431635351,23,0.57257405021842,0.15793664828498177,0,0
LIVE,3,MA-DG,12,0.23850096681248023,0.23850096681248023,0.011448614396764256,0.03428536196252652,23,0.5020916166883753,0.15232059999244085,0,0
LIVE,4,EWall,12,0.04321921225028391,0.04321921225028391,0.005117823767866625,0.03677293160991146,23,0.30415282285253575,0.09960957974145979,0,0
LIVE,4,MA-DG,12,0.06906120733105076,0.06906120733105076,0.0030089837829301302,0.05771107267373965,23,0.33110545455437135,0.11598507762082683,0,0
LIVE,5,EWall,12,0.07223137951646885,0.06594000669777123,0.0068225105907309125,0.028675807276429044,24,0.3138670929905194,0.025896328996020457,0,0
LIVE,5,MA-DG,12,0.16503388002462682,0.10397984892606682,0.006848649977252874,0.024439178401728157,24,0.3944923453519117,0.09559827020899209,0,0
LIVE,6,EWall,12,0.02370497225391377,0.018167896331659494,0.015268686940036913,0.03305231204505332,23,0.41123376929542765,0.15370314451018197,0,0
LIVE,6,MA-DG,12,0.21593659177257085,0.21593659177257085,0.013883149170587084,0.1293351648085388,23,0.5677877019911285,0.039016485560665726,0,0
LIVE,7,EWall,12,0.05286600847492362,0.05286600847492362,0.008978586849773817,0.013658667559971804,23,0.12905270187161122,0.02771883514237483,0,0
LIVE,7,MA-DG,12,0.07746903319674547,0.05512868617731115,0.006405695973366932,0.005203815606231843,23,0.17216334686879442,0.050647245939549834,0,0
LIVE,8,EWall,12,0.05396635168217567,0.05396635168217567,0.009726544910176438,0.028399695647118195,23,0.14200100991210907,0.11535873878279651,0,0
LIVE,8,MA-DG,12,0.13034937613118275,0.12097672684388977,0.011578806587656532,0.04227517271853165,23,0.17711300401107477,0.15438082475841136,0,0
LIVE,9,EWall,12,0.12794195432729139,0.08767947017689459,0.018963082082036786,0.06274027567659735,23,0.1437879993575385,0.1284525749708172,0,0
LIVE,9,MA-DG,12,0.18839720952659328,0.11107917766016717,0.013354273101821468,0.07502490638132087,23,0.23145167096448183,0.17686604251493554,0,0
LIVE,10,EWall,12,0.03462664662280457,0.030529022041617115,0.007245836295789232,0.03530085871256905,24,0.21430652763821767,0.09691126594105803,0,0
LIVE,10,MA-DG,12,0.125230160555444,0.06785010581116407,0.008906377143336863,0.02939144828244178,24,0.30643271004576084,0.09707407932196271,0,0
PINFIRST,1,EWall,12,0.05428161520582053,0.04163340130677162,0.009668241139015432,0.02260327398716644,1,0.051279171887727126,0.06967903673460646,0,0
PINFIRST,1,MA-DG,12,0.06018221515127975,0.06018221515127975,0.00493580249623049,0.01114679852852829,1,0.16520332587927034,0.1335713280784374,0,0
PINFIRST,2,EWall,12,0.08704958988490763,0.06174192096653974,0.015577107350781105,0.04912727649970683,0,0.04245946757156083,0.11122390033850293,0,0
PINFIRST,2,MA-DG,12,0.15651630693288376,0.1170334918386785,0.014000487480310131,0.0413832915973853,0,0.1331543574269788,0.20027086423149493,0,0
PINFIRST,3,EWall,12,0.023381049694371936,0.013587751067772547,0.004510745113665893,0.04894985540769903,1,0.03827270404870764,0.04737191294655807,0,0
PINFIRST,3,MA-DG,12,0.12870374391123107,0.08863611887424017,0.0115415177065048,0.03625205778176288,1,0.13066610954397906,0.1686615099407312,0,0
PINFIRST,4,EWall,12,0.07123878088927726,0.05916426388702789,0.010236469544868676,0.052924706956595347,1,0.08217853452992552,0.08130067440987032,0,0
PINFIRST,4,MA-DG,12,0.10546666173248737,0.0601927914575332,0.008566250692383592,0.02380008223694663,1,0.16648920263525085,0.11090001764608126,0,0
PINFIRST,5,EWall,12,0.07019130475605206,0.04667085454957143,0.011822871775238664,0.032181186291508346,1,0.16807329892469347,0.08590342962963082,0,0
PINFIRST,5,MA-DG,12,0.18226267106108762,0.10258754460299879,0.015526403308673498,0.05150335521347549,1,0.23213892214351373,0.22294286502016275,0,0
PINFIRST,6,EWall,12,0.0472743344897093,0.0472743344897093,0.012637283469208116,0.01877114232556165,0,0.12618070935751102,0.10244405460096784,0,0
PINFIRST,6,MA-DG,12,0.16610530221051623,0.11301992621092416,0.015925916670765705,0.10235741237483553,0,0.31731620368424834,0.1268214637060201,0,0
PINFIRST,7,EWall,12,0.05298242735004999,0.04224926855916589,0.010061554153822705,0.04500405359170423,1,0.08417432626135346,0.10238855256121782,0,0
PINFIRST,7,MA-DG,12,0.0599362871419431,0.04244911915024929,0.00544327520279686,0.07475289811430885,1,0.1352652270136756,0.17679779792393754,0,0
PINFIRST,8,EWall,12,0.058730132604677965,0.034893128613125546,0.011042383307259929,0.043066018692181296,0,0.057594491391516844,0.0887412518760774,0,0
PINFIRST,8,MA-DG,12,0.2281795435533983,0.12097672684388977,0.018336660384425052,0.042592648424150004,0,0.35055348838572137,0.16409598421576785,0,0
PINFIRST,9,EWall,12,0.08391486487386512,0.04365238072346833,0.015495165714263459,0.05782236997382839,1,0.056502297155289316,0.10050545447330261,0,0
PINFIRST,9,MA-DG,12,0.229802867537174,0.1524848356707479,0.018418634960621683,0.03665416074467631,1,0.25732096643365643,0.20669938493519935,0,0
PINFIRST,10,EWall,12,0.015359269710110368,0.011451982161342467,0.004059627525723419,0.04010197922273939,0,0.019623918098020998,0.016977071242187503,0,0
PINFIRST,10,MA-DG,12,0.14282823272201273,0.11732742762586795,0.01166189960979902,0.01850622301124738,0,0.05292434646461214,0.19246040990323976,0,0
PININT,1,EWall,12,0.055157079026993294,0.04204712733869653,0.009890571261503833,0.02220530930006226,0,0.07010791555670337,0.0710377833507721,0,0
PININT,1,MA-DG,12,0.0782301884227522,0.05979802810842133,0.0064654423779046954,0.017772270497311338,0,0.1456277727393871,0.15501561099200656,0,0
PININT,2,EWall,12,0.08559568408200202,0.06413653752308823,0.015458195065328084,0.058302554592571165,0,0.07740888239808497,0.13102526996966107,0,0
PININT,2,MA-DG,12,0.14367537283187182,0.11630396027811962,0.013609597817626717,0.04484133830573833,0,0.1519391284469772,0.24627429297987952,0,0
PININT,3,EWall,12,0.040152622781840286,0.035510712746548156,0.007693294581345711,0.0536888345559825,0,0.0508192449032131,0.07653569769695667,0,0
PININT,3,MA-DG,12,0.130684034695015,0.10159597127513353,0.01234246320181831,0.02119438905511728,0,0.15131915272362662,0.18123097475197503,0,0
PININT,4,EWall,12,0.07123878088927726,0.05916426388702789,0.010348541506499442,0.052924706956595347,0,0.0947671498107866,0.08130067440987032,0,0
PININT,4,MA-DG,12,0.121547400826715,0.07627353055176084,0.009973624356867328,0.03261683398128601,0,0.17653870517594517,0.13031711512968658,0,0
PININT,5,EWall,12,0.06034618616919263,0.047668043982400876,0.009949533256636167,0.036391799973516714,0,0.12222594308834756,0.0801558797948797,0,0
PININT,5,MA-DG,12,0.16182922755011303,0.11184865136481142,0.013943910133160875,0.03090966393211858,0,0.1879991380401242,0.19393296147709055,0,0
PININT,6,EWall,12,0.03213275356579426,0.021349486478696944,0.013171874034658693,0.03826839277195515,0,0.05801640812317943,0.06996199862855457,0,0
PININT,6,MA-DG,12,0.17770655411949854,0.17770655411949854,0.01676673641128379,0.05816676540667132,0,0.27673133144732565,0.13478176894862492,0,0
PININT,7,EWall,12,0.04011876703230066,0.04011876703230066,0.007018098574873788,0.04615629319497849,0,0.06300332402336428,0.04709847314880389,0,0
PININT,7,MA-DG,12,0.08011647722288462,0.08011647722288462,0.0066511940935503056,0.04705653247527719,0,0.16792885004114838,0.13799426579207852,0,0
PININT,8,EWall,12,0.057328941350347495,0.057328941350347495,0.011090329192357862,0.040156182006000796,0,0.08450394153374652,0.04915345085469569,0,0
PININT,8,MA-DG,12,0.1305866390018949,0.10231160428546873,0.009737539134685225,0.02832493930699742,0,0.3044408868477776,0.14500413091385958,0,0
PININT,9,EWall,12,0.06879210307016037,0.06049257268715624,0.011169913261490638,0.043089735989292,0,0.07759280822330439,0.08726733807641862,0,0
PININT,9,MA-DG,12,0.13329833985498651,0.09628768629050155,0.010414057031508772,0.029167120076906472,0,0.199754591148745,0.11052040284575604,0,0
PININT,10,EWall,12,0.039615193398764625,0.039615193398764625,0.0069680920390662315,0.02091258573653665,0,0.05755266690869498,0.052842783963051976,0,0
PININT,10,MA-DG,12,0.014558125807840383,0.011740249204919895,0.0013620004416823317,0.005444998968267778,0,0.029158320836319362,0.02771472562525812,0,0
KEYONLY,1,EWall,12,0.009980083076747137,0.009980083076747137,0.002225126790682541,0.00039796468710417976,1,0.021352809026801256,0.006433519102987784,0,0
KEYONLY,1,MA-DG,12,0.021162623050738183,0.021162623050738183,0.0018887457755576431,0.008364383627927463,1,0.03989259938996868,0.011545645856605002,0,0
KEYONLY,2,EWall,12,0.0017858276560528408,0.0017858276560528408,0.0011361021172513475,0.009129014452551765,2,0.006330315068652226,0.008075883233748582,0,0
KEYONLY,2,MA-DG,12,0.01226581598543186,0.01226581598543186,0.0015864536108818328,0.0050166777160748355,2,0.0025981695406533944,0.019238269862969504,0,0
KEYONLY,3,EWall,12,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0
