panel,pick_dv,pick_N,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,anchor_OOS_CAGR,anchor_OOS_Sharpe,anchor_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,live_OOS_CAGR,live_OOS_Sharpe,live_OOS_MaxDD,d_OOS_Sharpe_vs_anchor,d_OOS_MaxDD_pp_vs_anchor,d_OOS_CAGR_pp_vs_anchor,full_keep4a,full_keep4b,oos_sharpe_leg,oos_dd_leg,KEEP4b_all_legs
SMALL,0.0,30,0.6622730560938868,0.05597755113950775,0.45076189682203516,-0.29937708889428627,0.06404742177739209,0.46534120664844825,-0.33350849240419755,0.15331706161492242,0.8768941923019906,-0.3371726770846233,0.044697858575210914,0.6517830906127121,-0.12176044561639543,-0.01457930982641309,3.4131403509911284,-0.8069870637884335,False,False,False,False,False
U56,0.0,15,1.1481948196913223,0.15124239469981537,1.1946624691617433,-0.1638148264272492,0.15124239469981537,1.1946624691617433,-0.1638148264272492,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,0.0,0.0,0.0,False,True,True,True,True
B136,0.0,10,1.2846516293121373,0.13488377802414697,0.9210249356226587,-0.16413437135914855,0.1411337130037582,1.0454439699700835,-0.15970390874891405,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019,-0.12441903434742474,-0.4430462610234498,-0.6249934979611238,False,True,True,True,True
