panel,convention,CAGR,Sharpe,MaxDD,H1,H2,isSharpe,oCAGR,oSharpe,oMaxDD,d_vs_737
U56,SAMEv2,0.08613208348721235,1.199806892667932,-0.12054945176473186,1.2348551724631611,1.171836142861671,1.1042568982946723,0.09447597045404743,1.2746660728287855,-0.12054945176473153,6.938893903907228e-17
U56,SAMEv2_noSPY,0.0863466277658489,1.20691186854518,-0.11896567846859019,1.2400113676448352,1.1805913516608169,1.1092633808818584,0.09477776188225251,1.2834365112057167,-0.1189656784685903,8.326672684688674e-17
U56,CROSSv2,0.08613208348721235,1.199806892667932,-0.12054945176473186,1.2348551724631611,1.1718361428616708,1.1042568982946723,0.09447597045404743,1.2746660728287853,-0.12054945176473153,6.938893903907228e-17
U56,SAMEv1,0.06357105892269366,0.6554051377968464,-0.13827817657207953,0.6471689830310143,0.6661859416943928,0.5546717259948208,0.07541610804160026,0.7308532632913132,-0.13827817657207964,5.551115123125783e-17
U56,CROSSv1,0.06357105892269366,0.6554051377968464,-0.13827817657207953,0.6471689830310142,0.6661859416943928,0.5546717259948206,0.07541610804160026,0.7308532632913132,-0.13827817657207953,5.551115123125783e-17
B136,SAMEv2,0.0803031894255104,1.1057901818007876,-0.12240793860207999,1.2290677258478548,0.9843850631086557,1.0911618922065958,0.07983337481604358,1.1185082795688426,-0.1224079386020801,1.1102230246251565e-16
B136,SAMEv2_noSPY,0.08034199584015167,1.1078049683658702,-0.12178128651163933,1.2312493608681303,0.9860834196026449,1.0931240065402679,0.07983508528458505,1.12060446918127,-0.12178128651163989,1.1102230246251565e-16
B136,CROSSv2,0.0866006138307156,1.2056282272849141,-0.12054945176473186,1.2259286577907393,1.1908521702124792,1.1042568982946723,0.09534821724270381,1.2850855590004042,-0.12054945176473153,2.220446049250313e-16
B136,SAMEv1,0.06385177680442844,0.6349911081998837,-0.21191263611532518,0.7562149489638127,0.5320307500704072,0.714743531177852,0.05941502665859644,0.5762505378038233,-0.2119126361153263,8.326672684688674e-17
B136,CROSSv1,0.06458490983107135,0.664704970380769,-0.13827817657207953,0.6420582577648225,0.6877900856579074,0.5546717259948206,0.07730269968017778,0.7470608375534971,-0.13827817657207953,4.163336342344337e-17
SMALL439,SAMEv2,0.03813706883572432,0.5724733736510186,-0.14684660563541185,0.5698746757226836,0.5770246744930871,0.5802451320509181,0.038484818390414954,0.5680478274897115,-0.1468466056354124,5.551115123125783e-17
SMALL439,SAMEv2_noSPY,0.03803686076484847,0.5710244752159079,-0.14703625800009057,0.5682458981113392,0.5757362229674686,0.5789899663564636,0.03837588361212907,0.5664863714962137,-0.1470362580000888,8.326672684688674e-17
SMALL439,CROSSv2,0.08189160086585434,1.1688758197485096,-0.12054945176473142,1.0555792659254255,1.272246289401658,0.9595762628922068,0.09534821724270381,1.2850855590004042,-0.12054945176473153,4.163336342344337e-17
SMALL439,SAMEv1,0.07414437470974344,0.5646750465741525,-0.3612438722351369,0.7433997473221876,0.4043806629329816,0.6853869259698381,0.0635209530533094,0.4923066263625446,-0.3612438722351361,4.163336342344337e-17
SMALL439,CROSSv1,0.06295245160627427,0.6477433342047922,-0.13827817657207975,0.666086177381544,0.6332489764944403,0.4670745115354915,0.07730269968017778,0.7470608375534971,-0.13827817657207953,6.938893903907228e-17
SMALL484,SAMEv2,0.04069577771482691,0.6146499575376467,-0.12087781772280659,0.5415822738827276,0.6802086831734073,0.5308398261456385,0.04548190065633895,0.6629120596089234,-0.12087781772280581,9.71445146547012e-17
SMALL484,SAMEv2_noSPY,0.040608406890810134,0.6133786643604032,-0.12098779909245849,0.5399346942273169,0.6792397004476824,0.5294758162100928,0.04539845843857959,0.6616852758507111,-0.1209877990924596,9.71445146547012e-17
SMALL484,CROSSv2,0.08189160086585434,1.1688758197485096,-0.12054945176473142,1.0555792659254255,1.272246289401658,0.9595762628922068,0.09534821724270381,1.2850855590004042,-0.12054945176473153,4.163336342344337e-17
SMALL484,SAMEv1,0.1355113207694918,0.5230186205234196,-0.44829435996969824,0.5385814632171176,0.5914868586238776,0.5668829351343023,0.17152931816618655,0.5540429272236777,-0.44829435996969846,5.551115123125783e-17
SMALL484,CROSSv1,0.06295245160627427,0.6477433342047922,-0.13827817657207975,0.666086177381544,0.6332489764944403,0.4670745115354915,0.07730269968017778,0.7470608375534971,-0.13827817657207953,6.938893903907228e-17
