panel,kind,flavour,etf_share,seed,arm,gross,cadence,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turnover,dCAGR_vs_EWall,dSharpe_vs_EWall,keep4a,fail4b,keep4b
U56,REAL,-,,-1,EWall,0.5,W,0.08812440871567429,1.1233164142816057,-0.15455481806460203,1.1883807331897813,1.0719568965457151,1.1081256118885843,0.08374828098506737,0.09174909903704598,1.1358721975846995,-0.15455481806460192,0.5764036368721002,0.0,0.0,False,CAGR,False
U56,REAL,-,,-1,MA-RS,0.5,W,0.07685124783366115,1.0908164049666391,-0.12708718203345026,1.1664271840482552,1.0366205157987427,1.0664726949906924,0.06988059255411483,0.08263795003438879,1.1118752031587715,-0.1270871820334507,5.128721497695883,-0.011273160882013133,-0.03250000931496655,False,CAGR,False
U56,REAL,-,,-1,EWall,0.5,M,0.08806371163764837,1.1339200700376335,-0.1521241377630005,1.1851695696687254,1.0934193267251773,1.1046359517200912,0.08303032944421851,0.09223510689030445,1.1573316359237287,-0.15212413776300027,0.28142987118183077,0.0,0.0,False,CAGR,False
U56,REAL,-,,-1,MA-RS,0.5,M,0.0833539745605194,1.156317374827736,-0.12435434487680852,1.2050428031249028,1.1225565940363598,1.1084308390248645,0.0750848728559137,0.0902259036478521,1.1944021933742328,-0.12435434487680863,2.2058024020812526,-0.0047097370771289615,0.02239730479010249,False,CAGR,False
U56,REAL,-,,-1,EWall,0.75,W,0.13269560660401059,1.124034686997564,-0.22525886233200354,1.1901342806780089,1.071956590475289,1.1099709031695586,0.12609224208057568,0.13817416449485576,1.1357456546242786,-0.22525886233200332,0.8284430238501934,0.0,0.0,False,DD,False
U56,REAL,-,,-1,MA-RS,0.75,W,0.11550771620309908,1.0909448611053358,-0.1864741894557631,1.1669196683757839,1.0365733966172206,1.066932666323839,0.10494971965028954,0.1242966053625254,1.1117899810925378,-0.186474189455763,7.615898659704117,-0.01718789040091151,-0.033089825892228086,False,-,True
U56,REAL,-,,-1,EWall,0.75,M,0.13286142526195843,1.1339938764798247,-0.2227698341888874,1.1889932188558443,1.0907049643719569,1.108792032182628,0.12536250663725856,0.13908750259613956,1.1542484119818377,-0.22276983418888785,0.4055213977212259,0.0,0.0,False,DD,False
U56,REAL,-,,-1,MA-RS,0.75,M,0.12590833694454684,1.1579560633273787,-0.18229398064920188,1.2077970846804917,1.1233316085976048,1.1114935357325566,0.11339090389868112,0.13634422658955447,1.1949871159552083,-0.18229398064920166,3.2685636350802776,-0.006953088317411593,0.023962186847553912,False,-,True
U56,REAL,-,,-1,EWall,1.0,W,0.17741215580008407,1.124475038236714,-0.29178994535323965,1.191650584693579,1.071666515343234,1.111579425767969,0.16858426376654867,0.18474754869885213,1.1353159277294047,-0.2917899453532402,1.0909249693943857,0.0,0.0,False,DD,False
U56,REAL,-,,-1,MA-RS,1.0,W,0.15418957637610164,1.0910038805892275,-0.24316477005081072,1.1673478577079555,1.0364678699654766,1.0673323684417424,0.14000151564719676,0.1660311198530129,1.1116326728616361,-0.2431647700508105,10.058040288422374,-0.023222579423982426,-0.03347115764748643,False,DD,False
U56,REAL,-,,-1,EWall,1.0,M,0.1780488584232891,1.1337900298588552,-0.29001380031909985,1.1925708887432371,1.0877720069100383,1.1127328884234116,0.16815395956406953,0.18627768459740035,1.1508790479642887,-0.29001380031909996,0.5363302945129023,0.0,0.0,False,DD,False
U56,REAL,-,,-1,MA-RS,1.0,M,0.16897422185766398,1.1595138763569754,-0.23758140602368916,1.2104849356002818,1.1240365311842742,1.1145217174065776,0.15215577744017983,0.1830383307752268,1.1954597444544677,-0.23758140602368938,4.309388515652756,-0.009074636565625127,0.025723846498120206,False,DD,False
B136,REAL,-,,-1,EWall,0.5,W,0.09402878987717611,1.1215619496412732,-0.17483787554564623,1.228872184413695,1.0250910923755148,1.143405451009563,0.09565675608679958,0.0926871380375538,1.1034476037363115,-0.17483787554564578,0.6051489882916963,0.0,0.0,False,CAGR,False
B136,REAL,-,,-1,MA-RS,0.5,W,0.07746534445109798,1.0561663241355352,-0.1373301636117984,1.1558482864878998,0.9700051092625578,1.0450686116242196,0.07488512716758411,0.07959932434824868,1.065137950120036,-0.13733016361179873,5.289777470641571,-0.016563445426078127,-0.06539562550573796,False,CAGR,False
B136,REAL,-,,-1,EWall,0.5,M,0.09294406539140931,1.1221863584910545,-0.17087982666779655,1.2201773128707738,1.0322824231125387,1.1333366228193766,0.09433835004088742,0.09179477457946561,1.112699867808078,-0.170879826667796,0.2958712086446814,0.0,0.0,False,CAGR,False
B136,REAL,-,,-1,MA-RS,0.5,M,0.08234290646949849,1.0930063812622328,-0.1488479909563294,1.1924074796571653,1.010257257081291,1.0841190583186031,0.0788911128402423,0.08519980365541824,1.1005768699534773,-0.14884799095633006,2.3418161235387465,-0.010601158921910825,-0.029179977228821707,False,CAGR,False
B136,REAL,-,,-1,EWall,0.75,W,0.14157411947237497,1.1219549467170122,-0.2537106610635025,1.2311809584625346,1.0240240275629424,1.1458535010857958,0.144292388435302,0.13933574083806333,1.1022031339130582,-0.2537106610635026,0.8657057588560485,0.0,0.0,False,DD,False
B136,REAL,-,,-1,MA-RS,0.75,W,0.11637443421605997,1.056627234650641,-0.20122396720949698,1.1576062671159508,0.9695425892777702,1.0469183215657092,0.1125363260274177,0.11955179067759225,1.064516105449877,-0.2012239672094971,7.843664828304625,-0.025199685256314996,-0.06532771206637134,False,-,True
B136,REAL,-,,-1,EWall,0.75,M,0.1403118949199531,1.1223215296797844,-0.24997108761675657,1.2242984600783362,1.0295928583140237,1.1378972590708734,0.14261791672873514,0.13841236352628794,1.1092258920060423,-0.24997108761675657,0.4244324634756839,0.0,0.0,False,DD,False
B136,REAL,-,,-1,MA-RS,0.75,M,0.12427283151947832,1.0944102136113205,-0.21789078167135778,1.1957261093753282,1.0104315249675984,1.0879991134479157,0.11916159461626896,0.12850843892665886,1.1001206042656517,-0.21789078167135734,3.4699278000336458,-0.016039063400474785,-0.027911316068463865,False,DD,False
B136,REAL,-,,-1,EWall,1.0,W,0.18923588424462268,1.12201871066808,-0.32721478414341365,1.2332369225764623,1.0226050579153692,1.1480524682716666,0.19326015747810077,0.1859250895188882,1.100579361004539,-0.32721478414341376,1.1385640217325947,0.0,0.0,False,DD,False
B136,REAL,-,,-1,MA-RS,1.0,W,0.15526226766891726,1.0570090346871248,-0.2620169380936376,1.1593110831107212,0.9690089986236964,1.0487211800495913,0.15020877089407336,0.1594493667720991,1.0637965351353782,-0.2620169380936376,10.342497268129971,-0.03397361657570541,-0.06500967598095508,False,DD,False
B136,REAL,-,,-1,EWall,1.0,M,0.1881435093051551,1.122044041476199,-0.32505978101062993,1.2280913006948575,1.0265823371151441,1.1421705387584062,0.19152574322129134,0.18535956376971252,1.1053168262930422,-0.32505978101063004,0.5582754811016833,0.0,0.0,False,DD,False
B136,REAL,-,,-1,MA-RS,1.0,M,0.16663015095319111,1.0957211497000419,-0.2835466439372757,1.1990087779488854,1.0105485838311303,1.091876579755505,0.15992278218145595,0.1721945864310328,1.0995272687214588,-0.2835466439372758,4.573128082944586,-0.021513358351963996,-0.026322891776157098,False,DD,False
SMALL439,REAL,-,,-1,EWall,0.5,W,0.06994207130721075,0.6790598275986033,-0.25214413642471223,0.7969956676819625,0.6154181993905303,0.7735883197438013,0.06999602750779044,0.06990874938782499,0.6380414257814951,-0.2521441364247128,1.1851082469559608,0.0,0.0,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,REAL,-,,-1,MA-RS,0.5,W,0.04509993082258035,0.5027471716794911,-0.2699489133168226,0.4955551571232714,0.5181443829108625,0.4440362603958846,0.03492573841496882,0.051433398045268364,0.5357275317094526,-0.26994891331682214,6.97727778972712,-0.024842140484630404,-0.17631265591911216,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,REAL,-,,-1,EWall,0.5,M,0.06693602567193913,0.6624547612602079,-0.2363882248926631,0.7763110763282024,0.5992491238730144,0.743766114965309,0.06637528643682278,0.06728248476101473,0.6269942883096565,-0.23638822489266342,0.6016177380760018,0.0,0.0,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,REAL,-,,-1,MA-RS,0.5,M,0.058891933193619295,0.6306605756340735,-0.27499710259953936,0.6731358567554921,0.6130859412047659,0.6292730115575301,0.05175915103642703,0.0633212721140266,0.6355776495867385,-0.2749971025995398,3.0864474386472502,-0.008044092478319831,-0.03179418562613434,False,"H1,H2,OOS,DD,CAGR",False
