panel,book,sleeve,cost,arm,g,S_free,m_min_free,inc_Sharpe,be_sharpe,be_4b
broad,EWall,S3,10.0,best_m_min,1.25,1.4068461451149434,0.027235593494763816,1.2369587490179863,657.903792191064,1204.1515152377542
broad,EWall,S3,10.0,g=1.25 (modal S1 pick),1.25,1.4068461451149434,0.027235593494763816,1.2369587490179863,657.903792191064,1204.1515152377542
broad,EWall,S3,25.0,best_m_min,1.25,1.2820151759905674,0.02022303476686367,1.1996959445511206,319.11190450773574,725.3989496093709
broad,EWall,S3,25.0,g=1.25 (modal S1 pick),1.25,1.2820151759905674,0.02022303476686367,1.1996959445511206,319.11190450773574,725.3989496093709
broad,EWall,S4,10.0,best_m_min,1.1,1.3418469819152559,0.019702409150953185,1.2130550750274445,1183.3916421455797,1767.047391826054
broad,EWall,S4,10.0,g=1.25 (modal S1 pick),1.25,1.3415975696663534,0.01348279340997674,1.2130550750274445,537.1595634205732,1331.4210404350888
broad,EWall,S4,25.0,best_m_min,1.25,1.2247549292688256,0.012166096234888318,1.1772885012596115,198.51332702091895,846.8970441317651
broad,EWall,S4,25.0,g=1.25 (modal S1 pick),1.25,1.2247549292688256,0.012166096234888318,1.1772885012596115,198.51332702091895,846.8970441317651
broad,TOP20,S3,10.0,best_m_min,1.25,1.1292829681518404,0.022632403375188376,1.0376857003692297,469.79535507853143,815.4703745094594
broad,TOP20,S3,10.0,g=1.25 (modal S1 pick),1.25,1.1292829681518404,0.022632403375188376,1.0376857003692297,469.79535507853143,815.4703745094594
broad,TOP20,S3,25.0,best_m_min,1.5,0.9252280301318941,-0.03070858335825377,0.8858232129418822,121.43784828367643,0.0
broad,TOP20,S3,25.0,g=1.25 (modal S1 pick),1.25,0.9241685353827198,-0.031502978187264774,0.8858232129418822,196.8204235599842,0.0
broad,TOP20,S4,10.0,best_m_min,1.1,1.1169042792343815,0.024701124492443507,1.030434740535938,1009.2434023681562,2211.047741031507
broad,TOP20,S4,10.0,g=1.25 (modal S1 pick),1.25,1.117525273891813,0.008455108303660724,1.030434740535938,462.2356703330297,1130.280379758915
broad,TOP20,S4,25.0,best_m_min,1.25,0.9175543640261005,0.006367676588739407,0.8804765901940447,196.95062542450614,127.41710335831158
broad,TOP20,S4,25.0,g=1.25 (modal S1 pick),1.25,0.9175543640261005,0.006367676588739407,0.8804765901940447,196.95062542450614,127.41710335831158
u56,EWall,S3,10.0,best_m_min,1.25,1.3686961420376977,0.026337925011997387,1.2330822537477026,513.0122793198097,942.2140903479885
u56,EWall,S3,10.0,g=1.25 (modal S1 pick),1.25,1.3686961420376977,0.026337925011997387,1.2330822537477026,513.0122793198097,942.2140903479885
u56,EWall,S3,25.0,best_m_min,1.25,1.2420573580743808,0.012983058017430493,1.1943428329216867,180.66715853638016,467.2154976578895
u56,EWall,S3,25.0,g=1.25 (modal S1 pick),1.25,1.2420573580743808,0.012983058017430493,1.1943428329216867,180.66715853638016,467.2154976578895
u56,EWall,S4,10.0,best_m_min,1.25,1.3086507204003386,0.02143336700145715,1.2096601145572201,403.54775279411115,1070.5251136387233
u56,EWall,S4,10.0,g=1.25 (modal S1 pick),1.25,1.3086507204003386,0.02143336700145715,1.2096601145572201,403.54775279411115,1070.5251136387233
u56,EWall,S4,25.0,best_m_min,1.25,1.1899345814378295,0.016416428669621896,1.1725236079314703,71.03081452078186,589.8705076833721
u56,EWall,S4,25.0,g=1.25 (modal S1 pick),1.25,1.1899345814378295,0.016416428669621896,1.1725236079314703,71.03081452078186,589.8705076833721
u56,TOP20,S3,10.0,best_m_min,1.25,1.2755886012187192,0.03303883679271069,1.2239402185828743,235.8725535159465,1506.6356144088786
u56,TOP20,S3,10.0,g=1.25 (modal S1 pick),1.25,1.2755886012187192,0.03303883679271069,1.2239402185828743,235.8725535159465,1506.6356144088786
u56,TOP20,S3,25.0,best_m_min,1.25,1.0872236151459158,0.018077593392272218,1.0951182555006636,0.0,649.2750210163649
u56,TOP20,S3,25.0,g=1.25 (modal S1 pick),1.25,1.0872236151459158,0.018077593392272218,1.0951182555006636,0.0,649.2750210163649
u56,TOP20,S4,10.0,best_m_min,1.1,1.2582443555192044,0.028269384643129114,1.215085925442958,453.5379256994929,2526.571437396342
u56,TOP20,S4,10.0,g=1.25 (modal S1 pick),1.25,1.2584215598174724,0.019731336449179904,1.215085925442958,207.06909723230638,1379.2587778007146
u56,TOP20,S4,25.0,best_m_min,1.25,1.0773439303484487,0.017711724640464777,1.088611528866452,0.0,440.6753090734128
u56,TOP20,S4,25.0,g=1.25 (modal S1 pick),1.25,1.0773439303484487,0.017711724640464777,1.088611528866452,0.0,440.6753090734128
