panel,book,cadence,rung,arm,draws,base4b,turn_ann,drag_ann,p_L1_H1,p_L2_H2,p_L3_OOS,p_L4_DD,p_L5_CAGR
U56,EWELIG,D,0.0,RAW,200,0.095,121.27945483436832,0.0,1.0,1.0,1.0,0.095,1.0
U56,EWELIG,D,10.0,RAW,200,0.0,121.27945483436832,0.12127945483436833,0.0,0.0,0.0,0.0,0.0
U56,EWELIG,D,25.0,RAW,200,0.0,121.27945483436832,0.30319863708592076,0.0,0.0,0.0,0.0,0.0
U56,EWELIG,D,50.0,RAW,200,0.0,121.27945483436832,0.6063972741718415,0.0,0.0,0.0,0.0,0.0
U56,EWELIG,W,0.0,RAW,200,0.05,26.331671148429432,0.0,1.0,1.0,1.0,0.05,1.0
U56,EWELIG,W,10.0,RAW,200,0.005,26.331671148429432,0.026331671148429433,0.415,0.495,0.61,0.02,0.565
U56,EWELIG,W,25.0,RAW,200,0.0,26.331671148429432,0.06582917787107358,0.0,0.0,0.0,0.0,0.0
U56,EWELIG,W,50.0,RAW,200,0.0,26.331671148429432,0.13165835574214715,0.0,0.0,0.0,0.0,0.0
U56,EWELIG,M,0.0,RAW,200,0.045,6.5514537926143275,0.0,1.0,0.99,1.0,0.045,1.0
U56,EWELIG,M,10.0,RAW,200,0.035,6.5514537926143275,0.006551453792614328,0.995,0.98,0.985,0.035,0.985
U56,EWELIG,M,25.0,RAW,200,0.02,6.5514537926143275,0.016378634481535818,0.805,0.845,0.9,0.025,0.855
U56,EWELIG,M,50.0,RAW,200,0.0,6.5514537926143275,0.032757268963071635,0.105,0.29,0.39,0.005,0.3
U56,EWELIG,Q,0.0,RAW,200,0.0,2.4784180835093403,0.0,0.995,0.995,1.0,0.0,1.0
U56,EWELIG,Q,10.0,RAW,200,0.0,2.4784180835093403,0.00247841808350934,0.995,0.995,0.995,0.0,1.0
U56,EWELIG,Q,25.0,RAW,200,0.0,2.4784180835093403,0.006196045208773351,0.985,0.985,0.995,0.0,0.985
U56,EWELIG,Q,50.0,RAW,200,0.0,2.4784180835093403,0.012392090417546702,0.945,0.96,0.97,0.0,0.955
U56,BAND03,D,0.0,RAW,200,0.0,63.68034387392797,0.0,1.0,1.0,1.0,1.0,0.0
U56,BAND03,D,10.0,RAW,200,0.0,63.68034387392797,0.06368034387392797,0.0,0.0,0.0,1.0,0.0
U56,BAND03,D,25.0,RAW,200,0.0,63.68034387392797,0.15920085968481992,0.0,0.0,0.0,0.0,0.0
U56,BAND03,D,50.0,RAW,200,0.0,63.68034387392797,0.31840171936963985,0.0,0.0,0.0,0.0,0.0
U56,BAND03,W,0.0,RAW,200,0.0,13.517857471881221,0.0,1.0,1.0,1.0,1.0,0.0
U56,BAND03,W,10.0,RAW,200,0.0,13.517857471881221,0.013517857471881223,0.81,1.0,1.0,1.0,0.0
U56,BAND03,W,25.0,RAW,200,0.0,13.517857471881221,0.03379464367970305,0.0,0.0,0.02,1.0,0.0
U56,BAND03,W,50.0,RAW,200,0.0,13.517857471881221,0.0675892873594061,0.0,0.0,0.0,0.99,0.0
U56,BAND03,M,0.0,RAW,200,0.0,3.3294116639403217,0.0,1.0,1.0,1.0,1.0,0.0
U56,BAND03,M,10.0,RAW,200,0.0,3.3294116639403217,0.0033294116639403216,1.0,1.0,1.0,1.0,0.0
U56,BAND03,M,25.0,RAW,200,0.0,3.3294116639403217,0.008323529159850804,1.0,1.0,1.0,1.0,0.0
U56,BAND03,M,50.0,RAW,200,0.0,3.3294116639403217,0.016647058319701608,0.695,0.915,0.99,1.0,0.0
U56,BAND03,Q,0.0,RAW,200,0.0,1.2609394922901491,0.0,1.0,1.0,1.0,0.75,0.0
U56,BAND03,Q,10.0,RAW,200,0.0,1.2609394922901491,0.001260939492290149,0.995,1.0,1.0,0.75,0.0
U56,BAND03,Q,25.0,RAW,200,0.0,1.2609394922901491,0.0031523487307253727,0.99,0.99,1.0,0.75,0.0
U56,BAND03,Q,50.0,RAW,200,0.0,1.2609394922901491,0.006304697461450745,0.94,0.92,0.985,0.75,0.0
U56,TOP20,D,0.0,RAW,200,0.885,170.71541797534016,0.0,0.97,1.0,1.0,1.0,0.91
U56,TOP20,D,10.0,RAW,200,0.0,170.71541797534016,0.17071541797534018,0.0,0.0,0.0,0.0,0.0
U56,TOP20,D,25.0,RAW,200,0.0,170.71541797534016,0.42678854493835044,0.0,0.0,0.0,0.0,0.0
U56,TOP20,D,50.0,RAW,200,0.0,170.71541797534016,0.8535770898767009,0.0,0.0,0.0,0.0,0.0
U56,TOP20,W,0.0,RAW,200,0.93,37.19181958905784,0.0,0.99,1.0,1.0,1.0,0.94
U56,TOP20,W,10.0,RAW,200,0.0,37.19181958905784,0.037191819589057845,0.005,0.195,0.25,1.0,0.0
U56,TOP20,W,25.0,RAW,200,0.0,37.19181958905784,0.0929795489726446,0.0,0.0,0.0,0.395,0.0
U56,TOP20,W,50.0,RAW,200,0.0,37.19181958905784,0.1859590979452892,0.0,0.0,0.0,0.0,0.0
U56,TOP20,M,0.0,RAW,200,0.965,9.396356021106008,0.0,0.995,1.0,1.0,1.0,0.97
U56,TOP20,M,10.0,RAW,200,0.775,9.396356021106008,0.009396356021106009,0.955,0.99,0.995,1.0,0.815
U56,TOP20,M,25.0,RAW,200,0.07,9.396356021106008,0.023490890052765022,0.335,0.785,0.87,1.0,0.195
U56,TOP20,M,50.0,RAW,200,0.0,9.396356021106008,0.046981780105530044,0.0,0.01,0.02,1.0,0.0
U56,TOP20,Q,0.0,RAW,200,0.125,3.3935028483203427,0.0,1.0,0.805,0.92,0.205,0.6
U56,TOP20,Q,10.0,RAW,200,0.085,3.3935028483203427,0.0033935028483203424,0.995,0.72,0.81,0.205,0.445
U56,TOP20,Q,25.0,RAW,200,0.035,3.3935028483203427,0.008483757120800857,0.97,0.515,0.665,0.205,0.24
U56,TOP20,Q,50.0,RAW,200,0.0,3.3935028483203427,0.016967514241601714,0.78,0.205,0.305,0.195,0.02
U56,TOP10,D,0.0,RAW,200,0.575,262.17306890643084,0.0,0.795,0.945,0.97,0.995,0.73
U56,TOP10,D,10.0,RAW,200,0.0,262.17306890643084,0.26217306890643083,0.0,0.0,0.0,0.0,0.0
U56,TOP10,D,25.0,RAW,200,0.0,262.17306890643084,0.6554326722660772,0.0,0.0,0.0,0.0,0.0
U56,TOP10,D,50.0,RAW,200,0.0,262.17306890643084,1.3108653445321543,0.0,0.0,0.0,0.0,0.0
U56,TOP10,W,0.0,RAW,200,0.61,55.625422011452066,0.0,0.84,0.895,0.95,1.0,0.735
U56,TOP10,W,10.0,RAW,200,0.0,55.625422011452066,0.05562542201145206,0.0,0.005,0.01,0.83,0.0
U56,TOP10,W,25.0,RAW,200,0.0,55.625422011452066,0.13906355502863016,0.0,0.0,0.0,0.005,0.0
U56,TOP10,W,50.0,RAW,200,0.0,55.625422011452066,0.2781271100572603,0.0,0.0,0.0,0.0,0.0
U56,TOP10,M,0.0,RAW,200,0.71,13.372949318299684,0.0,0.885,0.94,0.97,0.92,0.865
U56,TOP10,M,10.0,RAW,200,0.275,13.372949318299684,0.013372949318299684,0.525,0.78,0.815,0.9,0.59
U56,TOP10,M,25.0,RAW,200,0.01,13.372949318299684,0.03343237329574921,0.03,0.285,0.335,0.86,0.08
U56,TOP10,M,50.0,RAW,200,0.0,13.372949318299684,0.06686474659149842,0.0,0.005,0.0,0.645,0.0
U56,TOP10,Q,0.0,RAW,200,0.195,4.575522630429037,0.0,0.955,0.665,0.705,0.295,0.6
U56,TOP10,Q,10.0,RAW,200,0.165,4.575522630429037,0.004575522630429037,0.91,0.55,0.645,0.295,0.455
U56,TOP10,Q,25.0,RAW,200,0.095,4.575522630429037,0.011438806576072593,0.765,0.39,0.44,0.285,0.305
U56,TOP10,Q,50.0,RAW,200,0.02,4.575522630429037,0.022877613152145187,0.405,0.19,0.195,0.26,0.13
U56,TOP40,D,0.0,RAW,200,0.825,31.322198277354897,0.0,1.0,1.0,1.0,1.0,0.825
U56,TOP40,D,10.0,RAW,200,0.0,31.322198277354897,0.0313221982773549,0.0,0.02,0.265,1.0,0.0
U56,TOP40,D,25.0,RAW,200,0.0,31.322198277354897,0.07830549569338724,0.0,0.0,0.0,1.0,0.0
U56,TOP40,D,50.0,RAW,200,0.0,31.322198277354897,0.15661099138677448,0.0,0.0,0.0,0.0,0.0
U56,TOP40,W,0.0,RAW,200,0.97,8.780574251924262,0.0,1.0,1.0,1.0,1.0,0.97
U56,TOP40,W,10.0,RAW,200,0.0,8.780574251924262,0.008780574251924262,1.0,1.0,1.0,1.0,0.0
U56,TOP40,W,25.0,RAW,200,0.0,8.780574251924262,0.021951435629810653,0.015,1.0,1.0,1.0,0.0
U56,TOP40,W,50.0,RAW,200,0.0,8.780574251924262,0.04390287125962131,0.0,0.0,0.0,1.0,0.0
U56,TOP40,M,0.0,RAW,200,0.995,3.0581860464022155,0.0,1.0,1.0,1.0,1.0,0.995
U56,TOP40,M,10.0,RAW,200,0.97,3.0581860464022155,0.0030581860464022155,1.0,1.0,1.0,1.0,0.97
U56,TOP40,M,25.0,RAW,200,0.36,3.0581860464022155,0.007645465116005539,1.0,1.0,1.0,1.0,0.36
U56,TOP40,M,50.0,RAW,200,0.0,3.0581860464022155,0.015290930232011078,1.0,1.0,1.0,1.0,0.0
U56,TOP40,Q,0.0,RAW,200,0.0,1.465005859297579,0.0,1.0,0.99,1.0,0.01,0.01
U56,TOP40,Q,10.0,RAW,200,0.0,1.465005859297579,0.001465005859297579,1.0,0.985,1.0,0.01,0.005
U56,TOP40,Q,25.0,RAW,200,0.0,1.465005859297579,0.0036625146482439476,1.0,0.97,0.99,0.01,0.0
U56,TOP40,Q,50.0,RAW,200,0.0,1.465005859297579,0.007325029296487895,1.0,0.695,0.975,0.01,0.0
B136,EWELIG,D,0.0,RAW,200,0.025,119.52220864831332,0.0,1.0,1.0,1.0,0.025,1.0
B136,EWELIG,D,10.0,RAW,200,0.0,119.52220864831332,0.11952220864831334,0.0,0.0,0.0,0.0,0.0
B136,EWELIG,D,25.0,RAW,200,0.0,119.52220864831332,0.2988055216207833,0.0,0.0,0.0,0.0,0.0
B136,EWELIG,D,50.0,RAW,200,0.0,119.52220864831332,0.5976110432415666,0.0,0.0,0.0,0.0,0.0
B136,EWELIG,W,0.0,RAW,200,0.01,25.93256260197899,0.0,1.0,1.0,1.0,0.01,1.0
B136,EWELIG,W,10.0,RAW,200,0.01,25.93256260197899,0.025932562601978994,0.825,0.28,0.47,0.01,0.58
B136,EWELIG,W,25.0,RAW,200,0.0,25.93256260197899,0.06483140650494747,0.0,0.0,0.0,0.0,0.0
B136,EWELIG,W,50.0,RAW,200,0.0,25.93256260197899,0.12966281300989493,0.0,0.0,0.0,0.0,0.0
B136,EWELIG,M,0.0,RAW,200,0.0,6.5653743761137715,0.0,1.0,1.0,1.0,0.0,1.0
B136,EWELIG,M,10.0,RAW,200,0.0,6.5653743761137715,0.006565374376113772,1.0,0.995,1.0,0.0,1.0
B136,EWELIG,M,25.0,RAW,200,0.0,6.5653743761137715,0.01641343594028443,1.0,0.815,0.955,0.0,0.965
B136,EWELIG,M,50.0,RAW,200,0.0,6.5653743761137715,0.03282687188056886,0.455,0.035,0.095,0.0,0.095
B136,EWELIG,Q,0.0,RAW,200,0.0,2.472147931537327,0.0,1.0,1.0,1.0,0.0,1.0
B136,EWELIG,Q,10.0,RAW,200,0.0,2.472147931537327,0.002472147931537327,1.0,1.0,1.0,0.0,1.0
B136,EWELIG,Q,25.0,RAW,200,0.0,2.472147931537327,0.0061803698288433176,1.0,0.99,1.0,0.0,1.0
B136,EWELIG,Q,50.0,RAW,200,0.0,2.472147931537327,0.012360739657686635,1.0,0.955,0.97,0.0,0.995
B136,BAND03,D,0.0,RAW,200,0.0,64.23777406408504,0.0,1.0,1.0,1.0,1.0,0.0
B136,BAND03,D,10.0,RAW,200,0.0,64.23777406408504,0.06423777406408504,0.0,0.0,0.0,1.0,0.0
B136,BAND03,D,25.0,RAW,200,0.0,64.23777406408504,0.1605944351602126,0.0,0.0,0.0,0.0,0.0
B136,BAND03,D,50.0,RAW,200,0.0,64.23777406408504,0.3211888703204252,0.0,0.0,0.0,0.0,0.0
B136,BAND03,W,0.0,RAW,200,0.0,13.657319616975965,0.0,1.0,1.0,1.0,1.0,0.0
B136,BAND03,W,10.0,RAW,200,0.0,13.657319616975965,0.013657319616975966,1.0,0.57,1.0,1.0,0.0
B136,BAND03,W,25.0,RAW,200,0.0,13.657319616975965,0.034143299042439915,0.0,0.0,0.0,1.0,0.0
B136,BAND03,W,50.0,RAW,200,0.0,13.657319616975965,0.06828659808487983,0.0,0.0,0.0,0.99,0.0
B136,BAND03,M,0.0,RAW,200,0.0,3.371993207835733,0.0,1.0,1.0,1.0,1.0,0.0
B136,BAND03,M,10.0,RAW,200,0.0,3.371993207835733,0.003371993207835733,1.0,0.995,1.0,1.0,0.0
B136,BAND03,M,25.0,RAW,200,0.0,3.371993207835733,0.008429983019589332,1.0,0.955,1.0,1.0,0.0
B136,BAND03,M,50.0,RAW,200,0.0,3.371993207835733,0.016859966039178664,1.0,0.035,0.575,1.0,0.0
B136,BAND03,Q,0.0,RAW,200,0.0,1.2683431482907517,0.0,1.0,0.71,1.0,0.0,0.0
B136,BAND03,Q,10.0,RAW,200,0.0,1.2683431482907517,0.0012683431482907518,1.0,0.54,1.0,0.0,0.0
B136,BAND03,Q,25.0,RAW,200,0.0,1.2683431482907517,0.003170857870726879,1.0,0.21,0.92,0.0,0.0
B136,BAND03,Q,50.0,RAW,200,0.0,1.2683431482907517,0.006341715741453758,1.0,0.02,0.585,0.0,0.0
B136,TOP20,D,0.0,RAW,200,0.76,283.6150468275226,0.0,1.0,0.95,0.985,0.98,0.775
B136,TOP20,D,10.0,RAW,200,0.0,283.6150468275226,0.2836150468275226,0.0,0.0,0.0,0.0,0.0
B136,TOP20,D,25.0,RAW,200,0.0,283.6150468275226,0.7090376170688064,0.0,0.0,0.0,0.0,0.0
B136,TOP20,D,50.0,RAW,200,0.0,283.6150468275226,1.4180752341376128,0.0,0.0,0.0,0.0,0.0
B136,TOP20,W,0.0,RAW,200,0.685,59.836677905964315,0.0,1.0,0.895,0.955,0.985,0.685
B136,TOP20,W,10.0,RAW,200,0.0,59.836677905964315,0.059836677905964315,0.0,0.0,0.0,0.7,0.0
B136,TOP20,W,25.0,RAW,200,0.0,59.836677905964315,0.1495916947649108,0.0,0.0,0.0,0.0,0.0
B136,TOP20,W,50.0,RAW,200,0.0,59.836677905964315,0.2991833895298216,0.0,0.0,0.0,0.0,0.0
B136,TOP20,M,0.0,RAW,200,0.15,14.219424112547854,0.0,0.995,0.84,0.93,0.175,0.805
B136,TOP20,M,10.0,RAW,200,0.075,14.219424112547854,0.014219424112547853,0.895,0.44,0.6,0.165,0.305
B136,TOP20,M,25.0,RAW,200,0.0,14.219424112547854,0.035548560281369636,0.12,0.005,0.02,0.15,0.0
B136,TOP20,M,50.0,RAW,200,0.0,14.219424112547854,0.07109712056273927,0.0,0.0,0.0,0.06,0.0
B136,TOP20,Q,0.0,RAW,200,0.01,4.812513983241522,0.0,1.0,0.42,0.68,0.01,0.43
B136,TOP20,Q,10.0,RAW,200,0.01,4.812513983241522,0.004812513983241522,1.0,0.26,0.45,0.01,0.28
B136,TOP20,Q,25.0,RAW,200,0.0,4.812513983241522,0.012031284958103804,0.97,0.1,0.215,0.01,0.095
B136,TOP20,Q,50.0,RAW,200,0.0,4.812513983241522,0.02406256991620761,0.635,0.01,0.02,0.01,0.015
B136,TOP10,D,0.0,RAW,200,0.58,326.99959802645867,0.0,0.91,0.77,0.885,0.92,0.665
B136,TOP10,D,10.0,RAW,200,0.0,326.99959802645867,0.32699959802645867,0.0,0.0,0.0,0.0,0.0
B136,TOP10,D,25.0,RAW,200,0.0,326.99959802645867,0.8174989950661466,0.0,0.0,0.0,0.0,0.0
B136,TOP10,D,50.0,RAW,200,0.0,326.99959802645867,1.6349979901322933,0.0,0.0,0.0,0.0,0.0
B136,TOP10,W,0.0,RAW,200,0.535,68.45112289967396,0.0,0.87,0.765,0.835,0.82,0.705
