panel,tape,target,T_trade,h,block,point,boot_mean,se,t,ci_lo,ci_hi,excl0,pos_share
U56,FULL,0.08,W,0.2,63,0.10937467895965569,0.09710300902113234,0.11542929459723954,0.9475469753262389,-0.10812915570765758,0.3166046732880706,False,0.774
U56,FULL,0.08,W,0.25,63,0.3240656883486892,0.2834147905441564,0.14736650778046093,2.1990457209684693,0.006626891196624141,0.5401712484481472,True,0.978
U56,CRASH_PT,0.08,W,0.01,21,-0.00017482725710427083,-0.0003754825198792896,0.0036790013810857245,-0.04752030211325359,-0.007417108086238583,0.007051410263242653,False,0.442
U56,CRASH_PT,0.08,W,0.02,21,0.0028885495183108567,0.002616375900091782,0.008176707596264269,0.3532656004026073,-0.013256842637435517,0.018593333542834878,False,0.625
U56,CRASH_PT,0.08,W,0.03,21,0.0013276497076946114,0.0007597502240890076,0.01433036999434809,0.09264587782578101,-0.028163792212843153,0.028683106563994133,False,0.521
U56,CRASH_PT,0.08,W,0.05,21,-0.00226721343158931,-0.002619457774622229,0.02050553392438006,-0.11056593015087043,-0.041753361851476586,0.036095730424049996,False,0.444
U56,CRASH_PT,0.08,W,0.08,21,0.037744528015541956,0.03849278959459599,0.027937077634028477,1.3510549854207947,-0.016754791429231385,0.09088160018700397,False,0.904
U56,CRASH_PT,0.08,W,0.12,21,0.046064154375062616,0.04696755268655531,0.048805853943057566,0.9438243705110922,-0.054870594144338,0.1414791594356671,False,0.835
U56,CRASH_PT,0.08,W,0.16,21,-0.04361548681847327,-0.042447348614145015,0.07007176019654171,-0.6224402911549216,-0.18539100249888632,0.0886229749534436,False,0.277
U56,CRASH_PT,0.08,W,0.2,21,-0.024391002451700672,-0.020085120241228865,0.06254765465092973,-0.3899587056912631,-0.14613509780744888,0.0984490588817807,False,0.387
U56,CRASH_PT,0.08,W,0.25,21,0.10902269763713579,0.11118992092426729,0.08642031871818073,1.2615401013812746,-0.061420048579768384,0.2789907417467042,False,0.898
U56,CRASH_PT,0.08,W,0.01,63,-0.00017482725710427083,-0.00012661791465974092,0.003486857533932977,-0.05013891603052552,-0.006746233676294522,0.006555123556104669,False,0.472
U56,CRASH_PT,0.08,W,0.02,63,0.0028885495183108567,0.0029423519790149687,0.00804690057453602,0.3589642361745483,-0.012944308579331803,0.017903355182777435,False,0.635
U56,CRASH_PT,0.08,W,0.03,63,0.0013276497076946114,0.0012735566059450041,0.01464736539738775,0.09064085394711242,-0.027868184026647386,0.02898604952696016,False,0.541
U56,CRASH_PT,0.08,W,0.05,63,-0.00226721343158931,-0.0029940921773136666,0.021816273980381714,-0.1039230362447823,-0.046013305136485556,0.038109285167359425,False,0.462
U56,CRASH_PT,0.08,W,0.08,63,0.037744528015541956,0.03838268843395707,0.03090355006056499,1.2213654399436302,-0.02152182103642808,0.09846173997027607,False,0.888
U56,CRASH_PT,0.08,W,0.12,63,0.046064154375062616,0.04477674085079748,0.05030307682180596,0.9157323425412061,-0.056640667117627226,0.14171399039759883,False,0.819
U56,CRASH_PT,0.08,W,0.16,63,-0.04361548681847327,-0.047813789857216606,0.07306792925700684,-0.5969169683878891,-0.19821787464409565,0.09954209586481756,False,0.249
U56,CRASH_PT,0.08,W,0.2,63,-0.024391002451700672,-0.025627202433879705,0.0654129722136327,-0.3728771469371843,-0.14755345935969227,0.10013701215606217,False,0.35
U56,CRASH_PT,0.08,W,0.25,63,0.10902269763713579,0.09919464426824529,0.09829524458455602,1.1091350156146338,-0.09069130512730693,0.29548194772824316,False,0.842
U56,CRASH_WIDE,0.08,W,0.01,21,-0.0006019498541220969,-0.0006015578063022084,0.0037434333641393996,-0.16080154114362946,-0.007879331332245578,0.0067281350805869404,False,0.428
U56,CRASH_WIDE,0.08,W,0.02,21,0.0014026826491191358,0.001337751284931594,0.008342682211273138,0.16813329497601454,-0.015630113134098077,0.017324930555492883,False,0.564
U56,CRASH_WIDE,0.08,W,0.03,21,-0.0011859682832506824,-0.0010151719031170762,0.014740794863691738,-0.08045483939077518,-0.02984603081582667,0.028031825955297088,False,0.463
U56,CRASH_WIDE,0.08,W,0.05,21,-0.008824079692278275,-0.008395306640595063,0.019750467521079035,-0.44677826906429535,-0.048092047639703796,0.029429350164120235,False,0.331
U56,CRASH_WIDE,0.08,W,0.08,21,0.027490832639835983,0.028826082250326415,0.02678540620068258,1.0263362233101183,-0.025606439417078623,0.08102211996059733,False,0.859
U56,CRASH_WIDE,0.08,W,0.12,21,0.051988286727968624,0.05332974619588967,0.04839305069430015,1.0742924031877976,-0.043010201819448764,0.14387107530097046,False,0.867
U56,CRASH_WIDE,0.08,W,0.16,21,-0.02381442038445747,-0.023651092000404956,0.06788839040615414,-0.35078781868274594,-0.15180587446536115,0.10914580621790491,False,0.349
U56,CRASH_WIDE,0.08,W,0.2,21,-0.025231089698356524,-0.020698583220629733,0.061565271610839994,-0.4098266610085743,-0.13773341254819862,0.10032199237818572,False,0.382
U56,CRASH_WIDE,0.08,W,0.25,21,0.1264451906343329,0.12640388909602668,0.08570952941564432,1.4752757540079695,-0.03815496846559947,0.30240925051818773,False,0.936
U56,CRASH_WIDE,0.08,W,0.01,63,-0.0006019498541220969,-0.0005622893841959212,0.0035148637512400632,-0.1712583749255503,-0.007470133595222528,0.006315911391410549,False,0.44
U56,CRASH_WIDE,0.08,W,0.02,63,0.0014026826491191358,0.0011795218929644962,0.007821019057236542,0.179347811180856,-0.01350865504957822,0.01655279413177707,False,0.556
U56,CRASH_WIDE,0.08,W,0.03,63,-0.0011859682832506824,-0.0018410945457047454,0.014251921652974555,-0.08321462271041574,-0.03265301425062487,0.02535183198314117,False,0.457
U56,CRASH_WIDE,0.08,W,0.05,63,-0.008824079692278275,-0.010099430750295535,0.020106558758759923,-0.43886573521358274,-0.0526464911940445,0.026378413410928656,False,0.322
U56,CRASH_WIDE,0.08,W,0.08,63,0.027490832639835983,0.026385738524351134,0.027596276741422787,0.9961790460874553,-0.025324891204645143,0.08037476636239499,False,0.837
U56,CRASH_WIDE,0.08,W,0.12,63,0.051988286727968624,0.04809266071243667,0.04852029389815168,1.0714750994109097,-0.04441187344865941,0.14684734139687006,False,0.837
U56,CRASH_WIDE,0.08,W,0.16,63,-0.02381442038445747,-0.03049773612288894,0.06909022745149987,-0.3446858009140985,-0.15598639351300345,0.11075954792828215,False,0.331
U56,CRASH_WIDE,0.08,W,0.2,63,-0.025231089698356524,-0.029831755416985236,0.06601233545660583,-0.3822178010190618,-0.155349380840604,0.09957215064376285,False,0.319
U56,CRASH_WIDE,0.08,W,0.25,63,0.1264451906343329,0.11349263320989743,0.09076305648961334,1.3931349992472204,-0.051246157312942194,0.2971074267139961,False,0.894
U56,FULL,0.08,M,0.01,21,0.004666572734458363,0.004119357334979405,0.0060514206093313155,0.771153260651307,-0.00615789623813765,0.01677229428255561,False,0.741
U56,FULL,0.08,M,0.02,21,0.014802331569487626,0.013649058873474066,0.013938054509507917,1.062008443100157,-0.012052687854275268,0.04394725556935311,False,0.832
U56,FULL,0.08,M,0.03,21,0.010086456767549823,0.00843230713015886,0.01967588900643523,0.5126302940746885,-0.028931919065512353,0.04882782821159495,False,0.655
U56,FULL,0.08,M,0.05,21,0.023815850644806957,0.02192707091777959,0.02483725918829463,0.9588759558474533,-0.024324926393551192,0.07243343191758178,False,0.803
U56,FULL,0.08,M,0.08,21,0.05893339934554298,0.05627132158495827,0.03870476594253628,1.522639341962163,-0.012257124035406623,0.13710884021785855,False,0.937
U56,FULL,0.08,M,0.12,21,0.10758456332167321,0.10365885947695914,0.05985955584684808,1.7972830202237142,-0.00782809563356716,0.22302070505026994,False,0.968
U56,FULL,0.08,M,0.16,21,0.02644777506245366,0.019432067640890168,0.08005478962171936,0.3303709270541661,-0.13035154948736882,0.18400977067342714,False,0.58
U56,FULL,0.08,M,0.2,21,0.050251841123660324,0.04666327646857683,0.09581625614117269,0.5244604949876233,-0.13280636861030445,0.2503020750216865,False,0.684
U56,FULL,0.08,M,0.25,21,0.23674934813618131,0.20486608271728152,0.12587058824078165,1.8808949051965684,-0.03226583921786118,0.45600248616832406,False,0.952
U56,FULL,0.08,M,0.01,63,0.004666572734458363,0.00443933891067376,0.005756090757847794,0.810719102734092,-0.006403784797815615,0.016261823851809652,False,0.766
U56,FULL,0.08,M,0.02,63,0.014802331569487626,0.014157521271349886,0.013651539044363158,1.084297640096458,-0.01087390439625679,0.0418011360085538,False,0.837
U56,FULL,0.08,M,0.03,63,0.010086456767549823,0.008896463042045223,0.018779554757920973,0.5370977585768101,-0.02778817925114139,0.04719105491502156,False,0.69
U56,FULL,0.08,M,0.05,63,0.023815850644806957,0.022215610737597893,0.02733015306631555,0.8714129989326707,-0.03067987976025741,0.07640896102486897,False,0.787
U56,FULL,0.08,M,0.08,63,0.05893339934554298,0.0571161329066559,0.04134244144958491,1.425493930188167,-0.021959280131591714,0.13796870512436535,False,0.916
U56,FULL,0.08,M,0.12,63,0.10758456332167321,0.1041330957041278,0.06326412525075277,1.700561936093364,-0.02059427674610523,0.22773759547613978,False,0.951
U56,FULL,0.08,M,0.16,63,0.02644777506245366,0.021762106513050255,0.08139984181962737,0.3249118729377739,-0.1325044366072614,0.18117863341020238,False,0.617
U56,FULL,0.08,M,0.2,63,0.050251841123660324,0.05104798235844332,0.10431683552736674,0.48172321245765864,-0.1358210680571367,0.2670335943651961,False,0.665
U56,FULL,0.08,M,0.25,63,0.23674934813618131,0.20612030207979126,0.12770147412766084,1.8539280752507783,-0.05059720690018945,0.43630358612313164,False,0.935
U56,CRASH_PT,0.08,M,0.01,21,5.3841441982172e-05,-0.00029791579839067903,0.0045492083807251536,0.0118353430918435,-0.009017978923486136,0.00925787193619053,False,0.455
U56,CRASH_PT,0.08,M,0.02,21,0.004409884978958001,0.003606737872539934,0.009799330516564175,0.45001900604370954,-0.014458776434313203,0.022901711341757856,False,0.638
U56,CRASH_PT,0.08,M,0.03,21,0.00288279630010857,0.0014773753296653711,0.01664491760429232,0.17319378615398895,-0.030535614792609814,0.03586641703405691,False,0.548
U56,CRASH_PT,0.08,M,0.05,21,0.010987356344907884,0.009731479858839587,0.02195183742195635,0.5005210331012323,-0.03312871216445512,0.05168943144206953,False,0.677
U56,CRASH_PT,0.08,M,0.08,21,0.025276505758963896,0.02347288579762703,0.02861551379535541,0.8833147620458428,-0.03276423285429811,0.0830268957533583,False,0.795
U56,CRASH_PT,0.08,M,0.12,21,0.04995596807507008,0.04788108940068828,0.04725882316191276,1.0570717748073555,-0.04024133539846787,0.14620773318112398,False,0.841
U56,CRASH_PT,0.08,M,0.16,21,-0.04359766259477649,-0.04854056770125433,0.06234514815831515,-0.6992951958998873,-0.16659966797006848,0.07235193263869186,False,0.223
U56,CRASH_PT,0.08,M,0.2,21,-0.042999463041177854,-0.04317360959761522,0.06863071440395539,-0.6265338109127955,-0.18109167742302093,0.08915690733341605,False,0.259
U56,CRASH_PT,0.08,M,0.25,21,0.051207605554215,0.052443674363644985,0.08349756551484436,0.6132826177442409,-0.10461095052833856,0.22690379959162166,False,0.725
U56,CRASH_PT,0.08,M,0.01,63,5.3841441982172e-05,9.846335213501467e-05,0.004284047699370986,0.012567890406560455,-0.008135947567680645,0.008787294109993692,False,0.501
U56,CRASH_PT,0.08,M,0.02,63,0.004409884978958001,0.0045769276342103316,0.009348541208783756,0.4717190501138868,-0.01476916226518053,0.023185817121743446,False,0.693
U56,CRASH_PT,0.08,M,0.03,63,0.00288279630010857,0.0029458127290042735,0.016634980497978333,0.173297245551861,-0.029586774317901264,0.03419218280406438,False,0.565
U56,CRASH_PT,0.08,M,0.05,63,0.010987356344907884,0.010615797468971773,0.023788763620276532,0.4618716853171271,-0.03975066262254144,0.0592225022153831,False,0.68
U56,CRASH_PT,0.08,M,0.08,63,0.025276505758963896,0.025218866235268464,0.029185100227225955,0.866075688010972,-0.03522539412680739,0.079979130296883,False,0.805
U56,CRASH_PT,0.08,M,0.12,63,0.04995596807507008,0.04988124578907899,0.04769468210881625,1.0474117001366037,-0.0428840481429389,0.13876729179707525,False,0.846
U56,CRASH_PT,0.08,M,0.16,63,-0.04359766259477649,-0.04576688514926405,0.06074986801283907,-0.7176585566500724,-0.17176847934574385,0.06565043436644952,False,0.224
U56,CRASH_PT,0.08,M,0.2,63,-0.042999463041177854,-0.039853083571892704,0.06780263902475389,-0.6341856845052785,-0.1617705265850534,0.09683751025585015,False,0.266
U56,CRASH_PT,0.08,M,0.25,63,0.051207605554215,0.05011975080350925,0.09259747656886656,0.5530129702414827,-0.12469170180006654,0.24116251333030791,False,0.694
U56,CRASH_WIDE,0.08,M,0.01,21,0.0003709638467013221,-0.00013712349752655756,0.004538627028734337,0.08173481635585528,-0.009112721774265614,0.00887662829931961,False,0.484
U56,CRASH_WIDE,0.08,M,0.02,21,0.0038267016746316163,0.002957569163654723,0.010043570394117681,0.3810100914783093,-0.016801136194484912,0.023218423539972142,False,0.598
U56,CRASH_WIDE,0.08,M,0.03,21,0.0008560245044360038,-0.0002862967722806795,0.016640347605866555,0.051442705688083845,-0.03133826429173692,0.032767959781705026,False,0.477
U56,CRASH_WIDE,0.08,M,0.05,21,0.00461811499618725,0.003310097037018639,0.020967007924578288,0.22025627179611681,-0.0357020154769422,0.04472725936502931,False,0.55
U56,CRASH_WIDE,0.08,M,0.08,21,0.023447577343159942,0.022184155011270988,0.029930746064432998,0.7833943494987895,-0.03494138960975922,0.07870982834885935,False,0.769
U56,CRASH_WIDE,0.08,M,0.12,21,0.05482991119575775,0.05340041801626048,0.046831544230322875,1.1707901607108662,-0.03629453657040118,0.14417013426143266,False,0.868
U56,CRASH_WIDE,0.08,M,0.16,21,-0.03706810776939773,-0.03893510665792068,0.06274906392495803,-0.5907356293589924,-0.1582693555120237,0.07983703183774758,False,0.268
U56,CRASH_WIDE,0.08,M,0.2,21,-0.05575874610481946,-0.054991787306101526,0.0647874168126168,-0.8606416006072481,-0.19010685355801124,0.06883186802586326,False,0.201
U56,CRASH_WIDE,0.08,M,0.25,21,0.06736380078647053,0.07113450359028202,0.0783235512548237,0.8600708178732104,-0.07729358176333545,0.23246066232728302,False,0.817
U56,CRASH_WIDE,0.08,M,0.01,63,0.0003709638467013221,0.0003543501567951766,0.0042127512783874995,0.08805738155121151,-0.007593496190443305,0.008601929090939136,False,0.515
U56,CRASH_WIDE,0.08,M,0.02,63,0.0038267016746316163,0.003537064584444931,0.009136175363144225,0.4188516006455739,-0.014475712995352575,0.020582545413666362,False,0.647
U56,CRASH_WIDE,0.08,M,0.03,63,0.0008560245044360038,-1.4328466072696222e-05,0.015956573358510497,0.053647138718504364,-0.03271262072312982,0.03042884562123729,False,0.502
U56,CRASH_WIDE,0.08,M,0.05,63,0.00461811499618725,0.0034021629970125964,0.02108392412602603,0.21903488973794216,-0.0387671931099703,0.045104370404392934,False,0.568
U56,CRASH_WIDE,0.08,M,0.08,63,0.023447577343159942,0.02301409997586781,0.02917910585022773,0.8035742240873684,-0.0384634419068138,0.07575106496655726,False,0.787
U56,CRASH_WIDE,0.08,M,0.12,63,0.05482991119575775,0.055029367966669594,0.045955286686440014,1.1931143324133884,-0.03409585239010003,0.14297457630680063,False,0.88
U56,CRASH_WIDE,0.08,M,0.16,63,-0.03706810776939773,-0.038059976351480236,0.06014076244122297,-0.6163558003712589,-0.15991643501763197,0.077583816035295,False,0.276
U56,CRASH_WIDE,0.08,M,0.2,63,-0.05575874610481946,-0.0493530154600528,0.06357720557211727,-0.8770241724696577,-0.17986983849834184,0.07521879970393866,False,0.212
U56,CRASH_WIDE,0.08,M,0.25,63,0.06736380078647053,0.0649563283604448,0.08869455080531458,0.7595032634455159,-0.093726603234007,0.23395904442406773,False,0.756
U56,FULL,0.1,W,0.01,21,0.005022711409591762,0.004909453257646955,0.003254921373911432,1.5431129765067049,-0.0008268390287665961,0.011913299206231631,False,0.941
U56,FULL,0.1,W,0.02,21,0.011088456472649888,0.011053505983686204,0.009507453573578009,1.1662908881791036,-0.005680410527515045,0.03089868264634156,False,0.882
U56,FULL,0.1,W,0.03,21,0.02006480811367739,0.019908883500091908,0.013731398341711217,1.4612356013828158,-0.00420946451247916,0.04917680400268003,False,0.934
U56,FULL,0.1,W,0.05,21,0.03385934758807241,0.03332698108368159,0.02180156225107532,1.5530697845473143,-0.006274902075647373,0.07628867931160528,False,0.941
U56,FULL,0.1,W,0.08,21,0.051817076009186946,0.05218289720991514,0.028250842123059786,1.834178102849939,0.00017957026286466568,0.10759397774485416,True,0.975
U56,FULL,0.1,W,0.12,21,0.07021105168359987,0.06609940282800361,0.0768776377414251,0.9132831567971946,-0.0750065192813193,0.21708905455932503,False,0.811
U56,FULL,0.1,W,0.16,21,0.13210011217808915,0.12069326066034791,0.10563512866961507,1.2505320326843743,-0.0743370636852194,0.3260689527854823,False,0.867
U56,FULL,0.1,W,0.2,21,0.14052744365422565,0.1278842107446122,0.08925965959535219,1.5743667888863762,-0.0476000721160127,0.2958097939303427,False,0.93
U56,FULL,0.1,W,0.25,21,0.24642169438847583,0.21810270628480555,0.1351374507189373,1.8234892924019315,-0.027076466440892396,0.47022907158490906,False,0.957
U56,FULL,0.1,W,0.01,63,0.005022711409591762,0.004748539098585067,0.0029253941713597662,1.716934920690408,-0.0011559427883959083,0.010575754931329224,False,0.948
U56,FULL,0.1,W,0.02,63,0.011088456472649888,0.011378023435596926,0.008349025661794589,1.3281138328980138,-0.004484036004016862,0.028195038144307516,False,0.917
U56,FULL,0.1,W,0.03,63,0.02006480811367739,0.019895744132591625,0.01322619663129055,1.5170504925208843,-0.004394151811370022,0.04751482480741626,False,0.94
U56,FULL,0.1,W,0.05,63,0.03385934758807241,0.0330089727332156,0.019472384962016667,1.738839266690717,-0.004773603616285121,0.07084237191993514,False,0.959
U56,FULL,0.1,W,0.08,63,0.051817076009186946,0.053195538964463114,0.02851325484701516,1.8172978247206768,0.0027205637047760358,0.11606510172539364,True,0.98
U56,FULL,0.1,W,0.12,63,0.07021105168359987,0.06496567638939633,0.0853092153587074,0.8230183736701491,-0.0815985626689135,0.2400527186445405,False,0.745
U56,FULL,0.1,W,0.16,63,0.13210011217808915,0.1153814921849476,0.12335578372792579,1.0708870568197264,-0.08933261300352272,0.3676944634695448,False,0.794
U56,FULL,0.1,W,0.2,63,0.14052744365422565,0.12426887404610741,0.092662429784836,1.5165525443325105,-0.042340032507102755,0.29808947956603027,False,0.91
U56,FULL,0.1,W,0.25,63,0.24642169438847583,0.20942469761699659,0.14950526879621043,1.6482475592507144,-0.043791900539368975,0.48783531194991253,False,0.925
U56,CRASH_PT,0.1,W,0.01,21,0.0033104798179024453,0.0031176113520665592,0.002697518691869238,1.227231465672795,-0.0023147342291106043,0.00826697056639244,False,0.873
U56,CRASH_PT,0.1,W,0.02,21,0.005012597768578209,0.00500390073735379,0.007102763404178278,0.7057250091745267,-0.008568718146136023,0.01854719508659194,False,0.75
U56,CRASH_PT,0.1,W,0.03,21,0.009665111292894712,0.009061128821618662,0.01031602039777045,0.9369030808608699,-0.011159481834016988,0.029961948014167773,False,0.802
U56,CRASH_PT,0.1,W,0.05,21,0.022041695540303552,0.021259203063422626,0.018257295805321216,1.2072815040811984,-0.015829863879633133,0.05478891831283118,False,0.888
U56,CRASH_PT,0.1,W,0.08,21,0.034138071251605284,0.03436401906373159,0.024103041210633305,1.4163387496738347,-0.011567121741538311,0.08056754460821106,False,0.918
U56,CRASH_PT,0.1,W,0.12,21,-0.031031136893417965,-0.028041497987701093,0.05117095662394252,-0.6064208867828498,-0.12257380033849509,0.07615851040414066,False,0.278
U56,CRASH_PT,0.1,W,0.16,21,-0.025500424092509855,-0.023445953557616556,0.061761223142106435,-0.41288729068457586,-0.15039684125949984,0.10108708313808625,False,0.361
U56,CRASH_PT,0.1,W,0.2,21,0.00034128880552319885,0.0032468689806167215,0.060813874306249564,0.005612022082403754,-0.12508058241800188,0.12008117736942762,False,0.527
U56,CRASH_PT,0.1,W,0.25,21,0.035001726096969055,0.03580472512151045,0.06509936008052122,0.5376662082956808,-0.09751555996299834,0.16197818898727884,False,0.712
U56,CRASH_PT,0.1,W,0.01,63,0.0033104798179024453,0.0033792046036656524,0.0023967738456331872,1.3812232739163057,-0.0009821142013011041,0.008488057333300023,False,0.934
U56,CRASH_PT,0.1,W,0.02,63,0.005012597768578209,0.005839683906248708,0.0063847073930807805,0.7850943606296584,-0.00609959952824986,0.018192201632348456,False,0.821
U56,CRASH_PT,0.1,W,0.03,63,0.009665111292894712,0.010577832887412016,0.00964226129190482,1.002369776165377,-0.007557204375187676,0.030901122711563707,False,0.876
U56,CRASH_PT,0.1,W,0.05,63,0.022041695540303552,0.022070543638893526,0.01601875649469599,1.3759929210236657,-0.009584837777029082,0.05505219516634241,False,0.909
U56,CRASH_PT,0.1,W,0.08,63,0.034138071251605284,0.03733682278385352,0.021295642578938918,1.603054292682736,-0.0026160909100234604,0.08157574842506325,False,0.968
U56,CRASH_PT,0.1,W,0.12,63,-0.031031136893417965,-0.033247404343561625,0.046249000830954956,-0.6709579955433003,-0.12336035582835363,0.053994506146379524,False,0.244
U56,CRASH_PT,0.1,W,0.16,63,-0.025500424092509855,-0.028322585838551472,0.06461190675371749,-0.3946706632526778,-0.14590396633138084,0.10183598405421557,False,0.326
U56,CRASH_PT,0.1,W,0.2,63,0.00034128880552319885,-0.0009018218776338946,0.05699305159316502,0.005988252883165997,-0.11679744642590989,0.10679924855899543,False,0.505
U56,CRASH_PT,0.1,W,0.25,63,0.035001726096969055,0.034936488171750324,0.06748345775881916,0.5186712012010797,-0.0924017613566223,0.16660255415726066,False,0.696
U56,CRASH_WIDE,0.1,W,0.01,21,0.002878680838936498,0.0028262404891627913,0.002574765200727008,1.1180362536062227,-0.0017741578724868644,0.008185046905093151,False,0.863
U56,CRASH_WIDE,0.1,W,0.02,21,0.004781297788629901,0.00484594270783818,0.006967764215393347,0.6862025810326571,-0.008511676606005747,0.018523205831093528,False,0.758
U56,CRASH_WIDE,0.1,W,0.03,21,0.00890029562511585,0.008875190531564296,0.00993304163883641,0.8960292273735462,-0.009351142432078867,0.02777147386890371,False,0.803
U56,CRASH_WIDE,0.1,W,0.05,21,0.01959453700591407,0.01975925549940052,0.018004398482277972,1.0883194473395652,-0.014751957391509678,0.05340272078595628,False,0.858
U56,CRASH_WIDE,0.1,W,0.08,21,0.025007838787804326,0.025216481214919085,0.02195078846993672,1.1392683603167362,-0.01768880849758277,0.06825683312123902,False,0.889
U56,CRASH_WIDE,0.1,W,0.12,21,-0.01870011257956472,-0.019924459110036964,0.047384212632647436,-0.39464858737951164,-0.10750443365747114,0.06946486863827177,False,0.33
U56,CRASH_WIDE,0.1,W,0.16,21,-0.012548082113782,-0.01497850757061792,0.056893098626643615,-0.22055543495930463,-0.11901829997735375,0.09760482124461951,False,0.393
U56,CRASH_WIDE,0.1,W,0.2,21,0.01814499408763104,0.01538052633458264,0.054211455767307806,0.33470774453124663,-0.08099506895486351,0.12199785430026948,False,0.592
U56,CRASH_WIDE,0.1,W,0.25,21,0.03384160066554398,0.029846895762508565,0.05915519754423328,0.5720816102463174,-0.08216845492628269,0.1559843389797207,False,0.681
U56,CRASH_WIDE,0.1,W,0.01,63,0.002878680838936498,0.0027624642408263646,0.002432846897777499,1.1832560616807766,-0.001926905059820938,0.007569049011752071,False,0.871
U56,CRASH_WIDE,0.1,W,0.02,63,0.004781297788629901,0.0052575592763449905,0.006399893524875203,0.7470902086176717,-0.00622671924056224,0.018602109375251606,False,0.78
U56,CRASH_WIDE,0.1,W,0.03,63,0.00890029562511585,0.008947663299002356,0.009432633444697401,0.9435642418734286,-0.00935096860415376,0.028421051841858457,False,0.836
U56,CRASH_WIDE,0.1,W,0.05,63,0.01959453700591407,0.019121021591070705,0.01549813574339857,1.2643157428957454,-0.010351549327936332,0.050505077533745384,False,0.891
U56,CRASH_WIDE,0.1,W,0.08,63,0.025007838787804326,0.026896510036226267,0.01879299597074212,1.3306999494246574,-0.007549859448676177,0.0633159233009215,False,0.919
U56,CRASH_WIDE,0.1,W,0.12,63,-0.01870011257956472,-0.021329905156495327,0.04195995298419308,-0.44566571813389116,-0.09888882692186822,0.06060191733426303,False,0.28
U56,CRASH_WIDE,0.1,W,0.16,63,-0.012548082113782,-0.015847574271091767,0.0602232329838617,-0.2083594900516976,-0.13589567809994876,0.10428146430962104,False,0.397
U56,CRASH_WIDE,0.1,W,0.2,63,0.01814499408763104,0.0179724264089937,0.05086528131809233,0.35672650612426726,-0.07981628394888912,0.1228186195071436,False,0.641
U56,CRASH_WIDE,0.1,W,0.25,63,0.03384160066554398,0.03173018879990345,0.06611215923131362,0.5118816426360964,-0.09513643781456023,0.17008938407796687,False,0.692
U56,FULL,0.1,M,0.01,21,0.008292237785807233,0.00827037872510846,0.004720251059344826,1.7567365975991542,3.0177412443810417e-05,0.018157726148652832,True,0.975
U56,FULL,0.1,M,0.02,21,0.0208490779877033,0.021027878490246708,0.012430833723729127,1.6772067305433143,-0.000898058004233998,0.04743273224022039,False,0.966
U56,FULL,0.1,M,0.03,21,0.025007364578190527,0.024973133563054552,0.016381406164744997,1.526570083587193,-0.003408451740540563,0.05888895038344858,False,0.95
