panel,cost_bps,m,phase,turn_yr,Sharpe,cad_Sharpe,dS,in_span,band
BROAD136,10,2,0,11.123916879947497,0.9761214839633743,0.9675853841139508,0.008536099849423495,True,0.1707714886427908
BROAD136,10,5,0,8.972495239632728,0.9967326254742719,0.9875131269617541,0.009219498512517799,True,0.1707714886427908
BROAD136,10,10,0,7.0516581538936265,0.9997516372721903,1.0098484554020994,-0.010096818129909146,True,0.1707714886427908
BROAD136,10,15,0,6.1977625834722945,1.0318633214525688,1.018608230106366,0.01325509134620284,True,0.1707714886427908
BROAD136,10,20,0,5.641969562661363,1.0316417731366343,1.0092991719630566,0.02234260117357767,True,0.1707714886427908
BROAD136,10,30,0,4.937936510693048,1.0505851865036435,0.9960932500339891,0.054491936469654445,True,0.1707714886427908
BROAD136,10,50,0,4.143894181114516,1.0437060731249663,0.9787234113640415,0.06498266176092482,True,0.1707714886427908
BROAD136,10,999,0,3.462186066970532,1.061420319823939,,,False,0.1707714886427908
BROAD136,10,2,1,10.943722472356292,0.9373956360541431,0.9690995685360378,-0.03170393248189474,True,0.1707714886427908
BROAD136,10,5,1,8.917505927384243,0.9538575378806584,0.9880830982478691,-0.034225560367210695,True,0.1707714886427908
BROAD136,10,10,1,7.2345452184926575,0.9722250053715594,1.0074744944138954,-0.035249489042335935,True,0.1707714886427908
BROAD136,10,15,1,6.323926475750885,0.9922475161593562,1.019947290407257,-0.02769977424790082,True,0.1707714886427908
BROAD136,10,20,1,5.780519136769555,0.9867382037219119,1.0117028758922202,-0.02496467217030829,True,0.1707714886427908
BROAD136,10,30,1,4.997549417827503,1.0071983858973141,0.9972822220028823,0.00991616389443184,True,0.1707714886427908
BROAD136,10,50,1,4.271630746427347,0.9371954636273511,0.9817314443535384,-0.04453598072618736,True,0.1707714886427908
BROAD136,10,999,1,3.4881435857855885,0.9938706496651257,0.9616552971112434,0.032215352553882304,True,0.1707714886427908
BROAD136,10,2,2,11.061486505873969,0.970182223634436,0.9681071953716556,0.0020750282627803873,True,0.1707714886427908
BROAD136,10,5,2,8.814273203113101,0.9891937510569145,0.989162675370297,3.107568661753213e-05,True,0.1707714886427908
BROAD136,10,10,2,7.160895463324357,1.0078935206946884,1.0084232051669966,-0.0005296844723081673,True,0.1707714886427908
BROAD136,10,15,2,6.282986242752368,1.0447513204870151,1.0199613662667162,0.02478995422029895,True,0.1707714886427908
BROAD136,10,20,2,5.681163290302516,1.0485760182096926,1.0099850816198872,0.03859093658980539,True,0.1707714886427908
BROAD136,10,30,2,4.986224659569286,1.086056634526339,0.9970574461796275,0.08899918834671139,True,0.1707714886427908
BROAD136,10,50,2,4.264920987131806,0.9956166300697104,0.9815756901527045,0.014040939917005835,True,0.1707714886427908
BROAD136,10,999,2,3.3818026155568703,1.1186628976956894,,,False,0.1707714886427908
BROAD136,10,2,3,10.894326631265447,1.0236543058422904,0.9695189999725875,0.05413530586970294,True,0.1707714886427908
BROAD136,10,5,3,8.907118172368511,1.0116102478772468,0.9881911632480705,0.0234190846291763,True,0.1707714886427908
BROAD136,10,10,3,7.093874672232635,1.078770070136207,1.0092950440256478,0.06947502611055922,True,0.1707714886427908
BROAD136,10,15,3,6.2378473270634025,1.104563953802054,1.0192469769087666,0.08531697689328732,True,0.1707714886427908
BROAD136,10,20,3,5.618656482033964,1.123175564083806,1.0088889178297118,0.11428664625409413,True,0.1707714886427908
BROAD136,10,30,3,4.96304296187122,1.1160251903766694,0.9965957352807454,0.11942945509592395,True,0.1707714886427908
BROAD136,10,50,3,4.232111460594657,1.0568698999272925,0.9808105340255878,0.0760593659017047,True,0.1707714886427908
BROAD136,10,999,3,3.412513045677846,1.0856915183473006,,,False,0.1707714886427908
BROAD136,10,2,4,11.101697113592566,0.9691228230694975,0.9677707669645013,0.0013520561049962243,True,0.1707714886427908
BROAD136,10,5,4,8.947920845649547,1.0044616863727474,0.9877674107603294,0.016694275612417986,True,0.1707714886427908
BROAD136,10,10,4,7.130579641283738,1.0182525835463558,1.008816552884044,0.0094360306623118,True,0.1707714886427908
BROAD136,10,15,4,6.259287605354721,1.0253869819267407,1.0195869429989117,0.005800038927828988,True,0.1707714886427908
