panel,anchor,N,gross,cadence,H,model,cost_bps,incumbent,turn_yr,eff_bps,drag_pp_yr,full_CAGR,full_Sharpe,full_MaxDD,h1_CAGR,h1_Sharpe,h1_MaxDD,h2_CAGR,h2_Sharpe,h2_MaxDD,is__CAGR,is__Sharpe,is__MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,keep4a,keep4b,fail4a,fail4b,A_H1,A_H2,A_DD,L_H1,L_H2,L_OOS,L_DD,L_CAGR
U56,A,20,0.75,W,5,M_VOLSPREAD,25.0,False,9.84816050088518,29.957086583324294,2.9502219681149184,0.10926869743575174,0.9238095510901368,-0.18573629092523702,0.09878339950832671,0.9150180041631427,-0.1313079351206936,0.11984927059033668,0.9373465600652985,-0.1857362909252369,0.0878472722291872,0.8103554191098101,-0.1313079351206936,0.12720451087896878,1.0092322479590932,-0.1857362909252368,False,False,"A_H1,A_H2,A_DD",L_H1,False,False,False,False,True,True,True,True
U56,A,20,0.75,W,5,M_VOLSPREAD,50.0,False,9.84816050088518,59.91417316664859,5.900443936229834,0.0770018193923081,0.6769078642727755,-0.18745935477273745,0.06782237827044679,0.6528157179769152,-0.1469235536903799,0.08625599001031437,0.7016943428897084,-0.18745935477273734,0.05654970755713107,0.5478442074019955,-0.1469235536903799,0.09412093205179128,0.7728209577906817,-0.18745935477273745,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_CAGR",False,False,False,False,False,False,True,False
U56,A,20,0.75,W,5,M_VOLSPREAD,75.0,False,9.84816050088518,89.87125974997288,8.850665904344751,0.04564769776685895,0.4303015142311334,-0.2123674649066274,0.03770962259191957,0.3911230363392892,-0.17053076974271142,0.053642885833646625,0.4661971082431348,-0.2123674649066276,0.026127819180445266,0.2859724032127179,-0.17053076974271142,0.06198161490646581,0.536502478085475,-0.21236746490662683,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,5,M_VOLSPREAD,100.0,False,9.84816050088518,119.82834633329718,11.800887872459667,0.015181235414647443,0.18505740432180906,-0.2495285096550488,0.008422545880663046,0.13121594076168194,-0.2041813814384107,0.021982153733485887,0.23178044183021698,-0.24952850965505036,-0.0034422082407123966,0.02601183287501797,-0.2041813814384107,0.030760363198038876,0.30121829885646095,-0.24952850965504836,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,5,M_VOLSPREAD,150.0,False,9.84816050088518,179.74251949994576,17.701331808689503,-0.043185765340362,-0.2973106048340141,-0.5988263844126137,-0.047762010766010055,-0.37846716787688933,-0.40735817130840546,-0.03858960000101519,-0.23028614434965775,-0.4240398530667103,-0.06011881143921338,-0.483422671217367,-0.40735817130840546,-0.029029217102093385,-0.16266149023274568,-0.42403985306670977,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,5,M_VOLSPREAD,200.0,False,9.84816050088518,239.65669266659435,23.601775744919333,-0.09828686159768973,-0.7628530034980359,-0.8468587854154747,-0.10090056230383859,-0.867674311639662,-0.6318270388845908,-0.09566674316168056,-0.6780173999657209,-0.6271274716348462,-0.11365832742753124,-0.9719499494359866,-0.6245647034934698,-0.08544358708566391,-0.6122209099067482,-0.6271274716348447,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,10,M_PROP,0.0,False,7.921357787214142,0.0,0.0,0.14416053938227247,1.1587457899477611,-0.19238509970966533,0.136840367879967,1.2025185132043263,-0.11171790652418556,0.15152452255657445,1.1296334262480132,-0.19238509970966533,0.1253852626189782,1.0936265539068823,-0.11171790652418556,0.1598385316536477,1.2099271709516073,-0.19238509970966522,False,True,"A_H1,A_H2,A_DD",-,False,False,False,True,True,True,True,True
U56,A,20,0.75,W,10,M_PROP,10.0,False,7.921357787214142,10.0,0.7921357787214102,0.13513519601955992,1.0940917178290157,-0.19330056547489605,0.12798427167227167,1.1325539668218192,-0.11384453417758567,0.14232820812532565,1.069035846109609,-0.19330056547489582,0.11637194331010381,1.0229954508643888,-0.11384453417758567,0.15080488730094954,1.149374252546475,-0.19330056547489605,False,True,"A_H1,A_H2,A_DD",-,False,False,False,True,True,True,True,True
U56,A,20,0.75,W,10,M_PROP,25.0,False,7.921357787214142,25.0,1.980339446803535,0.1217260147979129,0.9969077179077555,-0.19467249811415865,0.11482561544876835,1.0273827667710034,-0.11845418981939115,0.12866599378159527,0.9779492773413913,-0.19467249811415932,0.1029833129777924,0.9168547026490254,-0.11845418981939115,0.13738114273921886,1.058331819792141,-0.194672498114159,False,True,"A_H1,A_H2,A_DD",-,False,False,False,True,True,True,True,True
U56,A,20,0.75,W,10,M_PROP,50.0,False,7.921357787214142,50.0,3.96067889360707,0.09971673303104334,0.8345964599725726,-0.1969556785671368,0.0932250729592281,0.8517139256251878,-0.1304348869968921,0.10624399617100289,0.8258245979942637,-0.19695567856713658,0.0810147948110318,0.7396535474210201,-0.1304348869968921,0.11534211613924295,0.9062189814165698,-0.19695567856713658,False,False,"A_H1,A_H2,A_DD","L_H1,L_CAGR",False,False,False,False,True,True,True,False
U56,A,20,0.75,W,10,M_PROP,75.0,False,7.921357787214142,75.0,5.941018340410604,0.07812490372139869,0.6721928267067466,-0.19923464496290344,0.07203117185096497,0.675915234735761,-0.14324210749585764,0.08425051073148837,0.6736218470424068,-0.19923464496290344,0.05947156109204621,0.5624310752696762,-0.14324210749585764,0.093713953923108,0.7539501079122563,-0.19923464496290355,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_CAGR",False,False,False,False,False,False,True,False
U56,A,20,0.75,W,10,M_PROP,100.0,False,7.921357787214142,100.0,7.9213577872141405,0.05694287440063217,0.5100743994026756,-0.21724097470290005,0.05123647780092222,0.5003872884798425,-0.16970973967421765,0.06267766012830767,0.5216999870863811,-0.2172409747029006,0.03834561349173171,0.38559169798841814,-0.16970973967421765,0.07248928740732108,0.6018838338262373,-0.21724097470289883,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,10,M_PROP,150.0,False,7.921357787214142,150.0,11.882036680821212,0.0157782812074323,0.18816191250044187,-0.29697620160831284,0.010815630949816413,0.15170616122641636,-0.22874594681020421,0.02076304799073747,0.22009289066646864,-0.29697620160831284,-0.0026856889398768624,0.034635166893122606,-0.22874594681020421,0.031221600160156404,0.29975512269021404,-0.29697620160831095,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,10,M_PROP,200.0,False,7.921357787214142,200.0,15.842715574428285,-0.023835597064377767,-0.1283406333571071,-0.5170310419044288,-0.028094344244879554,-0.19134104320745912,-0.3204497742584024,-0.019560116182999687,-0.07634412107620192,-0.4307362933028358,-0.04214022412957963,-0.3102166848782863,-0.3204497742584024,-0.008517390677581282,0.002496119580388251,-0.4307362933028349,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,10,M_VOLSPREAD,0.0,False,7.921357787214142,0.0,0.0,0.14416053938227247,1.1587457899477611,-0.19238509970966533,0.136840367879967,1.2025185132043263,-0.11171790652418556,0.15152452255657445,1.1296334262480132,-0.19238509970966533,0.1253852626189782,1.0936265539068823,-0.11171790652418556,0.1598385316536477,1.2099271709516073,-0.19238509970966522,False,True,"A_H1,A_H2,A_DD",-,False,False,False,True,True,True,True,True
U56,A,20,0.75,W,10,M_VOLSPREAD,10.0,False,7.921357787214142,12.34345839114647,0.9777695024786192,0.13303195069699547,1.079035775602711,-0.19324383041237903,0.12585700692668378,1.115802858276623,-0.11431956423278755,0.14024936245060715,1.0553198648653772,-0.19324383041237914,0.11438331010303959,1.007470651553976,-0.11431956423278755,0.14860490997433673,1.1346049109190846,-0.19324383041237925,False,True,"A_H1,A_H2,A_DD",-,False,False,False,True,True,True,True,True
U56,A,20,0.75,W,10,M_VOLSPREAD,25.0,False,7.921357787214142,30.85864597786617,2.4444237561965427,0.11653528374954902,0.9591708347731358,-0.1945307748976629,0.10957497502589608,0.9853569534914047,-0.11871634967547073,0.12353609502438712,0.9435945698983863,-0.1945307748976629,0.09807606313865991,0.8779128289321838,-0.11871634967547073,0.1319511134174849,1.0213304305868611,-0.1945307748976628,False,True,"A_H1,A_H2,A_DD",-,False,False,False,True,True,True,True,True
U56,A,20,0.75,W,10,M_VOLSPREAD,50.0,False,7.921357787214142,61.71729195573234,4.888847512393089,0.08955616451355453,0.7589530984344788,-0.1966726134584883,0.08294515939547997,0.7673609366011267,-0.13095255106834158,0.09620452770132837,0.7570272814084,-0.19667261345848763,0.07141114301721574,0.6615137595399513,-0.13095255106834158,0.10471129571481952,0.8320960211836936,-0.1966726134584884,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_CAGR",False,False,False,False,False,False,True,False
U56,A,20,0.75,W,10,M_VOLSPREAD,75.0,False,7.921357787214142,92.57593793359852,7.333271268589636,0.06320854861126413,0.5587612619130519,-0.19881061902073704,0.05693652766146351,0.5492946083518689,-0.14466558041800437,0.06951494339504216,0.5705327308209324,-0.19881061902073693,0.04537573189836275,0.4451693035345653,-0.14466558041800437,0.07810456194803694,0.6428467778158401,-0.19881061902073716,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_CAGR",False,False,False,False,False,False,True,False
U56,A,20,0.75,W,10,M_VOLSPREAD,100.0,False,7.921357787214142,123.43458391146469,9.777695024786182,0.03747812369262604,0.35925518338539686,-0.22862506639180002,0.03153500299445389,0.33191430081769935,-0.17592146809848075,0.04345278990097157,0.384702996489734,-0.22862506639180036,0.019955388309013555,0.2296106904855477,-0.17592146809848075,0.052116709448913,0.4541970008801573,-0.22862506639180147,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,10,M_VOLSPREAD,150.0,False,7.921357787214142,185.15187586719705,14.666542537179271,-0.012186839682138961,-0.03516681010695792,-0.4025513654018015,-0.017501490351404803,-0.09787778591661618,-0.2541907801919778,-0.006845849448051555,0.01730716467881702,-0.3518624634236498,-0.02909626026130696,-0.19633913077295093,-0.2541907801919778,0.0019423680864145698,0.0810533946533664,-0.35186246342364935,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,10,M_VOLSPREAD,200.0,False,7.921357787214142,246.86916782292937,19.555390049572363,-0.05954706504273355,-0.41958747107594424,-0.7042717743323119,-0.06427085850196002,-0.5165798258613102,-0.4816799426490461,-0.05480156480635856,-0.340928949544636,-0.5023869795980546,-0.07585302324644372,-0.6110924397241339,-0.4816799426490461,-0.04591931659121251,-0.28293487264143574,-0.5023869795980562,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,21,M_PROP,0.0,False,6.140692353412129,0.0,0.0,0.1507030990324163,1.1644058811679185,-0.20178821338922415,0.1467908007739538,1.2632339760684934,-0.11724118000200356,0.15462697603521414,1.09598887277813,-0.20178821338922437,0.13796448983730047,1.1746016638606558,-0.11724118000200356,0.16128794246425748,1.1638495313179982,-0.20178821338922392,False,True,"A_H2,A_DD",-,True,False,False,True,True,True,True,True
U56,A,20,0.75,W,21,M_PROP,10.0,False,6.140692353412129,10.0,0.6140692353412124,0.14366167985566558,1.1162539775946898,-0.20241628648552024,0.1399563341919321,1.210613884610567,-0.11825916304387041,0.14737739527713734,1.0509915611722376,-0.20241628648552024,0.1310796196055557,1.1221268777490399,-0.11825916304387041,0.15411578085439204,1.1184397798067252,-0.20241628648552012,False,False,"A_H1,A_H2,A_DD",L_DD,False,False,False,True,True,True,False,True
U56,A,20,0.75,W,21,M_PROP,25.0,False,6.140692353412129,25.0,1.5351730883530308,0.13317761405915807,1.0438987149748677,-0.2033577887429313,0.12977863120465916,1.1315217081859945,-0.11978429027700432,0.13658528766526334,0.9833891715666915,-0.20335778874293153,0.12082797206585072,1.0432782936247442,-0.11978429027700432,0.14343762847079056,1.0502025418315089,-0.20335778874293153,False,False,"A_H1,A_H2,A_DD",L_DD,False,False,False,True,True,True,False,True
U56,A,20,0.75,W,21,M_PROP,50.0,False,6.140692353412129,50.0,3.0703461767060616,0.11591035818769835,0.9230483201335437,-0.20492534019713315,0.11301127970442071,0.9993659862516758,-0.12232124928493515,0.11881567930989223,0.8705065349035904,-0.20492534019713415,0.1039417398453526,0.9115966847411117,-0.12232124928493515,0.12585223790586153,0.9362197556275919,-0.20492534019713327,False,False,"A_H1,A_H2,A_DD",L_DD,False,False,False,True,True,True,False,True
U56,A,20,0.75,W,21,M_PROP,75.0,False,6.140692353412129,75.0,4.605519265059095,0.09889765073044665,0.8020078704799373,-0.2064908691090923,0.0964853299383297,0.8669488398983417,-0.12763631269499298,0.10131419048771595,0.7574758589579167,-0.2064908691090921,0.08730224919879248,0.7797380848219664,-0.12763631269499298,0.10852797398711789,0.8220383101370439,-0.2064908691090922,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,21,M_PROP,100.0,False,6.140692353412129,100.0,6.140692353412127,0.082135861739431,0.6809305091416388,-0.20805437683587868,0.08019741177987472,0.7344525688915202,-0.14367511835722147,0.08407691635954428,0.6444318654390309,-0.20805437683587857,0.07090600477827835,0.6478834857329628,-0.14367511835722147,0.09146109247422607,0.707795427136872,-0.20805437683587846,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,21,M_PROP,150.0,False,6.140692353412129,150.0,9.211038530118191,0.04935076901331814,0.4392717460035708,-0.23595899271057663,0.048322417196442924,0.46994577231753376,-0.18708511807470785,0.0503796665230285,0.41883720397443985,-0.2359589927105762,0.03882951249981792,0.3849016541765006,-0.18708511807470785,0.05808475821200165,0.4796697794386567,-0.23595899271057752,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,21,M_PROP,200.0,False,6.140692353412129,200.0,12.281384706824255,0.017527029736114308,0.19926082046923013,-0.27424326571542157,0.017360236291962483,0.20726296441724085,-0.2315818995470239,0.01769377551010476,0.19476728030551452,-0.27424326571542146,0.007685248456188454,0.12404838189251054,-0.2315818995470239,0.025694305587551147,0.25291177359303363,-0.27424326571542024,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,21,M_VOLSPREAD,0.0,False,6.140692353412129,0.0,0.0,0.1507030990324163,1.1644058811679185,-0.20178821338922415,0.1467908007739538,1.2632339760684934,-0.11724118000200356,0.15462697603521414,1.09598887277813,-0.20178821338922437,0.13796448983730047,1.1746016638606558,-0.11724118000200356,0.16128794246425748,1.1638495313179982,-0.20178821338922392,False,True,"A_H2,A_DD",-,True,False,False,True,True,True,True,True
U56,A,20,0.75,W,21,M_VOLSPREAD,10.0,False,6.140692353412129,12.990706285652802,0.7977193075373071,0.14156496190065004,1.101898452120794,-0.2024220216906646,0.1380716143957923,1.1960787257321905,-0.11832341202260055,0.14506745436245883,1.0366396015047477,-0.20242202169066448,0.12927762501365003,1.1083800046409005,-0.11832341202260055,0.15177194776040182,1.1035776603538725,-0.20242202169066448,False,False,"A_H1,A_H2,A_DD",L_DD,False,False,False,True,True,True,False,True
U56,A,20,0.75,W,21,M_VOLSPREAD,25.0,False,6.140692353412129,32.47676571413201,1.9942982688432773,0.12798947973876618,1.00793556148452,-0.2033720980337973,0.1251133145608032,1.0950874202355159,-0.11994469726916912,0.13087169915420827,0.9474487340308002,-0.20337209803379708,0.11636782128017908,1.0088323369958494,-0.11994469726916912,0.13763939909104805,1.0129754774571154,-0.2033720980337974,False,False,"A_H1,A_H2,A_DD",L_DD,False,False,False,True,True,True,False,True
U56,A,20,0.75,W,21,M_VOLSPREAD,50.0,False,6.140692353412129,64.95353142826401,3.9885965376865506,0.10571058701648361,0.8509585364805602,-0.20495386316310638,0.10383360731858993,0.9262765524542688,-0.12264134609913813,0.10758991224759451,0.7984983572040878,-0.2049538631631065,0.09516896322351465,0.8425356370406535,-0.12264134609913813,0.11445751835994034,0.8616056563359973,-0.20495386316310626,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,21,M_VOLSPREAD,75.0,False,6.140692353412129,97.43029714239601,5.982894806529826,0.08385835648760276,0.6937864361425861,-0.20653351036718337,0.08294459674892152,0.7571724943919858,-0.13036359710495693,0.08477247584913172,0.6494124489148622,-0.20653351036718337,0.07436080700806968,0.6760683114334399,-0.13036359710495693,0.09173338026637157,0.7100261719322051,-0.20653351036718337,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,21,M_VOLSPREAD,100.0,False,6.140692353412129,129.90706285652803,7.977193075373103,0.06242486870260611,0.5367298840003972,-0.2098173627958828,0.062439322842303246,0.5881457828532287,-0.14875263608201483,0.06241042125858409,0.5004645217619483,-0.20981736279588392,0.053936367143550434,0.5097854593040914,-0.14875263608201483,0.06945822988928785,0.5585224470444362,-0.20981736279588348,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,21,M_VOLSPREAD,150.0,False,6.140692353412129,194.86059428479203,11.965789613059654,0.020783153118644204,0.22418287699084524,-0.25598340509562456,0.02255274417783526,0.25177977772791116,-0.19811920728393828,0.019017418061810343,0.20405598442993886,-0.25598340509562545,0.014211297975461834,0.17916317044172728,-0.19811920728393828,0.026220680328557178,0.2568647696552453,-0.2559834050956239,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,21,M_VOLSPREAD,200.0,False,6.140692353412129,259.81412571305606,15.954386150746206,-0.019275111543965995,-0.08432897469290435,-0.4203952465947026,-0.01587943992125973,-0.08001627301245914,-0.3014998342345824,-0.02265754759163019,-0.08865397083141585,-0.3417451209420751,-0.024059742577958287,-0.14666000620892677,-0.3014998342345824,-0.015321979103684824,-0.041195428899545965,-0.3417451209420753,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,42,M_PROP,0.0,False,4.670666585323883,0.0,0.0,0.14704882957019683,1.1041104598492133,-0.22792747071583297,0.13679652107669682,1.1742566033330275,-0.119960009129229,0.1573889271637019,1.064795536168849,-0.22792747071583275,0.12393274658935605,1.0578738268293957,-0.119960009129229,0.1664186875874769,1.1445102451365252,-0.22792747071583264,False,False,"A_H1,A_H2,A_DD",L_DD,False,False,False,True,True,True,False,True
U56,A,20,0.75,W,42,M_PROP,10.0,False,4.670666585323883,10.0,0.4670666585323873,0.14170901646849865,1.0689247675638487,-0.22822536265217575,0.1317029407713508,1.1350546145866796,-0.12059466760807303,0.15179900306947247,1.0321942295213384,-0.22822536265217563,0.11876670222242058,1.0183407770054391,-0.12059466760807303,0.16093223163606218,1.111916402319334,-0.22822536265217575,False,False,"A_H1,A_H2,A_DD",L_DD,False,False,False,True,True,True,False,True
U56,A,20,0.75,W,42,M_PROP,25.0,False,4.670666585323883,25.0,1.167666646330967,0.13374357606663811,1.016020974278829,-0.22867212394546998,0.12410333381629246,1.0761305510604033,-0.12173393922408426,0.1434621019525273,0.9831665160642443,-0.22867212394546965,0.11106008087679431,0.9589434211993012,-0.12173393922408426,0.15274838988455008,1.062888571234244,-0.22867212394546976,False,False,"A_H1,A_H2,A_DD",L_DD,False,False,False,True,True,True,False,True
U56,A,20,0.75,W,42,M_PROP,50.0,False,4.670666585323883,50.0,2.335333292661942,0.12058509363520753,0.9275641042618465,-0.22941652182903693,0.11154528904237626,0.9776659962671295,-0.12368317549565933,0.12969430143374217,0.901160038543726,-0.2294165218290366,0.09832811192155289,0.8597524607234495,-0.12368317549565933,0.1392300393742112,0.9808521832454944,-0.2294165218290366,False,False,"A_H1,A_H2,A_DD",L_DD,False,False,False,True,True,True,False,True
U56,A,20,0.75,W,42,M_PROP,75.0,False,4.670666585323883,75.0,3.5029999389929123,0.10757184276506493,0.8388345318579178,-0.23016066441277228,0.09912101568997733,0.8789854240685063,-0.13523299242478948,0.11608380210792091,0.8188550864727073,-0.23016066441277183,0.08573537314805768,0.7604237051566605,-0.13523299242478948,0.12586203393181528,0.898481009924243,-0.23016066441277194,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_DD",False,False,False,False,False,True,False,True
U56,A,20,0.75,W,42,M_PROP,100.0,False,4.670666585323883,100.0,4.6706665853238825,0.09470229929489848,0.7499276273082857,-0.23090455174291047,0.08682915593876284,0.7802114281005389,-0.14754842433168003,0.10262889820376819,0.7363315310676957,-0.23090455174291058,0.07328041254898832,0.661079631882145,-0.14754842433168003,0.11264278745608891,0.8158560056552926,-0.23090455174291036,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
U56,A,20,0.75,W,42,M_PROP,150.0,False,4.670666585323883,150.0,7.005999877985825,0.06938831378580734,0.571963683074278,-0.24604127508632412,0.06263731145249474,0.5828695938531736,-0.171675612849008,0.07617914117938973,0.5709502117813389,-0.24604127508632334,0.0487780898606045,0.4628295986354756,-0.171675612849008,0.08664430620599517,0.650171062001179,-0.24604127508632323,False,False,"A_H1,A_H2,A_DD","L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,False,False,False,False,False,False,False
