panel,con,TOTAL,SELECTION,TIMING,sel_share
U56,RESPREAD,-1.0965669525590194,-1.3120674030158819,0.2155004504568625,1.1965228388051972
U56,DEGROSS,-0.8728823077866599,-1.252199447732849,0.3793171399461892,1.4345570262593725
B136,RESPREAD,-0.8850156087270689,-0.425949057152053,-0.45906655157501586,0.48128988116345417
B136,DEGROSS,-0.5615261757868639,-0.5669491492786838,0.00542297349181986,1.0096575613491583
SMALL439,RESPREAD,-2.5239297865524035,-1.6299695492245858,-0.8939602373278177,0.645806217712207
SMALL439,DEGROSS,-1.8757553395990278,-1.3965624348603711,-0.4791929047386567,0.7445333649744046
