panel,theta,construction,cadence,gross,dSharpe,dCAGR,dMaxDD,doSharpe,doCAGR,doMaxDD,disSharpe,dturn_yr,dSharpe_0,dSharpe_25,mom_wins,mom_wins_CAGR,mom_wins_0bps,mom_wins_25bps,mom_wins_OOS
B136,-0.4,DEGROSS,W,0.75,-0.006851702044150976,-0.0008083064691308817,-0.0013963256686994052,-0.0018624274109657613,0.00011433753141876224,-0.0013963256686992942,-0.012937578279283102,0.014772320246616788,-0.006732249137645807,-0.0070308565473455875,False,False,False,False,False
B136,-0.4,DEGROSS,W,1.0,-0.00691695262423897,-0.0011510020072682536,-0.0017611611986733111,-0.0018670668077738206,0.00011975543277475964,-0.001761161198673089,-0.01308500454569872,0.019369782095221666,-0.0067998403987654665,-0.0070926076737301,False,False,False,False,False
B136,-0.4,RESPREAD,D,0.5,-0.006596087213211366,-0.00029810229558280277,0.001130060142422895,-0.006206189831182041,-0.00012609522658446615,0.001130060142422451,-0.0069028558831669695,0.03055507420417425,-0.006294893119432432,-0.007048806518565209,False,False,False,False,False
B136,-0.4,RESPREAD,D,0.75,-0.0066000317004328846,-0.0004844099368981336,0.0014342590197575777,-0.006206845815818207,-0.00022516617830459218,0.0014342590197576888,-0.00691034178331984,0.045949241216562964,-0.006294893119433098,-0.007058608437346514,False,False,False,False,False
B136,-0.4,RESPREAD,D,1.0,-0.006604107861809538,-0.0006978226242861929,0.0015999662633048306,-0.0062059682872863675,-0.0003515049927413916,0.0015999662633044975,-0.006920270712446719,0.0616758460797886,-0.006294893119432432,-0.007068754638972274,False,False,False,False,False
B136,-0.4,RESPREAD,M,0.5,-0.0055611724987831845,-0.0004200709179997819,0.0003705645181235617,-0.0031329059978399965,-0.0002449741144443518,0.00037056451812411684,-0.00859925331347089,0.002195070966062196,-0.005532484796634485,-0.005604188070192917,False,False,False,False,False
B136,-0.4,RESPREAD,M,0.75,-0.005416266848178974,-0.0006534576627803546,0.0005393840596040755,-0.0029066227034855174,-0.0003721987160940632,0.0005393840596032984,-0.008585725167627567,0.0031931058768848164,-0.005387876546273818,-0.005458829351016492,False,False,False,False,False
B136,-0.4,RESPREAD,M,1.0,-0.005269684074414638,-0.0009030775447236294,0.0006981795023097703,-0.002675794021237188,-0.0005016982220242827,0.0006981795023094373,-0.008581591777742537,0.0041134786069702,-0.0052417566274964855,-0.005311545054502265,False,False,False,False,False
B136,-0.4,RESPREAD,Q,0.5,-0.00280164393601412,-0.0001415759257561433,6.661338147750939e-16,4.733031543358024e-06,0.00016268847736511383,0.0,-0.006246270094878215,0.003073815266268126,-0.0027674898887446453,-0.002853041680456636,False,False,False,False,True
B136,-0.4,RESPREAD,Q,0.75,-0.002759273292332498,-0.00023072514874145078,1.1102230246251565e-16,0.00014948813171167252,0.00024166910405853947,-2.220446049250313e-16,-0.006348300493732584,0.004449853658920588,-0.0027262432983758966,-0.0028089778999562665,False,False,False,False,True
B136,-0.4,RESPREAD,Q,1.0,-0.002720223670688693,-0.0003325705528460787,1.1102230246251565e-16,0.0002764566212445363,0.000319271069491478,4.440892098500626e-16,-0.006444406369577882,0.005695236705858753,-0.0026885791912301116,-0.002767844464789615,False,False,False,False,True
B136,-0.4,RESPREAD,W,0.5,-0.0077126486380505455,-0.00044545366133497133,-0.0013524275664139607,-0.0031283285084535706,9.968010322070064e-05,-0.0013524275664138496,-0.013283339179607445,0.010991559333319634,-0.007596867908892246,-0.007886326651219244,False,False,False,False,False
B136,-0.4,RESPREAD,W,0.75,-0.007799292924664858,-0.0007292575012392,-0.0019137579171827346,-0.0031448282080506207,0.00012067912232049949,-0.0019137579171828456,-0.013459847597362407,0.01607094616122806,-0.007685587158694052,-0.007969843200460236,False,False,False,False,False
B136,-0.4,RESPREAD,W,1.0,-0.007889585360196127,-0.001056892750196825,-0.0024019931111465276,-0.003168029340259393,0.00011950120554926613,-0.0024019931111467496,-0.013637188627567687,0.020776705074625035,-0.007778630347716531,-0.008055979719676198,False,False,False,False,False
B136,-0.25,DEGROSS,D,0.5,0.015631015792756164,0.0020779940915625073,0.0031968739114366373,0.017608166386223312,0.0025059622506182766,0.0031968739114364153,0.013634593836276077,0.08639007981408975,0.016518743787270473,0.014295922514689252,True,True,True,True,True
B136,-0.25,DEGROSS,D,0.75,0.015634239771344483,0.003196388832766628,0.0042041166697289745,0.017612650844247568,0.003845485840558771,0.004204116669728752,0.013637121492991788,0.1283650537947283,0.01651874378727025,0.014304172457137554,True,True,True,True,True
B136,-0.25,DEGROSS,D,1.0,0.015641148440588504,0.004363495853073829,0.004893828472159245,0.01762267718264665,0.00523687415188312,0.004893828472159245,0.013640517287859533,0.16965439810969585,0.016518743787270473,0.014321566753858317,True,True,True,True,True
B136,-0.25,DEGROSS,M,0.5,-0.005459328157761956,-0.00018474143495850193,0.001076202871248877,0.0012566402999387716,0.0003326208855869428,0.001076202871248766,-0.014515558529098582,0.003701200183062303,-0.005426791838500256,-0.005508076618084168,False,False,False,False,True
B136,-0.25,DEGROSS,M,0.75,-0.005103025152289664,-0.00028728068990302447,0.001565499296881545,0.0016116229824600925,0.0005169636666515487,0.0015654992968817671,-0.014242993852543906,0.005115964341705026,-0.0050732439992022815,-0.0051476360915134745,False,False,False,False,True
B136,-0.25,DEGROSS,M,1.0,-0.0047309753108026875,-0.00039607313814205014,0.0020239568973473565,0.0019820251548028356,0.0007143815616477145,0.0020239568973480226,-0.01397211538302523,0.006112016837702572,-0.004704952722988542,-0.004769943191686332,False,False,False,False,True
B136,-0.25,DEGROSS,Q,0.5,-0.013343228133976925,-0.000602471642427771,-1.1102230246251565e-16,-0.012651978439810252,-0.0004117294813643646,3.3306690738754696e-16,-0.013853346158653856,0.0013591497114318896,-0.013336688762843663,-0.01335299194533257,False,False,False,False,False
B136,-0.25,DEGROSS,Q,0.75,-0.01274131940907286,-0.0009309161235420138,-1.1102230246251565e-16,-0.011924959108138511,-0.0006494093149389535,-4.440892098500626e-16,-0.013410867651169278,0.0019347206035560949,-0.012734657158578688,-0.012751282722900381,False,False,False,False,False
B136,-0.25,DEGROSS,Q,1.0,-0.01215150640283058,-0.001277182509554775,-2.220446049250313e-16,-0.011219298386082377,-0.0009084657232398818,-1.1102230246251565e-16,-0.012970730905892847,0.0023523979537884987,-0.012145689463655351,-0.01216020821968078,False,False,False,False,False
B136,-0.25,DEGROSS,W,0.5,0.005848017085858803,0.0011065066847188998,-0.0005445966099874022,0.018831336312319813,0.0023795179479912942,-0.0005445966099877353,-0.010415847353068886,0.033567556224271766,0.0062320338073087456,0.005271983935480451,True,True,True,True,True
B136,-0.25,DEGROSS,W,0.75,0.005817614435555729,0.0016857811658081978,-0.0007404392426196837,0.018759376058481436,0.003650801029540851,-0.0007404392426195727,-0.010419886568617365,0.04952144196719055,0.006196312818184557,0.005249578567227076,True,True,True,True,True
B136,-0.25,DEGROSS,W,1.0,0.005791040866429675,0.002279857569998045,-0.0008906841724881653,0.0186905448716308,0.004972703524747768,-0.0008906841724880543,-0.010422856121026891,0.06501815959363832,0.0061629525383970485,0.0052331983982225605,True,True,True,True,True
B136,-0.25,RESPREAD,D,0.5,0.019753301403722556,0.00362356112626383,0.004650219646960885,0.0201447054689472,0.004290384676857606,0.004650219646960441,0.020288926750227976,0.08768147214811561,0.020166706985938587,0.019124081138232718,True,True,True,True,True
B136,-0.25,RESPREAD,D,0.75,0.019746083644867296,0.005550288135899528,0.00604043371896712,0.02013506185308067,0.006551570412716368,0.006040433718967342,0.020286977368055625,0.129578673842901,0.02016670698593903,0.019106625117035758,True,True,True,True,True
B136,-0.25,RESPREAD,D,1.0,0.019744183529718073,0.007544209909757571,0.00693466231031592,0.02013257770704513,0.008878079592636423,0.006934662310315698,0.020286884017776785,0.17063098778985664,0.020166706985938587,0.019102324193695397,True,True,True,True,True
B136,-0.25,RESPREAD,M,0.5,-0.006036082179622149,1.2791045823856706e-05,0.0010833438066317758,0.0005744818670687657,0.00035524109451690045,0.001083343806632997,-0.014849258315911884,0.0011776585659271088,-0.006056190683094265,-0.006005274115474135,False,True,False,False,True
B136,-0.25,RESPREAD,M,0.75,-0.0055590044991669085,1.639452880652925e-05,0.0015751409041585562,0.0009457773075591813,0.000548491371294757,0.0015751409041587783,-0.014334504257535352,0.0017251913729912083,-0.005576780820497396,-0.005531704262275561,False,True,False,False,True
B136,-0.25,RESPREAD,M,1.0,-0.00506963788922854,1.882487230320251e-05,0.0020354453352420254,0.0013323001160634451,0.0007529535287789102,0.0020354453352416924,-0.013827127449467902,0.002207251307067004,-0.005085852909288535,-0.0050446896752367465,False,True,False,False,True
B136,-0.25,RESPREAD,Q,0.5,-0.014628252082348858,-0.0006695027047323165,2.220446049250313e-16,-0.01350866022476449,-0.000381442008414945,2.220446049250313e-16,-0.01581001305103502,0.0013808006955698948,-0.014624932509750055,-0.014633122622903061,False,False,False,False,False
B136,-0.25,RESPREAD,Q,0.75,-0.01384508211678992,-0.0010333027923450366,2.220446049250313e-16,-0.012672501782737822,-0.0006075852206102184,-1.1102230246251565e-16,-0.015073411980827345,0.002066734409423454,-0.013839952473301276,-0.013852692882581508,False,False,False,False,False
B136,-0.25,RESPREAD,Q,1.0,-0.01307501088548313,-0.001415817985209955,0.0,-0.01186876907927159,-0.0008572595772113889,-3.3306690738754696e-16,-0.014320702506412042,0.0026860368663572665,-0.013068978001250287,-0.013083986736091235,False,False,False,False,False
B136,-0.25,RESPREAD,W,0.5,0.005496184898687639,0.0018249137129320303,-0.00145766013634141,0.018692235395272316,0.003333908813860864,-0.001457660136342187,-0.01090123195936954,0.037335382693026054,0.005815539515286572,0.005017712166082822,True,True,True,True,True
B136,-0.25,RESPREAD,W,0.75,0.005524442287122566,0.0027666682588822766,-0.001992578919978394,0.018661899511532853,0.005084249688427578,-0.001992578919979393,-0.010818494372513365,0.05509207808461136,0.005845520777541857,0.0050434459738504245,True,True,True,True,True
B136,-0.25,RESPREAD,W,1.0,0.005546850130142333,0.00372355499053012,-0.002414062564617958,0.018616221725027193,0.006884215938246285,-0.002414062564618069,-0.01073228717910557,0.07246695196893826,0.005867898637916147,0.005065961428032173,True,True,True,True,True
B136,-0.12,DEGROSS,D,0.5,0.026162819501437617,0.003668306391376275,-0.00018896361749920487,0.04942952617074203,0.005680440747440674,-0.00018896361749909385,-0.0014375158175070624,0.19674588302667528,0.028073181324585583,0.023290186510705357,True,True,True,True,True
B136,-0.12,DEGROSS,D,0.75,0.026181405817875758,0.005602623526080208,-0.0004638610807562449,0.049449793314811696,0.008692679469611608,-0.0004638610807559118,-0.0014193256471883853,0.29162284508209346,0.028073181324586027,0.023336752321489573,True,True,True,True,True
B136,-0.12,DEGROSS,D,1.0,0.026205791111868493,0.007594944139452053,-0.0008261443973426319,0.04947870213900396,0.011808469781482422,-0.000826144397342965,-0.001399459820009108,0.38478913520965285,0.028073181324585583,0.023397783773719816,True,True,True,True,True
B136,-0.12,DEGROSS,M,0.5,0.0003272564563017166,0.0010728302464233508,-0.0009390132230288062,0.020725271252868938,0.002569633992421938,-0.0009390132230290282,-0.026063794584591182,0.003790556874955442,0.0002703695504806536,0.00041275751832592356,True,True,True,True,True
B136,-0.12,DEGROSS,M,0.75,0.00017426599909242668,0.0016222912127328293,-0.0013870387873047285,0.020631152903821226,0.003959650881981913,-0.0013870387873049506,-0.026442751588593216,0.004550627199968349,0.00010681205509999181,0.0002756838596809086,True,True,True,True,True
B136,-0.12,DEGROSS,M,1.0,2.4233765059333834e-05,0.0021778837200330248,-0.001819462290017504,0.020524453581421298,0.005419220649854228,-0.001819462290018059,-0.026820483276335683,0.004365263451225898,-5.630267850365023e-05,0.00014535393415382458,True,True,False,True,True
B136,-0.12,DEGROSS,Q,0.5,-0.0008243428446192969,0.001039680888477612,-0.0003015029311355111,0.019031855471048464,0.0023347681904406503,-0.0003015029311356221,-0.027232446043115477,-0.008910712625321116,-0.0010136173284112093,-0.0005391890308583669,False,True,False,False,True
B136,-0.12,DEGROSS,Q,0.75,-0.0004621688458310569,0.0015770014651030895,-0.000373884826793347,0.01933769283722442,0.0035962858251501473,-0.000373884826793347,-0.027181470489442416,-0.013957521546891616,-0.0006541722949220397,-0.00017292631292975535,False,True,False,False,True
B136,-0.12,DEGROSS,Q,1.0,-0.0001028880123032927,0.0021238515535149105,-0.00039964884828735947,0.019609106511812024,0.00492154918164589,-0.00039964884828724845,-0.02716700518754145,-0.01971033737700645,-0.000300575851401641,0.00019491149944350639,False,True,False,True,True
B136,-0.12,DEGROSS,W,0.5,0.016998043856565115,0.002997163833564631,-0.005850586449231976,0.03719385439711731,0.0047589942362875615,-0.005850586449231532,-0.007151206529315335,0.05111740169981838,0.01734287440869542,0.016480594872420706,True,True,True,True,True
B136,-0.12,DEGROSS,W,0.75,0.016966178218863703,0.004580837830660878,-0.00831140448357326,0.037213969065707175,0.007302015498035663,-0.008311404483573148,-0.0072545888254229585,0.0746376086785987,0.017294946832402625,0.01647287206591974,True,True,True,True,True
B136,-0.12,DEGROSS,W,1.0,0.016932404891100594,0.006215042390752767,-0.01048062069907496,0.03722880482633961,0.00994706159846337,-0.010480620699075405,-0.007356984447075776,0.09692783919091008,0.01724115679127336,0.016469166604638152,True,True,True,True,True
B136,-0.12,RESPREAD,D,0.5,0.03789408686301843,0.008638685943320068,0.001632766437677291,0.07288453389843774,0.013776556620004099,0.001632766437676958,-0.0032445010247481587,0.22591127928849186,0.03657468605475356,0.03982708485519615,True,True,True,True,True
B136,-0.12,RESPREAD,D,0.75,0.03787254728402378,0.013122993072417488,0.0010315854338716068,0.07285232224537397,0.020977018070434506,0.001031585433872051,-0.003241627088717447,0.33054152921955904,0.036574686054753114,0.039774797462232336,True,True,True,True,True
B136,-0.12,RESPREAD,D,1.0,0.03786384675671606,0.017685294360033188,-0.0002226735315028483,0.07283670188979563,0.028337623617686658,-0.00022267353150262625,-0.003233943080177548,0.43012212998702815,0.03657468605475356,0.039754413534521804,True,True,True,True,True
B136,-0.12,RESPREAD,M,0.5,-0.006477397497481885,0.0011946014511636793,-0.001056332752154554,0.024360551206648484,0.003997830933752278,-0.001056332752154443,-0.04629926434329845,0.0036288272315591064,-0.006659661786215354,-0.0062007743758609735,False,True,False,False,True
B136,-0.12,RESPREAD,M,0.75,-0.0066442544645066715,0.001763544966385533,-0.0015585366034667203,0.024340522890745175,0.006154860100507253,-0.0015585366034669423,-0.04686200463769352,0.0048871614471726055,-0.006826361202587616,-0.006367908358495322,False,True,False,False,True
B136,-0.12,RESPREAD,M,1.0,-0.00680324499709295,0.0023064315096616994,-0.0020420462038958087,0.024304005539983686,0.008414774439008843,-0.0020420462038960308,-0.04742565501183171,0.005831737377908652,-0.006986170286316984,-0.0065257181354858584,False,True,False,False,True
B136,-0.12,RESPREAD,Q,0.5,0.0033930692772370374,0.002177360203342804,-0.0003059276154564472,0.02397014631537675,0.004207607613764486,-0.00030592761545611413,-0.02269941254203478,-0.016063844933616567,0.0030946511123455256,0.003845593027003824,True,True,True,True,True
B136,-0.12,RESPREAD,Q,0.75,0.004455595376304355,0.0033250868857590543,-0.00037712515181176354,0.024895701039789664,0.006433759379161685,-0.0003771251518116525,-0.021614073998717398,-0.024617753041974777,0.00416326773978648,0.004898833106099287,True,True,True,True,True
B136,-0.12,RESPREAD,Q,1.0,0.0054656579310949915,0.004513772380061898,-0.00039981264047495024,0.025700025384642666,0.008742748010210466,-0.00039981264047506127,-0.020535546571455177,-0.03353907106365239,0.005178159410578864,0.0059015096792520705,True,True,True,True,True
B136,-0.12,RESPREAD,W,0.5,0.029611789988245096,0.007335181452081452,-0.013543281657452444,0.05055423223849531,0.010858048369289497,-0.013543281657452888,0.005916753206306247,0.05705522315967371,0.028877093961068523,0.030716225137628284,True,True,True,True,True
B136,-0.12,RESPREAD,W,0.75,0.02975928640604497,0.011155191773461803,-0.018962715835496025,0.050722535434829075,0.016503648802182802,-0.018962715835496136,0.006089655116027437,0.08108168119828951,0.029035254107971253,0.03084833032450396,True,True,True,True,True
B136,-0.12,RESPREAD,W,1.0,0.02985989135398781,0.015055126588580992,-0.023560937516429625,0.0508060322032895,0.02225825485518418,-0.023560937516429514,0.006271650240206261,0.10224876044535725,0.029139331981512084,0.030944265091006784,True,True,True,True,True
B136,-0.06,DEGROSS,D,0.5,0.020178268078413497,0.0036366966118395183,-0.006482227672084617,0.0177684522345829,0.003963676898969037,-0.006482227672084617,0.02246851895669022,0.30125210001334723,0.022953106477753282,0.01601979469149406,True,True,True,True,True
B136,-0.06,DEGROSS,D,0.75,0.020216750887044332,0.005518958886350456,-0.009398752814859468,0.017810040826437445,0.006003142739102296,-0.009398752814859135,0.02250508361100323,0.4464176292752402,0.022953106477753282,0.01611583045425269,True,True,True,True,True
B136,-0.06,DEGROSS,D,1.0,0.020259325290318708,0.007434457503656455,-0.012098074031674844,0.017857150872437,0.008070177199781758,-0.0120980740316744,0.022543337922446227,0.5890734213390507,0.022953106477753282,0.01622215599014698,True,True,True,True,True
B136,-0.06,DEGROSS,M,0.5,-0.016470820384064,0.0007663475167682954,-0.008605537057527757,-0.0185788680240091,0.000877255568967783,-0.008605537057527757,-0.013549224331665943,0.0030776205427544,-0.016747692051971352,-0.01605354996781272,False,True,False,False,False
B136,-0.06,DEGROSS,M,0.75,-0.016940239596894946,0.001115153430764959,-0.012460548408424588,-0.018860420408341794,0.0012981609753222045,-0.012460548408424477,-0.014195882345057642,0.0030729954221198064,-0.017236068330382492,-0.01649437688600197,False,True,False,False,False
B136,-0.06,DEGROSS,M,1.0,-0.01742679038830164,0.001434657452668242,-0.016027373291959468,-0.019165588977765324,0.0017016391305160194,-0.01602737329195958,-0.014845303366611606,0.0021086391840288154,-0.01774343724779781,-0.016949531743683854,False,True,False,False,False
B136,-0.06,DEGROSS,Q,0.5,-0.018673985767499124,0.00013526868959745642,-0.0018302298392045557,-0.0006610706572260927,0.001299795629389422,-0.0018302298392044447,-0.042318351599845316,-0.007473756770184303,-0.01892683968775155,-0.018291980796625085,False,True,False,False,False
B136,-0.06,DEGROSS,Q,0.75,-0.018486437691157542,0.00015392457686091987,-0.002660637917167863,-0.0007945485635989513,0.0019174058710893505,-0.002660637917167641,-0.04201757559457109,-0.012428871879967995,-0.018749539839921114,-0.018088965733659146,False,True,False,False,False
B136,-0.06,DEGROSS,Q,1.0,-0.018285109428551216,0.00013360302970144566,-0.0034394245552288316,-0.0009291458016769116,0.002505321261024207,-0.0034394245552281655,-0.04173317928421505,-0.01845291795091797,-0.018561160873546978,-0.017868085032886283,False,True,False,False,False
B136,-0.06,DEGROSS,W,0.5,0.015624611725000515,0.0034724745154202097,-0.00985303525435266,0.015124921976612304,0.0039489965099099855,-0.009853035254352549,0.016014818025932742,0.03576167966862376,0.015215067356957768,0.01624383739254176,True,True,True,True,True
B136,-0.06,DEGROSS,W,0.75,0.015633886549329512,0.005289471144548585,-0.01413916360120615,0.01519631503053609,0.006014262516965685,-0.014139163601206817,0.01598444759896922,0.050654189136611016,0.015196206164971304,0.016295373409629166,True,True,True,True,True
B136,-0.06,DEGROSS,W,1.0,0.015640791788086528,0.007153409639129915,-0.018017573359331962,0.015265362674242722,0.008132416371757323,-0.018017573359332073,0.01595302471018778,0.06380545397429316,0.015170858089532446,0.01635076808713909,True,True,True,True,True
B136,-0.06,RESPREAD,D,0.5,0.04224883198443907,0.012153937775533086,-0.008663313775390535,0.056088969559360824,0.016257975492238952,-0.008663313775390868,0.029790932625212596,0.40934815169091276,0.03624812325656812,0.05121013682861253,True,True,True,True,True
B136,-0.06,RESPREAD,D,0.75,0.04219345556862808,0.018345484619632035,-0.013886242976583585,0.05601439897196803,0.02451238059725358,-0.013886242976583807,0.029774201660552224,0.5996773495398244,0.0362481232565679,0.051071998796450635,True,True,True,True,True
B136,-0.06,RESPREAD,D,1.0,0.04215449331109178,0.0245597126836703,-0.019352771457570528,0.05595583662864834,0.03277233013782177,-0.01935277145757075,0.029771429684162465,0.7804066560242919,0.03624812325656812,0.05097487820069091,True,True,True,True,True
B136,-0.06,RESPREAD,M,0.5,-0.013733760223580083,0.0026305342540187127,-0.01056442176949468,-0.009429800754115147,0.0038719949446073265,-0.010564421769494903,-0.018383102007607066,0.006951248142033073,-0.014422654422756587,-0.012688218067747226,False,True,False,False,False
B136,-0.06,RESPREAD,M,0.75,-0.01377887871975192,0.003946628660516316,-0.015229586948375617,-0.009335109416026555,0.005868473229632798,-0.015229586948376173,-0.018488690710838585,0.009073584981830862,-0.014468073406206372,-0.012733101337644603,False,True,False,False,False
B136,-0.06,RESPREAD,M,1.0,-0.01387063605831007,0.00525319796394319,-0.01949830958088583,-0.00930672575323177,0.007891889326443469,-0.019498309580885942,-0.01859585247045792,0.010234764174985145,-0.014563704174518133,-0.012819248973314767,False,True,False,False,False
B136,-0.06,RESPREAD,Q,0.5,-0.026358420017448703,0.0011276580228765098,-0.00188329499895723,-0.007695653588558171,0.0037953836151718434,-0.0018832949989577852,-0.04941906730465351,-0.01925069110285149,-0.026917055606089813,-0.02550417607991573,False,True,False,False,False
B136,-0.06,RESPREAD,Q,0.75,-0.024142284934379754,0.001672396650178376,-0.002735208247798604,-0.005842318158546522,0.005693702031329018,-0.002735208247798271,-0.04665742443867971,-0.02909173343264193,-0.024678777535865892,-0.023322106108123908,False,True,False,False,False
B136,-0.06,RESPREAD,Q,1.0,-0.022010100348949457,0.002203900479466725,-0.003532585419239065,-0.0041286372402642435,0.007582302092486337,-0.003532585419239398,-0.0438942047485289,-0.03931550112256077,-0.022528078037613142,-0.021218488579460848,False,True,False,False,False
B136,-0.06,RESPREAD,W,0.5,0.01497677227625438,0.009359954594773123,-0.024148376629175683,0.030491909855051347,0.013626507527448428,-0.024148376629175794,-0.0006512673017216031,0.05843937579349223,0.011785734480620258,0.019792962786196355,True,True,True,True,True
B136,-0.06,RESPREAD,W,0.75,0.014923278050996025,0.014102698328757324,-0.03400486958751081,0.03039304902533102,0.020515376351365022,-0.03400486958751059,-0.0004626868775132742,0.08157782295181715,0.011761560151962502,0.019695234962554653,True,True,True,True,True
B136,-0.06,RESPREAD,W,1.0,0.014817845005598684,0.018846800493923954,-0.04249454967149602,0.030207318691544804,0.02739007746431299,-0.04249454967149613,-0.0002602535453497534,0.10118352577713896,0.01167789919538409,0.01955680649223457,True,True,True,True,True
B136,0.0,DEGROSS,D,0.5,-0.006819175282252843,0.0016490795560051286,-0.012937039760383517,-0.029333348918018975,0.0013062436694109003,-0.012937039760383184,0.01710328481601442,0.30475868340884116,-0.004537073775012779,-0.010239387954248946,False,True,False,False,False
B136,0.0,DEGROSS,D,0.75,-0.00676765405037516,0.0024654992916830487,-0.018699396604001772,-0.029279183550339205,0.0019184365312479024,-0.018699396604002216,0.017153985845927533,0.45171064064453237,-0.004537073775012557,-0.01011080697914779,False,True,False,False,False
B136,0.0,DEGROSS,D,1.0,-0.006710877570156315,0.0032714909868438724,-0.0240158677817911,-0.029221942578022464,0.002496545740266143,-0.024015867781790434,0.017211519071868464,0.5955512466914143,-0.004537073775012779,-0.009969013706809915,False,True,False,False,False
B136,0.0,DEGROSS,M,0.5,-0.007493090949291625,0.0013056359462702005,-0.01115939602177185,-0.019870304763315305,0.001399282206871355,-0.011159396021770962,0.005342162495198144,-0.047814554203662984,-0.009035340577008277,-0.005162846173224267,False,True,False,False,False
B136,0.0,DEGROSS,M,0.75,-0.008049851159980692,0.001961631198950764,-0.016283358839067064,-0.020201933428557473,0.0021089171798511774,-0.016283358839067508,0.004540477508851781,-0.0727910596764878,-0.009613568072976975,-0.005687192994546342,False,True,False,False,False
B136,0.0,DEGROSS,M,1.0,-0.008599083769080362,0.0026167726785997214,-0.021117332141083023,-0.020524722962348863,0.0028225124809462265,-0.021117332141083245,0.0037445348116094124,-0.09870761491058966,-0.010188417487154267,-0.00619773596361628,False,True,False,False,False
B136,0.0,DEGROSS,Q,0.5,-0.0025848246472962577,0.0008922106438893351,-0.00041137769367638466,0.014734231519658025,0.002252039464809119,-0.0004113776936770508,-0.023531007495981804,-0.05280477358872926,-0.0037380778585941465,-0.0008430766435757464,False,True,False,False,True
B136,0.0,DEGROSS,Q,0.75,-0.0035712813490103024,0.0013017161501442942,-0.0008203110878506337,0.013444945892184812,0.0033415821858249206,-0.0008203110878510778,-0.024200312004662328,-0.07932159559857277,-0.0047238359702104216,-0.0018305879058087005,False,True,False,False,True
B136,0.0,DEGROSS,Q,1.0,-0.0045781300014354764,0.001678093080158094,-0.0013511615368781982,0.01212604707509235,0.004395352879553949,-0.001351161536877754,-0.02487898804799049,-0.10606785499529359,-0.0057312980784598455,-0.0028365324691579374,False,True,False,False,True
B136,0.0,DEGROSS,W,0.5,0.008940671429025437,0.0026271301160301075,-0.0077142686948578065,-0.013688401987083765,0.002262485487537935,-0.0077142686948576955,0.03440801534877047,-0.041886401063310874,0.00623641428525179,0.013013507551098868,True,True,True,True,False
