panel,L,gross,cost_bps,CAGR,Sharpe,MaxDD,OOS_CAGR,OOS_Sharpe,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR
U56,250,0.75,25.0,0.12105489387507018,1.1419844796510157,-0.17677524023174962,0.12837919777188955,1.1432758427676983,False,True,True,True,True,True,True
U56,250,0.75,50.0,0.11030722646376256,1.048756082926895,-0.17964672413813565,0.11717259129479762,1.051764464690324,False,True,True,True,True,True,True
U56,300,0.75,0.0,0.12948316776058744,1.188749500554518,-0.17800360067584886,0.1351369357993355,1.1842130254334804,False,True,True,True,True,True,True
U56,300,0.75,10.0,0.12529671712486556,1.1537655959068123,-0.1790795737408365,0.13096022262403362,1.1509991691762576,False,True,True,True,True,True,True
U56,300,0.75,25.0,0.11904458738849266,1.1012159184352164,-0.18069226929804327,0.12472239494702109,1.1011179038339853,False,True,True,True,True,True,True
U56,300,0.75,50.0,0.10869741989943194,1.013487994171321,-0.18337672589589205,0.11439826153684063,1.0178662764515993,False,True,True,True,True,True,True
U56,100,1.0,0.0,0.14977680340165178,1.0846866443946397,-0.27232137878816665,0.14578668779059534,1.016868964511222,False,False,True,True,True,False,True
U56,100,1.0,10.0,0.13959499088068683,1.0198445982621722,-0.2790361100922538,0.1350670706589454,0.9515906303394409,False,False,True,True,True,False,True
U56,100,1.0,25.0,0.1244832179222577,0.9222964598308186,-0.2890011206423614,0.11916662813996726,0.8533888178879303,False,False,True,False,False,False,True
U56,100,1.0,50.0,0.09972037640256226,0.7592516966537991,-0.30914740116486084,0.0931364364352496,0.6892640529877699,False,False,False,False,False,False,False
U56,150,1.0,0.0,0.16214273964428472,1.166830853508989,-0.23449493353158624,0.162237195585601,1.1207155899129526,False,False,True,True,True,False,True
U56,150,1.0,10.0,0.1544281990491021,1.1178472550844978,-0.23622396577942073,0.1540580583748028,1.0711638628993574,False,False,True,True,True,False,True
U56,150,1.0,25.0,0.14294771213305935,1.044225155216651,-0.2388131652174511,0.14189200738186858,0.9966956527171272,False,False,True,True,True,False,True
U56,150,1.0,50.0,0.12405465906968915,0.9212598096232282,-0.243116911262652,0.12188609560368646,0.8723404065961111,False,False,True,False,False,False,True
U56,200,1.0,0.0,0.1733340074308547,1.2235160151251712,-0.2299676229676395,0.18588102761864755,1.240320117227432,False,False,True,True,True,False,True
U56,200,1.0,10.0,0.16688069111721693,1.1832972893889513,-0.23143958043721125,0.1791787324880838,1.2010516293259708,False,False,True,True,True,False,True
U56,200,1.0,25.0,0.15726378348888836,1.1228693795916984,-0.23364478801083488,0.16919261159408938,1.142064220896412,False,False,True,True,True,False,True
U56,200,1.0,50.0,0.14140239552142786,1.0219667077386791,-0.23731286202349544,0.15272707929432028,1.0435965710638826,False,False,True,True,True,False,True
U56,250,1.0,0.0,0.17133638765068593,1.198506152413302,-0.23139121890045777,0.1804851804429377,1.1946263591038404,False,False,True,True,True,False,True
U56,250,1.0,10.0,0.1655530611131213,1.1627914709431206,-0.2328314970497467,0.1744479824057905,1.1594886011929912,False,False,True,True,True,False,True
U56,250,1.0,25.0,0.15692865915303544,1.1091427287623228,-0.23498953154010382,0.16544677527802554,1.1067221345930365,False,False,True,True,True,False,True
U56,250,1.0,50.0,0.14268856299274213,1.019580309620568,-0.2385799054127361,0.15058922959175702,1.0186737382830504,False,False,True,True,True,False,True
U56,300,1.0,0.0,0.16789191201283105,1.1532148191335412,-0.2377867173074505,0.17411675360257095,1.144615875294517,False,False,True,True,True,False,True
U56,300,1.0,10.0,0.1623916751864154,1.1199807396622004,-0.2391247714446042,0.1686109185517075,1.1129071192460789,False,False,True,True,True,False,True
U56,300,1.0,25.0,0.15418716706865832,1.070063271551294,-0.24112985854767943,0.16039777637075558,1.0652910865762018,False,False,True,True,True,False,True
U56,300,1.0,50.0,0.14063438809568485,0.9867372002986746,-0.24446635572661646,0.14682998649572698,0.985831348499502,False,False,True,True,True,False,True
B136,100,0.75,0.0,0.11861776542970714,1.1134515536019958,-0.18707939499821657,0.11114867711716503,1.0287389510800147,False,True,True,True,True,True,True
B136,100,0.75,10.0,0.11072866530623693,1.0463536154606174,-0.19630957093703993,0.10288973571907856,0.9596859107516039,False,True,True,True,True,True,True
B136,100,0.75,25.0,0.09899494072253656,0.9454457309048976,-0.2099653271360581,0.09061160041296556,0.8558430412026731,False,False,True,False,False,False,False
B136,100,0.75,50.0,0.07970232726215531,0.7768535346474644,-0.2322284460154329,0.07043876863958243,0.6823767869856288,False,False,True,False,False,False,False
B136,150,0.75,0.0,0.12411596760388255,1.1503450839021367,-0.18410515396563543,0.11827643539687127,1.0753561431145175,False,True,True,True,True,True,True
B136,150,0.75,10.0,0.11789402662758297,1.0979851794611382,-0.19133683146447067,0.11167700591016971,1.020969667883294,False,True,True,True,True,True,True
B136,150,0.75,25.0,0.10862285166676511,1.0193065851635112,-0.2020684092218269,0.10184770242057017,0.9392713586990007,False,False,True,False,True,True,True
B136,150,0.75,50.0,0.09333413461353235,0.8879459535434294,-0.2196494466870279,0.08565009480081232,0.8029464022771473,False,False,True,False,False,False,False
B136,200,0.75,0.0,0.12921831649225468,1.1821905250629074,-0.17966599081688428,0.1284803355432811,1.1445513632064948,False,True,True,True,True,True,True
B136,200,0.75,10.0,0.12392592813929548,1.1382510036226194,-0.18112275422094604,0.12288503690062824,1.099409263888879,False,True,True,True,True,True,True
B136,200,0.75,25.0,0.11603170513956029,1.0722356203031391,-0.18330532705368285,0.11454169957378268,1.031598494019004,False,True,True,True,True,True,True
B136,200,0.75,50.0,0.10299211692115962,0.9620146726705158,-0.19322822342170243,0.10076743616026462,0.9184149237563717,False,False,True,False,True,True,False
B136,250,0.75,0.0,0.13170987183430127,1.1934300371974313,-0.1866175853658637,0.13162667678924334,1.1601506199622673,False,True,True,True,True,True,True
B136,250,0.75,10.0,0.12706143076593546,1.155183722441858,-0.18799938145631045,0.1266485283038803,1.1203718054261236,False,True,True,True,True,True,True
B136,250,0.75,25.0,0.12012285280574031,1.0977360826531426,-0.19006980393311068,0.11922036558532301,1.0606313387718695,False,True,True,True,True,True,True
B136,250,0.75,50.0,0.10864888050670651,1.0018415492871848,-0.19351445392047584,0.10694356127901483,0.96093944229158,False,True,True,True,True,True,True
B136,300,0.75,0.0,0.1298334285854661,1.1606984514447132,-0.20240400933950942,0.12909468909742317,1.1253514235019777,False,False,True,True,True,False,True
B136,300,0.75,10.0,0.12551115553731518,1.1256951426079451,-0.20353476903694478,0.12449617479107866,1.0891155198545013,False,False,True,True,True,False,True
B136,300,0.75,25.0,0.1190572130457066,1.0731200183360263,-0.20522949312539673,0.11763176281442589,1.0346948801564935,False,False,True,True,True,False,True
B136,300,0.75,50.0,0.10837876710587757,0.9853555938225944,-0.20805026042823616,0.10627948790949837,0.9438690366556806,False,False,True,True,True,False,True
B136,100,1.0,0.0,0.15306482911365316,1.0779204237921278,-0.2312277768563944,0.14139712452011888,0.9883952708920338,False,False,True,True,True,False,True
B136,100,1.0,10.0,0.1425526952375984,1.013040898514154,-0.24262617314143975,0.13040521416394069,0.921320966609635,False,False,True,False,True,False,True
B136,100,1.0,25.0,0.12695641618886588,0.9154809476367775,-0.2594183775305333,0.11410731445492628,0.8204669944209927,False,False,True,False,False,False,True
B136,100,1.0,50.0,0.10141469913909096,0.7525013254384347,-0.28660966459846837,0.08744327567421539,0.6520173125936535,False,False,True,False,False,False,False
B136,150,1.0,0.0,0.16062862724281834,1.1149145483869671,-0.23696963773159785,0.15113854895418433,1.0351731974000087,False,False,True,True,True,False,True
B136,150,1.0,10.0,0.15230902938861268,1.0642252330404798,-0.23914882211754807,0.14230588205462635,0.9822106044657836,False,False,True,True,True,False,True
B136,150,1.0,25.0,0.1399363261934008,0.9880627242012595,-0.25027200116235215,0.1291781797206213,0.9026594021314308,False,False,True,False,True,False,True
B136,150,1.0,50.0,0.11959657274736735,0.8609150263010379,-0.27202710636742367,0.10761836434587879,0.7699367061393373,False,False,True,False,False,False,True
B136,200,1.0,0.0,0.1676148740922514,1.146846059452366,-0.2401215906794204,0.16510632013707793,1.1044718962791369,False,False,True,True,True,False,True
B136,200,1.0,10.0,0.16058614722137388,1.104666983848344,-0.24194240752120388,0.15766879996777572,1.0609586113116969,False,False,True,True,True,False,True
B136,200,1.0,25.0,0.15011855251872563,1.0413023941096131,-0.24466941286272514,0.14659723069403996,0.9956027255960637,False,False,True,True,True,False,True
B136,200,1.0,50.0,0.13287205025528226,0.9355197058326743,-0.24920317657933178,0.128368330006976,0.8865352528759278,False,False,True,False,True,False,True
B136,250,1.0,0.0,0.17099376418873624,1.1580449288686112,-0.24885248223731427,0.16936781978570936,1.1199020965581548,False,False,True,True,True,False,True
B136,250,1.0,10.0,0.16485425643468998,1.1215688612604051,-0.25057360009233476,0.16277828164776742,1.0817674372750652,False,False,True,True,True,False,True
B136,250,1.0,25.0,0.1557023022681725,1.0667850114567707,-0.25315160269817893,0.15296002247409968,1.0245033771100982,False,False,True,True,True,False,True
B136,250,1.0,50.0,0.14060065749596706,0.9753471941716053,-0.2574384835643908,0.13677089103552165,0.9289606349000195,False,False,True,False,True,False,True
B136,300,1.0,0.0,0.16830314953974113,1.125821325624062,-0.26872549353738606,0.1657677727087612,1.0853612689998384,False,False,True,True,True,False,True
B136,300,1.0,10.0,0.16264811608748975,1.0927425334328602,-0.2701095472020648,0.15972668212874308,1.050875394483605,False,False,True,True,True,False,True
B136,300,1.0,25.0,0.1542142093862422,1.043061972823676,-0.2721834480163584,0.1507206438774613,0.9990882461669829,False,False,True,True,True,False,True
B136,300,1.0,50.0,0.14028647054915067,0.960137187705249,-0.275634140266396,0.13585768654273145,0.9126690481274703,False,False,True,False,True,False,True
SMALL,100,0.75,0.0,0.08602332984229122,0.6833382595442357,-0.3599220522208114,0.07998153459663371,0.594871772950852,False,False,False,False,False,False,False
SMALL,100,0.75,10.0,0.0755025821570332,0.6104663182834704,-0.3723565301984756,0.06865446369217909,0.5234002983849467,False,False,False,False,False,False,False
SMALL,100,0.75,25.0,0.05990670731890524,0.5011484103336836,-0.390566450270725,0.05187975379507348,0.4161916453418338,False,False,False,False,False,False,False
SMALL,100,0.75,50.0,0.03440008552361884,0.31916727924329497,-0.41977441653811587,0.024488183076247116,0.23773548700586983,False,False,False,False,False,False,False
SMALL,150,0.75,0.0,0.08916937211278908,0.7115646659977108,-0.355306473491943,0.08202101506729442,0.6126220432433135,False,False,False,False,False,False,False
SMALL,150,0.75,10.0,0.08040289823772762,0.650296559546282,-0.3662931056261418,0.0725138464870998,0.5520944907955723,False,False,False,False,False,False,False
SMALL,150,0.75,25.0,0.06738127674164374,0.5583981276265416,-0.3824313359195557,0.05840469875880916,0.46131811805879397,False,False,False,False,False,False,False
SMALL,150,0.75,50.0,0.04601585199951774,0.4053947964743801,-0.40844162777327553,0.03528818824889579,0.31021003287087706,False,False,False,False,False,False,False
SMALL,200,0.75,0.0,0.09030999547359841,0.7236237235295221,-0.34175409423140113,0.08747311937113089,0.6517133007851101,False,False,False,False,False,False,False
SMALL,200,0.75,10.0,0.08259205053073893,0.6694336966143781,-0.3511192582157535,0.07900969910826183,0.5976644976268235,False,False,False,False,False,False,False
SMALL,200,0.75,25.0,0.07111418108820944,0.588120586862534,-0.36492370839106303,0.06643396209331609,0.5165634116400386,False,False,False,False,False,False,False
SMALL,200,0.75,50.0,0.05224561321403787,0.45263445582147516,-0.3872969137788178,0.04578892346534125,0.3814306857691275,False,False,False,False,False,False,False
SMALL,250,0.75,0.0,0.09183227605129862,0.7324065136128147,-0.3390059275619933,0.08950676586939088,0.6629762158180966,False,False,False,False,False,False,False
SMALL,250,0.75,10.0,0.08478635259356526,0.6831649791416353,-0.347710158002128,0.08173086780738759,0.6135934574542549,False,False,False,False,False,False,False
SMALL,250,0.75,25.0,0.07429991045399564,0.609278185908874,-0.36055726876888083,0.07016763239933965,0.5394894247405435,False,False,False,False,False,False,False
SMALL,250,0.75,50.0,0.05704014359238574,0.4861510259245888,-0.38142276013658993,0.05116088754919823,0.41598669548413275,False,False,False,False,False,False,False
SMALL,300,0.75,0.0,0.08740566659859117,0.7031465629740975,-0.3425528787837533,0.0810892583040681,0.6125690392325421,False,False,False,False,False,False,False
SMALL,300,0.75,10.0,0.08088854359057951,0.6573317985254102,-0.35140092826907066,0.07386303972821806,0.5660413664776975,False,False,False,False,False,False,False
SMALL,300,0.75,25.0,0.07118360158964854,0.5885805700116102,-0.36445595225979677,0.06311116631493707,0.496227080026417,False,False,False,False,False,False,False
SMALL,300,0.75,50.0,0.05519558585866169,0.4739871870446359,-0.3856477849995209,0.04542216558646017,0.37988247184033486,False,False,False,False,False,False,False
SMALL,100,1.0,0.0,0.10713281645093864,0.6580719852553171,-0.4680989040168454,0.09626862451610396,0.56452977671202,False,False,False,False,False,False,True
SMALL,100,1.0,10.0,0.09325551478261906,0.5875302783388038,-0.4815885800090791,0.08139781718241768,0.4953449349373366,False,False,False,False,False,False,False
SMALL,100,1.0,25.0,0.07275552224725401,0.4817132913808181,-0.5011981432160006,0.05945793026538593,0.3915734493918492,False,False,False,False,False,False,False
SMALL,100,1.0,50.0,0.03941492702252947,0.3055608555161355,-0.5322809080963081,0.02384762472457047,0.21884552045805153,False,False,False,False,False,False,False
SMALL,150,1.0,0.0,0.11153808236007134,0.6860164795381308,-0.46295730243294975,0.0991688359325762,0.5819903882841935,False,False,False,False,False,False,True
SMALL,150,1.0,10.0,0.10001651130832556,0.6270121630322223,-0.4748850076611877,0.08673352828023262,0.5236920171104149,False,False,False,False,False,False,False
SMALL,150,1.0,25.0,0.08295080156472845,0.5385137359709925,-0.49229368396600104,0.06833568597264383,0.4362646007740575,False,False,False,False,False,False,False
SMALL,150,1.0,50.0,0.05507633841372228,0.3911737192035571,-0.5200654245886863,0.03834094034736468,0.29073777271361523,False,False,False,False,False,False,False
SMALL,200,1.0,0.0,0.11316095116699221,0.6979426133185053,-0.4468693564238213,0.10667987737969709,0.6208084969907777,False,False,False,False,False,False,True
SMALL,200,1.0,10.0,0.10305484471665438,0.6459671564039933,-0.45709789602203066,0.0956327722650887,0.568943944338123,False,False,False,False,False,False,True
SMALL,200,1.0,25.0,0.08806190701483563,0.5679806861895896,-0.47209573709059105,0.0792618366271558,0.49112516418309743,False,False,False,False,False,False,False
SMALL,200,1.0,50.0,0.06351067482753603,0.43803978784887176,-0.49619901521051946,0.052501269731116684,0.36146715507559707,False,False,False,False,False,False,False
SMALL,250,1.0,0.0,0.11523703154138931,0.7068334592984152,-0.44395265329071476,0.10943782678023628,0.6322032242447327,False,False,False,False,False,False,True
SMALL,250,1.0,10.0,0.10603670587706482,0.6597745048136394,-0.45344929102974874,0.09931275437572484,0.5849765138305765,False,False,False,False,False,False,True
SMALL,250,1.0,25.0,0.09237373876836008,0.5891657356657805,-0.4673985300727125,0.08429253582886864,0.5141119984471596,False,False,False,False,False,False,False
SMALL,250,1.0,50.0,0.06996414162790998,0.47150323950118794,-0.4898798874749142,0.059698874333310226,0.3960133110835354,False,False,False,False,False,False,False
SMALL,300,1.0,0.0,0.10919298489351092,0.6773998620522101,-0.4490880436445761,0.0980041889384331,0.5813866901986168,False,False,False,False,False,False,True
SMALL,300,1.0,10.0,0.10071998345601485,0.6337464029061822,-0.4586870354079141,0.08864250207047131,0.5370026607444953,False,False,False,False,False,False,True
SMALL,300,1.0,25.0,0.08812762143049557,0.5682413594882987,-0.4727809992546955,0.07474436629421577,0.47040872376550064,False,False,False,False,False,False,False
SMALL,300,1.0,50.0,0.06744901784761237,0.4590609115169979,-0.495481089283873,0.051960763287170364,0.35943562142848345,False,False,False,False,False,False,False
