panel,arm,chooser,pick,IS_Sharpe,CAGR,Sharpe,MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,pass_4b_full,pass_4b_oos,pass_4a
U56,POP,C_ISSHARPE,N5/H63/W,1.196723402549628,0.18977511597180818,1.0083089004227346,-0.2626459628371727,0.17894961032918233,0.8948042461568646,-0.262645962837173,0.15150873781069918,0.8684062229066973,-0.33717235283398317,False,False,False
U56,POP,C_ISCAGR,N5/H63/W,1.196723402549628,0.18977511597180818,1.0083089004227346,-0.2626459628371727,0.17894961032918233,0.8948042461568646,-0.262645962837173,0.15150873781069918,0.8684062229066973,-0.33717235283398317,False,False,False
U56,POP,C_ISDD,N40/H63/M,1.1099619171500468,0.12474393290990227,1.0886179792205657,-0.23302744711937184,0.1308336959097982,1.0777110634530402,-0.2330274471193715,0.15150873781069918,0.8684062229066973,-0.33717235283398317,False,False,False
U56,GROSS,C_ISSHARPE,anchor/g1.00,1.1122163085374979,0.20793643277725216,1.1386547568691299,-0.24927640903130788,0.2265144935018728,1.1623204783264223,-0.24927640903130754,0.15150873781069918,0.8684062229066973,-0.33717235283398317,False,False,False
U56,GROSS,C_ISCAGR,anchor/g1.00,1.1122163085374979,0.20793643277725216,1.1386547568691299,-0.24927640903130788,0.2265144935018728,1.1623204783264223,-0.24927640903130754,0.15150873781069918,0.8684062229066973,-0.33717235283398317,False,False,False
U56,GROSS,C_ISDD,anchor/g0.30,1.1105042433202028,0.06167183543315402,1.1362956420701376,-0.07990335554891148,0.06692878140314584,1.1594224522798233,-0.07990335554891137,0.15150873781069918,0.8684062229066973,-0.33717235283398317,False,False,False
U56,ALL,C_ISSHARPE,N5/H63/W,1.196723402549628,0.18977511597180818,1.0083089004227346,-0.2626459628371727,0.17894961032918233,0.8948042461568646,-0.262645962837173,0.15150873781069918,0.8684062229066973,-0.33717235283398317,False,False,False
U56,ALL,C_ISCAGR,N5/H63/W,1.196723402549628,0.18977511597180818,1.0083089004227346,-0.2626459628371727,0.17894961032918233,0.8948042461568646,-0.262645962837173,0.15150873781069918,0.8684062229066973,-0.33717235283398317,False,False,False
U56,ALL,C_ISDD,anchor/g0.30,1.1105042433202028,0.06167183543315402,1.1362956420701376,-0.07990335554891148,0.06692878140314584,1.1594224522798233,-0.07990335554891137,0.15150873781069918,0.8684062229066973,-0.33717235283398317,False,False,False
B136,POP,C_ISSHARPE,N5/H63/W,1.4240583789769878,0.2365986271857763,1.1079850625341563,-0.28623535174686965,0.20461088515896764,0.9156496419388594,-0.28623535174686987,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,False,False
B136,POP,C_ISCAGR,N5/H63/W,1.4240583789769878,0.2365986271857763,1.1079850625341563,-0.28623535174686965,0.20461088515896764,0.9156496419388594,-0.28623535174686987,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,False,False
B136,POP,C_ISDD,N40/H63/W,1.1332999373041357,0.1414241104565117,1.0318838669229684,-0.2828039823666241,0.1389166505805033,0.9641411686169039,-0.28280398236662396,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,False,False
B136,GROSS,C_ISSHARPE,anchor/g1.00,1.145687542276945,0.2138598224290431,1.0652481921562345,-0.2697291008060032,0.2130005804912496,1.0121613860227718,-0.2697291008060032,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,False,False
B136,GROSS,C_ISCAGR,anchor/g1.00,1.145687542276945,0.2138598224290431,1.0652481921562345,-0.2697291008060032,0.2130005804912496,1.0121613860227718,-0.2697291008060032,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,False,False
B136,GROSS,C_ISDD,anchor/g0.30,1.140807771108317,0.06388483980525494,1.0594428126149014,-0.08672096624141135,0.06411548358053709,1.0054987279847747,-0.08672096624141135,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,False,False
B136,ALL,C_ISSHARPE,N5/H63/W,1.4240583789769878,0.2365986271857763,1.1079850625341563,-0.28623535174686965,0.20461088515896764,0.9156496419388594,-0.28623535174686987,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,False,False
B136,ALL,C_ISCAGR,N5/H63/W,1.4240583789769878,0.2365986271857763,1.1079850625341563,-0.28623535174686965,0.20461088515896764,0.9156496419388594,-0.28623535174686987,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,False,False
B136,ALL,C_ISDD,anchor/g0.30,1.140807771108317,0.06388483980525494,1.0594428126149014,-0.08672096624141135,0.06411548358053709,1.0054987279847747,-0.08672096624141135,0.15331427255204866,0.8767278433896203,-0.3371595330739301,False,False,False
SMALL,POP,C_ISSHARPE,N10/H252/W,1.014565696700423,0.17989937329226602,0.9126943119667306,-0.42627921944026703,0.17350102954320423,0.8587808925583248,-0.42627921944026703,0.15331699963496637,0.8767140742030719,-0.33717235283398317,False,False,False
SMALL,POP,C_ISCAGR,N5/H252/W,0.9534713564080182,0.24716378968385588,1.0142119962584302,-0.4591013535833134,0.2643614476945997,1.0499114428104257,-0.4591013535833133,0.15331699963496637,0.8767140742030719,-0.33717235283398317,False,False,False
SMALL,POP,C_ISDD,N40/H63/M,0.6761127700567576,0.06749393199151066,0.49377055106765005,-0.31924031312971846,0.0565361401291693,0.4088813349113026,-0.31924031312971934,0.15331699963496637,0.8767140742030719,-0.33717235283398317,False,False,False
SMALL,GROSS,C_ISSHARPE,anchor/g1.00,0.6126379119567473,0.09848992582468252,0.5082997892144179,-0.454170548661858,0.08692558096183145,0.454413347265087,-0.4541705486618577,0.15331699963496637,0.8767140742030719,-0.33717235283398317,False,False,False
SMALL,GROSS,C_ISCAGR,anchor/g1.00,0.6126379119567473,0.09848992582468252,0.5082997892144179,-0.454170548661858,0.08692558096183145,0.454413347265087,-0.4541705486618577,0.15331699963496637,0.8767140742030719,-0.33717235283398317,False,False,False
SMALL,GROSS,C_ISDD,anchor/g0.30,0.6091330662563939,0.034699100738013744,0.5051090762148539,-0.15665461197088537,0.03210950949710423,0.45128964370922336,-0.15665461197088537,0.15331699963496637,0.8767140742030719,-0.33717235283398317,False,False,False
SMALL,ALL,C_ISSHARPE,N10/H252/W,1.014565696700423,0.17989937329226602,0.9126943119667306,-0.42627921944026703,0.17350102954320423,0.8587808925583248,-0.42627921944026703,0.15331699963496637,0.8767140742030719,-0.33717235283398317,False,False,False
SMALL,ALL,C_ISCAGR,N5/H252/W,0.9534713564080182,0.24716378968385588,1.0142119962584302,-0.4591013535833134,0.2643614476945997,1.0499114428104257,-0.4591013535833133,0.15331699963496637,0.8767140742030719,-0.33717235283398317,False,False,False
SMALL,ALL,C_ISDD,anchor/g0.30,0.6091330662563939,0.034699100738013744,0.5051090762148539,-0.15665461197088537,0.03210950949710423,0.45128964370922336,-0.15665461197088537,0.15331699963496637,0.8767140742030719,-0.33717235283398317,False,False,False
