panel,pick,is_sharpe_pick,is_sharpe_anchor,oos_pick,oos_anchor,oos_delta,expost_best,oos_best,found_best
U56,ENGINE,1.115763165916695,1.115763165916695,1.185677704201696,1.185677704201696,0.0,ENGINE,1.185677704201696,True
B136,ENGINE,1.1391139987864047,1.1391139987864047,1.0179537645049173,1.0179537645049173,0.0,ENGINE,1.0179537645049173,True
SMALL,ENGINE,0.6401415772704395,0.6401415772704395,0.43984693026555094,0.43984693026555094,0.0,FAST,0.439846930265551,False
