panel,book,g,levered,CAGR,Vol,Sharpe,MaxDD,H1,H2,lam,s,v,rho,IS_CAGR,IS_Vol,IS_Sharpe,IS_MaxDD,IS_lam,OOS_CAGR,OOS_Vol,OOS_Sharpe,OOS_MaxDD,OOS_lam,f4b,f4a,pass4b,pass4a
u56,TOP5,1.1,True,0.23917213990074582,0.26038707448065795,0.9541550169468305,-0.3043112099768426,0.9018576181965001,1.0043490468693146,1.168687848979414,1.0732544895067226,1.4697310024884,0.6140845049436413,0.20508546040692055,0.2401365076372486,0.8972471211387656,-0.26040735808512416,1.084413863794908,0.2680270243660061,0.2760193651069067,0.9987442096052952,-0.30431120997684247,1.1024994925953036,"H1,DD",DD,False,False
u56,TOP5,1.2,True,0.25967963575296227,0.28407846890148475,0.9551405143433874,-0.32823939215024867,0.9025376308441655,1.0055916562767295,1.1554532570508835,1.0743629985922132,1.6034549092603407,0.6071304172121227,0.2224151733230877,0.2620384684999188,0.8977933074935365,-0.28181642267320195,1.0754772926528888,0.29128605689515785,0.301094898799265,1.000045155496227,-0.32823939215024844,1.090152617859794,"H1,DD",DD,False,False
u56,TOP5,1.3,True,0.27985753609424147,0.30777920547258114,0.9560895086143916,-0.3515769117844699,0.9031775024383253,1.0068010204712923,1.1423023567971051,1.0754304481614985,1.737231546944169,0.6002203050902614,0.23942376445665858,0.28395636389663986,0.8982987322749217,-0.30284471068315255,1.0665184837815012,0.31421694864735894,0.32617505528021773,1.0013128368274566,-0.35157691178446937,1.077877986354379,"H1,DD",DD,False,False
u56,TOP5,1.4,True,0.2996762601198002,0.33149073280137087,0.9570028287870417,-0.3743305586771952,0.9037823548653938,1.0079743224140147,1.1292338567470421,1.076457770722554,1.871069092071863,0.5933534899773918,0.2560887488501946,0.30589125916273413,0.8987685099746251,-0.32349303731477697,1.057542599289111,0.3367835764034155,0.351261563142345,1.002544993504141,-0.374330558677195,1.065674693605749,"H1,DD",DD,False,False
u56,TOP5,1.5,True,0.31910730709888546,0.35521443828481286,0.9578840392183094,-0.3965049297348765,0.9043563107546095,1.009114672377914,1.116241027953252,1.0774489755422745,2.0049753756785353,0.5865264361626201,0.27238790423702564,0.32784406614069356,0.8992074812346027,-0.34376354553864863,1.0485580830708805,0.3589515706417652,0.376356155511922,1.0037442798914762,-0.3965049297348765,1.053536454573323,"H1,DD",DD,False,False
u56,TOP5,1.6,True,0.3381224992935685,0.3789518137414951,0.9587365366196432,-0.4181134194138071,0.9048948427296332,1.0102322084600739,1.103341913806029,1.0784078833161936,2.138958818197625,0.5797486245063885,0.28829405882017767,0.3498157732636657,0.8996081891970811,-0.3636574117885498,1.0395683659308619,0.38069151523605194,0.40146068765531434,1.004921911044997,-0.41811341941380586,1.0414803547907765,"H1,DD",DD,False,False
u56,TOP5,1.7,True,0.35669501781017665,0.4027043867808708,0.959565479236958,-0.4391608486193206,0.9054091214234545,1.0113270185724614,1.0905290904076677,1.0793402961524468,2.2730280420808318,0.573016154137689,0.3037884284082992,0.371807447615201,0.8999826067683823,-0.38317359822551444,1.030569991761103,0.40196914664221817,0.42657702426913324,1.006078156351882,-0.4391608486193205,1.0294995361546897,"H1,DD",DD,False,False
u56,TOP5,1.8,True,0.37479808942164516,0.42647368275159353,0.9603748547594394,-0.45965098819970196,0.9059024740858973,1.0124036802156589,1.0777944965655315,1.0802506994912875,2.4071916570189797,0.5663247893202695,0.3188493514384658,0.39382004268319165,0.9003342057707374,-0.40231058650188956,1.021559450760428,0.4227527987369377,0.45170710640255796,1.0072173876715518,-0.45965098819970207,1.0175863555931408,"H1,DD",DD,False,False
u56,TOP5,1.9,True,0.39240297764141974,0.45026127993087384,0.9611644623126938,-0.47959366142463133,0.9063751429056973,1.0134616078860115,1.0651452452190886,1.0811388673847924,2.541458571453286,0.5596782675328039,0.33345428920341735,0.415854610834136,0.9006638009298997,-0.4210686803243363,1.0125382029063998,0.4430078612542343,0.4768528960511989,1.0083386656344462,-0.47959366142463145,1.0057476118864512,"H1,DD",DD,False,False
u56,TOP5,2.0,True,0.4094831268188144,0.4740688200378044,0.9619372703778655,-0.4989998204625741,0.9068284270020206,1.0145052072691285,1.052589411855396,1.0820081388456568,2.6758380519168643,0.5530808320225166,0.34758069389778545,0.4379122107237054,0.9009718411069413,-0.4394483547161814,1.0035078811571325,0.46270383980648844,0.5020164591339302,1.0094467799319007,-0.4989998204625734,0.9939909566380332,"H1,DD",DD,False,False
u56,TOP10,0.1,False,0.017281199194734365,0.018779427823960075,0.9217797868609087,-0.02440015608514401,0.9129460888756217,0.9348681763602509,1.2993024235814377,1.0368381206553445,0.1059987610249741,0.682715650936091,0.01499588323737533,0.01737314441831854,0.8654655992374756,-0.01910037074693538,1.0994193271539046,0.01917102344774424,0.019867902713175862,0.9657604474041291,-0.024400156085144564,1.228119366064896,"H1,CAGR",-,False,True
u56,TOP10,0.2,False,0.03453181917661774,0.037563714500427815,0.922618269281342,-0.048487174780325715,0.913746077241848,0.9357432279135085,1.2907981924890173,1.0377812640713715,0.21202494739808148,0.678247121084535,0.029935038586792473,0.034751887339408365,0.8661746543594392,-0.038124782489167286,1.0970564596051187,0.038340744812657146,0.039740145597467406,0.9666949874923477,-0.048487174780325715,1.2201056148977911,"H1,CAGR",-,False,True
u56,TOP10,0.3,False,0.05173907958645407,0.056353737610968645,0.9234314674899665,-0.07226139592579961,0.9145212272812623,0.9365930905762716,1.2822822227808135,1.0386959672514247,0.3180835125481222,0.6737724232026804,0.0448071108743453,0.05213674131281243,0.866859440874268,-0.057066275563378954,1.0945501027958398,0.05749428857413874,0.059617872956102734,0.9676035123068044,-0.07226139592579961,1.212076049392209,"H1,CAGR",-,False,True
u56,TOP10,0.4,False,0.06888962631806361,0.07515039626455304,0.9242158877833248,-0.09572315209863147,0.9152662322178975,0.9374158135358266,1.2737544558202443,1.0395783004012318,0.42417953141336345,0.669291526480062,0.05960113057031502,0.0695282242755607,0.8675142250049673,-0.07591779311161162,1.0918989216627653,0.07661621869562452,0.0795022622846677,0.9684841348062168,-0.09572315209863158,1.2040305438841852,"H1,CAGR",-,False,True
u56,TOP10,0.5,False,0.08596940720993373,0.09395458913572631,0.9249671753659372,-0.11887275142311626,0.915974014544524,0.9382093547372848,1.2652149566786282,1.0404233651513284,0.5303180764799991,0.6648044651082633,0.07430517445884299,0.0869268318460902,0.8681301356533404,-0.09467238445303816,1.0891042781895237,0.09569059738946128,0.09939450622250795,0.969335749295036,-0.11887275142311615,1.195969032302485,"H1,CAGR",-,False,True
u56,TOP10,0.6,False,0.10296393852653196,0.1127672511194037,0.9256828890824993,-0.14171027033323025,0.9166429758871875,0.9389706044128939,1.2566615655389188,1.0412284156366884,0.636504424676785,0.6603101042160844,0.08890727319961877,0.10433302861520287,0.8687061983641708,-0.11332282813280203,1.0861644642824948,0.11470071538637683,0.11929588249714082,0.9701548554956,-0.14171027033323025,1.1878890315986106,"H1,CAGR",DD,False,False
u56,TOP10,0.7,False,0.11985770006492191,0.13158931552959924,0.9263572718303512,-0.1642359377645779,0.9172701247365833,0.9396913887984325,1.2480947796072033,1.041986976141976,0.7427438440092251,0.6558087050593894,0.1033954137027393,0.12174735632892446,0.869242861341454,-0.13186283365796547,1.083085806822056,0.1336279675565395,0.1392076109770974,0.9709311857293842,-0.1642359377645778,1.1797913678124832,H1,DD,False,False
u56,TOP10,0.8,False,0.1366351612468697,0.1504217501822718,0.9269893946713389,-0.186450000336141,0.9178503312873285,0.9403743795380067,1.239514898013169,1.0426980017771823,0.849041797225892,0.651300424815226,0.11775604827751196,0.1391703141040699,0.8697320574673929,-0.15028612837747424,1.0798720211631632,0.15245500694316028,0.1591310007765889,0.9716689670655211,-0.1864500003361409,1.1716761625719074,H1,DD,False,False
u56,TOP10,0.9,False,0.15327966912063795,0.16926548234185707,0.9275749368457119,-0.20835473595350196,0.9183810128458411,0.9410137650697017,1.2309345831815743,1.0433566324569772,0.9554035181859982,0.6467919169273227,0.1319756897503035,0.15660236685393478,0.8701713020008708,-0.1685865463168511,1.0765261707321074,0.17116234596889912,0.1790673163501072,0.9723625369665149,-0.20835473595350174,1.1635553611923943,"H1,DD",DD,False,False
u56,TOP10,1.0,False,0.16977524541250277,0.18812155523844562,0.9281156215606121,-0.22995272465958294,0.9188648767392055,0.9416105012367326,1.222362447344835,1.043964806482547,1.0618348953062786,0.642287706674593,0.1460414943208117,0.17404401674904002,0.8705633605715553,-0.1867589750654346,1.0730559921213993,0.1897311771768686,0.19901799523393723,0.9730128768792712,-0.22995272465958305,1.1554368457449455,"H1,DD",DD,False,False
