panel,book,cadence,cost_bps,estimator,n_draw,n_phase,base4b,base4a,base4b_IS,p_L1_H1,pIS_L1_H1,p_L2_H2,pIS_L2_H2,p_L3_OOS,pIS_L3_OOS,p_L4_DD,pIS_L4_DD,p_L5_CAGR,pIS_L5_CAGR,n_pin0,n_pin1,n_pin0_IS,pin0_legs,pin1_legs,min_leg,argmin_leg,prod_leg,klass
B136,TOP20,W,25.0,CANON,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
B136,TOP20,W,25.0,FPORT,60,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
B136,TOP40,D,0.0,CANON,60,1,0.85,0.0,0.5666666666666667,1.0,0.95,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.85,0.85,0,4,0,-,"L1_H1,L2_H2,L3_OOS,L4_DD",0.85,L5_CAGR,0.85,LIVE
B136,TOP40,D,0.0,FPORT,60,1,0.85,0.0,0.5666666666666667,1.0,0.95,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.85,0.85,0,4,0,-,"L1_H1,L2_H2,L3_OOS,L4_DD",0.85,L5_CAGR,0.85,LIVE
B136,TOP40,D,10.0,CANON,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
B136,TOP40,D,10.0,FPORT,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
B136,TOP40,D,25.0,CANON,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
B136,TOP40,D,25.0,FPORT,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
B136,TOP40,M,0.0,CANON,60,1,0.0,0.0,0.9666666666666667,1.0,0.9833333333333333,0.9666666666666667,1.0,1.0,1.0,0.0,1.0,0.9333333333333333,0.9666666666666667,1,2,0,L4_DD,"L1_H1,L3_OOS",0.0,L4_DD,0.0,ZERO-1LEG
B136,TOP40,M,0.0,FPORT,60,21,0.016666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016666666666666666,1.0,1.0,1.0,0,4,0,-,"L1_H1,L2_H2,L3_OOS,L5_CAGR",0.016666666666666666,L4_DD,0.016666666666666666,LIVE
B136,TOP40,M,10.0,CANON,60,1,0.0,0.0,0.5666666666666667,1.0,0.8166666666666667,0.6666666666666666,0.8833333333333333,0.9,0.9666666666666667,0.0,0.9833333333333333,0.35,0.5833333333333334,1,1,0,L4_DD,L1_H1,0.0,L4_DD,0.0,ZERO-1LEG
B136,TOP40,M,10.0,FPORT,60,21,0.0,0.0,0.85,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,0.0,1.0,0.0,0.85,2,2,0,"L4_DD,L5_CAGR","L1_H1,L3_OOS",0.0,L4_DD,0.0,ZERO-MULTI
B136,TOP40,M,25.0,CANON,60,1,0.0,0.0,0.0,0.5333333333333333,0.18333333333333332,0.016666666666666666,0.11666666666666667,0.05,0.2833333333333333,0.0,0.9833333333333333,0.0,0.0,2,0,1,"L4_DD,L5_CAGR",-,0.0,L4_DD,0.0,ZERO-MULTI
B136,TOP40,M,25.0,FPORT,60,21,0.0,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,4,1,2,"L2_H2,L3_OOS,L4_DD,L5_CAGR",L1_H1,0.0,L2_H2,0.0,ZERO-MULTI
B136,TOP40,Q,0.0,CANON,60,1,0.0,0.0,0.85,1.0,1.0,0.4,1.0,0.75,1.0,0.0,0.85,0.35,1.0,1,1,0,L4_DD,L1_H1,0.0,L4_DD,0.0,ZERO-1LEG
B136,TOP40,Q,0.0,FPORT,60,63,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,4,0,L4_DD,"L1_H1,L2_H2,L3_OOS,L5_CAGR",0.0,L4_DD,0.0,ZERO-1LEG
B136,TOP40,Q,10.0,CANON,60,1,0.0,0.0,0.7333333333333333,1.0,1.0,0.2833333333333333,1.0,0.5666666666666667,1.0,0.0,0.7833333333333333,0.18333333333333332,0.9333333333333333,1,1,0,L4_DD,L1_H1,0.0,L4_DD,0.0,ZERO-1LEG
B136,TOP40,Q,10.0,FPORT,60,63,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,4,0,L4_DD,"L1_H1,L2_H2,L3_OOS,L5_CAGR",0.0,L4_DD,0.0,ZERO-1LEG
B136,TOP40,Q,25.0,CANON,60,1,0.0,0.0,0.5666666666666667,1.0,0.9666666666666667,0.06666666666666667,0.9166666666666666,0.2833333333333333,1.0,0.0,0.7166666666666667,0.03333333333333333,0.7833333333333333,1,1,0,L4_DD,L1_H1,0.0,L4_DD,0.0,ZERO-1LEG
B136,TOP40,Q,25.0,FPORT,60,63,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8666666666666667,1.0,1,3,0,L4_DD,"L1_H1,L2_H2,L3_OOS",0.0,L4_DD,0.0,ZERO-1LEG
B136,TOP40,W,0.0,CANON,60,1,0.6666666666666666,0.0,0.9333333333333333,1.0,0.95,1.0,1.0,1.0,1.0,1.0,0.9833333333333333,0.6666666666666666,0.95,0,4,0,-,"L1_H1,L2_H2,L3_OOS,L4_DD",0.6666666666666666,L5_CAGR,0.6666666666666666,LIVE
B136,TOP40,W,0.0,FPORT,60,5,0.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0,4,0,-,"L1_H1,L2_H2,L3_OOS,L4_DD",0.9,L5_CAGR,0.9,LIVE
B136,TOP40,W,10.0,CANON,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7666666666666667,0.0,0.0,4,1,4,"L1_H1,L2_H2,L3_OOS,L5_CAGR",L4_DD,0.0,L1_H1,0.0,ZERO-MULTI
B136,TOP40,W,10.0,FPORT,60,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9666666666666667,0.0,0.0,4,1,4,"L1_H1,L2_H2,L3_OOS,L5_CAGR",L4_DD,0.0,L1_H1,0.0,ZERO-MULTI
B136,TOP40,W,25.0,CANON,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
B136,TOP40,W,25.0,FPORT,60,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
U56,BAND03,D,0.0,CANON,100,1,0.0,0.0,0.0,1.0,0.95,1.0,0.98,1.0,1.0,1.0,1.0,0.0,0.0,1,4,1,L5_CAGR,"L1_H1,L2_H2,L3_OOS,L4_DD",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,BAND03,D,0.0,FPORT,100,1,0.0,0.0,0.0,1.0,0.95,1.0,0.98,1.0,1.0,1.0,1.0,0.0,0.0,1,4,1,L5_CAGR,"L1_H1,L2_H2,L3_OOS,L4_DD",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,BAND03,D,10.0,CANON,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,4,1,4,"L1_H1,L2_H2,L3_OOS,L5_CAGR",L4_DD,0.0,L1_H1,0.0,ZERO-MULTI
U56,BAND03,D,10.0,FPORT,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,4,1,4,"L1_H1,L2_H2,L3_OOS,L5_CAGR",L4_DD,0.0,L1_H1,0.0,ZERO-MULTI
U56,BAND03,D,25.0,CANON,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
U56,BAND03,D,25.0,FPORT,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
U56,BAND03,M,0.0,CANON,100,1,0.0,0.0,0.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,4,1,L5_CAGR,"L1_H1,L2_H2,L3_OOS,L4_DD",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,BAND03,M,0.0,FPORT,100,21,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,4,1,L5_CAGR,"L1_H1,L2_H2,L3_OOS,L4_DD",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,BAND03,M,10.0,CANON,100,1,0.0,0.0,0.0,1.0,0.96,1.0,0.97,1.0,1.0,1.0,1.0,0.0,0.0,1,4,1,L5_CAGR,"L1_H1,L2_H2,L3_OOS,L4_DD",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,BAND03,M,10.0,FPORT,100,21,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,4,1,L5_CAGR,"L1_H1,L2_H2,L3_OOS,L4_DD",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,BAND03,M,25.0,CANON,100,1,0.0,0.0,0.0,1.0,0.79,1.0,0.84,1.0,0.97,1.0,1.0,0.0,0.0,1,4,1,L5_CAGR,"L1_H1,L2_H2,L3_OOS,L4_DD",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,BAND03,M,25.0,FPORT,100,21,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,4,1,L5_CAGR,"L1_H1,L2_H2,L3_OOS,L4_DD",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,BAND03,Q,0.0,CANON,100,1,0.0,0.0,0.0,1.0,0.55,1.0,0.99,1.0,0.99,0.74,1.0,0.0,0.0,1,3,1,L5_CAGR,"L1_H1,L2_H2,L3_OOS",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,BAND03,Q,0.0,FPORT,100,63,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,4,1,L5_CAGR,"L1_H1,L2_H2,L3_OOS,L4_DD",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,BAND03,Q,10.0,CANON,100,1,0.0,0.0,0.0,1.0,0.47,1.0,0.98,1.0,0.98,0.74,1.0,0.0,0.0,1,3,1,L5_CAGR,"L1_H1,L2_H2,L3_OOS",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,BAND03,Q,10.0,FPORT,100,63,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,4,1,L5_CAGR,"L1_H1,L2_H2,L3_OOS,L4_DD",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,BAND03,Q,25.0,CANON,100,1,0.0,0.0,0.0,1.0,0.27,1.0,0.98,1.0,0.95,0.74,1.0,0.0,0.0,1,3,1,L5_CAGR,"L1_H1,L2_H2,L3_OOS",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,BAND03,Q,25.0,FPORT,100,63,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,4,1,L5_CAGR,"L1_H1,L2_H2,L3_OOS,L4_DD",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,BAND03,W,0.0,CANON,100,1,0.0,0.0,0.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,4,1,L5_CAGR,"L1_H1,L2_H2,L3_OOS,L4_DD",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,BAND03,W,0.0,FPORT,100,5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,4,1,L5_CAGR,"L1_H1,L2_H2,L3_OOS,L4_DD",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,BAND03,W,10.0,CANON,100,1,0.0,0.0,0.0,0.91,0.33,1.0,0.35,1.0,0.45,1.0,1.0,0.0,0.0,1,3,1,L5_CAGR,"L2_H2,L3_OOS,L4_DD",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,BAND03,W,10.0,FPORT,100,5,0.0,0.0,0.0,1.0,0.09,1.0,0.13,1.0,0.26,1.0,1.0,0.0,0.0,1,4,1,L5_CAGR,"L1_H1,L2_H2,L3_OOS,L4_DD",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,BAND03,W,25.0,CANON,100,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,1.0,0.99,0.0,0.0,2,1,4,"L1_H1,L5_CAGR",L4_DD,0.0,L1_H1,0.0,ZERO-MULTI
U56,BAND03,W,25.0,FPORT,100,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4,1,4,"L1_H1,L2_H2,L3_OOS,L5_CAGR",L4_DD,0.0,L1_H1,0.0,ZERO-MULTI
U56,EWELIG,D,0.0,CANON,100,1,0.13,0.0,0.36,1.0,0.88,1.0,0.99,1.0,0.99,0.13,0.36,1.0,0.99,0,4,0,-,"L1_H1,L2_H2,L3_OOS,L5_CAGR",0.13,L4_DD,0.13,LIVE
U56,EWELIG,D,0.0,FPORT,100,1,0.13,0.0,0.36,1.0,0.88,1.0,0.99,1.0,0.99,0.13,0.36,1.0,0.99,0,4,0,-,"L1_H1,L2_H2,L3_OOS,L5_CAGR",0.13,L4_DD,0.13,LIVE
U56,EWELIG,D,10.0,CANON,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
U56,EWELIG,D,10.0,FPORT,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
U56,EWELIG,D,25.0,CANON,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
U56,EWELIG,D,25.0,FPORT,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
U56,EWELIG,M,0.0,CANON,100,1,0.04,0.0,0.35,1.0,0.96,1.0,0.96,1.0,1.0,0.04,0.37,1.0,1.0,0,4,0,-,"L1_H1,L2_H2,L3_OOS,L5_CAGR",0.04,L4_DD,0.04,LIVE
U56,EWELIG,M,0.0,FPORT,100,21,0.0,0.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9,1.0,1.0,1,4,0,L4_DD,"L1_H1,L2_H2,L3_OOS,L5_CAGR",0.0,L4_DD,0.0,ZERO-1LEG
U56,EWELIG,M,10.0,CANON,100,1,0.03,0.0,0.28,0.99,0.89,0.98,0.91,1.0,0.98,0.03,0.31,0.99,0.95,0,1,0,-,L3_OOS,0.03,L4_DD,0.028814939999999997,LIVE
U56,EWELIG,M,10.0,FPORT,100,21,0.0,0.0,0.86,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.86,1.0,1.0,1,4,0,L4_DD,"L1_H1,L2_H2,L3_OOS,L5_CAGR",0.0,L4_DD,0.0,ZERO-1LEG
U56,EWELIG,M,25.0,CANON,100,1,0.01,0.0,0.12,0.84,0.6,0.93,0.71,0.94,0.67,0.02,0.19,0.94,0.63,0,0,0,-,-,0.02,L4_DD,0.0138053664,LIVE
U56,EWELIG,M,25.0,FPORT,100,21,0.0,0.0,0.71,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.73,1.0,0.98,1,4,0,L4_DD,"L1_H1,L2_H2,L3_OOS,L5_CAGR",0.0,L4_DD,0.0,ZERO-1LEG
U56,EWELIG,Q,0.0,CANON,100,1,0.0,0.0,0.49,0.99,0.96,1.0,0.98,1.0,0.98,0.0,0.51,1.0,0.97,1,3,0,L4_DD,"L2_H2,L3_OOS,L5_CAGR",0.0,L4_DD,0.0,ZERO-1LEG
U56,EWELIG,Q,0.0,FPORT,100,63,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,4,0,L4_DD,"L1_H1,L2_H2,L3_OOS,L5_CAGR",0.0,L4_DD,0.0,ZERO-1LEG
U56,EWELIG,Q,10.0,CANON,100,1,0.0,0.0,0.48,0.99,0.96,1.0,0.98,1.0,0.98,0.0,0.5,1.0,0.96,1,3,0,L4_DD,"L2_H2,L3_OOS,L5_CAGR",0.0,L4_DD,0.0,ZERO-1LEG
U56,EWELIG,Q,10.0,FPORT,100,63,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,4,0,L4_DD,"L1_H1,L2_H2,L3_OOS,L5_CAGR",0.0,L4_DD,0.0,ZERO-1LEG
U56,EWELIG,Q,25.0,CANON,100,1,0.0,0.0,0.42,0.98,0.9,0.99,0.95,1.0,0.97,0.0,0.47,1.0,0.95,1,2,0,L4_DD,"L3_OOS,L5_CAGR",0.0,L4_DD,0.0,ZERO-1LEG
U56,EWELIG,Q,25.0,FPORT,100,63,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,4,0,L4_DD,"L1_H1,L2_H2,L3_OOS,L5_CAGR",0.0,L4_DD,0.0,ZERO-1LEG
U56,EWELIG,W,0.0,CANON,100,1,0.09,0.0,0.37,1.0,0.92,1.0,0.99,1.0,0.99,0.09,0.38,1.0,0.98,0,4,0,-,"L1_H1,L2_H2,L3_OOS,L5_CAGR",0.09,L4_DD,0.09,LIVE
U56,EWELIG,W,0.0,FPORT,100,5,0.02,0.0,0.59,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.59,1.0,1.0,0,4,0,-,"L1_H1,L2_H2,L3_OOS,L5_CAGR",0.02,L4_DD,0.02,LIVE
U56,EWELIG,W,10.0,CANON,100,1,0.01,0.0,0.03,0.43,0.43,0.51,0.25,0.57,0.28,0.03,0.18,0.53,0.22,0,0,0,-,-,0.03,L4_DD,0.0019875159,LIVE
U56,EWELIG,W,10.0,FPORT,100,5,0.0,0.0,0.01,0.63,0.52,0.82,0.17,0.94,0.35,0.0,0.26,0.79,0.07,1,0,0,L4_DD,-,0.0,L4_DD,0.0,ZERO-1LEG
U56,EWELIG,W,25.0,CANON,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
U56,EWELIG,W,25.0,FPORT,100,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
U56,TOP10,D,0.0,CANON,100,1,0.66,0.0,0.23,0.86,0.56,0.96,0.65,0.99,0.78,1.0,0.58,0.79,0.35,0,1,0,-,L4_DD,0.79,L5_CAGR,0.64570176,LIVE
U56,TOP10,D,0.0,FPORT,100,1,0.66,0.0,0.23,0.86,0.56,0.96,0.65,0.99,0.78,1.0,0.58,0.79,0.35,0,1,0,-,L4_DD,0.79,L5_CAGR,0.64570176,LIVE
U56,TOP10,D,10.0,CANON,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
U56,TOP10,D,10.0,FPORT,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
U56,TOP10,D,25.0,CANON,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
U56,TOP10,D,25.0,FPORT,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
U56,TOP10,M,0.0,CANON,100,1,0.66,0.0,0.31,0.86,0.75,0.97,0.49,0.99,0.79,0.87,0.78,0.89,0.49,0,0,0,-,-,0.86,L1_H1,0.6394618494000001,LIVE
U56,TOP10,M,0.0,FPORT,100,21,1.0,0.0,0.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38,0,5,0,-,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",1.0,L1_H1,1.0,LIVE
U56,TOP10,M,10.0,CANON,100,1,0.23,0.0,0.06,0.5,0.49,0.74,0.25,0.8,0.43,0.87,0.63,0.53,0.11,0,0,0,-,-,0.5,L1_H1,0.13648559999999998,LIVE
U56,TOP10,M,10.0,FPORT,100,21,0.66,0.0,0.0,1.0,0.8,1.0,0.26,1.0,0.94,1.0,1.0,0.66,0.0,0,4,1,-,"L1_H1,L2_H2,L3_OOS,L4_DD",0.66,L5_CAGR,0.66,LIVE
U56,TOP10,M,25.0,CANON,100,1,0.02,0.0,0.0,0.06,0.12,0.25,0.05,0.25,0.04,0.83,0.39,0.11,0.0,0,0,1,-,-,0.06,L1_H1,0.00034237499999999996,LIVE
U56,TOP10,M,25.0,FPORT,100,21,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.22,0.0,1.0,1.0,0.0,0.0,2,1,4,"L1_H1,L5_CAGR",L4_DD,0.0,L1_H1,0.0,ZERO-MULTI
U56,TOP10,Q,0.0,CANON,100,1,0.18,0.0,0.15,0.9,0.72,0.64,0.66,0.77,0.86,0.3,0.25,0.56,0.68,0,0,0,-,-,0.3,L4_DD,0.07451136000000001,LIVE
U56,TOP10,Q,0.0,FPORT,100,63,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0,4,0,-,"L1_H1,L2_H2,L3_OOS,L5_CAGR",0.75,L4_DD,0.75,LIVE
U56,TOP10,Q,10.0,CANON,100,1,0.14,0.0,0.11,0.85,0.64,0.51,0.58,0.58,0.79,0.3,0.23,0.48,0.56,0,0,0,-,-,0.3,L4_DD,0.036205919999999996,LIVE
U56,TOP10,Q,10.0,FPORT,100,63,0.7,0.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,0.67,0,4,0,-,"L1_H1,L2_H2,L3_OOS,L5_CAGR",0.7,L4_DD,0.7,LIVE
U56,TOP10,Q,25.0,CANON,100,1,0.08,0.0,0.08,0.71,0.5,0.39,0.47,0.42,0.61,0.3,0.18,0.33,0.42,0,0,0,-,-,0.3,L4_DD,0.011513501999999998,LIVE
U56,TOP10,Q,25.0,FPORT,100,63,0.69,0.0,0.01,1.0,1.0,1.0,0.97,1.0,1.0,0.69,1.0,0.99,0.01,0,3,0,-,"L1_H1,L2_H2,L3_OOS",0.69,L4_DD,0.6830999999999999,LIVE
U56,TOP10,W,0.0,CANON,100,1,0.61,0.0,0.26,0.77,0.55,0.95,0.64,0.98,0.67,1.0,0.71,0.74,0.38,0,1,0,-,L4_DD,0.74,L5_CAGR,0.5304838,LIVE
U56,TOP10,W,0.0,FPORT,100,5,1.0,0.0,0.42,1.0,0.84,1.0,0.98,1.0,0.99,1.0,1.0,1.0,0.43,0,5,0,-,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",1.0,L1_H1,1.0,LIVE
U56,TOP10,W,10.0,CANON,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.14,0.0,0.0,4,0,4,"L1_H1,L2_H2,L3_OOS,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
U56,TOP10,W,10.0,FPORT,100,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.46,0.0,0.0,4,1,4,"L1_H1,L2_H2,L3_OOS,L5_CAGR",L4_DD,0.0,L1_H1,0.0,ZERO-MULTI
U56,TOP10,W,25.0,CANON,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
U56,TOP10,W,25.0,FPORT,100,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
U56,TOP20,D,0.0,CANON,100,1,0.94,0.0,0.08,1.0,0.57,1.0,0.81,1.0,0.91,1.0,0.87,0.94,0.09,0,4,0,-,"L1_H1,L2_H2,L3_OOS,L4_DD",0.94,L5_CAGR,0.94,LIVE
U56,TOP20,D,0.0,FPORT,100,1,0.94,0.0,0.08,1.0,0.57,1.0,0.81,1.0,0.91,1.0,0.87,0.94,0.09,0,4,0,-,"L1_H1,L2_H2,L3_OOS,L4_DD",0.94,L5_CAGR,0.94,LIVE
U56,TOP20,D,10.0,CANON,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
U56,TOP20,D,10.0,FPORT,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
