vintage,row,family,gross,freq,pass4a,pass4a_v1,pass4b,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,a1,a2,a3,v1,v2,v3,b1,b2,b3,b4,b5,spy_Sharpe,spy_CAGR,spy_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,base_Sharpe,base_OOS_Sharpe,base_OOS_CAGR,base_OOS_MaxDD,n_rows_panel,last
2026-09-03_fb20817,BAND|0.0|None|None|g0.50|M,BAND,0.5,M,1,1,0,0.0434228650370061,1.0475065893698894,-0.07284597577834606,1.1460139090240182,0.94316067725609,1.0808461208270956,0.039936233227851226,1.0275335753358237,-0.07284597577834595,0.045702409675240085,0.08817828710388265,0.04356293549667112,0.4859472788409964,0.4958286357546797,0.06342692111443582,0.2487665681086373,0.27793966006061266,0.2990459139382404,0.12945763047242778,-0.036579197179861286,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.0|None|None|g0.60|M,BAND,0.6,M,1,1,0,0.05215439096982233,1.0480934578547279,-0.08680811158971735,1.1467207564491138,0.9435867787617528,1.081724497822402,0.04794151950177916,1.0279243318746494,-0.08680811158971724,0.04640925710033561,0.08860438860954545,0.029600799685299828,0.48665412626609195,0.4962547372603425,0.04946478530306453,0.2494734155337328,0.27836576156627546,0.2994366704770661,0.11549549466105649,-0.027847671247045055,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.0|None|None|g0.75|M,BAND,0.75,M,1,1,0,0.06527712479002545,1.0489506290997734,-0.10738737104445661,1.147753351855085,0.9442070962295667,1.0830154908679053,0.059957076836535395,1.0284900780843755,-0.10738737104445673,0.04744185250630695,0.08922470607735933,0.009021540230560565,0.4876867216720633,0.4968750547281564,0.028885525848325266,0.25050601093970415,0.27898607903408934,0.3000024166867923,0.09491623520631723,-0.01472493742684193,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.0|None|None|g0.85|M,BAND,0.85,M,0,1,0,0.07404125290618291,1.0495060292550742,-0.120868917612318,1.148422834578272,0.9446072810225776,1.083857610763207,0.06797131660569677,1.0288531775127598,-0.12086891761231822,0.04811133522949396,0.08962489087037029,-0.004460006337300815,0.4883562043952503,0.49727523952116737,0.015403979280463886,0.25117549366289116,0.2793862638271003,0.3003655161151766,0.08143468863845585,-0.005960809310684476,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.0|None|None|g0.95|M,BAND,0.95,M,0,1,1,0.08281680367349686,1.0500483037800274,-0.13416367137244412,1.1490763891767248,0.9449970411371325,1.0846842679755528,0.07598767204381174,1.029204994534366,-0.13416367137244434,0.04876488982794669,0.09001465098492512,-0.017754760097426936,0.489009758993703,0.4976649996357222,0.0021092255203377652,0.2518290482613439,0.2797760239416551,0.3007173331367827,0.06813993487832973,0.00281474145662948,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.0|None|None|g1.00|M,BAND,1.0,M,0,0,1,0.08720852732545081,1.0503140656530348,-0.14074196322078358,1.1493970042824693,0.9451872699788626,1.0850913912812443,0.07999633257269267,1.0293761870050213,-0.14074196322078292,0.049085504933691126,0.09020487982665526,-0.024333051945766404,0.48933037409944746,0.49785522847745234,-0.004469066328001703,0.25214966336708833,0.27996625278338527,0.30088852560743806,0.06156164302999026,0.007206465108583429,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.01|None|None|g0.20|W,BAND,0.2,W,0,1,0,0.015389784955704533,0.9707931841627783,-0.03122350568366039,1.0616857069672552,0.8770954916096565,1.000717415223831,0.01438520395497811,0.951782029791747,-0.031223505683659947,-0.03862579238152297,0.022113101457449158,0.08518540559135679,0.40161907678423336,0.42976345010824624,0.10504939120912149,0.16443836605187423,0.21187447441417917,0.22329436839416372,0.17108010056711345,-0.06461227726116285,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.01|None|None|g0.35|W,BAND,0.35,W,0,1,0,0.02692433516354864,0.9708662621187423,-0.0543031990979691,1.0619154633023036,0.8770183246243839,1.0011094425350904,0.025157891740895888,0.9516209282564679,-0.054303199097969324,-0.03839603604647457,0.022035934472176555,0.06210571217704808,0.40184883311928177,0.42968628312297363,0.08196969779481278,0.16466812238692263,0.21179730742890657,0.22313326685888468,0.14800040715280474,-0.05307772705331874,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.01|None|None|g0.50|W,BAND,0.5,W,0,1,0,0.038447149807343095,0.9709044309769665,-0.07709432988575382,1.0621134738407512,0.8769034723479076,1.0014700649739323,0.03591193669471293,0.9514222758832411,-0.07709432988575382,-0.03819802550802698,0.021921082195700214,0.03931458138926336,0.40204684365772936,0.4295714308464973,0.05917856700702806,0.16486613292537022,0.21168245515243023,0.22293461448565788,0.12520927636502002,-0.04155491240952429,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.01|None|None|g0.60|W,BAND,0.6,W,0,1,0,0.04612016181516987,0.9709096343590033,-0.09212846567296085,1.0622263146316788,0.8768058302562903,1.0016910615869596,0.04306878567964456,0.9512689322772505,-0.09212846567296129,-0.03808518471709932,0.02182344010408299,0.024280445602056333,0.402159684448657,0.42947378875488007,0.044144431219821034,0.16497897371629788,0.211584813060813,0.22278127087966726,0.110175140577813,-0.033881900401697515,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.01|None|None|g0.75|W,BAND,0.75,W,0,1,0,0.05761275395511256,0.9708862457236445,-0.11444007473092244,1.0623627630178551,0.8766303146914066,1.0019894551705049,0.053782064761279225,0.9510089793057632,-0.11444007473092177,-0.037948736330922994,0.02164792453919928,0.001968836544094743,0.40229613283483334,0.42929827318999636,0.021832822161859444,0.1651154221024742,0.2114092974959293,0.22252131790817997,0.0878635315198514,-0.022389308261754823,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.01|None|None|g0.85|W,BAND,0.85,W,0,1,0,0.0652610204038373,0.9708492374285185,-0.1291550242080829,1.0624312874122717,0.8764932485906164,1.0021657229424905,0.06090761243310183,0.9508150826129041,-0.12915502420808245,-0.03788021193650648,0.021510858438409053,-0.012746112933065712,0.40236465722924986,0.42916120708920613,0.007117872684698989,0.16518394649689072,0.21127223139513907,0.2223274212153209,0.07314858204269095,-0.014741041813030084,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.01|None|None|g0.95|W,BAND,0.95,W,0,0,0,0.07289654153895508,0.9707924919870864,-0.14374267512844152,1.0624790993370796,0.8763377092544777,1.0023217163102658,0.06801802987640415,0.9506017669378085,-0.14374267512844152,-0.03783240001169852,0.021355319102270398,-0.027333763853424342,0.4024124691540578,0.4290056677530675,-0.007469778235659641,0.16523175842169868,0.2111166920590004,0.22211410554022526,0.05856093112233232,-0.0071055206779123,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.01|None|None|g1.00|W,BAND,1.0,W,0,0,0,0.076708999346913,0.9707564788256119,-0.15098904864374918,1.062494944345738,0.8762528300145345,1.0023915676096349,0.07156710410101219,0.9504878059536658,-0.15098904864374962,-0.03781655500304004,0.02127043986232713,-0.034580137368732,0.4024283141627163,0.4289207885131242,-0.014716151750967299,0.16524760343035716,0.21103181281905714,0.22200014455608252,0.05131455760702466,-0.0032930628699543857,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.01|None|None|g0.20|M,BAND,0.2,M,1,1,0,0.016895787956992203,1.0178960062555622,-0.03017190283055915,1.117605690826763,0.9122094928015599,1.0501689869836688,0.015528916167443452,0.998710894928953,-0.030171902830558817,0.017294191477984944,0.0572271026493526,0.08623700844445803,0.4575390606437413,0.4648774513001497,0.10610099406222273,0.22035834991138215,0.2469884756060826,0.2702232335313698,0.1721317034202147,-0.06310627425987518,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.01|None|None|g0.35|M,BAND,0.35,M,1,1,0,0.029602964196661308,1.0188149898441559,-0.0522423331941938,1.1187881613404704,0.9127983485849955,1.051629206734261,0.02718507198145592,0.999255965786069,-0.052242333194194135,0.01847666199169229,0.057815958432788195,0.06416657808082338,0.4587215311574486,0.4654663070835853,0.08403056369858808,0.2215408204250895,0.2475773313895182,0.27076830438848576,0.15006127305658004,-0.050399098020206076,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.01|None|None|g0.50|M,BAND,0.5,M,1,1,0,0.042337421058103786,1.0197081623547581,-0.0738472821835241,1.1199425246281165,0.9133631048164835,1.053063149842397,0.03884639508829402,0.9997756385762694,-0.07384728218352421,0.019631025279338354,0.05838071466427619,0.04256162909149308,0.4598758944450947,0.46603106331507327,0.06242561470925778,0.22269518371273556,0.2481420876210062,0.27128797717868613,0.12845632406724974,-0.0376646411587636,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.01|None|None|g0.60|M,BAND,0.6,M,1,1,0,0.05084079722519719,1.0202887087773587,-0.08799762222001917,1.1206955916174788,0.913726001146104,1.0540037579185162,0.04662210647382614,1.000107562326672,-0.08799762222001895,0.020384092268700638,0.05874361099389669,0.028411289054998012,0.460628961434457,0.46639395964469377,0.048275274672762714,0.22344825070209784,0.2485049839506267,0.2716199009290887,0.11430598403075468,-0.029161264991670197,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.01|None|None|g0.75|M,BAND,0.75,M,1,1,0,0.0636143454812721,1.0211378804257614,-0.10885195772395706,1.121799437038966,0.9142524414719393,1.0553905306214022,0.058285943694579956,1.0005857387747472,-0.1088519577239574,0.021487937690187753,0.05927005131973195,0.007556953551060119,0.4617328068559441,0.46692039997052903,0.02742093916882482,0.22455209612358495,0.24903142427646197,0.27209807737716396,0.09345164852681678,-0.01638771673559529,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.01|None|None|g0.85|M,BAND,0.85,M,0,1,0,0.072141030627628,1.0216889790461703,-0.12251215861272358,1.1225177410020513,0.9145907023291584,1.056297681125106,0.06606079357695926,1.0008913165258768,-0.12251215861272402,0.022206241653273118,0.05960831217695106,-0.006103247337706397,0.46245111081902945,0.46725866082774814,0.013760738280058304,0.22527040008667032,0.24936968513368107,0.27240365512829356,0.07979144763805027,-0.007861031589239384,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.01|None|None|g0.95|M,BAND,0.95,M,0,1,1,0.08067538992515333,1.0222276205649723,-0.13598185363628823,1.1232216401588186,0.9149182378072759,1.0571911611835565,0.07383373874256538,1.0011853889107385,-0.1359818536362879,0.022910140810040502,0.05993584765506854,-0.01957294236127105,0.46315500997579684,0.4675861963058656,0.0002910432564936505,0.2259742992434377,0.24969722061179855,0.27269772751315524,0.06632175261448561,0.0006733277082859451,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.01|None|None|g1.00|M,BAND,1.0,M,0,0,1,0.08494514453789459,1.0224921826308055,-0.14264624219846278,1.123567936269404,0.9150780648820279,1.0576322460129297,0.07771923806651726,1.0013283590241937,-0.1426462421984629,0.023256436920625845,0.06009567472982058,-0.0262373309234456,0.4635013060863822,0.46774602338061766,-0.0063733453056809,0.22632059535402305,0.2498570476865506,0.27284069762661045,0.05965736405231106,0.004943082321027206,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.02|None|None|g0.20|W,BAND,0.2,W,0,1,0,0.01574602829167171,0.9861641623260071,-0.032353248058923256,1.0962251218391648,0.8729527235682311,1.024954494456485,0.014662152381035076,0.9607093655829138,-0.032353248058923256,-0.004086377509613381,0.01797033341602372,0.08405566321609392,0.43615849165614295,0.4256206820668208,0.10391964883385862,0.19897778092378382,0.20773170637275373,0.2322217041853305,0.1699503581918506,-0.06425603392519567,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.02|None|None|g0.35|W,BAND,0.35,W,0,1,0,0.02755266269931811,0.9862219846327527,-0.05625274009939951,1.0964675143165918,0.8728412007015328,1.0253433646941623,0.02564518443197139,0.9605265054543493,-0.0562527400993994,-0.0038439850321863034,0.017858810549325477,0.06015617117561767,0.43640088413357003,0.42550915920012256,0.08002015679338237,0.1992201734012109,0.2076201835060555,0.232038844056766,0.14605086615137433,-0.052449399517549275,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.02|None|None|g0.50|W,BAND,0.5,W,0,1,0,0.03935167467547962,0.9862446339752411,-0.07984014040540754,1.0966776704521712,0.872692249698451,1.0257006367348263,0.03661171852328615,0.9603058726205005,-0.07984014040540799,-0.0036338288966069054,0.01770985954624371,0.036568770869609635,0.43661104026914943,0.4253602081970408,0.056432756487374336,0.1994303295367903,0.20747123250297372,0.23181821122291724,0.1224634658453663,-0.040650387541387764,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.02|None|None|g0.60|W,BAND,0.6,W,0,1,0,0.04721106993891988,0.9862395428033351,-0.09539207241987879,1.0967989508501446,0.8725717926858251,1.0259195476816054,0.04391137409430401,0.9601379071181989,-0.09539207241987879,-0.003512548498633583,0.017589402533617737,0.021016838855138387,0.43673232066712275,0.4252397511844148,0.04088082447290309,0.19955160993476362,0.20735077549034775,0.23165024572061566,0.10691153383089505,-0.0327909922779475,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.02|None|None|g0.75|W,BAND,0.75,W,0,1,0,0.0589865202797033,0.9862002524425698,-0.11846083355851378,1.0969472119007393,0.8723622372240881,1.0262144086754352,0.0548404780528331,0.9598555831043454,-0.11846083355851389,-0.0033642874480388496,0.017379847071880783,-0.002051922283496599,0.4368805817177175,0.42503019572267786,0.017812063334268102,0.19969987098535835,0.2071412200286108,0.23136792170676213,0.08384277269226006,-0.02101554193716408,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.02|None|None|g0.85|W,BAND,0.85,W,0,1,0,0.06682548615142037,0.9861521184311811,-0.1336675418881479,1.0970231621015947,0.8722020515008732,1.0263879456445393,0.062110915310710446,0.9596461799534077,-0.133667541888148,-0.0032883372471834704,0.017219661348665816,-0.01725863061313071,0.43695653191857287,0.4248700099994629,0.0026053550046339913,0.19977582118621373,0.20698103430539583,0.23115851855582448,0.06863606436262595,-0.013176576065447018,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.02|None|None|g0.95|W,BAND,0.95,W,0,0,0,0.074653383338948,0.986084095668031,-0.14873655913384254,1.097077981208052,0.8720236553362175,1.026540494864538,0.06936702869039402,0.9594176449296543,-0.14873655913384265,-0.0032335181407261437,0.017041265184010168,-0.03232764785882536,0.4370113510250302,0.42469161383480725,-0.012463662241060658,0.19983064029267106,0.20680263814074018,0.23092998353207106,0.053567047116931304,-0.0053486788779193856,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
2026-09-03_fb20817,BAND|0.02|None|None|g1.00|W,BAND,1.0,W,0,0,0,0.07856264457938367,0.9860423540128623,-0.15621972120511007,1.0970973297995728,0.8719272124388067,1.0266085938729599,0.07298922491850313,0.959295955535526,-0.15621972120511052,-0.0032141695492053923,0.016944822286599326,-0.039810809930092894,0.43703069961655094,0.4245951709373964,-0.019946824312328193,0.1998499888841918,0.20670619524332934,0.2308082941379428,0.04608388504566377,-0.001439417637483717,0.7757888846992765,0.11428866030981055,-0.33717267708462306,0.7284876613975833,0.10344020618752503,-0.3371726770846234,0.9796596080560822,0.938604706329015,0.05397296729928058,-0.11640891127501662,6059,2026-09-04
