book,set,panel,cost,mean_gross,src,b_CAGR,b_Sharpe,b_MaxDD,b_H1,b_H2,b_OOS_CAGR,b_OOS_Sharpe,b_OOS_MaxDD,b_IS_CAGR,b_IS_Sharpe,bl_H1,bl_H2,bl_MaxDD,bl_Sharpe,bl_OOS_Sharpe,CURRENT_CAGR,CURRENT_Sharpe,CURRENT_MaxDD,CURRENT_H1,CURRENT_H2,CURRENT_OOS_CAGR,CURRENT_IS_CAGR,CONST_CAGR,CONST_Sharpe,CONST_MaxDD,CONST_H1,CONST_H2,CONST_OOS_CAGR,CONST_IS_CAGR,PATH_CAGR,PATH_Sharpe,PATH_MaxDD,PATH_H1,PATH_H2,PATH_OOS_CAGR,PATH_IS_CAGR,path_mean_gross
u56-v2band-gross100,SHELF,U56,10.0,0.6949348409309951,2026-09-11_u56-v2band-gross100_4b_cloud_MEMO.md,0.11350856194237036,1.2082851096815983,-0.15430642476202527,1.2380254409959934,1.1851289779025345,0.12489605254008174,1.2853070472831283,-0.15430642476202505,0.09983615811689406,1.109841332853714,1.2373185170066756,1.1857459157384211,-0.11896571471330242,1.2083583386336214,1.285947374872866,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.14958794806217557,0.10655994251949474,0.8845060132920908,-0.2437448381812577,0.9588463983520054,0.8236326128682198,0.10769805933853993,0.10517955593142192,0.09141117562875967,0.9153734494731526,-0.19860666903085744,0.9609706903616959,0.8769731174579475,0.0977514167265654,0.08376174477852416,0.6949348409309951
u56-v2band-gross100,SHELF,U56,25.0,0.6949348409309951,2026-09-11_u56-v2band-gross100_4b_cloud_MEMO.md,0.1096262388907896,1.1704604509189536,-0.15478757418355438,1.1999207692507454,1.147444186349107,0.12094052543170375,1.2482000760929843,-0.15478757418355427,0.09604127828053732,1.0710566966072548,1.1990086100376451,1.147879564312265,-0.11934901538044962,1.1703392276769127,1.2486626209252925,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.14958794806217557,0.10655994251949474,0.8845060132920908,-0.2437448381812577,0.9588463983520054,0.8236326128682198,0.10769805933853993,0.10517955593142192,0.09141117562875967,0.9153734494731526,-0.19860666903085744,0.9609706903616959,0.8769731174579475,0.0977514167265654,0.08376174477852416,0.6949348409309951
u56-band008-gross100,SHELF,U56,10.0,0.6634466987371901,2026-09-11_u56-band008-gross100_4b_cloud_MEMO.md,0.11223036888885884,1.154119096233642,-0.185784952446726,1.2482775979234848,1.0770129651607507,0.11886678311954868,1.1758801601203408,-0.185784952446726,0.10422499642342031,1.1274472170718808,1.2373185170066756,1.1857459157384211,-0.11896571471330242,1.2083583386336214,1.285947374872866,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.14958794806217557,0.10185736731205197,0.8845060132920907,-0.2336319673853049,0.9588463983520054,0.8236326128682199,0.10295813399106701,0.10052223797956761,0.08620259869667302,0.8718193673783196,-0.21388323724080227,0.973505453443261,0.7806382518427615,0.08673591367236355,0.08555537275124103,0.6634466987371901
u56-band008-gross100,SHELF,U56,25.0,0.6634466987371901,2026-09-11_u56-band008-gross100_4b_cloud_MEMO.md,0.10978532323372292,1.1310896308854457,-0.18598397857277948,1.225569494874403,1.0536143084849587,0.1163030569910879,1.1527203192521702,-0.18598397857277915,0.10192230113312939,1.1045484997080453,1.1990086100376451,1.147879564312265,-0.11934901538044962,1.1703392276769127,1.2486626209252925,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.14958794806217557,0.10185736731205197,0.8845060132920907,-0.2336319673853049,0.9588463983520054,0.8236326128682199,0.10295813399106701,0.10052223797956761,0.08620259869667302,0.8718193673783196,-0.21388323724080227,0.973505453443261,0.7806382518427615,0.08673591367236355,0.08555537275124103,0.6634466987371901
u56-top20-band-m20,SHELF,U56,10.0,0.7082639513951394,2026-09-07_u56-top20-band-m20_4b_B_MEMO.md,0.12690743813800887,1.1039751667522348,-0.17888182131700792,1.1081662210705772,1.1062308032352728,0.14321410087860587,1.177093127952264,-0.17888182131700792,0.10741943673645316,1.008411879560694,1.2373185170066756,1.1857459157384211,-0.11896571471330242,1.2083583386336214,1.285947374872866,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.14958794806217557,0.10854615653927246,0.8845060132920908,-0.24799910053996543,0.9588463983520054,0.8236326128682195,0.10969961132257389,0.10714718556596914,0.10085610788984778,0.925310787561926,-0.18268158683239433,0.9834664822746955,0.8724406735386344,0.102290590393733,0.09911679666715267,0.7082639513951394
u56-top20-band-m20,SHELF,U56,25.0,0.7082639513951394,2026-09-07_u56-top20-band-m20_4b_B_MEMO.md,0.11114287571148318,0.9805245670838858,-0.1801688062465161,0.9753093552852589,0.9901916824970634,0.1273297334629213,1.0603113448758212,-0.18016880624651588,0.09180010924745963,0.8754340085920997,1.1990086100376451,1.147879564312265,-0.11934901538044962,1.1703392276769127,1.2486626209252925,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.14958794806217557,0.10854615653927246,0.8845060132920908,-0.24799910053996543,0.9588463983520054,0.8236326128682195,0.10969961132257389,0.10714718556596914,0.10085610788984778,0.925310787561926,-0.18268158683239433,0.9834664822746955,0.8724406735386344,0.102290590393733,0.09911679666715267,0.7082639513951394
u56-marsrespread-gross075,SHELF,U56,10.0,0.7351186568586524,2026-09-11_u56-marsrespread-gross075_4b_C_MEMO.md,0.11337620439657381,1.0889618955812308,-0.18481907669584707,1.1769032553460472,1.0254135030237423,0.12153630226480461,1.1046004554397508,-0.18481907669584696,0.10354757759235644,1.0722596176106673,1.2373185170066756,1.1857459157384211,-0.11896571471330242,1.2083583386336214,1.285947374872866,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.14958794806217557,0.1125397403654107,0.8845060132920906,-0.25652237315247084,0.9588463983520052,0.8236326128682198,0.11372323110892757,0.11110437711828824,0.11278070265125861,0.8797198697444789,-0.25869222939105097,0.9547780127338036,0.8184360073246971,0.1138622097586548,0.11146889408003169,0.7351186568586524
u56-marsrespread-gross075,SHELF,U56,25.0,0.7351186568586524,2026-09-11_u56-marsrespread-gross075_4b_C_MEMO.md,0.10090882776865562,0.9794549519969684,-0.18731963550829012,1.0627021316654839,0.9188964267947619,0.1088728394694154,0.9998495376016697,-0.18731963550829012,0.09131537908492571,0.9557095599036208,1.1990086100376451,1.147879564312265,-0.11934901538044962,1.1703392276769127,1.2486626209252925,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.14958794806217557,0.1125397403654107,0.8845060132920906,-0.25652237315247084,0.9588463983520052,0.8236326128682198,0.11372323110892757,0.11110437711828824,0.11278070265125861,0.8797198697444789,-0.25869222939105097,0.9547780127338036,0.8184360073246971,0.1138622097586548,0.11146889408003169,0.7351186568586524
u56-quantile50-respread-M,SHELF,U56,10.0,0.7309534408111142,2026-09-11_u56-quantile50-respread-M_4b_B_MEMO.md,0.15228313074726452,1.2351199100218748,-0.19459044342880283,1.3347164649508763,1.1582924088051423,0.15902941686581418,1.2296026525749233,-0.19459044342880294,0.14414421858801685,1.2467831536834153,1.2373185170066756,1.1857459157384211,-0.11896571471330242,1.2083583386336214,1.285947374872866,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.14958794806217557,0.1119210459503881,0.8845060132920909,-0.25520459602853773,0.9588463983520051,0.8236326128682196,0.11309995445392551,0.11049123456295762,0.11336562312339216,0.8861618563719217,-0.25962076901175846,0.9560395347936373,0.8287663252325581,0.11472930914273327,0.1117120096724733,0.7309534408111142
u56-quantile50-respread-M,SHELF,U56,25.0,0.7309534408111142,2026-09-11_u56-quantile50-respread-M_4b_B_MEMO.md,0.14679850456101984,1.1956693982197013,-0.1950386784282403,1.291879489150183,1.1214551435989932,0.15354372836692054,1.1922932581023815,-0.1950386784282404,0.13866111644992762,1.2042735585804527,1.1990086100376451,1.147879564312265,-0.11934901538044962,1.1703392276769127,1.2486626209252925,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.14958794806217557,0.1119210459503881,0.8845060132920909,-0.25520459602853773,0.9588463983520051,0.8236326128682196,0.11309995445392551,0.11049123456295762,0.11336562312339216,0.8861618563719217,-0.25962076901175846,0.9560395347936373,0.8287663252325581,0.11472930914273327,0.1117120096724733,0.7309534408111142
