vocab,rule,file,instance,control,prefix,family,ladder_len,hit,oos_pick,oos_ctl,oos_best,regret,room,margin,pub_regret
STRICT,SHARED-KEYS,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv::W::anchor_OOS_Sharpe,anchor_OOS_Sharpe,anchor,ARM,31,True,0.5435711467670186,0.747063834691694,0.8334176655332896,0.289846518766271,0.08635383084159554,-0.20349268792467545,-0.2034926879246754
STRICT,SHARED-KEYS,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv::W::anchor_OOS_Sharpe,anchor_OOS_Sharpe,anchor,ARM,31,True,0.5336961177754252,0.747063834691694,0.8500760420810154,0.31637992430559014,0.10301220738932138,-0.21336771691626877,-0.2209650418409273
STRICT,SHARED-KEYS,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv::W::anchor_OOS_Sharpe,anchor_OOS_Sharpe,anchor,ARM,31,True,0.9585631200820004,1.167991233806965,1.167991233806965,0.2094281137249645,0.0,-0.2094281137249645,-0.2094281137249646
STRICT,SHARED-KEYS,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv::W::anchor_OOS_Sharpe,anchor_OOS_Sharpe,anchor,ARM,31,True,0.9865904044886096,1.167991233806965,1.2404126377579126,0.253822233269303,0.07242140395094765,-0.18140082931835533,-0.1814008293183552
STRICT,SHARED-KEYS,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv::W::anchor_OOS_Sharpe,anchor_OOS_Sharpe,anchor,ARM,31,True,1.0068715617015,1.1132841948586054,1.1132841948586054,0.10641263315710536,0.0,-0.10641263315710536,-0.1064126331571053
STRICT,SHARED-KEYS,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv::W::anchor_OOS_Sharpe,anchor_OOS_Sharpe,anchor,ARM,31,True,0.94542988307974,1.1132841948586054,1.1968211855194617,0.25139130243972174,0.08353699066085629,-0.16785431177886545,-0.1678543117788653
STRICT,SHARED-KEYS,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv::W::anchor_OOS_Sharpe,anchor_OOS_Sharpe,anchor,ARM,31,True,0.5762505378038233,0.5762505378038233,0.5990446674114696,0.022794129607646263,0.022794129607646263,0.0,-0.0173277304757072
STRICT,SHARED-KEYS,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv::W::anchor_OOS_Sharpe,anchor_OOS_Sharpe,anchor,ARM,31,True,0.273711361447888,0.5762505378038233,0.729354377241485,0.455643015793597,0.1531038394376617,-0.3025391763559353,-0.3025391763559353
STRICT,SHARED-KEYS,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv::W::anchor_OOS_Sharpe,anchor_OOS_Sharpe,anchor,ARM,31,True,0.8919165372280256,0.8919165372280256,0.9690573266955432,0.07714078946751768,0.07714078946751768,0.0,-0.0545857036762168
STRICT,SHARED-KEYS,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv::W::anchor_OOS_Sharpe,anchor_OOS_Sharpe,anchor,ARM,31,True,0.5899663606877981,0.8919165372280256,1.0747942252306364,0.4848278645428383,0.18287768800261084,-0.3019501765402275,-0.3019501765402275
