leg,panel,target,n,k,model,N,fit_oofR2,fit_rho,tr_R2,tr_R2c,tr_rho,dec_gain,dec_t,dec_vs_mean,argmax_pctile,y_fit_mean,y_score_mean,y_fit_sd,y_score_sd,rho_y1y2,t_tr_rho,t_rho_y1y2
TRANSFER(IS1->IS2),B136,premium,5,20,sd,500,0.03545473686807188,0.1968438913755655,-0.1600165002504823,-0.02089572169881171,0.046456793827175304,0.016124917319315313,0.5563485962934711,0.014512425587383776,0.772,-0.054515001353953214,-0.12881484440434934,0.20588440566862296,0.19908739447013424,0.02600823203292813,1.0378463598119279,0.5805938572781031
TRANSFER(IS1->IS2),B136,premium,5,20,M,500,0.4977429340416598,0.7048458593834376,-0.6733602363258187,-0.5249400679914986,0.036358801435205736,0.009018311765501288,0.28792301640789414,0.008116480588951161,0.328,-0.054515001353953214,-0.12881484440434934,0.20588440566862296,0.19908739447013424,0.02600823203292813,0.8119167107660992,0.5805938572781031
TRANSFER(IS1->IS2),B136,premium,5,20,M+sd,500,0.5026285013883659,0.7072741890967563,-0.6859875348768996,-0.5382655830121008,0.03325251701006804,0.01857846661833197,0.5823642084439934,0.016720619956498775,0.02,-0.054515001353953214,-0.12881484440434934,0.20588440566862296,0.19908739447013424,0.02600823203292813,0.742470896391076,0.5805938572781031
TRANSFER(IS1->IS2),B136,premium,20,20,sd,500,0.059378257324268824,0.2563816975267901,-0.38188663856226657,-0.23467307486731492,-0.03309085236340945,-0.0043313021790585444,-0.34137283720402783,-0.0038981719611526876,0.33,0.009920786826039387,-0.022758405384157653,0.15521424647674037,0.08513511943409949,-0.06354217416869666,-0.7388572392432898,-1.420873034372034
TRANSFER(IS1->IS2),B136,premium,20,20,M,500,0.6305002171026277,0.7863697694790779,-2.259225565009542,-2.1121822213495873,-0.051390157560630235,-0.01405145515000163,-1.2261829608156378,-0.012646309635001463,0.66,0.009920786826039387,-0.022758405384157653,0.15521424647674037,0.08513511943409949,-0.06354217416869666,-1.1483356662731325,-1.420873034372034
TRANSFER(IS1->IS2),B136,premium,20,20,M+sd,500,0.6378304926915779,0.790876411505646,-2.319558974243353,-2.1707364327142886,-0.043372973491893965,-0.01508688477430167,-1.318720690792685,-0.0135781962968715,0.66,0.009920786826039387,-0.022758405384157653,0.15521424647674037,0.08513511943409949,-0.06354217416869666,-0.9688192367509013,-1.420873034372034
OOS(IS->OOS),B136,Sharpe,5,20,sd,500,0.3018400040240231,0.5327381949527797,-0.37028191494374885,-0.21271026636480883,0.2421659606638426,0.0781416719337158,4.36304522131927,0.07032750474034433,0.5,0.864885780277057,0.8060861934667166,0.2149846584865085,0.1480236226127347,0.25089777159108634,5.569944950878147,5.784023136476014
OOS(IS->OOS),B136,Sharpe,5,20,M,500,0.8254823821458219,0.8921017124068497,-1.201094005940154,-1.0421519835762805,0.24652869811479247,0.0894083193947941,3.817481543714742,0.08046748745531473,0.95,0.864885780277057,0.8060861934667166,0.2149846584865085,0.1480236226127347,0.25089777159108634,5.676722373742689,5.784023136476014
OOS(IS->OOS),B136,Sharpe,5,20,M+sd,500,0.8299763503702845,0.8958056952227809,-1.2135523790153622,-1.0542303304435832,0.2464140736562946,0.09110025372072816,3.97631380064647,0.08199022834865533,0.95,0.864885780277057,0.8060861934667166,0.2149846584865085,0.1480236226127347,0.25089777159108634,5.673912292496633,5.784023136476014
OOS(IS->OOS),B136,Sharpe,20,20,sd,500,0.29588620496528717,0.5128237792951171,-0.09843908022630354,0.006398607679516499,0.25331170124680497,0.09343527197015389,5.19743197910424,0.08409174477313852,0.87,0.9482675143909374,0.99126327551983,0.13509838344879366,0.13308028232956767,0.14431718526874104,5.843468443185487,3.2546411134739657
OOS(IS->OOS),B136,Sharpe,20,20,M,500,0.9862252093130427,0.9938570314281256,-0.7673743758938951,-0.6634241264731549,0.13469871479485918,0.06732545623082131,3.3615220786494704,0.06059291060773908,0.994,0.9482675143909374,0.99126327551983,0.13509838344879366,0.13308028232956767,0.14431718526874104,3.033571024840083,3.2546411134739657
OOS(IS->OOS),B136,Sharpe,20,20,M+sd,500,0.9869261601772356,0.9939251917007667,-0.7675874041118957,-0.6636860630784238,0.13530975723902897,0.06732545623082131,3.3615220786494704,0.06059291060773908,0.994,0.9482675143909374,0.99126327551983,0.13509838344879366,0.13308028232956767,0.14431718526874104,3.0475884703834346,3.2546411134739657
OOS(IS->OOS),B136,CAGR,5,20,sd,500,0.46012343992778815,0.651438253753015,-0.14881069547828463,-0.14010484968794046,0.3194961899847599,0.02264609111312245,5.423044185669536,0.020381482001810197,0.626,0.11561119309502513,0.11290314771767782,0.03722352377151502,0.029026871253483907,0.30190363961455846,7.524211662075057,7.067013365122334
OOS(IS->OOS),B136,CAGR,5,20,M,500,0.8639083706227263,0.9160140640562561,-0.5947897195508012,-0.5860389614640766,0.3020494641978568,0.021433154699871254,4.425478698124685,0.019289839229884115,0.956,0.11561119309502513,0.11290314771767782,0.03722352377151502,0.029026871253483907,0.30190363961455846,7.070769452230438,7.067013365122334
OOS(IS->OOS),B136,CAGR,5,20,M+sd,500,0.8598961600919688,0.9162354409417636,-0.6241536187539782,-0.6154229847205592,0.30189557558230234,0.021865664823291817,4.567999900570473,0.019679098340962625,0.956,0.11561119309502513,0.11290314771767782,0.03722352377151502,0.029026871253483907,0.30190363961455846,7.066805671165471,7.067013365122334
OOS(IS->OOS),B136,CAGR,20,20,sd,500,0.2967338738029546,0.515066828267313,-0.003384651800626859,0.08288965393057635,0.29009012036048143,0.011403385348018269,5.044684047949819,0.010263046813216437,0.83,0.06695402909576942,0.07097327617966778,0.01223296390111789,0.01369328446325363,0.27062469849879395,6.764504263276411,6.273327034493935
OOS(IS->OOS),B136,CAGR,20,20,M,500,0.9996848712940074,0.9998992955971823,-0.3207470586374319,-0.23467377816057455,0.27064764259057034,0.010448982877181295,4.469385608915184,0.009404084589463166,0.832,0.06695402909576942,0.07097327617966778,0.01223296390111789,0.01369328446325363,0.27062469849879395,6.2739009360318425,6.273327034493935
OOS(IS->OOS),B136,CAGR,20,20,M+sd,500,0.9983786927187589,0.9992089568358272,-0.3219305504132186,-0.2358564154749967,0.2717310069240277,0.009840810157567798,4.153329136328883,0.008856729141811015,0.832,0.06695402909576942,0.07097327617966778,0.01223296390111789,0.01369328446325363,0.27062469849879395,6.301012330592166,6.273327034493935
OOS(IS->OOS),B136,premium,5,20,sd,500,0.034927455499430105,0.19892969171876687,-0.1378091309154037,-0.039377632493273085,0.021092532370129483,0.003551350483841559,0.1890450616441144,0.0031962154354573946,0.476,-0.07043635482753646,-0.11145549521465334,0.1494612910604445,0.131040694677796,0.05318651674606698,0.47080387084687536,1.1885880454539348
OOS(IS->OOS),B136,premium,5,20,M,500,0.5374330240333791,0.7149586358345432,-0.6976205371695008,-0.5975685945410703,0.05426008904035616,0.04061135822101117,2.2481800796253775,0.03655022239891005,0.54,-0.07043635482753646,-0.11145549521465334,0.1494612910604445,0.131040694677796,0.05318651674606698,1.212649891037993,1.1885880454539348
OOS(IS->OOS),B136,premium,5,20,M+sd,500,0.5395964452307173,0.7162744170976684,-0.7052382702352362,-0.6054958661754211,0.05596985587942351,0.03915675920850274,2.1703394090919694,0.035241083287652464,0.54,-0.07043635482753646,-0.11145549521465334,0.1494612910604445,0.131040694677796,0.05318651674606698,1.2509794297733567,1.1885880454539348
OOS(IS->OOS),B136,premium,20,20,sd,500,0.013143742583321183,0.11854751419005675,-0.42695665204631017,-0.030617580854312765,-0.008629186516746067,0.009434068921439623,0.7542353549428683,0.00849066202929566,0.614,0.012945379286344042,0.07372158683845986,0.09829642846498728,0.09647386749998467,-0.09736003744014975,-0.19257535077330654,-2.1830493567849873
OOS(IS->OOS),B136,premium,20,20,M,500,0.6075180640102842,0.7844859539438157,-1.171364628468056,-0.7741531000363053,-0.1034309097236389,-0.023188885533745623,-1.9284220091225635,-0.020869996980371064,0.368,0.012945379286344042,0.07372158683845986,0.09829642846498728,0.09647386749998467,-0.09736003744014975,-2.3206014649957485,-2.1830493567849873
OOS(IS->OOS),B136,premium,20,20,M+sd,500,0.6108664722066923,0.7870788283153132,-1.1850571935318763,-0.7885009084032586,-0.10515517262069048,-0.022614381388658303,-1.8801717130748021,-0.020352943249792477,0.368,0.012945379286344042,0.07372158683845986,0.09829642846498728,0.09647386749998467,-0.09736003744014975,-2.359716425947901,-2.1830493567849873
TRANSFER(IS1->IS2),B136,Sharpe,5,40,sd,500,0.27180598750216645,0.5081085284341137,-0.9513801137083624,-0.3041692533078275,-0.031141468565874263,-0.05522139370742052,-1.5098813693989193,-0.049699254336678655,0.42,0.8029907561853281,0.9970393140070992,0.22985450168231553,0.24132371234813668,0.01904801219204877,-0.6952875456342821,0.4251509294799545
TRANSFER(IS1->IS2),B136,Sharpe,5,40,M,500,0.7556504380716266,0.8745984423937695,-1.3770655530484608,-0.7284556023048845,-0.005594230376921507,0.04984104075751483,1.3560795257312854,0.04485693668176327,0.822,0.8029907561853281,0.9970393140070992,0.22985450168231553,0.24132371234813668,0.01904801219204877,-0.12484231528583442,0.4251509294799545
TRANSFER(IS1->IS2),B136,Sharpe,5,40,M+sd,500,0.7818473262560433,0.8831111804447217,-1.34945100188586,-0.6977187224641561,0.0011146604586418345,0.03687192238955106,0.9946433125157245,0.033184730150595865,0.822,0.8029907561853281,0.9970393140070992,0.22985450168231553,0.24132371234813668,0.01904801219204877,0.024874681946318103,0.4251509294799545
TRANSFER(IS1->IS2),B136,Sharpe,20,40,sd,500,0.2945328014997154,0.515501806007224,-6.8458803456675685,-0.05428004645984408,0.23498685994743979,0.07043973918098967,3.4013783854307764,0.06339576526289092,0.488,0.7852212873755016,1.1529711304825403,0.14635203586641227,0.14114380425325526,0.13758122232488929,5.39501471495401,3.0997275667895523
TRANSFER(IS1->IS2),B136,Sharpe,20,40,M,500,0.9315334779892759,0.9617258949035796,-7.469902848104345,-0.6828562725687817,0.14377958311833244,0.07486406219070973,3.617061814118883,0.0673776559716388,0.826,0.7852212873755016,1.1529711304825403,0.14635203586641227,0.14114380425325526,0.13758122232488929,3.242260696441361,3.0997275667895523
TRANSFER(IS1->IS2),B136,Sharpe,20,40,M+sd,500,0.9315505372584466,0.9612145008580034,-7.479735318603067,-0.6905916665448852,0.14735914943659773,0.07625370905411177,3.6923941828512823,0.06862833814870051,0.826,0.7852212873755016,1.1529711304825403,0.14635203586641227,0.14114380425325526,0.13758122232488929,3.3247501769409324,3.0997275667895523
TRANSFER(IS1->IS2),B136,CAGR,5,40,sd,500,0.3602915066323369,0.5893229332917331,-0.4622715238375079,-0.32329677544823876,0.07629880119520478,0.0017609493749876914,0.25977243974279846,0.0015848544374889306,0.498,0.12468978190089948,0.14033235048000625,0.04406396841722607,0.042030031424014104,0.07702350809403237,1.7076552743905857,1.723971393601224
TRANSFER(IS1->IS2),B136,CAGR,5,40,M,500,0.80925455625529,0.8948942675770704,-0.9571087698343623,-0.8154381325893525,0.06136872547490189,0.00979815612611562,1.610488672628534,0.008818340513504053,0.852,0.12468978190089948,0.14033235048000625,0.04406396841722607,0.042030031424014104,0.07702350809403237,1.3720853322783395,1.723971393601224
TRANSFER(IS1->IS2),B136,CAGR,5,40,M+sd,500,0.8243242500739293,0.8992631490525961,-0.900966953805264,-0.7591209695001362,0.07147574190296761,0.006144554530637586,0.9974774400628491,0.005530099077573847,0.852,0.12468978190089948,0.14033235048000625,0.04406396841722607,0.042030031424014104,0.07702350809403237,1.5991365313087684,1.723971393601224
TRANSFER(IS1->IS2),B136,CAGR,20,40,sd,500,0.3558830191888829,0.5747108108432434,-2.60451190442795,0.022530455430126328,0.3202243528974116,0.013936490952272201,5.571649054687913,0.012542841857044976,0.634,0.08555663360885861,0.11502921506128923,0.018717275665280746,0.018192851442172087,0.14889601958407833,7.543316973735393,3.360207417330189
TRANSFER(IS1->IS2),B136,CAGR,20,40,M,500,0.9446771602791774,0.9667767631070524,-3.274745249162712,-0.6500804675113321,0.15425514502058008,0.008569934269279544,3.124475108327823,0.007712940842351579,0.894,0.08555663360885861,0.11502921506128923,0.018717275665280746,0.018192851442172087,0.14889601958407833,3.4840448577661833,3.360207417330189
TRANSFER(IS1->IS2),B136,CAGR,20,40,M+sd,500,0.9437245606985137,0.9668490513962055,-3.28209137788655,-0.6573171107997928,0.15482922731690926,0.008569934269279544,3.124475108327823,0.007712940842351579,0.894,0.08555663360885861,0.11502921506128923,0.018717275665280746,0.018192851442172087,0.14889601958407833,3.49732908277755,3.360207417330189
TRANSFER(IS1->IS2),B136,premium,5,40,sd,500,-0.005628777893030845,0.0022023448093792374,-0.58458795657921,-0.032644057506068025,-0.17285310741242965,-0.13862228664463938,-5.181678207844824,-0.12476005798017545,0.166,-0.02729264309505855,-0.17774413999209068,0.19294951015544737,0.20232996774878104,0.04891065964263857,-3.916325045704943,1.0927939572041911
TRANSFER(IS1->IS2),B136,premium,5,40,M,500,0.5780228584999378,0.754938571754287,-1.0506172649839498,-0.5054011928382829,0.04508648434593738,0.010711192533886027,0.3990335295332609,0.009640073280497402,0.786,-0.02729264309505855,-0.17774413999209068,0.19294951015544737,0.20232996774878104,0.04891065964263857,1.0071702935437687,1.0927939572041911
TRANSFER(IS1->IS2),B136,premium,5,40,M+sd,500,0.5871055045949203,0.7604338257353029,-1.0671118194346398,-0.5218935509236609,0.03733032532130128,0.009780352035709539,0.3640586501498177,0.008802316832138585,0.622,-0.02729264309505855,-0.17774413999209068,0.19294951015544737,0.20232996774878104,0.04891065964263857,0.8336413790026105,1.0927939572041911
TRANSFER(IS1->IS2),B136,premium,20,40,sd,500,0.03766092857220449,0.2296071904287617,-0.28236183677670956,-0.18585389694547771,-0.0700193200772803,0.004491518934005036,0.4128985456781818,0.004042367040604532,0.432,-0.04506211190488493,-0.021812323516649613,0.1262342887757308,0.07522838833498413,-0.05038263353053412,-1.566389588554253,-1.1257642303751583
TRANSFER(IS1->IS2),B136,premium,20,40,M,500,0.6377176703699374,0.8065947463789855,-2.177994123393909,-2.081326995763481,-0.061875319501278,-0.010392768777432951,-0.8857488211269618,-0.009353491899689655,0.138,-0.04506211190488493,-0.021812323516649613,0.1262342887757308,0.07522838833498413,-0.05038263353053412,-1.3834551410693694,-1.1257642303751583
TRANSFER(IS1->IS2),B136,premium,20,40,M+sd,500,0.6390089266603649,0.8088831075324301,-2.2071941288135988,-2.110719981332184,-0.06622068088272352,-0.010794852852717227,-0.9055557340697306,-0.009715367567445503,0.138,-0.04506211190488493,-0.021812323516649613,0.1262342887757308,0.07522838833498413,-0.05038263353053412,-1.4810258426072243,-1.1257642303751583
OOS(IS->OOS),B136,Sharpe,5,40,sd,500,0.12058043700957644,0.33776275905103614,-1.020338912550515,-0.023335607572952277,0.18200050400201598,0.023755298320425444,1.2398963337769902,0.021379768488382744,0.568,0.8924711081535945,0.7610710182571572,0.16672187635950825,0.1315425238600686,0.3659668078672314,4.130493215218702,8.775670310466104
OOS(IS->OOS),B136,Sharpe,5,40,M,500,0.7487284465876666,0.8647605150420602,-1.3464155184514532,-0.3434537282707215,0.38821019284077135,0.0954593559504241,5.252907708272609,0.08591342035538163,0.982,0.8924711081535945,0.7610710182571572,0.16672187635950825,0.1315425238600686,0.3659668078672314,9.400541531127844,8.775670310466104
OOS(IS->OOS),B136,Sharpe,5,40,M+sd,500,0.7634770504419309,0.8719705278821115,-1.3692276804453125,-0.3652650456151716,0.39155638222552885,0.09135136185813475,4.986900158368698,0.08221622567232134,0.982,0.8924711081535945,0.7610710182571572,0.16672187635950825,0.1315425238600686,0.3659668078672314,9.496168340668959,8.775670310466104
OOS(IS->OOS),B136,Sharpe,20,40,sd,500,0.2966856746511045,0.5261159924639698,-0.35802593346059886,0.04187980383417833,0.3309552758211033,0.04926504755030314,3.6404412660493737,0.04433854279527294,0.97,0.9554442997216879,1.0159411604528985,0.11076254947180418,0.0958456533494224,0.24778236712946852,7.8266276670083945,5.707473346795036
OOS(IS->OOS),B136,Sharpe,20,40,M,500,0.9371652181669792,0.9623086172344689,-1.0196053639662401,-0.6253599453641328,0.2524587378349513,0.06354741820553889,4.647027361331588,0.05719267638498504,0.792,0.9554442997216879,1.0159411604528985,0.11076254947180418,0.0958456533494224,0.24778236712946852,5.822450161451134,5.707473346795036
OOS(IS->OOS),B136,Sharpe,20,40,M+sd,500,0.9368687603435422,0.9617406789627159,-1.0136168410817072,-0.6187286512806278,0.2541220404881619,0.06974671409948985,5.019703168703788,0.06277204268954084,0.792,0.9554442997216879,1.0159411604528985,0.11076254947180418,0.0958456533494224,0.24778236712946852,5.863449890958733,5.707473346795036
OOS(IS->OOS),B136,CAGR,5,40,sd,500,0.2432462029354595,0.4797139188556753,-0.21542905371174115,-0.019317626554182787,0.23446720986883945,0.00837083185640812,1.8618523382863685,0.007533748670767296,0.766,0.13210592852697808,0.11923069735633439,0.03143064697837026,0.02905070179160676,0.42500138000552007,5.382389328049914,10.477651953457062
OOS(IS->OOS),B136,CAGR,5,40,M,500,0.8023679482494321,0.893383893535574,-0.3062465492601454,-0.10535616643755019,0.45203662414649654,0.022551667550813004,5.4348349305818395,0.020296500795731684,0.994,0.13210592852697808,0.11923069735633439,0.03143064697837026,0.02905070179160676,0.42500138000552007,11.308987986753966,10.477651953457062
OOS(IS->OOS),B136,CAGR,5,40,M+sd,500,0.8186777861525655,0.9022814011256044,-0.2813049206875242,-0.08293216438630968,0.453498325993304,0.02190288166761746,5.291183612790212,0.019712593500855705,0.994,0.13210592852697808,0.11923069735633439,0.03143064697837026,0.02905070179160676,0.42500138000552007,11.355005355887185,10.477651953457062
OOS(IS->OOS),B136,CAGR,20,40,sd,500,0.39084744306118635,0.6141972087888351,-0.3114510291704382,0.11049541161727205,0.36712966051864204,0.009276471982116757,4.166537286845,0.008348824783905084,0.994,0.10013794158038039,0.10986159348741065,0.01417356305368164,0.014992660130077934,0.3333220692882772,8.807890770346228,7.8895669785495945
OOS(IS->OOS),B136,CAGR,20,40,M,500,0.9537528578410797,0.9716723986895949,-0.6212879511156071,-0.20322439907873724,0.3417034788139153,0.011892925911530128,5.651955676876019,0.010703633320377118,0.74,0.10013794158038039,0.10986159348741065,0.01417356305368164,0.014992660130077934,0.3333220692882772,8.11381345741324,7.8895669785495945
OOS(IS->OOS),B136,CAGR,20,40,M+sd,500,0.952503584934885,0.9712245568982276,-0.6297371818028541,-0.2117090341682184,0.3390767163068652,0.011658368667083974,5.5220875902172315,0.01049253180037557,0.74,0.10013794158038039,0.10986159348741065,0.01417356305368164,0.014992660130077934,0.3333220692882772,8.043302174743866,7.8895669785495945
OOS(IS->OOS),B136,premium,5,40,sd,500,-0.006183146656317362,0.0200564962259849,-1.0680820622899234,-0.007989361596353772,0.004654770619082476,-0.023348973687104008,-1.3964349691780864,-0.021014076318393582,0.138,-0.08054732301024115,-0.20672982634748968,0.1479539845912822,0.12255760460950223,0.3065045540182161,0.10387658433117739,7.185786876493734
OOS(IS->OOS),B136,premium,5,40,M,500,0.6203188927674304,0.7821535286141145,-1.4219049237692434,-0.35976942089933317,0.3087165948663794,0.06564730634674046,3.378175635888824,0.05908257571206643,0.548,-0.08054732301024115,-0.20672982634748968,0.1479539845912822,0.12255760460950223,0.3065045540182161,7.243088243763306,7.185786876493734
OOS(IS->OOS),B136,premium,5,40,M+sd,500,0.6215479287370633,0.7831069084276338,-1.4199124554386398,-0.3574401471232751,0.30962178248712996,0.06564730634674046,3.378175635888824,0.05908257571206643,0.548,-0.08054732301024115,-0.20672982634748968,0.1479539845912822,0.12255760460950223,0.3065045540182161,7.266573869758095,7.185786876493734
OOS(IS->OOS),B136,premium,20,40,sd,500,0.008544494612570674,0.09707424429697718,-0.725891758123115,-0.028875508540774586,-0.04817193668774675,-0.026828507295258066,-2.4418075461677002,-0.024145656565732258,0.056,-0.01757413144214764,0.0481403158482517,0.08120894516513331,0.07877820858641882,-0.028051312205248823,-1.0762502409957182,-0.6262370936568932
OOS(IS->OOS),B136,premium,20,40,M,500,0.6179704118374917,0.792753123012492,-1.433076838647636,-0.7382017374180958,-0.024576386305545223,-0.009156996551570762,-0.7865774260987658,-0.008241296896413688,0.236,-0.01757413144214764,0.0481403158482517,0.08120894516513331,0.07877820858641882,-0.028051312205248823,-0.5486102184755057,-0.6262370936568932
OOS(IS->OOS),B136,premium,20,40,M+sd,500,0.6174707492276067,0.7919111996447986,-1.436376854386015,-0.7412059732392968,-0.02400508802035208,-0.014182990293795349,-1.265021448295491,-0.01276469126441581,0.236,-0.01757413144214764,0.0481403158482517,0.08120894516513331,0.07877820858641882,-0.028051312205248823,-0.5358498827838764,-0.6262370936568932
TRANSFER(IS1->IS2),B136,Sharpe,5,80,sd,500,0.22898399713708395,0.4495945663782655,-1.4622993691242483,-0.3016396049310015,-0.13016980067920272,-0.019594877158329194,-0.7504383464051134,-0.01763538944249632,0.842,0.8554774139470739,1.0606909401281894,0.1697783103798716,0.19038004065101005,0.024630530522122086,-2.9297854725820054,0.5498195940763619
TRANSFER(IS1->IS2),B136,Sharpe,5,80,M,500,0.7158139149568139,0.8390613082452331,-1.6572868123113569,-0.4997120334688363,0.037852183408733635,0.01832070963297716,0.7224474703020062,0.016488638669679423,0.312,0.8554774139470739,1.0606909401281894,0.1697783103798716,0.19038004065101005,0.024630530522122086,0.8453118480058909,0.5498195940763619
TRANSFER(IS1->IS2),B136,Sharpe,5,80,M+sd,500,0.721022879644468,0.8419807759231036,-1.7138670313624078,-0.5563319564223035,0.02637255349021396,0.01832070963297716,0.7224474703020062,0.016488638669679423,0.312,0.8554774139470739,1.0606909401281894,0.1697783103798716,0.19038004065101005,0.024630530522122086,0.5887323959256251,0.5498195940763619
TRANSFER(IS1->IS2),B136,Sharpe,20,80,sd,500,0.3321712754760088,0.5616006144024576,-8.841529177693717,-0.1092483083473268,0.2473512294049176,0.06725433783553547,5.313567366943537,0.06052890405198208,0.858,0.8643393592326679,1.1890846969194504,0.12223146830852108,0.10993175117549432,0.2413070452281809,5.696894628015947,5.548965663199101
TRANSFER(IS1->IS2),B136,Sharpe,20,80,M,500,0.9225702595424614,0.9610484201936808,-9.318640891152327,-0.5886998461190567,0.2490064680258721,0.049822979980133075,3.5019824259127823,0.04484068198211988,0.758,0.8643393592326679,1.1890846969194504,0.12223146830852108,0.10993175117549432,0.2413070452281809,5.737528523103646,5.548965663199101
TRANSFER(IS1->IS2),B136,Sharpe,20,80,M+sd,500,0.9226304870082584,0.960688034752139,-9.346139816909895,-0.6166960640935955,0.24788422353689415,0.04565843630403443,3.189032992148186,0.04109259267363097,0.758,0.8643393592326679,1.1890846969194504,0.12223146830852108,0.10993175117549432,0.2413070452281809,5.709973099312385,5.548965663199101
TRANSFER(IS1->IS2),B136,CAGR,5,80,sd,500,0.31000408437587235,0.5307086508346033,-0.6727414707988173,-0.3340882333032067,-0.03280381121524486,0.0033483799778349366,0.6642528704557887,0.0030135419800514374,0.766,0.1456910808404286,0.16687109405810935,0.035462461326909604,0.036364721693014544,0.044953619814479255,-0.7324412093919144,1.004196263044783
TRANSFER(IS1->IS2),B136,CAGR,5,80,M,500,0.7505774969298209,0.8603786735146941,-0.9085311682443282,-0.5715535088218509,0.06050635402541609,0.010014885190382017,2.0210501173255664,0.00901339667134382,0.406,0.1456910808404286,0.16687109405810935,0.035462461326909604,0.036364721693014544,0.044953619814479255,1.352733030032466,1.004196263044783
