panel,family,band,cad,mg_dg,mg_rs,mg_ctrl,c1,c2,match_rs,match_ew,dg_CAGR,dg_Sharpe,dg_MaxDD,dg_H1,dg_H2,dg_isSharpe,dg_oCAGR,dg_oSharpe,dg_oMaxDD,rs_Sharpe,rs_CAGR,rers_CAGR,rers_Sharpe,rers_MaxDD,reew_CAGR,reew_Sharpe,reew_MaxDD,reew_H1,reew_H2,reew_isSharpe,reew_oCAGR,reew_oSharpe,reew_oMaxDD,ctrl_Sharpe,ctrl_CAGR,ctrl_MaxDD,gap0_pp,pred0_pp,share,turn_dg,turn_reew,K1_beats_ctrl,K2_beats_replay_ew,K5_beats_replay_rs,K3_dd_beats_replay,K4_cagr_beats_replay,dg_4a,reew_4a,dg_4b,reew_4b,dg_f4b,reew_f4b
SMALL439,MA,0.0,W,0.37802399949745946,0.7500911935608533,0.7501014719894525,0.5039707208171498,0.5039638150487125,9.431013239818986e-05,0.00010927016147993518,0.03553661883857262,0.5387086324972823,-0.14351485432339128,0.5237510174529167,0.5541170161359772,0.5208147082874764,0.03704794902812014,0.5493665303568687,-0.14351485432339195,0.5027837579449363,0.06466296232310809,0.034712293850788445,0.5019381514702715,-0.21047179818311335,0.05366824234504586,0.6804724165375471,-0.19477774742337206,0.7984302544749972,0.6168014893485116,0.7754170517335724,0.053814164458901415,0.6392395104932304,-0.19477774742337228,0.6791503249423798,0.10200151004749558,-0.36158677704376607,-6.453379804944737,-4.933738591579129,0.7645201027527898,3.712419873607581,0.9105671566386734,False,False,True,True,False,False,False,False,False,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR"
SMALL439,MA,0.0,M,0.3819039869836045,0.7505026928891092,0.750558203413331,0.5088642460607837,0.5088266109767515,0.0005396011582445293,0.000617281584265994,0.044008018241354696,0.6349953763352713,-0.16652376330408725,0.7103159673517478,0.5708010915035647,0.7169699301343099,0.04098051354965615,0.5865111712234757,-0.1665237633040889,0.630483900561404,0.08604301054871288,0.04539829486339264,0.6306147689789067,-0.21445436245973515,0.05164998786453312,0.66225302684733,-0.18227422104037572,0.7744843569265611,0.6000313554512308,0.7409872628705139,0.052180886445387875,0.6280233462919335,-0.18227422104037572,0.6596374811394444,0.09739232979320667,-0.3474538578539852,-5.249243694458827,-4.606778452646365,0.8776080366604703,1.7851889769301483,0.46554281485304333,False,False,True,True,False,False,False,False,False,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR"
SMALL439,MA,0.0,Q,0.3840777624497077,0.7527296583792638,0.7530964659400244,0.5102466179912226,0.5099980942949945,0.0025282746202771045,0.002903428618881765,0.03905079664158495,0.5376343515855907,-0.23085119771208196,0.6324693067167697,0.45756518832064413,0.5985393867791176,0.03683136187766678,0.5019511141794399,-0.2308511977120813,0.6536988763859164,0.09005426359288449,0.04864570576359051,0.6664994550996889,-0.1981852429182439,0.05466343841356647,0.691268623590488,-0.17197154606141396,0.7975060279575371,0.6350376710142817,0.7695549665036095,0.055595397713227745,0.6581207686598958,-0.1719715460614143,0.6820772262548417,0.10140868324362451,-0.3394057011100643,-6.190088801268923,-4.780977822845145,0.7723601351025982,1.0107228156257215,0.2859770756907127,False,False,False,False,False,False,False,False,False,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,CAGR"
SMALL439,MA,0.02,W,0.37800072581174726,0.75010673639718,0.7501014719894525,0.5039292509587551,0.5039327876656433,0.00010565556983804791,0.00010927149759587529,0.03763728868860472,0.5661501541785201,-0.1463206535227508,0.5719978247193224,0.5633918340600271,0.5753608213509563,0.03795201281022331,0.5609202814683366,-0.14632065352274948,0.5514022523407482,0.07210170329786791,0.03833454783553458,0.5506339860354946,-0.20343759639102088,0.05366506915045477,0.6804724862968748,-0.1947666944517642,0.7984302403212814,0.6168016086922913,0.7754170275708758,0.05381102054129361,0.6392396223848295,-0.1947666944517642,0.6791503249423798,0.10200151004749558,-0.36158677704376607,-6.304072212932033,-4.93406179053153,0.7826785011139159,3.1215434689922876,0.9105142738152241,False,False,True,True,False,False,False,False,False,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR"
SMALL439,MA,0.02,M,0.3813051889502031,0.7505361687678453,0.750558203413331,0.5080437223647616,0.5080288073811366,0.0005662652615796571,0.0006175017984491049,0.04609126641257011,0.6607922906790951,-0.1676461286651908,0.7200621651852264,0.6103872953117038,0.7344093755724805,0.043403824224849785,0.6171139530336522,-0.16764612866518924,0.6471646319958898,0.08878444905764482,0.04672542854567108,0.6481869853605434,-0.2106400325499398,0.051572191438178816,0.6622568485924324,-0.18200158267031807,0.7744834087437552,0.6000379338042987,0.7409844016610161,0.052103323543861046,0.6280302848386345,-0.18200158267031752,0.6596374811394444,0.09739232979320667,-0.3474538578539852,-5.045191939330729,-4.614637321756465,0.9146604088106549,1.740892303019414,0.4648497604036219,True,False,True,True,False,False,False,False,False,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR"
SMALL439,MA,0.02,Q,0.380927284057254,0.7528692932736438,0.7530964659400244,0.5059673537765063,0.5058147279734951,0.002639649832622548,0.0029072074002591264,0.0413577547176629,0.5704554732973764,-0.22586094600800244,0.6500657038567716,0.5044450607697439,0.6103026051364882,0.04034102058681799,0.5474637722152944,-0.22586094600800466,0.6880601249655143,0.09569903828958637,0.05103000290872206,0.7012468175929246,-0.19240364166794643,0.054238624008712266,0.6913272889658094,-0.17054567046847435,0.7975314350784046,0.635129401846528,0.7695904368782857,0.05516981871020765,0.6581957534305711,-0.1705456704684749,0.6820772262548417,0.10140868324362451,-0.3394057011100643,-5.959959367306111,-4.823717033319275,0.8093540133478434,1.0030664848543167,0.2837765857139108,False,False,False,False,False,False,False,False,False,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,CAGR"
SMALL439,MA,0.03,W,0.3772535699669122,0.7501087536175585,0.7501014719894525,0.5029318324143357,0.5029367146372122,0.000107475227045295,0.00010931394454255505,0.03804931999445427,0.5710416007831765,-0.14707902241543425,0.56803492239924,0.5759509424446421,0.5786396328121843,0.038403243698832856,0.5667183641831308,-0.1470790224154348,0.5553394893681116,0.07311381628361135,0.03878649190110095,0.5545830140144127,-0.20586191082249417,0.053563190725534504,0.6804747249711879,-0.19441180137614678,0.7984297856138753,0.6168054390748693,0.7754162517846281,0.0537100793352272,0.6392432133946648,-0.1944118013761469,0.6791503249423798,0.10200151004749558,-0.36158677704376607,-6.296114643423212,-4.944438362820103,0.7853158086924225,2.801023147467953,0.9088164331712666,False,False,True,True,False,False,False,False,False,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR"
SMALL439,MA,0.03,M,0.3804872749067622,0.750549896648024,0.750558203413331,0.5069446769708831,0.5069390663860729,0.0005786672879249943,0.0006177975325661333,0.04635176967412957,0.66331678440392,-0.16760986762385077,0.720625140574804,0.6147455461573671,0.7375216983069058,0.043670517567485634,0.6193872765395627,-0.16760986762384955,0.6570723621820488,0.0905531184985977,0.047521131096559976,0.6585580483717579,-0.20676170367239877,0.05146590995846556,0.6622620659474074,-0.18162911307813667,0.7744821124076449,0.6000469171994356,0.7409804925797838,0.05199735535889172,0.6280397593860639,-0.18162911307813578,0.6596374811394444,0.09739232979320667,-0.3474538578539852,-5.023882923429435,-4.625373812250899,0.9206770704547982,1.6951960570388394,0.4639030161167392,True,True,True,True,False,False,False,False,False,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR"
SMALL439,MA,0.03,Q,0.380269233156316,0.752997395534514,0.7530964659400244,0.5050073684337015,0.5049409343352305,0.002753192797644022,0.002907945618627672,0.04213661028140159,0.5801488025134592,-0.22276059874871412,0.6522192777888457,0.5204386629559238,0.6121418972466922,0.041472336168576485,0.5616754080300844,-0.222760598748714,0.7127192253591115,0.10014631040754818,0.05326935208118,0.7276163529787865,-0.18903358426565497,0.05414983965883424,0.6913394982522548,-0.17024786290211702,0.7975367226957906,0.6351485108643312,0.7695978241389194,0.055080859959796946,0.6582113652688412,-0.17024786290211769,0.6820772262548417,0.10140868324362451,-0.3394057011100643,-5.883170894152023,-4.8326479615498075,0.8214359311495686,0.9917285627508289,0.28331679483748523,False,False,False,False,False,False,False,False,False,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,CAGR"
SMALL439,MA,0.05,W,0.3784150319852037,0.7501199185912072,0.7501014719894525,0.5044727151038747,0.5044851211684127,0.00011656620465982925,0.00010924758717983929,0.041733442174020974,0.6170372262068358,-0.1460678606384037,0.6364237299689322,0.6024988621376243,0.6254487923546109,0.0421552244657768,0.6122856459301194,-0.14606786063840416,0.6138853448454276,0.08291425672837005,0.04372518668771974,0.6134315516912453,-0.2070621499561216,0.053721554118058235,0.6804712442229984,-0.1949634370927361,0.7984304921889002,0.6167994838922769,0.775417457599488,0.05386698358835207,0.6392376302528044,-0.19496343709273578,0.6791503249423798,0.10200151004749558,-0.36158677704376607,-5.976081159886615,-4.928308624300848,0.824672304884553,2.3278864270262525,0.9114556285456434,False,False,True,True,False,False,False,False,False,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR"
