panel,cost_bps,window,block_L,stat,beta_per_pp_MaxDD,median_SE,resolution,R,decisive_share,n_contrasts
b136,10.0,FULL,21,Ulcer,-0.2706577314999127,0.42411224673418224,0.8482244934683645,0.31908738026793043,0.5555555555555556,9
b136,10.0,FULL,63,CVaR5_1y,0.3385902618840817,1.0555049267929513,2.1110098535859025,0.16039255397549643,0.0,9
b136,10.0,FULL,63,Calmar,-0.0019117408595934807,0.018702770393390588,0.037405540786781176,0.051108494072864066,0.0,9
b136,10.0,FULL,63,MaxDD,1.0000000000000002,1.340561743448363,2.681123486896726,0.3729779716925508,0.6666666666666666,9
b136,10.0,FULL,63,MeanDD,0.187410886201638,0.2586515275460886,0.5173030550921772,0.3622845145738481,0.5555555555555556,9
b136,10.0,FULL,63,TUW,-0.031977103213212864,0.10201622364480206,0.20403244728960412,0.15672557790685365,0.6666666666666666,9
b136,10.0,FULL,63,Ulcer,-0.2706577314999127,0.3863305947067112,0.7726611894134224,0.3502929035498556,0.5555555555555556,9
b136,10.0,FULL,126,CVaR5_1y,0.3385902618840817,0.9606323539363176,1.9212647078726353,0.17623300969234665,0.1111111111111111,9
b136,10.0,FULL,126,Calmar,-0.0019117408595934807,0.01765012190808395,0.0353002438161679,0.054156590802862455,0.0,9
b136,10.0,FULL,126,MaxDD,1.0000000000000002,1.3015745718772687,2.6031491437545373,0.38415009850634,0.6666666666666666,9
b136,10.0,FULL,126,MeanDD,0.187410886201638,0.2382697251750117,0.4765394503500234,0.3932746513724786,0.5555555555555556,9
b136,10.0,FULL,126,TUW,-0.031977103213212864,0.10086410648045527,0.20172821296091054,0.15851577101616995,0.6666666666666666,9
b136,10.0,FULL,126,Ulcer,-0.2706577314999127,0.3627432606578149,0.7254865213156299,0.373070654722971,0.5555555555555556,9
b136,10.0,IS,21,CVaR5_1y,0.2788836347535111,1.2708447511373846,2.541689502274769,0.10972372294252108,0.0,9
b136,10.0,IS,21,Calmar,-0.003510343891847501,0.03504502900168724,0.07009005800337448,0.05008333552354167,0.0,9
b136,10.0,IS,21,MaxDD,1.0,0.9734438525715885,1.946887705143177,0.5136403077374504,0.5555555555555556,9
b136,10.0,IS,21,MeanDD,0.2428449535282431,0.35065105140281194,0.7013021028056239,0.346277235668793,0.0,9
b136,10.0,IS,21,TUW,-0.033891350415690615,0.13900476554931637,0.27800953109863275,0.12190715290141106,0.2222222222222222,9
b136,10.0,IS,21,Ulcer,-0.34872070821551604,0.44536974863483014,0.8907394972696603,0.39149572830713397,0.4444444444444444,9
b136,10.0,IS,63,CVaR5_1y,0.2788836347535111,1.1028726235129007,2.2057452470258014,0.1264351062887041,0.1111111111111111,9
b136,10.0,IS,63,Calmar,-0.003510343891847501,0.03152443530631196,0.06304887061262392,0.05567655467478977,0.0,9
b136,10.0,IS,63,MaxDD,1.0,0.9448598446444245,1.889719689288849,0.5291790129870141,0.5555555555555556,9
b136,10.0,IS,63,MeanDD,0.2428449535282431,0.27081553121775953,0.5416310624355191,0.44835861598531135,0.5555555555555556,9
b136,10.0,IS,63,TUW,-0.033891350415690615,0.12814377289833526,0.2562875457966705,0.13223955268813106,0.1111111111111111,9
b136,10.0,IS,63,Ulcer,-0.34872070821551604,0.34556770997167024,0.6911354199433405,0.5045620556447595,0.5555555555555556,9
b136,10.0,IS,126,CVaR5_1y,0.2788836347535111,1.0361809329371143,2.0723618658742287,0.13457284625137783,0.0,9
b136,10.0,IS,126,Calmar,-0.003510343891847501,0.03303130557663751,0.06606261115327502,0.053136620405496604,0.0,9
b136,10.0,IS,126,MaxDD,1.0,0.8468513097117073,1.6937026194234146,0.5904224204013033,0.5555555555555556,9
b136,10.0,IS,126,MeanDD,0.2428449535282431,0.2702236382997711,0.5404472765995422,0.4493406925023421,0.5555555555555556,9
b136,10.0,IS,126,TUW,-0.033891350415690615,0.12359762034784447,0.24719524069568893,0.13710357173669355,0.2222222222222222,9
b136,10.0,IS,126,Ulcer,-0.34872070821551604,0.3370190419089241,0.6740380838178482,0.5173605417668865,0.5555555555555556,9
b136,10.0,OOS,21,CVaR5_1y,0.4191099607150378,1.4126534807177038,2.8253069614354076,0.14834138960324064,0.1111111111111111,9
b136,10.0,OOS,21,Calmar,-0.001803815933889433,0.0272923907418569,0.0545847814837138,0.03304613272891143,0.0,9
b136,10.0,OOS,21,MaxDD,1.0000000000000004,1.5692419245185438,3.1384838490370877,0.31862518594983646,0.5555555555555556,9
b136,10.0,OOS,21,MeanDD,0.21087892040479495,0.43141171750322893,0.8628234350064579,0.24440564760879102,0.0,9
b136,10.0,OOS,21,TUW,-0.04004504769383054,0.14040854534124195,0.2808170906824839,0.14260188935262824,0.6666666666666666,9
b136,10.0,OOS,21,Ulcer,-0.3012015384551621,0.5684449878578469,1.1368899757156938,0.26493464177617543,0.5555555555555556,9
b136,10.0,OOS,63,CVaR5_1y,0.4191099607150378,1.2979903417890575,2.595980683578115,0.16144571620516315,0.1111111111111111,9
b136,10.0,OOS,63,Calmar,-0.001803815933889433,0.02824994101706131,0.05649988203412262,0.03192601239061055,0.0,9
b136,10.0,OOS,63,MaxDD,1.0000000000000004,1.4274407154878568,2.8548814309757136,0.3502772441439819,0.5555555555555556,9
b136,10.0,OOS,63,MeanDD,0.21087892040479495,0.403740814445047,0.807481628890094,0.2611563072891874,0.5555555555555556,9
b136,10.0,OOS,63,TUW,-0.04004504769383054,0.14634719506519225,0.2926943901303845,0.136815221077493,0.6666666666666666,9
b136,10.0,OOS,63,Ulcer,-0.3012015384551621,0.5579467819505608,1.1158935639011216,0.2699195946629291,0.5555555555555556,9
b136,10.0,OOS,126,CVaR5_1y,0.4191099607150378,1.1761558525098246,2.352311705019649,0.17816939813745344,0.1111111111111111,9
b136,10.0,OOS,126,Calmar,-0.001803815933889433,0.025137973519279024,0.05027594703855805,0.03587830841865665,0.0,9
b136,10.0,OOS,126,MaxDD,1.0000000000000004,1.2784753369128927,2.5569506738257854,0.39109084513694226,0.7777777777777778,9
b136,10.0,OOS,126,MeanDD,0.21087892040479495,0.366310904677164,0.732621809354328,0.287841445220756,0.5555555555555556,9
b136,10.0,OOS,126,TUW,-0.04004504769383054,0.14918653218873457,0.29837306437746913,0.13421133632615678,0.6666666666666666,9
b136,10.0,OOS,126,Ulcer,-0.3012015384551621,0.5002965941625495,1.000593188325099,0.3010229751407221,0.5555555555555556,9
b136,25.0,FULL,21,CVaR5_1y,0.36464289539090283,1.076191993125164,2.152383986250328,0.16941349578898693,0.1111111111111111,9
b136,25.0,FULL,21,Calmar,-0.0017168686499088376,0.017508366437466942,0.035016732874933884,0.04902994965409317,0.1111111111111111,9
b136,25.0,FULL,21,MaxDD,1.0,1.4160057731578437,2.8320115463156874,0.3531059049886123,0.5555555555555556,9
b136,25.0,FULL,21,MeanDD,0.19526286194773432,0.32084829359612976,0.6416965871922595,0.3042915699491345,0.5555555555555556,9
b136,25.0,FULL,21,TUW,-0.015063882492490013,0.09764932834015361,0.19529865668030721,0.07713254534642669,0.3333333333333333,9
b136,25.0,FULL,21,Ulcer,-0.2799595053941326,0.44837274510358277,0.8967454902071655,0.31219505249974167,0.5555555555555556,9
b136,25.0,FULL,63,CVaR5_1y,0.36464289539090283,1.0747732180761291,2.1495464361522583,0.16963713333107738,0.1111111111111111,9
b136,25.0,FULL,63,Calmar,-0.0017168686499088376,0.016732064810184823,0.03346412962036965,0.05130474539113003,0.1111111111111111,9
b136,25.0,FULL,63,MaxDD,1.0,1.3727729531616595,2.745545906323319,0.36422629018763847,0.6666666666666666,9
b136,25.0,FULL,63,MeanDD,0.19526286194773432,0.2658397781209716,0.5316795562419432,0.3672566673954999,0.5555555555555556,9
b136,25.0,FULL,63,TUW,-0.015063882492490013,0.09769375016280032,0.19538750032560065,0.07709747280346504,0.3333333333333333,9
b136,25.0,FULL,63,Ulcer,-0.2799595053941326,0.37112146951275465,0.7422429390255093,0.37718042257389667,0.5555555555555556,9
b136,25.0,FULL,126,CVaR5_1y,0.36464289539090283,1.0163240650993357,2.0326481301986714,0.17939302428859763,0.2222222222222222,9
b136,25.0,FULL,126,Calmar,-0.0017168686499088376,0.01637607062153659,0.03275214124307318,0.05242004292687098,0.1111111111111111,9
b136,25.0,FULL,126,MaxDD,1.0,1.3287990256978313,2.6575980513956625,0.37627962568487006,0.6666666666666666,9
b136,25.0,FULL,126,MeanDD,0.19526286194773432,0.2689393768970125,0.537878753794025,0.3630239353579453,0.5555555555555556,9
b136,25.0,FULL,126,TUW,-0.015063882492490013,0.09446982293203647,0.18893964586407294,0.0797285420092683,0.3333333333333333,9
b136,25.0,FULL,126,Ulcer,-0.2799595053941326,0.3925424060611745,0.785084812122349,0.35659778545111276,0.5555555555555556,9
b136,25.0,IS,21,CVaR5_1y,0.3162834601232047,1.2436314648432507,2.4872629296865014,0.12716124875590437,0.1111111111111111,9
b136,25.0,IS,21,Calmar,-0.0031761448424746917,0.030441538966776947,0.060883077933553895,0.05216794140961546,0.1111111111111111,9
b136,25.0,IS,21,MaxDD,1.0000000000000004,1.0531312404064377,2.1062624808128754,0.4747746347426119,0.5555555555555556,9
b136,25.0,IS,21,MeanDD,0.24822894580943763,0.3402472601641885,0.680494520328377,0.3647772882721424,0.0,9
b136,25.0,IS,21,TUW,-0.014309678336746208,0.1330722936477401,0.2661445872954802,0.05376655780288049,0.2222222222222222,9
b136,25.0,IS,21,Ulcer,-0.35451218227152037,0.4301168285871305,0.860233657174261,0.41211149937569275,0.5555555555555556,9
b136,25.0,IS,63,CVaR5_1y,0.3162834601232047,1.0922511199730138,2.1845022399460277,0.14478513884747451,0.1111111111111111,9
b136,25.0,IS,63,Calmar,-0.0031761448424746917,0.027993950039309125,0.05598790007861825,0.0567291296514916,0.0,9
b136,25.0,IS,63,MaxDD,1.0000000000000004,0.978435447038786,1.956870894077572,0.5110199160437611,0.5555555555555556,9
b136,25.0,IS,63,MeanDD,0.24822894580943763,0.30787876972802897,0.6157575394560579,0.4031277408778718,0.5555555555555556,9
b136,25.0,IS,63,TUW,-0.014309678336746208,0.12599147292273452,0.25198294584546904,0.05678828100343646,0.2222222222222222,9
b136,25.0,IS,63,Ulcer,-0.35451218227152037,0.3755849318949558,0.7511698637899116,0.4719467584640362,0.5555555555555556,9
b136,25.0,IS,126,CVaR5_1y,0.3162834601232047,0.9973689778295227,1.9947379556590454,0.15855890204821774,0.1111111111111111,9
b136,25.0,IS,126,Calmar,-0.0031761448424746917,0.031005380471079976,0.06201076094215995,0.051219252823509386,0.0,9
b136,25.0,IS,126,MaxDD,1.0000000000000004,0.9196159399218563,1.8392318798437126,0.5437052342116725,0.5555555555555556,9
b136,25.0,IS,126,MeanDD,0.24822894580943763,0.29057242378189585,0.5811448475637917,0.4271378243307746,0.5555555555555556,9
b136,25.0,IS,126,TUW,-0.014309678336746208,0.11411396632390132,0.22822793264780264,0.06269906654602464,0.2222222222222222,9
b136,25.0,IS,126,Ulcer,-0.35451218227152037,0.3527040510647662,0.7054081021295324,0.502563241336888,0.5555555555555556,9
b136,25.0,OOS,21,CVaR5_1y,0.4446563838951799,1.4101512956398239,2.8203025912796478,0.15766265125949738,0.1111111111111111,9
b136,25.0,OOS,21,Calmar,-0.0015976972642469326,0.027784914368302664,0.05556982873660533,0.0287511640861777,0.0,9
b136,25.0,OOS,21,MaxDD,0.9999999999999998,1.4971747822387582,2.9943495644775164,0.33396234423100485,0.5555555555555556,9
b136,25.0,OOS,21,MeanDD,0.22107146068786554,0.43664754642005865,0.8732950928401173,0.25314634480413745,0.1111111111111111,9
b136,25.0,OOS,21,TUW,-0.019674007936415206,0.13401034617915278,0.26802069235830556,0.07340480976787365,0.1111111111111111,9
b136,25.0,OOS,21,Ulcer,-0.3127479563135857,0.5744554223222704,1.1489108446445409,0.27221255484827994,0.5555555555555556,9
b136,25.0,OOS,63,CVaR5_1y,0.4446563838951799,1.3274650710652713,2.6549301421305427,0.1674832707795278,0.1111111111111111,9
b136,25.0,OOS,63,Calmar,-0.0015976972642469326,0.025786448287901706,0.05157289657580341,0.0309793975193654,0.0,9
b136,25.0,OOS,63,MaxDD,0.9999999999999998,1.4233714031698983,2.8467428063397966,0.3512786605705877,0.5555555555555556,9
b136,25.0,OOS,63,MeanDD,0.22107146068786554,0.38719150414211084,0.7743830082842217,0.2854807741426136,0.5555555555555556,9
b136,25.0,OOS,63,TUW,-0.019674007936415206,0.1412842640137922,0.2825685280275844,0.06962561639028188,0.1111111111111111,9
b136,25.0,OOS,63,Ulcer,-0.3127479563135857,0.5410093694816446,1.0820187389632892,0.2890411644933597,0.5555555555555556,9
b136,25.0,OOS,126,CVaR5_1y,0.4446563838951799,1.2510153935128268,2.5020307870256535,0.17771819043992476,0.1111111111111111,9
b136,25.0,OOS,126,Calmar,-0.0015976972642469326,0.025212930844822505,0.05042586168964501,0.031684084529487,0.0,9
b136,25.0,OOS,126,MaxDD,0.9999999999999998,1.372184176185797,2.744368352371594,0.364382572454544,0.6666666666666666,9
b136,25.0,OOS,126,MeanDD,0.22107146068786554,0.3682919044191273,0.7365838088382546,0.3001307631734956,0.5555555555555556,9
b136,25.0,OOS,126,TUW,-0.019674007936415206,0.13224494993100164,0.2644898998620033,0.07438472299577434,0.1111111111111111,9
b136,25.0,OOS,126,Ulcer,-0.3127479563135857,0.5100666453026463,1.0201332906052927,0.30657558104786264,0.5555555555555556,9
u56,0.0,FULL,21,CVaR5_1y,0.27355207193071934,1.1202802140481378,2.2405604280962756,0.12209091462136855,0.0,9
u56,0.0,FULL,21,Calmar,-0.002670463607119122,0.0216344688715606,0.0432689377431212,0.061717799105055836,0.0,9
u56,0.0,FULL,21,MaxDD,1.0,1.3789196039280869,2.7578392078561738,0.362602720692102,0.5555555555555556,9
u56,0.0,FULL,21,MeanDD,0.17831564675503642,0.3043798133464336,0.6087596266928672,0.29291634815493545,0.5555555555555556,9
u56,0.0,FULL,21,TUW,-0.028494532830957316,0.09484170467963851,0.18968340935927702,0.15022153454120055,0.5555555555555556,9
u56,0.0,FULL,21,Ulcer,-0.254243705264669,0.44197912598272854,0.8839582519654571,0.28761958463464204,0.5555555555555556,9
u56,0.0,FULL,63,CVaR5_1y,0.27355207193071934,1.0106360863272343,2.0212721726544687,0.13533658437075924,0.0,9
u56,0.0,FULL,63,Calmar,-0.002670463607119122,0.020119730825596156,0.04023946165119231,0.06636429757106344,0.0,9
u56,0.0,FULL,63,MaxDD,1.0,1.145203910428533,2.290407820857066,0.4366034689952299,0.5555555555555556,9
u56,0.0,FULL,63,MeanDD,0.17831564675503642,0.24698759310642765,0.4939751862128553,0.36098097987901706,0.5555555555555556,9
u56,0.0,FULL,63,TUW,-0.028494532830957316,0.0937476467101602,0.1874952934203204,0.15197465659620196,0.5555555555555556,9
u56,0.0,FULL,63,Ulcer,-0.254243705264669,0.36443492433566776,0.7288698486713355,0.3488190734300952,0.5555555555555556,9
u56,0.0,FULL,126,CVaR5_1y,0.27355207193071934,0.9010877284221968,1.8021754568443935,0.15178992194783775,0.0,9
u56,0.0,FULL,126,Calmar,-0.002670463607119122,0.019377575601456372,0.038755151202912744,0.0689060298884453,0.0,9
u56,0.0,FULL,126,MaxDD,1.0,1.03306921924147,2.06613843848294,0.4839946740133487,0.6666666666666666,9
u56,0.0,FULL,126,MeanDD,0.17831564675503642,0.24187760933940639,0.48375521867881277,0.3686071795608438,0.5555555555555556,9
u56,0.0,FULL,126,TUW,-0.028494532830957316,0.08876615686557239,0.17753231373114478,0.1605033598227615,0.5555555555555556,9
u56,0.0,FULL,126,Ulcer,-0.254243705264669,0.3527227087185936,0.7054454174371872,0.36040166819470026,0.5555555555555556,9
u56,0.0,IS,21,CVaR5_1y,0.42885469561584244,1.1730117956468704,2.346023591293741,0.18280067481305495,0.0,9
u56,0.0,IS,21,Calmar,-0.0032365923621987917,0.03282694757301598,0.06565389514603195,0.049297796497827555,0.0,9
u56,0.0,IS,21,MaxDD,1.0,1.0724703540269482,2.1449407080538965,0.46621335323870067,0.5555555555555556,9
u56,0.0,IS,21,MeanDD,0.26340578901269274,0.31307240272360376,0.6261448054472075,0.4206787099743837,0.5555555555555556,9
u56,0.0,IS,21,TUW,-0.050268088111073,0.12514467957385894,0.2502893591477179,0.20083989300322336,0.4444444444444444,9
u56,0.0,IS,21,Ulcer,-0.3766021907561947,0.40715845257565364,0.8143169051513073,0.4624762035195852,0.5555555555555556,9
u56,0.0,IS,63,CVaR5_1y,0.42885469561584244,1.1532754439552866,2.306550887910573,0.18592899808264254,0.0,9
u56,0.0,IS,63,Calmar,-0.0032365923621987917,0.030400674397909114,0.06080134879581823,0.053232246098155585,0.0,9
u56,0.0,IS,63,MaxDD,1.0,1.0660527049089437,2.1321054098178873,0.4690199628007203,0.5555555555555556,9
u56,0.0,IS,63,MeanDD,0.26340578901269274,0.25024150292849734,0.5004830058569947,0.5263031630048132,0.5555555555555556,9
u56,0.0,IS,63,TUW,-0.050268088111073,0.12368798471864431,0.24737596943728862,0.20320521926773602,0.4444444444444444,9
u56,0.0,IS,63,Ulcer,-0.3766021907561947,0.34646842581408255,0.6929368516281651,0.5434870289714108,0.5555555555555556,9
u56,0.0,IS,126,CVaR5_1y,0.42885469561584244,0.9877862320763426,1.9755724641526853,0.21707869662972673,0.0,9
u56,0.0,IS,126,Calmar,-0.0032365923621987917,0.030260478361561587,0.06052095672312317,0.053478869757559375,0.0,9
u56,0.0,IS,126,MaxDD,1.0,0.8055050476457843,1.6110100952915687,0.6207285745276568,0.5555555555555556,9
u56,0.0,IS,126,MeanDD,0.26340578901269274,0.28688544833291535,0.5737708966658307,0.45907833691694305,0.5555555555555556,9
u56,0.0,IS,126,TUW,-0.050268088111073,0.12533021086974486,0.2506604217394897,0.20054258172164255,0.5555555555555556,9
u56,0.0,IS,126,Ulcer,-0.3766021907561947,0.35138204936041395,0.7027640987208279,0.5358870657190464,0.5555555555555556,9
u56,0.0,OOS,21,CVaR5_1y,0.27983671112243613,1.4270904718614068,2.8541809437228136,0.09804448864318839,0.0,9
u56,0.0,OOS,21,Calmar,-0.003231407414124348,0.03655731791216872,0.07311463582433744,0.04419645092520203,0.0,9
u56,0.0,OOS,21,MaxDD,1.0000000000000002,1.4120870903134892,2.8241741806269784,0.3540858091755502,0.5555555555555556,9
u56,0.0,OOS,21,MeanDD,0.1831275074075702,0.48531686256674866,0.9706337251334973,0.18866798326256748,0.5555555555555556,9
u56,0.0,OOS,21,TUW,-0.024901550960303092,0.12778945847373133,0.25557891694746265,0.097431944926122,0.3333333333333333,9
u56,0.0,OOS,21,Ulcer,-0.26054469118554124,0.6190226615847338,1.2380453231694677,0.2104484272987129,0.5555555555555556,9
u56,0.0,OOS,63,CVaR5_1y,0.27983671112243613,1.1978352983141936,2.395670596628387,0.11680934412112919,0.0,9
u56,0.0,OOS,63,Calmar,-0.003231407414124348,0.03540980463543284,0.07081960927086568,0.04562871000551692,0.0,9
u56,0.0,OOS,63,MaxDD,1.0000000000000002,1.126437811003946,2.252875622007892,0.44387714538308287,0.5555555555555556,9
u56,0.0,OOS,63,MeanDD,0.1831275074075702,0.41564531341818056,0.8312906268363611,0.22029300162386975,0.5555555555555556,9
u56,0.0,OOS,63,TUW,-0.024901550960303092,0.12677211750335174,0.2535442350067035,0.09821383223185776,0.3333333333333333,9
u56,0.0,OOS,63,Ulcer,-0.26054469118554124,0.5284057588111529,1.0568115176223059,0.2465384667378856,0.5555555555555556,9
u56,0.0,OOS,126,CVaR5_1y,0.27983671112243613,1.0240923611297283,2.0481847222594567,0.13662669586448922,0.0,9
u56,0.0,OOS,126,Calmar,-0.003231407414124348,0.03198704677089356,0.06397409354178712,0.0505111871888209,0.0,9
u56,0.0,OOS,126,MaxDD,1.0000000000000002,1.0428531688877454,2.0857063377754907,0.479453881828134,0.7777777777777778,9
u56,0.0,OOS,126,MeanDD,0.1831275074075702,0.45986734722602174,0.9197346944520435,0.19910905667929957,0.5555555555555556,9
u56,0.0,OOS,126,TUW,-0.024901550960303092,0.12580045505896364,0.2516009101179273,0.09897242004661884,0.3333333333333333,9
u56,0.0,OOS,126,Ulcer,-0.26054469118554124,0.5531450086802387,1.1062900173604775,0.23551210541263018,0.5555555555555556,9
