panel,sha,date,chooser,pick,book,cadence,IS_legs,IS_Sharpe,IS_CAGR,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,pass4b,fail4b,pass4a,pctl_LIVE,pctl_LIVE_CP,pctl_PINKEY,pctl_PINSET
U56,c006b439,2026-09-04,C_IS4B,EWELIG/Q,EWELIG,Q,5,1.1346101201096535,0.11596409057617674,0.11672501217328035,1.0441467013768746,-0.22205965728254484,0.09563217371201516,1.288729275140368,-0.12054935710126125,0.1550376902541879,0.8846006298840733,-0.33717289200673783,False,L4_DD,False,0.18,0.18,0.11,0.18
U56,c006b439,2026-09-04,C_ISSHARPE,EWELIG/Q,EWELIG,Q,5,1.1346101201096535,0.11596409057617674,0.11672501217328035,1.0441467013768746,-0.22205965728254484,0.09563217371201516,1.288729275140368,-0.12054935710126125,0.1550376902541879,0.8846006298840733,-0.33717289200673783,False,L4_DD,False,0.18,0.18,0.11,0.18
U56,c006b439,2026-09-04,C_ISCAGR,TOP20/M,TOP20,M,5,1.0979219026447309,0.12330886965728816,0.167403412313627,1.2861521096075397,-0.1950684252539998,0.09563217371201516,1.288729275140368,-0.12054935710126125,0.1550376902541879,0.8846006298840733,-0.33717289200673783,True,-,False,0.98,0.98,0.99,0.98
U56,50585c86,2026-09-04,C_IS4B,EWELIG/Q,EWELIG,Q,5,1.1346097733079066,0.1159641055061027,0.11626078122308026,1.0405526676538737,-0.2220597563063641,0.09534722887472857,1.2853366454433546,-0.12054942313126815,0.15450717694493266,0.8821921575733397,-0.33717235283398284,False,L4_DD,False,0.18,0.18,0.11,0.18
U56,50585c86,2026-09-04,C_ISSHARPE,EWELIG/Q,EWELIG,Q,5,1.1346097733079066,0.1159641055061027,0.11626078122308026,1.0405526676538737,-0.2220597563063641,0.09534722887472857,1.2853366454433546,-0.12054942313126815,0.15450717694493266,0.8821921575733397,-0.33717235283398284,False,L4_DD,False,0.18,0.18,0.11,0.18
U56,50585c86,2026-09-04,C_ISCAGR,TOP20/M,TOP20,M,5,1.097921200025292,0.1233087639944408,0.16710932362625108,1.2843766045977008,-0.19506841469673808,0.09534722887472857,1.2853366454433546,-0.12054942313126815,0.15450717694493266,0.8821921575733397,-0.33717235283398284,True,-,False,0.99,0.98,0.99,0.99
U56,f138ee9a,2026-09-07,C_IS4B,EWELIG/Q,EWELIG,Q,5,1.1346089193194957,0.11596412379907473,0.11626211829584543,1.0405640903227091,-0.22205974722555788,0.09534815248934558,1.2853489467147508,-0.12054946768671182,0.15450717694493354,0.8821923750254496,-0.33717289200673795,False,L4_DD,False,0.18,0.18,0.11,0.18
U56,f138ee9a,2026-09-07,C_ISSHARPE,EWELIG/Q,EWELIG,Q,5,1.1346089193194957,0.11596412379907473,0.11626211829584543,1.0405640903227091,-0.22205974722555788,0.09534815248934558,1.2853489467147508,-0.12054946768671182,0.15450717694493354,0.8821923750254496,-0.33717289200673795,False,L4_DD,False,0.18,0.18,0.11,0.18
U56,f138ee9a,2026-09-07,C_ISCAGR,TOP20/M,TOP20,M,5,1.0979203164517928,0.12330877805402451,0.16710938597953695,1.2843772606798998,-0.19506845078220214,0.09534815248934558,1.2853489467147508,-0.12054946768671182,0.15450717694493354,0.8821923750254496,-0.33717289200673795,True,-,False,0.99,0.98,0.99,0.99
U56,9ee888f4,2026-09-08,C_IS4B,EWELIG/Q,EWELIG,Q,5,1.1346087144326191,0.11596405927745446,0.1159156363851257,1.0379395405078726,-0.22205971164530325,0.0950629792087272,1.2819511385688367,-0.12054947359101964,0.153780735432695,0.8788267924718534,-0.3371728920067377,False,L4_DD,False,0.18,0.17,0.11,0.18
U56,9ee888f4,2026-09-08,C_ISSHARPE,EWELIG/Q,EWELIG,Q,5,1.1346087144326191,0.11596405927745446,0.1159156363851257,1.0379395405078726,-0.22205971164530325,0.0950629792087272,1.2819511385688367,-0.12054947359101964,0.153780735432695,0.8788267924718534,-0.3371728920067377,False,L4_DD,False,0.18,0.17,0.11,0.18
U56,9ee888f4,2026-09-08,C_ISCAGR,TOP20/M,TOP20,M,5,1.097921030459704,0.12330886021811449,0.16700446302133565,1.283901195061342,-0.19506842313816541,0.0950629792087272,1.2819511385688367,-0.12054947359101964,0.153780735432695,0.8788267924718534,-0.3371728920067377,True,-,False,0.99,0.98,0.99,0.99
U56,7a93b075,2026-09-09,C_IS4B,EWELIG/Q,EWELIG,Q,5,1.1346092809180035,0.11596409422336307,0.11551034964399753,1.0348288633489005,-0.22205972455057588,0.09481988847882783,1.2790993212303678,-0.12054946142590717,0.15315660628921846,0.8759583407555755,-0.33717235283398284,False,L4_DD,False,0.18,0.16,0.11,0.18
U56,7a93b075,2026-09-09,C_ISSHARPE,EWELIG/Q,EWELIG,Q,5,1.1346092809180035,0.11596409422336307,0.11551034964399753,1.0348288633489005,-0.22205972455057588,0.09481988847882783,1.2790993212303678,-0.12054946142590717,0.15315660628921846,0.8759583407555755,-0.33717235283398284,False,L4_DD,False,0.18,0.16,0.11,0.18
U56,7a93b075,2026-09-09,C_ISCAGR,TOP20/M,TOP20,M,5,1.0979202979853522,0.12330873712281498,0.16694800555956002,1.2837553394517291,-0.19506846201362804,0.09481988847882783,1.2790993212303678,-0.12054946142590717,0.15315660628921846,0.8759583407555755,-0.33717235283398284,True,-,False,0.99,0.98,0.99,0.99
U56,60e8c36a,2026-09-10,C_IS4B,EWELIG/Q,EWELIG,Q,5,1.1346093115657714,0.1159641369104163,0.11525983161583486,1.0329884588777805,-0.22205972369183136,0.09447597045404743,1.2749278918872782,-0.12054945176473153,0.15237187725667578,0.8723018082644654,-0.33717256775620263,False,L4_DD,False,0.18,0.14,0.11,0.18
U56,60e8c36a,2026-09-10,C_ISSHARPE,EWELIG/Q,EWELIG,Q,5,1.1346093115657714,0.1159641369104163,0.11525983161583486,1.0329884588777805,-0.22205972369183136,0.09447597045404743,1.2749278918872782,-0.12054945176473153,0.15237187725667578,0.8723018082644654,-0.33717256775620263,False,L4_DD,False,0.18,0.14,0.11,0.18
