book,panel,form,cadence,gross,cost_bps,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4b,fail4b,pass4a,IS_pass4b,IS_fail4b,OOS_pass4b,OOS_fail4b
U56/EWALL/W,U56,EWALL,W,0.5,10.0,0.08779586197762823,1.1197864205351575,-0.15455471963277678,1.1959393325940912,1.0587986907991207,0.08374811565937623,1.1081299719935538,-0.08520181364467039,0.09114212271192978,1.1295745378062643,-0.15455471963277712,False,CAGR,False,False,CAGR,False,CAGR
U56/EWALL/W,U56,EWALL,W,0.5,25.0,0.08685579614492545,1.108635794947021,-0.1547370295606283,1.1846259281637228,1.0477306165536995,,,,,,,False,CAGR,False,,,,
U56/EWALL/W,U56,EWALL,W,0.55,10.0,0.0966554037212295,1.1199508869193142,-0.1690370925199085,1.1963065325526772,1.058823901306286,0.09219867445157437,1.1085160599817854,-0.09340796354739733,0.10034092612745948,1.1295732575265358,-0.1690370925199084,False,CAGR,False,False,CAGR,False,CAGR
U56/EWALL/W,U56,EWALL,W,0.55,25.0,0.09562385508283744,1.1089193767546326,-0.16922863574592717,1.185116758197831,1.0478714349769422,,,,,,,False,CAGR,False,,,,
U56/EWALL/W,U56,EWALL,W,0.6,10.0,0.1055252039730541,1.1201056466809132,-0.18334736564505172,1.1966651785538085,1.0588393093706978,0.10065932659070476,1.1088937264848304,-0.10155833762999111,0.10955031791017467,1.1295615182446344,-0.18334736564505238,False,CAGR,False,False,CAGR,True,-
U56/EWALL/W,U56,EWALL,W,0.6,25.0,0.10440164663019424,1.1091820195187505,-0.18354677775966555,1.185586901455512,1.0479919406012699,,,,,,,False,CAGR,False,,,,
U56/EWALL/W,U56,EWALL,W,0.65,10.0,0.11440411654835803,1.1202505201369026,-0.19748677962075367,1.1970155097035964,1.0588444034377091,0.1091291280640807,1.109263193566996,-0.10965330939402462,0.11876897963958499,1.1295388396794974,-0.19748677962075378,True,-,False,True,-,True,-
U56/EWALL/W,U56,EWALL,W,0.65,25.0,0.1131877261744445,1.109423260128425,-0.19769282729776994,1.1860369399979296,1.048090809481272,,,,,,,True,-,False,,,,
U56/EWALL/W,U56,EWALL,W,0.7,10.0,0.1232909035288563,1.1203847151216852,-0.21145690494212777,1.1973570221888845,1.0588381630408272,0.11760704794610399,1.1096239023444434,-0.11769316457538503,0.12799549688196543,1.1295042580680081,-0.21145690494212765,False,DD,False,True,-,False,DD
U56/EWALL/W,U56,EWALL,W,0.7,25.0,0.12198043921162616,1.1096411066323777,-0.21166898444206206,1.186465600457651,1.0481654470177104,,,,,,,False,DD,False,,,,
U56/EWALL/W,U56,EWALL,W,0.75,10.0,0.1321843974348571,1.120508478087318,-0.22525873278251796,1.1976893665295993,1.0588213725731919,0.12609203072002018,1.1099754900921868,-0.1256780325738157,0.13722860444043916,1.1294584994673997,-0.22525873278251773,False,DD,False,True,-,False,DD
U56/EWALL/W,U56,EWALL,W,0.75,25.0,0.1307783263761375,1.1098361625055895,-0.22547600508548427,1.186871992640519,1.0482177695926045,,,,,,,False,DD,False,,,,
U56/EWALL/W,U56,EWALL,W,0.8,10.0,0.14108328002172388,1.120621051579067,-0.23889338782455893,1.1980121719555084,1.0587929650450507,0.13458298302992544,1.110317543877354,-0.13360820887665004,0.14646679227046655,1.1294005500260897,-0.2388933878245587,False,DD,False,False,DD,False,DD
U56/EWALL/W,U56,EWALL,W,0.8,25.0,0.1395795710497172,1.110006522895669,-0.23911498267649,1.187255172481147,1.048245066807229,,,,,,,False,DD,False,,,,
U56/EWALL/W,U56,EWALL,W,0.85,10.0,0.14998624166454166,1.1207220642475653,-0.2523626252098754,1.1983252933733415,1.0587523793029163,0.14307884399718773,1.1106499993903873,-0.14148418929707163,0.15570853879342272,1.1293298080189025,-0.2523626252098752,False,DD,False,False,DD,False,DD
U56/EWALL/W,U56,EWALL,W,0.85,25.0,0.14838239740914005,1.110151250092578,-0.2525885903006543,1.187614763109746,1.0482458926507705,,,,,,,False,DD,False,,,,
U56/EWALL/W,U56,EWALL,W,0.9,10.0,0.15889196554043528,1.1208113773225443,-0.2656675178780574,1.198628195794567,1.0586998523299673,0.15157841510653935,1.1109721687373248,-0.14930619857294647,0.16495242363781148,1.1292465699728655,-0.2656675178780574,False,DD,False,False,DD,False,DD
U56/EWALL/W,U56,EWALL,W,0.9,25.0,0.1571850309327869,1.1102699887064016,-0.2658977996964854,1.1879494086834432,1.0482207996816912,,,,,,,False,DD,False,,,,
U56/EWALL/W,U56,EWALL,W,0.95,10.0,0.16779908307621727,1.1208885921087828,-0.2788094629870098,1.1989205237847798,1.0586349584278465,0.16008055679213862,1.1112837816678227,-0.15707479391797297,0.17419688231332175,1.129150345543949,-0.2788094629870098,False,DD,False,False,DD,False,DD
U56/EWALL/W,U56,EWALL,W,0.95,25.0,0.16598558716703327,1.1103617382964068,-0.27904439681836213,1.1882582082746274,1.0481686861837862,,,,,,,False,DD,False,,,,
U56/EWALL/W,U56,EWALL,W,1.0,10.0,0.17670615790688937,1.1209532149480401,-0.2917897943136253,1.1992016700697186,1.0585573079635513,0.16858402485976387,1.1115841688138408,-0.1647903097605915,0.1834403130268143,1.1290407836579774,-0.2917897943136256,False,DD,False,False,DD,False,DD
U56/EWALL/W,U56,EWALL,W,1.0,25.0,0.17478203174171392,1.1104252608031644,-0.29203001296548237,1.1885396297010333,1.0480885399389934,,,,,,,False,DD,False,,,,
U56/EWALL/M,U56,EWALL,M,0.2,10.0,0.03482718761112502,1.1299451161866367,-0.06264056802220508,1.1878892826850311,1.0830221053615732,0.032930322329710604,1.099366498094714,-0.03549987000139698,0.03639261597448118,1.1543175757936954,-0.06264056802220574,False,CAGR,False,False,CAGR,False,CAGR
U56/EWALL/M,U56,EWALL,M,0.2,25.0,0.034637732691054746,1.124006807645841,-0.06265881506608628,1.1819422857885378,1.0770664352233015,,,,,,,False,CAGR,False,,,,
U56/EWALL/M,U56,EWALL,M,0.25,10.0,0.043592594236563365,1.1300481278171624,-0.07792197370084875,1.1887330708506088,1.0825604008292096,0.04122347948936134,1.1002691413445667,-0.04420638981051417,0.04554853761136557,1.1537943942462876,-0.07792197370084863,False,CAGR,False,False,CAGR,False,CAGR
U56/EWALL/M,U56,EWALL,M,0.25,25.0,0.04335754277100756,1.124206159617677,-0.07794384800983212,1.1828732678727327,1.0767092695038785,,,,,,,False,CAGR,False,,,,
U56/EWALL/M,U56,EWALL,M,0.3,10.0,0.05238021327706033,1.1301406942877907,-0.0930546248113997,1.1895662063434482,1.0820910073870849,0.04954000271669323,1.1011624463059324,-0.05284664525981786,0.05472601291264101,1.1532610717229532,-0.0930546248113997,False,CAGR,False,False,CAGR,False,CAGR
U56/EWALL/M,U56,EWALL,M,0.3,25.0,0.05210006564919478,1.1243893422894513,-0.09307979660352561,1.18378822120476,1.0763383540445455,,,,,,,False,CAGR,False,,,,
U56/EWALL/M,U56,EWALL,M,0.35,10.0,0.06118939132487777,1.1302225933408667,-0.10803984788513132,1.190388873631708,1.0816134235782642,0.05787945383601922,1.1020467377591352,-0.06142115907528478,0.06392420080275252,1.1527169928306271,-0.10803984788513166,False,CAGR,False,False,CAGR,False,CAGR
U56/EWALL/M,U56,EWALL,M,0.35,25.0,0.06086450997622972,1.1245557406615725,-0.10806798659218197,1.1846873700216716,1.0759524071726942,,,,,,,False,CAGR,False,,,,
U56/EWALL/M,U56,EWALL,M,0.4,10.0,0.0700194488608068,1.1302934536862907,-0.12287896209080151,1.1912010285111467,1.0811270767039438,0.06624135934803932,1.1029217710677808,-0.06993049923351602,0.07314224146221804,1.1521617250820857,-0.12287896209080151,False,CAGR,False,False,CAGR,False,CAGR
U56/EWALL/M,U56,EWALL,M,0.4,25.0,0.06965003170083306,1.1247043746381802,-0.12290974895677087,1.1855703706785903,1.0755499737826133,,,,,,,False,CAGR,False,,,,
U56/EWALL/M,U56,EWALL,M,0.45,10.0,0.07886972827640548,1.1303535658858266,-0.1375732709312265,1.1920025341705403,1.0806327249522039,0.07462523877506677,1.1037875228902279,-0.07837524362479809,0.08237932072491816,1.1515958447789987,-0.1375732709312264,False,CAGR,False,False,CAGR,False,CAGR
U56/EWALL/M,U56,EWALL,M,0.45,25.0,0.07845585416173706,1.1248359275983237,-0.13760639880570047,1.1864366524587406,1.07513293223759,,,,,,,False,CAGR,False,,,,
U56/EWALL/M,U56,EWALL,M,0.5,10.0,0.08773954214403878,1.1304029413967274,-0.1521240624749126,1.1927937870390992,1.0801301384104367,0.08303061825483904,1.1046442781298165,-0.0867558507475491,0.09163456420515703,1.1510191917666022,-0.15212406247491328,False,CAGR,False,False,CAGR,False,CAGR
U56/EWALL/M,U56,EWALL,M,0.5,25.0,0.08728113885919253,1.1249503907798801,-0.15215923561011735,1.1872869807245408,1.074700692085904,,,,,,,False,CAGR,False,,,,
U56/EWALL/M,U56,EWALL,M,0.55,10.0,0.0966282206445992,1.1304418723172187,-0.16653260958358473,1.1935748193960798,1.079619946255467,0.0914569964497316,1.10549205712551,-0.09507281905666687,0.10090715237506398,1.1504323155976592,-0.16653260958358462,False,CAGR,False,False,CAGR,False,CAGR
U56/EWALL/M,U56,EWALL,M,0.55,25.0,0.09612510405527663,1.1250484665934941,-0.16656954343504626,1.1881212141259327,1.074254818045568,,,,,,,False,CAGR,False,,,,
U56/EWALL/M,U56,EWALL,M,0.6,10.0,0.10553505919523687,1.1304703425352898,-0.18080021728261075,1.194346437010405,1.0791015216295887,0.09990394289125071,1.1063317294180934,-0.1033266673767873,0.11019614300428304,1.149834556626509,-0.18080021728261053,False,CAGR,False,False,CAGR,True,-
U56/EWALL/M,U56,EWALL,M,0.6,25.0,0.10498689395488503,1.1251300940742717,-0.18083870903370103,1.188941149040534,1.0737937373835325,,,,,,,False,CAGR,False,,,,
U56/EWALL/M,U56,EWALL,M,0.65,10.0,0.1144593097151434,1.13048799490668,-0.19492809557988255,1.195108636146925,1.078574306829644,0.10837098708014836,1.1071635434860716,-0.11151794847719598,0.11950054715919745,1.1492251366589912,-0.19492809557988233,True,-,False,True,-,True,-
U56/EWALL/M,U56,EWALL,M,0.65,25.0,0.11386555696089284,1.1251943687745554,-0.19496790356876514,1.1897465621071397,1.0733160559069816,,,,,,,True,-,False,,,,
U56/EWALL/M,U56,EWALL,M,0.7,10.0,0.12340018573462297,1.1304944018414609,-0.20891752460861568,1.195860547335687,1.0780383629131989,0.11685749494810449,1.1079863745747296,-0.11964711557328755,0.1288194414543269,1.1486042246468173,-0.2089175246086158,False,DD,False,True,-,False,DD
U56/EWALL/M,U56,EWALL,M,0.7,25.0,0.12276005852680516,1.1252402185532173,-0.2089584951491701,1.1905350668335948,1.0728219323746284,,,,,,,False,DD,False,,,,
U56/EWALL/M,U56,EWALL,M,0.75,10.0,0.13235700299900066,1.1304901692698333,-0.22276972710108345,1.196602247964814,1.0774948759565641,0.12536291440103975,1.1088002345144519,-0.12771472143326268,0.13815202157367934,1.1479729448098155,-0.22276972710108323,False,DD,False,True,-,False,DD
U56/EWALL/M,U56,EWALL,M,0.75,25.0,0.13166963255520692,1.125269165485254,-0.22281172969979945,1.1913066470659601,1.0723143457322042,,,,,,,False,DD,False,,,,
U56/EWALL/M,U56,EWALL,M,0.8,10.0,0.14132899794481069,1.1304752171848103,-0.23648586746096256,1.1973344620235122,1.076943186086237,0.1338868057763547,1.1096060146701985,-0.13572126153304942,0.1474972440677893,1.147330519766709,-0.23648586746096245,False,DD,False,False,DD,False,DD
U56/EWALL/M,U56,EWALL,M,0.8,25.0,0.14059332787193268,1.125281026190945,-0.2365287283332025,1.1920629080268001,1.071791664279284,,,,,,,False,DD,False,,,,
U56/EWALL/M,U56,EWALL,M,0.85,10.0,0.15031531025056477,1.1304489432913967,-0.2500672245220318,1.1980564388565949,1.0763829523024853,0.14242850202694934,1.1104029493171659,-0.14366732933317616,0.15685407736901502,1.146676537039422,-0.2500672245220319,False,DD,False,False,DD,False,DD
U56/EWALL/M,U56,EWALL,M,0.85,25.0,0.1495299647347037,1.1252743210532807,-0.25011091894255477,1.192801767723301,1.0712530612844238,,,,,,,False,DD,False,,,,
U56/EWALL/M,U56,EWALL,M,0.9,10.0,0.1593151721712993,1.1304115203891623,-0.2635148702912471,1.1987686173948848,1.075814262188855,0.15098744672772324,1.1111912732386753,-0.15155340323546018,0.1662215673670948,1.1460111885517286,-0.2635148702912474,False,DD,False,False,DD,False,DD
U56/EWALL/M,U56,EWALL,M,0.9,25.0,0.15847860797643976,1.1252495209911406,-0.2635592327607973,1.193524123053808,1.0706987904493874,,,,,,,False,DD,False,,,,
U56/EWALL/M,U56,EWALL,M,0.95,10.0,0.16832770691738208,1.1303624870141562,-0.2768299582291821,1.1994707987736857,1.075236579521678,0.15956300850157445,1.1119707846244973,-0.15937989910253036,0.17559862236044022,1.1453338825875674,-0.2768299582291821,False,DD,False,False,DD,False,DD
U56/EWALL/M,U56,EWALL,M,0.95,25.0,0.16743806332341027,1.1252055224050652,-0.2768748247683682,1.194229278620248,1.0701275534703643,,,,,,,False,DD,False,,,,
U56/EWALL/M,U56,EWALL,M,1.0,10.0,0.17735203544888334,1.1303015879445855,-0.29001366471235124,1.2001624368300945,1.0746500583769594,0.1681544685704337,1.1127409453764099,-0.16714726226385213,0.18498421944088128,1.1446446580557799,-0.290013664712351,False,DD,False,False,DD,False,DD
U56/EWALL/M,U56,EWALL,M,1.0,25.0,0.17640714431710625,1.1251417495520877,-0.2900589270606698,1.1949156714589497,1.0695397875738064,,,,,,,False,DD,False,,,,
U56/MA-DG/W,U56,MA-DG,W,0.2,10.0,0.021635978674094725,1.1675804525734357,-0.03281305164890547,1.1883502837701225,1.151373939163092,0.018926860184369954,1.0534068965989507,-0.023677359575888457,0.0238734097958202,1.2574303411582348,-0.0328130516489058,False,CAGR,False,False,CAGR,False,CAGR
U56/MA-DG/W,U56,MA-DG,W,0.2,25.0,0.02033748892781162,1.0986909547252377,-0.03300661110077918,1.1186839934315957,1.083027202879748,,,,,,,False,CAGR,False,,,,
U56/MA-DG/W,U56,MA-DG,W,0.25,10.0,0.027065404329040144,1.1676174677804279,-0.04092720005117967,1.1885089347774118,1.151307146627679,0.023666579060958925,1.0535513861191546,-0.029543741109356314,0.029874145229166427,1.2573788856499712,-0.04092720005117956,False,CAGR,False,False,CAGR,False,CAGR
U56/MA-DG/W,U56,MA-DG,W,0.25,25.0,0.02543679890123207,1.098852091486378,-0.041167450735774436,1.1189706855113524,1.083080890575905,,,,,,,False,CAGR,False,,,,
U56/MA-DG/W,U56,MA-DG,W,0.3,10.0,0.03250250764317575,1.1676496772972982,-0.049005748007656,1.1886634087355974,1.1512350545082364,0.02840906424479339,1.0536919196738435,-0.03538895491584926,0.03588730047769517,1.2573219212828037,-0.04900574800765578,False,CAGR,False,False,CAGR,False,CAGR
U56/MA-DG/W,U56,MA-DG,W,0.3,25.0,0.030541422376554994,1.0990019246819334,-0.049292020193208774,1.1192470450024923,1.0831224577890455,,,,,,,False,CAGR,False,,,,
U56/MA-DG/W,U56,MA-DG,W,0.35,10.0,0.037947047135921785,1.167677425101258,-0.05704878514797118,1.188814153760942,1.1511579135844112,0.03315410596917401,1.0538288535455715,-0.041213008860724765,0.04191261290247672,1.2572597828669356,-0.057048785147971515,False,CAGR,False,False,CAGR,False,CAGR
U56/MA-DG/W,U56,MA-DG,W,0.35,25.0,0.03565104903145122,1.099141318452578,-0.05738051444501291,1.1195141931727608,1.0831525373059336,,,,,,,False,CAGR,False,,,,
U56/MA-DG/W,U56,MA-DG,W,0.4,10.0,0.043398776351707635,1.1677007806353128,-0.06505632589027521,1.188961222114137,1.1510758046189904,0.037901493199428815,1.0539622947125702,-0.04701591784100423,0.04794981168161794,1.2571925152552264,-0.06505632589027499,False,CAGR,False,False,CAGR,False,CAGR
U56/MA-DG/W,U56,MA-DG,W,0.4,25.0,0.040765359429747905,1.0992704624688603,-0.06543294049012571,1.1197722763894846,1.0831713464155353,,,,,,,False,CAGR,False,,,,
U56/MA-DG/W,U56,MA-DG,W,0.45,10.0,0.04885742916923874,1.1677194538768418,-0.07302835986140732,1.1891041751564921,1.1509885810001508,0.04265098289267977,1.0540917261487148,-0.05279769038137361,0.05399861647059945,1.2571199991589357,-0.0730283598614071,False,CAGR,False,False,CAGR,False,CAGR
U56/MA-DG/W,U56,MA-DG,W,0.45,25.0,0.04588398841466512,1.0993886353904085,-0.07344924340179992,1.120020182364626,1.0831785368366225,,,,,,,False,CAGR,False,,,,
U56/MA-DG/W,U56,MA-DG,W,0.5,10.0,0.05432274095066192,1.1677333673997379,-0.0809649527555798,1.1892430067811326,1.1508960973418039,0.04740234213081651,1.0542170284259484,-0.058558352050833706,0.0600587411170892,1.2570421936990988,-0.0809649527555798,False,CAGR,False,False,CAGR,False,CAGR
U56/MA-DG/W,U56,MA-DG,W,0.5,25.0,0.05100657789096896,1.0994956487031824,-0.08142955843915234,1.1202579009844544,1.083173749070098,,,,,,,False,CAGR,False,,,,
U56/MA-DG/W,U56,MA-DG,W,0.55,10.0,0.05979445222171065,1.1677425804308441,-0.08886612432793262,1.189377632771248,1.150798543562272,0.05215534276367251,1.0543382395800238,-0.06429788957052274,0.06612990484452919,1.2569591746674535,-0.08886612432793306,False,CAGR,False,False,CAGR,False,CAGR
U56/MA-DG/W,U56,MA-DG,W,0.55,25.0,0.05613278598610916,1.099591662991175,-0.08937390606883555,1.1204852275621218,1.0831574747489279,,,,,,,False,CAGR,False,,,,
U56/MA-DG/W,U56,MA-DG,W,0.6,10.0,0.06527229507331467,1.1677471137963438,-0.0967318693526299,1.1895077720542158,1.1506962153169473,0.05690973446991032,1.0544551103828024,-0.07001638172338498,0.07221182980861718,1.2568711728308046,-0.09673186935263023,False,CAGR,False,False,CAGR,False,CAGR
U56/MA-DG/W,U56,MA-DG,W,0.6,25.0,0.06126225316222178,1.0996767302157513,-0.09728224435794852,1.1207014489294962,1.0831304601584744,,,,,,,False,CAGR,False,,,,
U56/MA-DG/W,U56,MA-DG,W,0.65,10.0,0.07075597397802458,1.167746598393229,-0.10456221003102428,1.1896329565704837,1.150588839123221,0.06166524329647061,1.0545671556860468,-0.07571388006754043,0.07830420715397657,1.256777905099909,-0.10456221003102417,False,CAGR,False,False,CAGR,False,CAGR
U56/MA-DG/W,U56,MA-DG,W,0.65,25.0,0.06639455448106579,1.0997499296985116,-0.1051545999739274,1.1209053809215923,1.0830920354554836,,,,,,,False,CAGR,False,,,,
U56/MA-DG/W,U56,MA-DG,W,0.7,10.0,0.07624522454213478,1.1677412041115083,-0.11235716526603567,1.189753506422687,1.150476445222651,0.06642165490317642,1.0546748165422373,-0.0813903370163952,0.0844067352264648,1.256679334796407,-0.11235716526603579,False,CAGR,False,False,CAGR,False,CAGR
U56/MA-DG/W,U56,MA-DG,W,0.7,25.0,0.07152934596363036,1.0998117031935533,-0.11299099138539459,1.1210978424172469,1.0830422909130297,,,,,,,False,CAGR,False,,,,
U56/MA-DG/W,U56,MA-DG,W,0.75,10.0,0.0817397434597904,1.1677306016926021,-0.12011676392524373,1.1898687697398447,1.1503589942558936,0.07117866957086072,1.0547773016484914,-0.08704588054644669,0.09051911225551534,1.2565754958489903,-0.12011676392524373,False,CAGR,False,False,CAGR,False,CAGR
U56/MA-DG/W,U56,MA-DG,W,0.75,25.0,0.07666619014833853,1.0998612349973902,-0.12079146200099566,1.121277205014734,1.0829811394062439,,,,,,,False,CAGR,False,,,,
U56/MA-DG/W,U56,MA-DG,W,0.8,10.0,0.08723924072114997,1.1677147113550104,-0.12784102300558964,1.1899792681081771,1.1502358713697272,0.07593607957598181,1.0548752867127729,-0.0926804689004177,0.09664098368155538,1.256465709933058,-0.12784102300558942,False,CAGR,False,False,CAGR,False,CAGR
U56/MA-DG/W,U56,MA-DG,W,0.8,25.0,0.081804686124751,1.0998983406163287,-0.12855602560900936,1.1214447747393252,1.0829070679143953,,,,,,,False,CAGR,False,,,,
U56/MA-DG/W,U56,MA-DG,W,0.85,10.0,0.09274340531852654,1.167693322674794,-0.13552997014418455,1.1900843117454818,1.1501072948213173,0.08069356951553286,1.054967968442779,-0.09829410960740426,0.10277204652166083,1.2563502339622699,-0.13552997014418422,False,CAGR,False,False,CAGR,False,CAGR
U56/MA-DG/W,U56,MA-DG,W,0.85,25.0,0.08694438420469552,1.099922499647084,-0.1362847226248527,1.1215988300844917,1.0828206287611666,,,,,,,False,CAGR,False,,,,
U56/MA-DG/W,U56,MA-DG,W,0.9,10.0,0.09825190855242116,1.1676661630054965,-0.1431836207025029,1.1901841661267676,1.149972505943931,0.08545088871958217,1.0550555533492805,-0.10388676971273691,0.10891191076535267,1.2562284210659973,-0.1431836207025028,False,CAGR,False,False,CAGR,True,-
U56/MA-DG/W,U56,MA-DG,W,0.9,25.0,0.09208479420375282,1.0999330278623187,-0.14397756283419938,1.1217400260481014,1.082719926274849,,,,,,,False,CAGR,False,,,,
U56/MA-DG/W,U56,MA-DG,W,0.95,10.0,0.10376443017340176,1.1676331257813362,-0.1508020371166423,1.1902783313699918,1.1498317563179585,0.09020773644516544,1.0551376993080361,-0.10945856035271462,0.11506024388773683,1.256100346634606,-0.15080203711664253,False,CAGR,False,False,CAGR,True,-
U56/MA-DG/W,U56,MA-DG,W,0.95,25.0,0.09722545048499898,1.0999296610567728,-0.15163467371401995,1.1218671034966137,1.0826055997118371,,,,,,,False,CAGR,False,,,,
U56/MA-DG/W,U56,MA-DG,W,1.0,10.0,0.10928064852267316,1.1675941380508468,-0.15838542115080956,1.1903665813800621,1.1496851089051692,0.09496380678397842,1.05521406503648,-0.11500952589961166,0.12121671507431775,1.2559661495766918,-0.15838542115080978,True,-,False,False,CAGR,True,-
U56/MA-DG/W,U56,MA-DG,W,1.0,25.0,0.10236588742366104,1.0999122206246796,-0.1592565309825763,1.1219795014216383,1.0824778087009221,,,,,,,False,CAGR,False,,,,
U56/MA-DG/M,U56,MA-DG,M,0.2,10.0,0.023393653104528234,1.2037008838961243,-0.03284142489866182,1.2509089665420425,1.1607120818099255,0.021723790448278546,1.1286530554666252,-0.0212624983181241,0.024771489300996485,1.2644319825015382,-0.03284142489866182,False,CAGR,False,False,CAGR,False,CAGR
U56/MA-DG/M,U56,MA-DG,M,0.2,25.0,0.022775685097391918,1.1726845891237234,-0.03296940292889261,1.2213832883033855,1.1282655845690546,,,,,,,False,CAGR,False,,,,
U56/MA-DG/M,U56,MA-DG,M,0.25,10.0,0.029278847289911702,1.204092007426011,-0.04089941162288002,1.2513628045651564,1.16103529315905,0.0271853796521091,1.1291324845833441,-0.0265450843555316,0.031006843061296863,1.2647597715166512,-0.040899411622880355,False,CAGR,False,False,CAGR,False,CAGR
U56/MA-DG/M,U56,MA-DG,M,0.25,25.0,0.02850350526988632,1.1731364152814527,-0.04105827911787152,1.2219017080634584,1.1286457795062832,,,,,,,False,CAGR,False,,,,
U56/MA-DG/M,U56,MA-DG,M,0.3,10.0,0.03517850163133551,1.2044797425118654,-0.04889749492228401,1.2518119749028227,1.1613562471800873,0.032658985235837434,1.129607950243261,-0.031814524647096554,0.03725892809530573,1.2650846777351965,-0.04889749492228468,False,CAGR,False,False,CAGR,False,CAGR
U56/MA-DG/M,U56,MA-DG,M,0.3,25.0,0.034244547217585186,1.17358189021715,-0.04908683467948605,1.2224117340940852,1.129021461305719,,,,,,,False,CAGR,False,,,,
U56/MA-DG/M,U56,MA-DG,M,0.35,10.0,0.04109247557417017,1.2048638160031642,-0.056836190056388736,1.25225662833883,1.161674280227334,0.03814448836028039,1.1300796540856768,-0.03707081370305365,0.04352758624186848,1.265406040311178,-0.05683619005638829,False,CAGR,False,False,CAGR,False,CAGR
U56/MA-DG/M,U56,MA-DG,M,0.35,25.0,0.03999860931339572,1.1740202966903777,-0.05705560208587246,1.222913716072931,1.1293909314874129,,,,,,,False,CAGR,False,,,,
U56/MA-DG/M,U56,MA-DG,M,0.4,10.0,0.04702065309483405,1.2052447257316656,-0.06471598639259712,1.2526974592739617,1.1619897029476043,0.04364180319049815,1.1305484861595723,-0.042313977082878984,0.04981267679718049,1.2657240422350908,-0.06471598639259701,False,CAGR,False,False,CAGR,False,CAGR
U56/MA-DG/M,U56,MA-DG,M,0.4,25.0,0.04576555313635455,1.1744528531849603,-0.06496505756810034,1.2234093696737462,1.1297549360196055,,,,,,,False,CAGR,False,,,,
