panel,cost,pick,n0,gross,n_eligible_IS,IS_Sharpe,realised_k,realised_gross,full_CAGR,full_Sharpe,full_MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,v2_OOS_CAGR,v2_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,keep_4a,keep_4b,fail4b
U56,10,n0=20/g0.75,20,0.75,1.0,0.983343293147137,19.107657657657658,0.7474873075164086,0.12823598533979075,1.0698272369579687,-0.18308337041384337,1.0819364269966978,1.066478573188226,0.14476557421185765,1.1361660438883199,-0.1830833704138436,0.0950629792087272,1.2816876607860581,0.153780735432695,0.878646168321868,-0.3371728920067377,False,True,-
U56,25,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,,
B136,10,n0=10/g0.50,10,0.5,6.0,1.0484753933435098,9.925658932191935,0.49848563731904316,0.09480328733951482,0.8861983581428489,-0.1462470308864342,1.1100721905961688,0.7006218608948819,0.08536459906638272,0.7708623963756207,-0.1462470308864342,0.07983337481604336,1.1185082795688426,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,False,"H2,OOS,CAGR"
B136,25,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,,
SMALL439,10,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,,
SMALL439,25,NONE ELIGIBLE IS,,,,,,,,,,,,,,,,,,,,,,
