book_id,nonempty,n_ok,width,g_lo,g_hi,cens_lo,cens_hi,gaps
u56|V1u|10.0|control,False,0,,,,False,False,0
u56|V1u|10.0|g200-dg,False,0,,,,False,False,0
u56|V1u|10.0|g200-rw,False,0,,,,False,False,0
u56|V1u|10.0|band3-dg,False,0,,,,False,False,0
u56|V1u|10.0|band3-rw,False,0,,,,False,False,0
u56|V1u|10.0|abs12-dg,False,0,,,,False,False,0
u56|V1u|10.0|abs12-rw,False,0,,,,False,False,0
u56|V1u|10.0|vol60-dg,False,0,,,,False,False,0
u56|V1u|10.0|vol60-rw,False,0,,,,False,False,0
u56|V1u|10.0|v1gate-dg,False,0,,,,False,False,0
u56|V1u|10.0|v1gate-rw,False,0,,,,False,False,0
u56|V1u|10.0|stop15,False,0,,,,False,False,0
u56|V1u|10.0|stop25,False,0,,,,False,False,0
u56|V1u|10.0|ddctl-8/.5/recover,False,0,,,,False,False,0
u56|V1u|10.0|ddctl-8/.5/high,False,0,,,,False,False,0
u56|V1u|10.0|ebud-0.10,False,0,,,,False,False,0
u56|V1u|10.0|ebud-0.20,False,0,,,,False,False,0
u56|V1u|25.0|control,False,0,,,,False,False,0
u56|V1u|25.0|g200-dg,False,0,,,,False,False,0
u56|V1u|25.0|g200-rw,False,0,,,,False,False,0
u56|V1u|25.0|band3-dg,False,0,,,,False,False,0
u56|V1u|25.0|band3-rw,False,0,,,,False,False,0
u56|V1u|25.0|abs12-dg,False,0,,,,False,False,0
u56|V1u|25.0|abs12-rw,True,5,0.14990187164266866,0.5250609593691347,0.6749628310118033,False,False,0
u56|V1u|25.0|vol60-dg,False,0,,,,False,False,0
u56|V1u|25.0|vol60-rw,False,0,,,,False,False,0
u56|V1u|25.0|v1gate-dg,False,0,,,,False,False,0
u56|V1u|25.0|v1gate-rw,False,0,,,,False,False,0
u56|V1u|25.0|stop15,False,0,,,,False,False,0
u56|V1u|25.0|stop25,False,0,,,,False,False,0
u56|V1u|25.0|ddctl-8/.5/recover,False,0,,,,False,False,0
u56|V1u|25.0|ddctl-8/.5/high,False,0,,,,False,False,0
u56|V1u|25.0|ebud-0.10,False,0,,,,False,False,0
u56|V1u|25.0|ebud-0.20,False,0,,,,False,False,0
u56|TOP20|10.0|control,True,11,0.3736946261253546,0.0748096937427255,0.4485043198680801,True,False,0
u56|TOP20|10.0|g200-dg,True,12,0.3921654790307004,0.071374436884548,0.4635399159152484,True,False,0
u56|TOP20|10.0|g200-rw,True,12,0.3975455995895239,0.0723538403900131,0.469899439979537,True,False,0
u56|TOP20|10.0|band3-dg,True,12,0.3910231172220151,0.0711671968268291,0.4621903140488442,True,False,0
u56|TOP20|10.0|band3-rw,True,12,0.3971377175162154,0.0722792608601592,0.4694169783763746,True,False,0
u56|TOP20|10.0|abs12-dg,True,11,0.3452090870403108,0.0691059110975989,0.4143149981379097,True,False,0
u56|TOP20|10.0|abs12-rw,True,10,0.3233187468607324,0.0719100734600473,0.3952288203207797,True,False,0
u56|TOP20|10.0|vol60-dg,True,15,0.4987328459303527,0.0713198363972556,0.5700526823276083,True,False,0
u56|TOP20|10.0|vol60-rw,True,13,0.4471721050328725,0.0745983299030346,0.5217704349359071,True,False,0
u56|TOP20|10.0|v1gate-dg,True,15,0.47688322638744796,0.0681955502132944,0.5450787766007423,True,False,0
u56|TOP20|10.0|v1gate-rw,True,13,0.43019129470506345,0.0717659174694625,0.5019572121745259,True,False,0
u56|TOP20|10.0|stop15,True,10,0.33318330720559297,0.0741081807196881,0.4072914879252811,True,False,0
u56|TOP20|10.0|stop25,True,10,0.3358517521844906,0.0746996425508206,0.4105513947353112,True,False,0
u56|TOP20|10.0|ddctl-8/.5/recover,True,14,0.4429862107673227,0.0748096937427255,0.5177959045100482,True,False,1
u56|TOP20|10.0|ddctl-8/.5/high,True,15,0.4014927537140821,0.0748096937427255,0.4763024474568076,True,False,0
u56|TOP20|10.0|ebud-0.10,True,11,0.3722792263295534,0.0748096937427255,0.4470889200722789,True,False,0
u56|TOP20|10.0|ebud-0.20,True,11,0.3736379977007276,0.0748096937427255,0.4484476914434531,True,False,0
u56|TOP20|25.0|control,True,12,0.41103331249594,0.0748096937427255,0.4858430062386655,True,False,0
u56|TOP20|25.0|g200-dg,True,14,0.4634005356374097,0.071374436884548,0.5347749725219577,True,False,0
u56|TOP20|25.0|g200-rw,True,14,0.4697577557571779,0.0723538403900131,0.542111596147191,True,False,0
u56|TOP20|25.0|band3-dg,True,14,0.4620500291227663,0.0711671968268291,0.5332172259495954,True,False,0
u56|TOP20|25.0|band3-rw,True,14,0.4692761579377236,0.0722792608601592,0.5415554187978828,True,False,0
u56|TOP20|25.0|abs12-dg,True,12,0.3797020208410314,0.0691059110975989,0.4488079319386303,True,False,0
u56|TOP20|25.0|abs12-rw,True,12,0.3951089126015648,0.0719100734600473,0.4670189860616121,True,False,0
u56|TOP20|25.0|vol60-dg,True,17,0.5699130948050324,0.0713198363972556,0.641232931202288,True,False,0
u56|TOP20|25.0|vol60-rw,True,15,0.5216355375487832,0.0745983299030346,0.5962338674518178,True,False,0
u56|TOP20|25.0|v1gate-dg,True,17,0.5449444975850772,0.0681955502132944,0.6131400477983716,True,False,0
u56|TOP20|25.0|v1gate-rw,True,15,0.5018264385531173,0.0717659174694625,0.5735923560225797,True,False,0
u56|TOP20|25.0|stop15,True,11,0.37017432078608337,0.0741081807196881,0.4442825015057715,True,False,0
u56|TOP20|25.0|stop25,True,11,0.37314001960044385,0.0746996425508206,0.4478396621512644,True,False,0
u56|TOP20|25.0|ddctl-8/.5/recover,True,17,0.47713263676284157,0.0748096937427255,0.5519423305055671,True,False,0
u56|TOP20|25.0|ddctl-8/.5/high,True,23,0.530915060550626,0.0748096937427255,0.6057247542933515,True,False,0
u56|TOP20|25.0|ebud-0.10,True,13,0.4447827223090869,0.0748096937427255,0.5195924160518124,True,False,0
u56|TOP20|25.0|ebud-0.20,True,12,0.4109429528584717,0.0748096937427255,0.4857526466011972,True,False,0
u56|EWall|10.0|control,True,10,0.33771822325498807,0.0750933823559317,0.4128116056109198,True,False,0
u56|EWall|10.0|g200-dg,True,22,0.5588300622595272,0.0532696466593483,0.6120997089188756,True,False,0
