panel,basis,target,window,CAGR,Sharpe,MaxDD,H1,H2,turn,k_mean,k_min,k_cap_share,dCAGR_pp,dMaxDD_pp,dSharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,keep4a,keep4b,k_lo,k_hi
U56,B_SELF,0.06,21,0.11998515361828255,1.1803620457580632,-0.13450728846911775,1.2825063644559378,1.096940921337362,2.975320964980756,0.5600131544355936,0.26051291174543717,0.6406566224420958,-1.6587956705916174,2.9307537958131347,0.009795484292633994,0.12704826442734696,1.1904779541939732,-0.13450728846911686,1.1708675744359396,False,True,0.26051291174543717,0.6
U56,B_SELF,0.06,63,0.12348817255212818,1.1904649967252237,-0.1352942815954451,1.2827677058181781,1.11621232830296,2.4824424005837566,0.5577467853623888,0.30428076496729145,0.561052394872948,-1.3084937772070537,2.8520544831803996,0.0198984352597944,0.1321927148083466,1.2114876331750584,-0.13529428159544532,1.1663073176691716,False,True,0.30428076496729145,0.6
U56,B_SELF,0.06,126,0.12033008958931135,1.1417327413661233,-0.1475700450433446,1.2909913005634375,1.022378883618596,2.348458026373559,0.5548752363349119,0.35739087723856755,0.5228243759838093,-1.624302073488737,1.6244781383904505,-0.028833820099305907,0.12486578374828916,1.1219778835618586,-0.14757004504334492,1.1751738824495455,False,True,0.35739087723856755,0.6
U56,B_SELF,0.08,21,0.13021899070812193,1.1937690682938604,-0.15014331522880198,1.2842473707341127,1.1247312564592409,2.6662618602229946,0.5844500781275196,0.29503554084010464,0.8394423206656173,-0.6354119616076792,1.3671511198447117,0.02320250682843117,0.14028519088258484,1.213965430027556,-0.15014331522880198,1.1718040531032539,False,True,0.29503554084010464,0.6
U56,B_SELF,0.08,63,0.12984861335248432,1.1645402227176342,-0.1484593145722647,1.2710908890831543,1.0861124887186075,2.4647101781925307,0.5849383279688003,0.34842451917305606,0.8284236563975714,-0.67244969717144,1.5355511854984405,-0.0060263387477950126,0.13973633403890617,1.1742647711175622,-0.1484593145722649,1.158848874448503,False,True,0.34842451917305606,0.6
U56,B_SELF,0.08,126,0.1294911705660926,1.142074785297512,-0.16265106126575313,1.2602119312455071,1.05713440509255,2.420538761210853,0.5876572836558512,0.41836627225802914,0.8061614571621317,-0.7081939758106115,0.11637651614959665,-0.028491776167917315,0.13914293392345023,1.1444809489493362,-0.16265106126575313,1.148215751005365,False,True,0.41836627225802914,0.6
U56,B_SELF,0.1,21,0.13350363909605312,1.1861048881257756,-0.1647686543934339,1.2737887697885657,1.1237956778484928,2.5364320855682987,0.593331816938941,0.3250147267761612,0.9377108162806387,-0.3069471228145604,-0.0953827966184817,0.01553832666034638,0.1454584955423759,1.2085677683882299,-0.1647686543934339,1.1626266652721062,False,True,0.3250147267761612,0.6
U56,B_SELF,0.1,63,0.13263716689519045,1.1583423485142548,-0.1615598761475877,1.259494358164524,1.087919567087543,2.4469553948023637,0.5945425290301734,0.4118888793992149,0.9395097818754217,-0.39359434290082707,0.2254950279661383,-0.012224212951174485,0.14424249996044813,1.1722420623227383,-0.1615598761475877,1.1483176149555567,False,True,0.4118888793992149,0.6
U56,B_SELF,0.1,126,0.13374580876242304,1.153702847401627,-0.1638148264272491,1.2590639867986266,1.0830263885247753,2.455314251984892,0.5961676598311758,0.48233162974039206,0.9469305149539015,-0.2827301561775686,0.0,-0.01686371406380216,0.14602835624507882,1.1656433541592672,-0.1638148264272492,1.1481948196913223,False,True,0.48233162974039206,0.6
U56,B_SELF,0.12,21,0.1341849173581069,1.1737820855015082,-0.1644382856816723,1.2634680282647661,1.1125398529175605,2.4687539651840464,0.5968582465399382,0.34724135537889256,0.9653699123004272,-0.23881929660918289,-0.06234592544231976,0.0032155240360789428,0.14695456039050603,1.1956364667422597,-0.1644382856816724,1.1523302289628023,False,True,0.34724135537889256,0.6
